Index,TemperatureRaw16,VGNDRaw16
0,97,0
1,92,1
2,108,0
3,109,-2
4,118,1
5,128,0
6,139,1
7,140,0
8,130,-3
9,121,-2
10,120,0
11,107,-1
12,95,-2
13,86,-2
14,91,1
15,95,1
16,107,-1
17,104,-1
18,106,-2
19,125,0
20,130,1
21,133,-4
22,124,0
23,134,1
24,122,-2
25,112,-1
26,101,1
27,102,-2
28,97,0
29,100,-2
30,103,-1
31,103,0
32,112,-2
33,107,1
34,123,-1
35,125,-2
36,128,0
37,118,-1
38,118,-2
39,116,-1
40,112,2
41,113,-1
42,94,-2
43,106,-1
44,107,-1
45,106,-1
46,109,-2
47,121,-1
48,113,-2
49,111,1
50,113,-2
51,123,-2
52,124,-1
53,115,-1
54,108,-2
55,118,-2
56,116,-1
57,109,2
58,106,-2
59,103,-1
60,104,1
61,103,-1
62,113,-2
63,115,2
64,112,-2
65,121,-1
66,113,0
67,115,-2
68,116,0
69,115,0
70,119,-1
71,120,1
72,113,0
73,102,0
74,112,-2
75,101,1
76,104,-2
77,97,-2
78,109,0
79,110,1
80,111,-1
81,122,-2
82,117,0
83,120,-2
84,123,1
85,118,0
86,127,-2
87,111,-1
88,105,1
89,101,1
90,97,0
91,94,-1
92,108,-1
93,101,0
94,106,0
95,121,-1
96,123,-2
97,121,1
98,115,-2
99,114,-1
100,114,1
101,112,0
102,112,1
103,98,-3
104,100,1
105,101,-1
106,101,-1
107,104,-1
108,105,-2
109,114,0
110,121,1
111,130,-2
112,121,0
113,124,1
114,115,-1
115,110,-2
116,112,-1
117,109,1
118,96,0
119,103,-2
120,94,-2
121,102,0
122,107,-1
123,103,-1
124,107,1
125,118,0
126,121,1
127,127,-2
128,119,1
129,114,0
130,115,1
131,106,0
132,103,-1
133,99,-1
134,98,1
135,108,0
136,114,-2
137,115,-1
138,111,0
139,123,-2
140,115,1
141,124,-1
142,116,-1
143,115,0
144,111,0
145,108,-1
146,107,-1
147,105,0
148,98,1
149,115,-1
150,120,1
151,125,-1
152,114,-2
153,108,-2
154,120,0
155,112,1
156,112,-1
157,115,-1
158,97,0
159,104,-1
160,116,2
161,114,-2
162,103,1
163,115,-1
164,106,-1
165,115,1
166,112,1
167,109,1
168,112,1
169,112,-1
170,109,0
171,100,1
172,94,0
173,103,-2
174,107,-2
175,114,-1
176,113,1
177,121,-2
178,124,0
179,117,-2
180,115,0
181,115,-2
182,111,-2
183,100,-1
184,98,1
185,98,-2
186,109,0
187,106,-2
188,101,-2
189,102,-2
190,132,1
191,133,1
192,131,-1
193,120,0
194,118,0
195,116,-3
196,103,1
197,99,-2
198,94,-1
199,93,-1
200,100,1
201,102,-2
202,105,-2
203,116,-2
204,122,-2
205,135,0
206,134,2
207,127,1
208,127,0
209,115,0
210,103,-1
211,84,1
212,86,1
213,91,-1
214,91,-1
215,94,2
216,111,-2
217,115,-2
218,122,-2
219,139,0
220,136,1
221,134,-1
222,132,-2
223,123,-1
224,103,-2
225,94,-2
226,88,0
227,83,1
228,81,1
229,85,0
230,107,0
231,124,-2
232,128,0
233,129,-2
234,142,0
235,132,1
236,123,1
237,118,1
238,103,1
239,89,0
240,88,-1
241,97,2
242,87,0
243,89,0
244,100,-1
245,114,-2
246,128,-1
247,143,-2
248,136,-2
249,132,-2
250,129,1
251,111,-2
252,103,1
253,100,1
254,93,-2
255,88,1
256,87,-1
257,86,-1
258,85,0
259,120,0
260,126,1
261,129,0
262,130,1
263,127,-2
264,136,0
265,130,1
266,110,1
267,97,-1
268,98,1
269,80,-2
270,91,1
271,97,0
272,94,1
273,110,-1
274,121,-1
275,132,0
276,142,-2
277,130,-2
278,126,1
279,123,-1
280,112,1
281,107,1
282,96,-2
283,85,1
284,92,1
285,94,1
286,103,0
287,102,-1
288,112,-1
289,116,0
290,127,0
291,130,0
292,120,-2
293,122,-1
294,115,-1
295,107,0
296,106,0
297,101,0
298,100,-1
299,100,-1
300,109,-2
301,101,-2
302,106,0
303,119,-2
304,118,-2
305,115,-1
306,122,-1
307,119,2
308,105,1
309,112,0
310,105,-2
311,115,-2
312,114,-2
313,101,-1
314,97,-2
315,105,1
316,109,-1
317,113,0
318,102,-2
319,115,-1
320,112,-1
321,115,0
322,115,-2
323,110,-2
324,110,1
325,110,-1
326,109,-1
327,117,-3
328,100,-2
329,97,0
330,105,-2
331,105,-2
332,108,-1
333,102,-2
334,113,-1
335,112,-2
336,115,0
337,109,-2
338,100,-1
339,112,0
340,112,0
341,112,1
342,105,0
343,106,-2
344,103,0
345,103,-1
346,101,-2
347,93,-1
348,102,2
349,107,0
350,106,-2
351,120,-2
352,130,-2
353,110,1
354,106,-3
355,115,-2
356,110,1
357,109,-2
358,99,1
359,100,-1
360,96,0
361,104,-2
362,103,-1
363,96,-2
364,110,-2
365,118,-1
366,124,-1
367,123,0
368,117,-2
369,109,0
370,118,1
371,113,0
372,106,1
373,107,0
374,97,-1
375,102,0
376,95,1
377,105,0
378,102,2
379,111,-1
380,124,1
381,123,-2
382,125,-2
383,116,0
384,112,-1
385,120,-2
386,103,1
387,100,-2
388,101,-2
389,104,-1
390,103,-1
391,112,0
392,114,0
393,109,1
394,105,-2
395,113,-2
396,116,-1
397,112,-1
398,106,0
399,105,0
400,103,-2
401,113,-2
402,102,-2
403,105,1
404,102,-1
405,112,-1
406,118,1
407,113,0
408,119,0
409,116,0
410,111,-1
411,111,-2
412,104,-1
413,101,-1
414,112,-2
415,110,0
416,110,-1
417,107,-2
418,109,-2
419,110,-2
420,116,-1
421,115,-2
422,118,-2
423,108,2
424,118,-1
425,109,-2
426,100,-2
427,100,0
428,97,0
429,115,1
430,111,1
431,116,1
432,112,-1
433,108,-2
434,115,-1
435,119,-3
436,115,0
437,117,-1
438,107,1
439,95,-1
440,99,-1
441,92,1
442,100,-2
443,106,-1
444,110,-2
445,112,0
446,122,1
447,124,0
448,125,-2
449,122,-1
450,119,-2
451,110,1
452,100,-1
453,95,-1
454,94,0
455,92,1
456,99,1
457,103,1
458,99,0
459,114,-2
460,122,-2
461,126,0
462,126,-1
463,122,1
464,115,1
465,118,-1
466,106,1
467,99,-1
468,87,-2
469,92,-2
470,97,-1
471,102,0
472,103,0
473,118,0
474,129,-2
475,139,0
476,132,1
477,125,-2
478,124,-1
479,115,1
480,112,-2
481,89,-1
482,87,-1
483,94,1
484,86,-2
485,99,0
486,110,-2
487,121,-2
488,127,0
489,127,0
490,138,-1
491,136,-1
492,122,0
493,107,-1
494,116,0
495,102,-1
496,105,1
497,88,0
498,89,-2
499,99,-2
500,110,0
501,111,-1
502,118,-1
503,126,-1
504,125,-2
505,138,0
506,124,1
507,103,1
508,107,-2
509,106,-1
510,97,-1
511,96,0
512,88,-2
513,96,1
514,106,0
515,112,-2
516,123,1
517,127,1
518,124,-1
519,135,-3
520,130,-1
521,119,-1
522,107,-2
523,112,1
524,98,-1
525,96,0
526,91,-2
527,99,-2
528,118,-1
529,114,0
530,117,0
531,124,0
532,117,-1
533,124,1
534,125,-2
535,126,-2
536,113,1
537,111,-1
538,98,1
539,103,-2
540,103,-1
541,109,-1
542,100,-2
543,115,-1
544,106,-1
545,114,1
546,122,-2
547,118,-1
548,112,-1
549,115,1
550,117,0
551,111,-2
552,107,0
553,106,-2
554,104,-2
555,100,-2
556,98,1
557,111,-2
558,112,-1
559,118,0
560,115,1
561,121,1
562,106,0
563,111,1
564,115,-2
565,116,-2
566,112,2
567,116,-1
568,106,1
569,111,-1
570,109,-2
571,106,0
572,103,1
573,105,1
574,112,-2
575,109,-2
576,109,-2
577,106,1
578,121,0
579,115,1
580,114,-2
581,113,-1
582,109,0
583,112,1
584,112,-2
585,110,-2
586,114,-2
587,100,-2
588,97,-1
589,102,2
590,112,1
591,116,1
592,115,1
593,112,-1
594,115,-2
595,126,1
596,118,-2
597,120,-1
598,103,0
599,117,-1
600,110,1
601,102,1
602,95,-1
603,101,3
604,103,-1
605,106,-1
606,109,0
607,109,-1
608,130,0
609,131,0
610,129,1
611,119,1
612,109,-3
613,110,-2
614,112,-1
615,103,0
616,94,0
617,93,-1
618,97,-2
619,103,0
620,111,-1
621,107,-3
622,118,-2
623,122,0
624,126,0
625,125,-2
626,121,-2
627,111,-2
628,109,-3
629,105,1
630,101,-2
631,89,0
632,95,0
633,105,-2
634,108,-1
635,117,0
636,111,-1
637,119,0
638,134,-1
639,125,1
640,129,0
641,112,-1
642,105,1
643,110,-1
644,90,-1
645,97,-1
646,91,-1
647,91,1
648,103,-1
649,111,-2
650,112,1
651,120,0
652,130,-1
653,124,-1
654,130,-2
655,118,-1
656,106,-2
657,103,2
658,90,1
659,100,-1
660,88,-2
661,105,-1
662,103,0
663,112,-1
664,120,1
665,127,1
666,127,-1
667,121,-1
668,121,0
669,121,-1
670,110,-3
671,112,0
672,105,0
673,96,-1
674,104,-1
675,106,-2
676,101,1
677,108,-1
678,111,0
679,117,0
680,125,0
681,119,-3
682,121,-2
683,115,-2
684,109,-1
685,121,-1
686,106,0
687,104,0
688,98,0
689,103,1
690,103,0
691,101,-2
692,99,-2
693,103,-1
694,116,-2
695,115,-1
696,103,1
697,110,0
698,116,-2
699,116,0
700,109,0
701,110,1
702,105,-1
703,106,-2
704,111,-1
705,106,-2
706,104,0
707,97,0
708,97,-1
709,97,-2
710,106,0
711,107,1
712,112,-1
713,118,0
714,111,-2
715,112,-2
716,105,-1
717,109,-3
718,108,1
719,112,-2
720,93,-1
721,91,-2
722,83,-1
723,95,0
724,91,-2
725,96,-1
726,101,0
727,104,-1
728,115,-2
729,115,-2
730,113,0
731,104,-2
732,102,-2
733,110,-2
734,98,-2
735,91,-1
736,83,-2
737,75,0
738,80,-1
739,89,-1
740,80,-1
741,105,-2
742,103,-2
743,115,-1
744,122,1
745,112,-2
746,105,-2
747,101,-2
748,89,-1
749,88,0
750,78,1
751,77,0
752,71,-2
753,83,1
754,84,0
755,103,-1
756,96,1
757,118,-1
758,118,-2
759,117,-2
760,106,-2
761,98,0
762,89,-1
763,77,0
764,76,-1
765,68,2
766,74,-1
767,65,1
768,77,0
769,97,-1
770,94,-1
771,105,1
772,107,-1
773,112,1
774,109,-2
775,104,-2
776,87,-1
777,81,-2
778,74,-4
779,71,1
780,63,1
781,68,-2
782,75,-1
783,86,-3
784,98,1
785,99,1
786,103,-1
787,99,1
788,111,1
789,115,-2
790,91,-1
791,84,-1
792,77,-2
793,71,1
794,76,1
795,76,-1
796,71,-2
797,86,1
798,84,-2
799,94,-1
800,89,-1
801,100,-3
802,96,-3
803,100,0
804,87,-2
805,81,0
806,77,0
807,83,-1
808,71,-2
809,71,0
810,75,1
811,74,-1
812,77,0
813,86,1
814,94,1
815,90,0
816,94,-1
817,93,0
818,85,0
819,97,-2
820,91,1
821,78,0
822,82,-2
823,81,-1
824,76,-2
825,74,1
826,74,-1
827,74,-2
828,80,-1
829,83,-2
830,77,-2
831,91,-1
832,81,-1
833,85,0
834,83,-1
835,80,0
836,80,1
837,89,1
838,86,-1
839,80,0
840,71,0
841,71,1
842,68,1
843,66,-2
