Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-7,4,-1,-2,-4,4,-7,3,0,-5,-8,4,-7,3,0,0,-6,6,-7,-24,1,0,-7,3,-7,3,1,0,-5,4,-6,4,3,1,-4,1,-3
1,-6,6,2,-2,-5,3,-6,3,1,0,-7,4,-10,3,1,-2,-7,3,-7,-25,1,-1,-8,4,-7,2,5,-1,-9,4,-9,2,0,1,-8,4,-1
2,-5,5,-1,1,-7,4,-7,5,1,-1,-5,3,-6,4,2,0,-6,3,-6,-25,3,-2,-6,3,-5,3,2,0,-6,2,-7,3,2,-2,-9,4,-2
3,-5,3,2,2,-6,3,-8,1,3,-1,-8,1,-7,6,1,-1,-6,2,-5,-29,2,1,-8,3,-7,4,2,-2,-7,3,-6,3,4,-1,-6,5,-2
4,-5,3,0,0,-5,4,-6,3,2,-2,-5,3,-8,5,0,-2,-6,4,-4,-29,3,0,-6,4,-7,6,2,0,-5,4,-7,1,1,-3,-8,4,-3
5,-7,3,0,-1,-7,3,-5,4,3,0,-6,4,-7,4,1,1,-6,3,-6,-31,3,-1,-9,2,-7,3,4,3,-3,3,-5,3,4,0,-6,3,1
6,-5,3,2,-2,-8,5,-7,1,1,-1,-6,4,-7,2,0,-2,-7,4,-7,-31,1,0,-8,2,-6,3,3,-2,-8,1,-6,3,1,0,-7,3,0
7,-7,3,2,-1,-8,4,-7,4,3,-1,-6,4,-7,3,1,-2,-6,2,-5,-29,0,0,-6,4,-5,5,0,-2,-6,1,-7,3,2,0,-7,4,-2
8,-5,4,1,-2,-5,4,-7,3,3,-2,-7,3,-7,5,2,0,-5,6,-7,-31,0,-3,-7,4,-5,3,1,0,-9,4,-5,3,2,0,-6,2,-3
9,-5,5,1,0,-7,4,-7,4,5,-4,-5,0,-10,3,1,0,-9,2,-5,-32,3,-2,-6,4,-7,1,3,-3,-6,2,-6,0,1,-1,-6,2,-1
10,-7,4,1,-1,-8,4,-7,3,3,1,-6,4,-6,5,3,-2,-6,3,-6,-30,1,1,-6,4,-5,3,3,-2,-4,4,-8,2,0,1,-6,2,0
11,-5,3,0,-1,-7,4,-7,3,0,-1,-6,4,-6,3,1,0,-7,2,-7,-27,0,-2,-6,1,-5,4,1,-1,-6,3,-5,4,4,1,-6,4,-2
12,-4,6,3,-1,-5,4,-5,3,3,-2,-6,3,-8,4,1,0,-7,3,-7,-29,3,-1,-6,4,-7,0,0,-1,-9,4,-6,2,0,-1,-5,5,-2
13,-5,3,0,-2,-6,3,-6,5,3,0,-7,4,-7,4,3,-1,-6,2,-6,-24,1,-1,-7,2,-5,6,3,1,-6,3,-6,1,1,-2,-8,4,-3
14,-5,2,3,-1,-6,4,-7,3,3,-2,-8,4,-7,2,1,-1,-6,4,-7,-26,2,1,-6,4,-6,4,0,-2,-6,1,-5,4,4,-1,-6,3,-1
15,-5,4,3,1,-4,2,-5,5,2,-1,-6,4,-5,3,1,1,-6,4,-7,-27,2,-2,-6,3,-6,3,0,-2,-6,4,-7,6,3,-2,-5,3,-1
16,-5,2,1,0,-7,3,-5,3,1,0,-7,2,-7,4,0,-1,-7,4,-6,-26,3,0,-6,4,-6,3,1,0,-7,4,-7,3,1,-2,-7,3,1
17,-7,2,2,1,-7,3,-6,3,2,-2,-9,1,-6,3,-1,0,-6,2,-7,-25,0,-2,-7,4,-7,3,0,1,-6,4,-7,3,1,-2,-6,3,0
18,-5,4,0,0,-7,3,-6,3,3,-1,-7,4,-8,2,0,-1,-5,5,-7,-27,2,0,-7,4,-7,3,2,-2,-6,4,-5,3,2,-2,-6,3,-2
19,-5,4,0,1,-7,1,-7,3,-2,-2,-6,1,-5,4,1,1,-7,4,-5,-27,1,3,-6,4,-8,4,0,-3,-7,4,-5,3,0,0,-4,3,-2
20,-8,4,1,-1,-7,0,-7,3,0,0,-6,5,-9,3,2,-3,-8,4,-7,-27,2,-2,-5,4,-7,4,3,0,-6,2,-6,6,3,-2,-8,2,0
21,-7,1,2,-1,-7,3,-7,4,3,0,-6,5,-4,1,1,-1,-7,4,-7,-30,2,-1,-8,4,-8,0,3,-2,-7,4,-5,3,0,-2,-6,2,1
22,-6,3,0,1,-7,3,-9,3,2,-2,-6,3,-6,6,1,-2,-9,3,-5,-27,1,-2,-6,2,-8,3,0,-1,-6,4,-7,1,1,0,-6,2,1
23,-7,5,2,0,-7,4,-7,5,3,-2,-6,1,-8,3,3,1,-7,4,-6,-29,1,-2,-7,4,-5,3,0,0,-5,3,-7,3,1,0,-7,4,-2
24,-7,4,2,-2,-6,4,-5,3,2,1,-5,2,-5,3,3,-1,-8,3,-5,-27,1,0,-6,2,-8,3,3,-2,-6,2,-6,2,3,-2,-6,4,1
25,-5,3,2,0,-6,3,-7,4,2,-1,-7,4,-6,3,2,-1,-9,2,-7,-29,3,1,-5,4,-5,2,2,-2,-5,3,-7,3,0,-2,-7,2,0
26,-7,4,3,-2,-6,1,-5,0,2,-2,-8,1,-7,3,0,-1,-6,5,-6,-27,2,1,-5,3,-6,4,0,-2,-7,4,-7,5,3,1,-6,3,-1
27,-7,3,0,-1,-6,4,-7,3,0,-2,-6,2,-7,3,3,-2,-6,1,-5,-29,2,0,-7,4,-7,4,2,-1,-5,3,-8,3,3,-2,-9,1,0
28,-6,3,0,-1,-6,5,-5,4,1,-2,-6,3,-7,5,2,-1,-5,5,-6,-27,2,-3,-8,3,-7,2,0,-1,-6,3,-4,2,3,1,-6,4,-2
29,-6,3,3,1,-9,5,-7,5,2,0,-7,2,-7,4,0,-2,-8,2,-5,-30,5,-1,-6,4,-3,4,1,-2,-5,3,-7,3,3,-2,-6,3,-2
30,-7,3,-1,-2,-8,2,-7,5,1,-1,-8,3,-7,3,3,-2,-7,5,-9,-29,0,-3,-9,4,-8,3,3,-2,-5,4,-8,3,1,-3,-8,3,-2
31,-7,3,1,1,-6,4,-9,5,1,-2,-8,2,-5,3,3,-1,-6,4,-5,-29,1,-2,-8,4,-6,4,3,-2,-6,1,-5,2,0,-1,-5,7,-2
32,-4,3,3,1,-7,4,-6,3,1,-1,-8,3,-6,3,0,1,-9,2,-7,-32,1,-1,-6,2,-6,5,3,-2,-6,3,-7,2,0,-2,-9,3,-1
33,-7,4,4,-3,-8,3,-7,4,3,-2,-9,4,-6,2,2,1,-7,4,-6,-28,2,-1,-6,3,-6,4,2,-2,-7,4,-5,3,0,-2,-9,4,-2
34,-6,2,2,0,-7,3,-4,2,0,-5,-5,3,-6,2,1,-1,-5,3,-6,-29,2,-1,-7,3,-5,2,0,-2,-5,4,-5,3,2,0,-6,3,0
35,-5,2,0,-1,-7,4,-5,3,1,0,-6,3,-7,3,0,0,-6,5,-9,-31,2,-1,-7,4,-7,3,2,-2,-6,1,-7,3,1,-2,-6,4,-2
36,-5,4,3,0,-6,5,-5,3,2,-2,-6,2,-5,3,0,1,-6,4,-7,-31,2,-1,-6,3,-6,4,0,0,-8,2,-6,3,3,-3,-6,4,-1
37,-7,4,2,1,-5,4,-6,3,3,-2,-6,4,-6,3,3,-2,-6,6,-5,-32,1,-1,-8,4,-6,3,0,-2,-7,3,-7,4,2,-2,-7,4,-3
38,-5,6,3,-2,-8,6,-6,5,1,-2,-6,5,-7,0,0,-2,-8,3,-5,-29,2,-1,-6,3,-4,4,2,0,-3,4,-6,2,0,-2,-6,4,1
39,-6,2,2,-2,-9,2,-8,5,3,1,-6,2,-2,4,2,0,-7,4,-6,-29,3,-1,-6,2,-7,0,1,-4,-5,1,-6,4,3,-2,-6,4,-1
40,-5,6,1,-1,-6,4,-7,4,0,-3,-6,2,-7,3,-1,-3,-9,2,-4,-27,2,-2,-6,6,-5,3,3,1,-6,4,-7,1,0,-2,-10,4,-2
41,-5,3,1,-2,-8,1,-5,3,3,-1,-4,6,-7,4,0,-3,-7,3,-10,-30,0,-1,-9,4,-7,3,3,0,-6,6,-5,5,3,-1,-6,5,-2
42,-9,5,0,-2,-9,4,-9,2,1,-2,-6,3,-3,3,0,-1,-6,4,-5,-28,2,0,-6,4,-9,4,2,-2,-7,4,-5,3,1,-1,-6,4,-2
