Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-8,3,3,0,-7,3,-5,5,3,-1,-6,4,-6,1,3,-2,-7,3,-7,-25,2,0,-6,1,-5,4,0,-1,-6,4,-7,5,2,-1,-7,1,0
1,-9,3,0,-2,-7,4,-8,2,2,-1,-6,4,-4,3,2,1,-6,4,-6,-24,0,0,-6,2,-7,1,1,-1,-6,3,-7,3,0,-1,-6,3,-2
2,-5,3,4,-1,-4,3,-4,3,0,0,-7,4,-7,3,0,0,-7,1,-7,-27,1,-1,-6,3,-5,3,3,-1,-8,4,-8,2,3,-2,-6,2,-2
3,-9,3,0,-1,-8,3,-6,3,3,-1,-8,4,-7,4,1,1,-6,4,-8,-25,1,-2,-7,3,-6,2,2,0,-7,5,-6,3,2,0,-6,4,-2
4,-7,3,3,0,-7,6,-7,3,1,-2,-7,1,-6,4,2,1,-9,3,-7,-25,3,1,-5,5,-7,3,0,-2,-6,2,-7,3,3,-2,-7,3,-3
5,-7,6,3,0,-8,3,-5,2,4,0,-6,1,-7,1,1,1,-7,5,-5,-25,3,-1,-6,1,-6,3,1,1,-9,2,-7,6,2,-2,-10,3,-2
6,-7,3,1,-2,-6,3,-6,2,2,1,-6,5,-6,3,1,-1,-6,4,-7,-27,1,-2,-9,4,-8,3,1,1,-5,4,-7,3,0,-1,-6,5,-2
7,-7,3,2,0,-8,3,-5,6,0,-2,-6,4,-7,3,3,1,-6,5,-7,-24,1,1,-6,3,-7,3,1,-1,-7,3,-6,3,1,-3,-6,4,-2
8,-5,6,1,-2,-6,4,-7,3,0,-2,-6,3,-7,2,0,0,-7,3,-5,-26,0,0,-7,4,-5,2,2,2,-6,4,-8,3,2,-2,-8,3,0
9,-6,1,0,-2,-6,1,-5,3,3,-1,-6,0,-5,3,1,0,-6,4,-7,-26,0,-2,-7,4,-6,4,0,-3,-6,2,-5,4,2,0,-6,4,-1
10,-5,3,1,1,-6,4,-7,3,0,-3,-8,4,-7,5,1,-4,-6,1,-5,-26,3,0,-5,5,-5,3,2,-1,-8,4,-7,1,0,-2,-6,4,-2
11,-7,3,2,-2,-6,4,-5,4,2,0,-6,4,-5,2,1,1,-7,4,-6,-25,-2,1,-7,3,-5,4,2,-2,-9,4,-5,4,2,1,-7,4,-1
12,-8,3,3,-3,-8,4,-9,4,3,-1,-6,3,-6,3,5,-2,-6,5,-6,-25,1,-1,-6,2,-7,3,0,1,-9,1,-7,3,4,0,-7,4,-2
13,-7,3,2,0,-6,4,-7,3,2,-2,-8,3,-8,3,0,-2,-5,4,-5,-21,3,-2,-6,5,-6,3,0,-2,-5,6,-7,2,1,0,-6,4,-3
14,-7,3,1,-1,-6,1,-6,4,3,-1,-6,3,-5,4,0,1,-6,4,-5,-24,1,-2,-9,5,-7,3,2,-1,-7,4,-7,3,1,0,-7,4,0
15,-5,5,0,-1,-8,1,-7,3,-1,-1,-6,2,-8,3,0,1,-5,6,-5,-25,1,1,-4,2,-7,4,2,-2,-5,4,-5,2,2,-1,-6,4,-1
16,-8,3,3,1,-8,5,-8,2,3,-1,-7,5,-6,3,3,-2,-6,1,-5,-25,3,-1,-7,4,-6,3,2,-2,-9,4,-5,3,3,0,-6,4,-2
17,-7,2,0,0,-5,4,-5,3,0,-2,-5,4,-7,3,2,-2,-6,4,-7,-24,3,-1,-6,3,-7,3,3,-2,-6,3,-5,3,1,-1,-6,4,0
18,-7,3,2,-1,-5,3,-4,2,1,-2,-8,3,-7,2,0,-4,-7,2,-5,-25,1,-1,-6,3,-5,4,0,0,-6,3,-7,4,1,-1,-6,3,-1
19,-6,3,0,-1,-9,4,-6,3,1,0,-7,4,-6,0,0,-1,-9,0,-6,-25,2,-1,-8,4,-7,2,1,-1,-7,5,-5,3,0,1,-8,3,1
20,-6,3,1,0,-5,4,-4,3,1,1,-8,2,-6,3,1,-2,-6,4,-5,-26,3,-2,-6,5,-7,7,0,-1,-6,4,-9,4,0,-2,-6,4,-2
