Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-5,1,6,0,-6,4,-5,4,0,0,-9,4,-7,4,1,-2,-6,3,-5,-27,2,-1,-6,3,-5,1,0,-1,-7,3,-7,3,0,1,-6,1,-2
1,-7,6,1,-2,-6,3,-6,4,2,2,-6,4,-7,3,3,-1,-5,1,-5,-25,1,2,-5,4,-5,3,2,1,-7,5,-7,3,2,0,-6,2,-2
2,-8,3,2,0,-6,4,-8,4,0,-2,-7,5,-4,4,4,-1,-7,3,-8,-26,1,0,-7,1,-7,4,1,-1,-8,2,-4,3,1,-2,-6,3,-2
3,-6,5,1,0,-8,4,-2,3,2,1,-8,4,-6,3,0,1,-6,4,-6,-28,3,-2,-8,4,-7,3,0,-3,-9,1,-9,5,1,-2,-8,2,-1
4,-7,2,0,0,-9,5,-7,1,5,-2,-5,3,-7,3,0,-3,-7,4,-7,-27,2,-1,-5,4,-7,3,2,1,-6,5,-6,5,1,-2,-6,4,0
5,-5,0,2,0,-6,1,-7,3,-1,-2,-6,3,-6,4,2,-2,-4,3,-7,-27,0,0,-6,5,-7,1,4,-4,-7,4,-6,5,0,0,-7,4,1
6,-10,2,0,-2,-7,2,-6,3,2,-2,-7,4,-7,3,2,-3,-9,3,-6,-27,3,-2,-5,3,-5,4,1,-1,-6,3,-4,3,3,-2,-6,3,-1
7,-6,4,2,-2,-6,4,-6,3,3,0,-7,6,-6,3,2,1,-7,5,-7,-24,0,-1,-6,2,-7,5,1,0,-6,4,-5,4,2,-1,-7,5,-1
8,-6,3,2,-2,-7,3,-7,4,1,1,-7,4,-7,3,0,1,-6,3,-5,-24,1,-2,-6,3,-6,6,3,-1,-6,4,-7,3,1,-1,-8,3,0
9,-7,4,2,-2,-5,3,-7,4,2,1,-6,2,-7,4,3,0,-7,4,-6,-26,1,-1,-6,3,-6,3,3,-2,-5,3,-5,4,-1,0,-4,4,-3
10,-5,4,0,0,-5,4,-7,3,0,0,-6,4,-5,3,0,1,-6,4,-5,-25,2,1,-6,1,-6,3,2,0,-6,4,-6,3,0,0,-6,4,-2
11,-5,4,3,1,-6,4,-7,3,1,0,-7,2,-6,4,1,-1,-5,3,-7,-27,3,-2,-6,3,-7,3,1,-1,-6,2,-7,1,4,-2,-4,4,-1
12,-7,3,3,-1,-6,4,-5,2,4,1,-5,5,-5,4,3,-2,-5,4,-5,-27,1,-2,-8,5,-6,5,0,-2,-6,2,-8,3,2,-1,-6,2,-1
13,-7,2,3,-2,-4,3,-6,3,2,-1,-7,1,-6,2,1,-2,-7,2,-7,-25,1,-1,-6,3,-7,3,2,0,-6,7,-7,3,0,-2,-6,6,0
14,-5,3,3,-2,-6,4,-7,5,2,-1,-7,3,-5,3,1,1,-8,5,-6,-25,3,-2,-6,4,-7,3,2,-1,-5,2,-7,6,4,1,-6,1,-1
15,-6,6,4,1,-7,2,-4,4,2,-3,-8,3,-7,2,4,-2,-5,3,-5,-25,0,-2,-6,4,-7,3,1,-2,-6,2,-7,4,3,-3,-6,1,-2
16,-6,4,1,0,-6,4,-7,4,0,-2,-6,2,-7,5,3,-2,-9,3,-10,-26,3,-2,-9,3,-5,3,3,0,-6,3,-7,3,2,-1,-6,6,1
17,-5,3,3,-2,-5,4,-7,3,2,-2,-6,4,-5,4,2,-2,-8,4,-7,-26,1,0,-6,3,-6,3,0,-2,-6,6,-5,4,2,-1,-6,3,-1
18,-6,4,3,-2,-6,4,-6,4,2,-2,-5,4,-7,3,3,-2,-5,3,-6,-27,2,1,-5,3,-7,4,2,0,-6,3,-7,3,1,1,-6,4,-2
19,-7,1,3,1,-7,3,-6,3,2,1,-8,2,-6,4,2,0,-8,4,-7,-25,3,-2,-8,2,-8,3,2,-1,-6,2,-5,4,0,-2,-7,4,1
20,-5,4,1,0,-6,4,-7,2,0,-3,-7,3,-7,4,3,-2,-6,2,-6,-24,0,0,-8,4,-7,2,1,-1,-8,3,-6,4,3,-2,-8,2,-2
21,-7,4,1,-2,-7,3,-5,4,3,-1,-6,2,-7,1,0,-1,-5,1,-5,-27,0,1,-6,3,-5,4,1,1,-8,4,-10,3,3,-1,-6,6,0
22,-7,2,2,1,-6,1,-8,3,1,-2,-6,1,-7,5,2,1,-7,2,-7,-25,2,0,-6,1,-6,2,3,0,-6,1,-6,3,-2,1,-7,8,0
23,-5,5,4,0,-7,4,-6,3,0,0,-9,4,-6,3,2,1,-6,3,-6,-22,2,0,-6,3,-8,3,2,0,-8,2,-9,5,2,0,-7,4,-2
24,-7,2,1,-2,-7,3,-7,3,2,-2,-5,1,-9,2,1,-1,-7,1,-7,-25,2,0,-6,1,-5,4,3,2,-6,5,-7,4,2,-2,-7,6,-3
25,-6,4,3,1,-6,3,-7,4,0,-2,-6,1,-6,3,4,1,-6,4,-7,-25,3,-1,-6,3,-7,3,3,-5,-6,4,-6,4,3,0,-6,2,1
26,-6,3,2,1,-7,5,-6,3,3,-1,-6,6,-5,3,1,-3,-6,6,-5,-24,1,-2,-6,4,-6,3,2,-2,-6,4,-5,2,0,-1,-6,3,-2
27,-5,3,1,-2,-6,4,-5,3,0,-1,-7,1,-7,3,3,1,-6,4,-7,-28,3,-1,-8,4,-7,4,0,0,-6,4,-5,3,3,-1,-6,3,-1
28,-5,4,3,1,-6,4,-6,4,1,1,-9,4,-5,3,0,-1,-7,4,-7,-26,1,0,-6,3,-7,3,1,-2,-8,1,-5,2,0,-1,-6,5,-2
29,-8,3,1,-2,-5,4,-6,3,2,1,-7,3,-6,6,0,0,-6,3,-7,-27,0,-3,-7,2,-7,3,3,-2,-6,4,-5,3,2,-1,-6,1,0
30,-6,4,1,-1,-6,4,-7,3,0,1,-6,4,-9,3,2,-1,-6,-1,-5,-26,1,-2,-7,4,-7,2,2,0,-6,4,-7,1,2,2,-6,4,0
31,-5,6,2,-1,-6,4,-7,4,1,0,-6,4,-7,5,3,-2,-7,1,-5,-25,0,-2,-4,4,-7,3,2,-3,-9,2,-6,2,3,1,-8,4,0
32,-7,2,2,0,-8,4,-5,3,2,1,-5,6,-5,3,0,1,-7,5,-6,-27,2,-2,-6,4,-7,3,3,-2,-6,4,-6,2,2,0,-8,4,0
33,-7,3,0,-2,-7,4,-6,5,0,-2,-8,4,-7,2,1,-2,-6,5,-5,-26,2,-2,-7,6,-6,4,1,0,-6,4,-6,3,2,-1,-7,2,-1
34,-4,6,0,-1,-6,1,-7,3,2,-2,-6,3,-8,3,1,-2,-6,2,-5,-28,3,0,-5,3,-7,2,3,0,-8,1,-7,0,3,-2,-6,3,-1
35,-8,4,2,-2,-6,5,-6,4,4,0,-6,4,-6,3,0,1,-7,4,-7,-27,1,-2,-8,1,-7,5,2,-2,-6,5,-8,4,2,1,-6,1,0
36,-7,4,3,-2,-6,2,-7,2,3,1,-6,1,-7,6,1,0,-6,2,-5,-24,2,1,-5,1,-7,3,1,0,-6,2,-5,5,2,0,-7,2,-2
37,-5,4,3,-1,-6,3,-5,2,2,0,-6,4,-8,3,0,-3,-9,1,-5,-27,2,-2,-8,4,-2,3,2,-1,-8,2,-7,3,0,-2,-6,4,-2
38,-6,2,3,-2,-6,3,-4,3,3,-1,-6,3,-5,3,2,0,-6,4,-9,-26,0,-1,-6,2,-8,3,1,-2,-7,3,-6,4,2,0,-6,4,-2
39,-5,4,1,1,-4,4,-7,4,1,-2,-7,4,-6,3,0,-1,-7,5,-6,-25,2,-2,-8,3,-7,4,2,1,-7,6,-5,3,3,-2,-6,6,-1
40,-6,3,3,-2,-7,3,-7,4,0,1,-5,3,-6,3,3,-2,-6,4,-7,-29,1,-2,-6,4,-5,3,0,0,-6,4,-7,1,1,0,-6,3,-3
41,-7,5,0,-3,-6,4,-7,4,2,-2,-9,4,-6,4,2,1,-6,3,-5,-27,0,-2,-4,4,-7,2,3,-2,-7,5,-7,6,2,1,-5,4,-1
42,-5,5,2,-2,-6,1,-6,3,3,2,-8,4,-7,1,0,-1,-6,3,-5,-26,1,-1,-6,5,-6,3,1,-1,-6,3,-5,4,2,0,-6,4,-2
43,-7,5,3,-2,-8,4,-5,2,2,0,-7,4,-5,1,0,-2,-6,4,-7,-29,2,-2,-6,2,-7,4,0,-2,-8,2,-6,3,1,-2,-6,3,0
44,-7,6,3,0,-5,2,-7,3,-1,1,-9,4,-6,2,1,0,-6,2,-5,-28,1,-2,-6,5,-7,3,0,-1,-6,4,-6,4,0,-1,-9,3,-2
45,-5,3,4,-1,-5,3,-7,1,0,-1,-8,5,-7,4,0,-1,-7,4,-5,-26,1,1,-7,3,-5,3,2,0,-6,3,-7,2,2,0,-6,3,-1
46,-8,3,0,0,-6,4,-5,4,3,-1,-6,3,-6,4,1,0,-8,3,-6,-26,1,1,-8,2,-4,3,0,-2,-7,4,-6,6,2,-2,-9,4,-2
47,-5,6,1,-1,-5,4,-7,2,2,-1,-5,5,-4,3,3,1,-6,4,-5,-26,3,0,-6,2,-7,2,1,0,-7,3,-6,3,3,-2,-6,2,-1
48,-7,2,0,-1,-6,2,-5,2,1,0,-8,3,-6,1,0,-2,-7,3,-5,-25,0,-1,-6,1,-7,4,1,0,-5,4,-7,5,2,-2,-8,2,-2
