Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-10,3,0,-1,-6,1,-4,2,0,0,-7,3,-6,1,-1,-2,-9,1,-7,-29,3,0,-7,4,-5,3,1,-2,-6,2,-9,4,-1,-2,-7,3,-1
1,-5,2,1,-1,-7,4,-6,2,1,-1,-9,1,-7,3,2,-1,-7,1,-7,-28,1,-3,-6,4,-5,4,0,0,-8,2,-5,4,1,0,-7,4,-3
2,-6,3,3,-2,-6,3,-5,4,1,-2,-8,1,-6,3,2,-2,-6,4,-6,-27,1,-1,-7,4,-6,3,2,-2,-8,4,-6,1,3,2,-6,4,-2
3,-10,2,2,-2,-6,3,-7,6,3,0,-6,3,-6,2,0,0,-7,4,-6,-27,3,-3,-6,2,-5,3,1,0,-5,4,-5,6,0,-1,-6,1,-1
4,-4,3,1,-1,-6,4,-7,2,3,-2,-9,4,-7,3,-1,2,-8,4,-6,-26,2,0,-7,4,-7,7,2,0,-6,2,-7,1,3,-2,-6,4,0
5,-7,6,0,1,-6,4,-5,2,3,1,-9,2,-6,5,1,-2,-6,4,-6,-29,2,-2,-6,4,-7,3,3,-2,-6,3,-7,3,1,-1,-6,2,-2
6,-6,5,2,1,-9,5,-8,0,2,1,-8,4,-7,5,2,-2,-6,4,-7,-27,0,0,-7,4,-6,4,0,0,-5,3,-6,1,0,1,-7,5,-2
7,-7,5,3,1,-6,4,-5,1,1,0,-7,2,-7,6,-1,0,-6,4,-7,-29,-1,0,-6,3,-7,4,2,-1,-7,2,-7,1,2,1,-6,4,0
8,-7,3,3,0,-6,2,-5,3,3,-2,-6,2,-7,4,1,-2,-7,3,-5,-27,0,1,-6,3,-6,6,1,-3,-9,1,-9,3,0,-1,-7,4,-2
9,-8,3,3,1,-6,1,-6,2,0,0,-5,2,-5,3,3,1,-6,4,-5,-28,1,-1,-6,3,-5,5,2,1,-8,6,-5,2,2,2,-8,4,-4
10,-5,3,1,-2,-5,4,-7,2,1,0,-8,3,-5,2,1,-2,-8,3,-5,-25,2,-1,-6,5,-8,2,3,-1,-8,2,-7,3,1,-3,-6,2,-2
11,-4,2,4,0,-7,2,-5,3,2,0,-6,4,-7,3,0,-2,-8,6,-9,-28,-1,0,-6,3,-6,5,2,1,-6,2,-7,3,1,-1,-9,4,-2
12,-4,3,2,-1,-6,5,-6,3,3,1,-7,4,-6,3,3,-2,-6,3,-6,-24,1,1,-6,2,-8,4,2,-4,-8,2,-6,3,1,-1,-6,3,1
13,-9,3,0,-1,-6,5,-5,3,2,1,-9,4,-5,3,1,-2,-6,3,-6,-28,3,0,-8,4,-5,4,2,-2,-6,5,-7,3,1,-1,-6,1,-2
14,-7,2,0,-2,-6,4,-5,3,1,-2,-10,3,-6,3,2,0,-6,6,-5,-27,0,0,-6,1,-5,4,0,-1,-6,3,-7,3,0,-1,-6,4,-1
15,-7,4,1,0,-7,4,-5,1,1,3,-6,4,-6,4,0,-2,-6,4,-7,-27,1,-1,-7,4,-7,3,2,-1,-6,3,-7,3,3,-2,-6,2,0
16,-7,3,2,-1,-8,3,-6,3,3,-1,-6,5,-6,1,1,-1,-6,4,-6,-27,2,0,-6,2,-7,0,3,1,-6,1,-5,4,2,-1,-6,2,0
17,-7,5,3,1,-6,4,-7,3,3,1,-5,4,-7,5,3,-1,-8,4,-5,-27,1,0,-8,3,-7,3,0,-1,-7,3,-8,3,0,0,-6,4,-2
18,-7,3,2,-2,-6,5,-6,4,3,-2,-6,1,-7,3,1,-2,-7,3,-7,-28,1,-2,-6,2,-7,3,3,-2,-7,4,-7,3,1,-1,-8,1,-2
19,-7,3,3,1,-7,2,-7,3,2,0,-7,3,-5,0,1,1,-6,4,-5,-29,2,1,-6,4,-7,2,2,0,-9,4,-5,5,2,1,-6,2,-2
20,-5,2,2,0,-6,2,-6,2,2,-1,-6,1,-7,3,3,-2,-6,2,-5,-27,0,1,-8,2,-7,1,3,-3,-5,4,-6,3,1,0,-5,2,0
21,-3,5,3,1,-4,3,-6,3,3,1,-6,1,-8,5,1,-1,-4,2,-4,-27,2,-2,-6,4,-7,3,2,0,-6,2,-7,6,0,0,-6,4,-3
22,-9,3,0,-2,-6,4,-6,4,2,-2,-6,3,-6,4,3,0,-8,4,-7,-26,1,-1,-9,1,-7,3,1,-2,-7,4,-4,3,3,-2,-6,4,-2
23,-7,3,-1,1,-7,2,-9,3,3,0,-7,2,-7,4,-1,-2,-4,2,-4,-25,2,0,-5,4,-7,2,0,-2,-9,4,-6,3,2,1,-6,4,-1
24,-5,4,4,-2,-6,4,-7,3,3,-2,-8,2,-7,5,0,-1,-7,4,-6,-27,2,1,-6,5,-8,4,0,-2,-7,4,-6,4,2,-2,-7,2,1
25,-6,3,-1,-1,-6,2,-7,3,3,1,-8,4,-6,3,1,0,-7,6,-7,-28,2,-2,-7,1,-5,6,0,-2,-4,1,-6,2,3,-2,-6,4,-2
26,-7,6,3,1,-6,5,-5,3,2,-1,-7,3,-8,3,1,1,-7,4,-7,-29,1,-2,-6,4,-6,3,3,-1,-7,4,-7,3,1,-2,-7,4,-1
27,-9,6,2,-2,-6,2,-7,5,1,-2,-6,2,-3,6,3,0,-4,4,-7,-25,0,-2,-5,4,-5,3,-1,-1,-6,4,-7,3,1,-2,-6,4,-1
28,-5,4,2,1,-6,3,-6,3,2,-1,-8,4,-5,4,2,-2,-7,4,-5,-27,2,1,-6,2,-8,4,0,-2,-8,1,-7,3,1,-2,-6,3,1
29,-7,2,0,-1,-6,4,-4,6,3,1,-7,4,-7,2,1,-1,-8,4,-7,-27,1,-1,-9,5,-6,1,2,0,-7,3,-9,3,0,1,-6,3,-2
30,-5,4,0,-1,-7,2,-7,4,3,1,-9,1,-5,2,3,0,-6,4,-5,-27,0,-1,-9,4,-5,4,3,-1,-6,3,-6,4,3,-1,-7,4,-1
31,-4,3,2,1,-8,3,-6,3,0,-1,-6,3,-6,3,1,-3,-6,4,-9,-26,1,-1,-7,3,-7,3,-1,-2,-9,2,-7,4,2,-2,-6,3,1
32,-7,1,0,1,-6,1,-5,3,2,0,-6,4,-7,3,1,-1,-7,3,-7,-27,1,-2,-5,2,-6,3,2,-2,-7,4,-7,3,3,-2,-8,4,1
33,-7,5,0,1,-6,3,-7,5,1,-3,-7,6,-7,4,2,-1,-6,1,-7,-27,2,-1,-7,4,-7,5,0,0,-6,4,-7,3,3,-2,-8,6,1
34,-5,3,2,-1,-6,4,-6,4,2,-1,-9,1,-5,4,0,-1,-7,4,-7,-28,1,0,-8,3,-9,3,1,-1,-7,4,-5,3,2,0,-7,1,-2
35,-7,2,0,-2,-9,4,-7,1,1,-2,-6,1,-6,4,1,-3,-4,4,-6,-28,0,-1,-6,4,-4,3,1,-2,-5,4,-7,4,0,-1,-6,2,-1
36,-6,3,1,-1,-5,3,-5,3,3,0,-6,4,-5,3,3,-1,-8,1,-7,-28,3,1,-7,3,-7,6,0,-1,-6,4,-5,1,1,0,-6,2,-1
37,-6,3,1,-2,-8,4,-4,5,1,0,-7,3,-5,3,3,1,-5,2,-6,-28,2,-1,-6,4,-5,4,1,0,-5,4,-7,3,3,-1,-8,4,-2
38,-6,3,0,1,-6,4,-7,2,1,-2,-8,1,-6,5,4,-2,-6,2,-7,-28,0,-1,-9,4,-6,6,2,-1,-6,1,-5,3,3,-1,-6,5,0
39,-6,1,2,0,-6,3,-5,3,1,0,-7,4,-7,3,0,0,-7,1,-5,-24,1,1,-6,3,-6,3,2,0,-7,5,-8,2,0,-2,-7,4,-1
40,-6,1,2,-2,-6,2,-7,5,1,1,-6,4,-6,3,0,1,-5,4,-5,-27,0,-4,-8,2,-6,4,0,-1,-9,4,-7,3,3,-2,-6,5,-2
41,-7,6,1,-2,-7,4,-7,3,3,-3,-8,3,-6,5,0,0,-4,3,-7,-26,3,-2,-6,1,-7,2,2,-2,-5,2,-5,5,0,-2,-7,4,-2
42,-7,3,2,1,-8,5,-7,4,3,0,-5,4,-8,3,0,0,-8,4,-5,-27,1,0,-5,4,-7,2,3,0,-9,4,-7,1,2,1,-7,3,-1
43,-7,4,0,-2,-6,2,-7,2,2,-1,-7,3,-7,5,1,1,-6,2,-7,-27,0,1,-7,4,-5,4,3,0,-5,3,-6,4,2,-1,-3,4,-2
44,-5,3,0,-2,-6,2,-7,3,0,-2,-6,3,-7,3,2,-2,-6,2,-7,-27,2,1,-8,3,-8,3,2,-5,-6,4,-6,5,3,-1,-7,5,0
45,-7,3,3,0,-7,3,-6,3,3,1,-9,4,-7,4,1,-2,-9,4,-5,-26,3,1,-6,4,-7,3,1,-2,-6,2,-5,4,2,-1,-6,1,0
46,-8,5,2,-1,-6,1,-6,6,2,-2,-7,3,-5,3,1,1,-6,4,-7,-26,0,-2,-7,3,-6,4,3,-2,-6,5,-7,3,2,0,-5,3,-2
47,-5,5,3,0,-6,1,-5,3,1,-2,-6,3,-7,4,0,-1,-7,2,-5,-26,1,0,-6,1,-7,3,2,-2,-9,5,-6,6,0,-1,-8,6,-1
48,-7,3,0,1,-9,4,-7,4,3,0,-8,5,-6,4,1,-1,-8,4,-7,-27,2,-1,-5,7,-5,4,0,1,-5,3,-8,3,2,0,-8,3,-2
49,-8,3,1,-2,-9,1,-6,4,-1,-2,-7,3,-7,5,3,1,-9,4,-6,-26,2,-1,-9,5,-8,3,3,-2,-8,4,-5,3,1,0,-5,4,-1
50,-7,6,0,-1,-7,5,-6,4,1,1,-8,2,-6,3,1,-2,-9,2,-6,-23,0,-1,-6,2,-7,3,3,0,-6,4,-7,4,0,-2,-7,3,-2
51,-7,3,0,0,-7,5,-6,4,5,-1,-8,4,-5,6,3,1,-6,3,-6,-23,1,-2,-8,2,-7,3,0,-2,-7,4,-6,4,0,-2,-7,2,-2
52,-5,2,1,0,-6,4,-9,3,3,-3,-7,4,-7,3,3,0,-7,6,-7,-21,3,1,-8,3,-7,3,2,-2,-9,4,-6,3,3,-1,-8,4,-2
53,-7,3,1,-1,-5,4,-5,3,1,-2,-9,3,-7,3,2,-3,-7,3,-5,-21,1,1,-6,3,-7,3,2,-1,-6,3,-7,3,1,-3,-9,4,-1
54,-6,1,1,-2,-6,4,-7,2,2,-2,-7,4,-6,4,3,1,-6,3,-6,-22,1,-1,-7,3,-5,3,0,-1,-6,3,-6,4,0,-2,-7,3,1
55,-5,3,-2,1,-6,2,-7,0,1,-1,-8,3,-5,3,0,0,-6,3,-5,-21,-1,-1,-6,4,-7,3,-1,0,-7,2,-5,5,0,0,-8,4,-2
56,-6,5,1,0,-6,4,-7,3,3,-2,-5,2,-7,3,2,-2,-7,1,-5,-22,0,0,-6,4,-7,3,2,-2,-5,4,-5,4,2,-2,-6,4,-2
57,-7,3,1,0,-9,2,-6,4,3,-1,-7,4,-5,5,2,0,-7,4,-5,-22,2,-2,-4,2,-7,0,0,-1,-6,2,-7,4,0,-1,-7,4,-2
58,-7,2,3,1,-7,2,-7,5,2,0,-6,4,-6,4,0,-2,-9,5,-8,-24,0,0,-8,5,-5,3,2,0,-7,5,-7,4,3,-2,-6,4,-1
59,-7,3,3,-2,-6,4,-5,4,2,-1,-8,3,-6,4,1,-1,-6,2,-8,-22,0,0,-6,4,-6,3,0,-1,-6,2,-7,3,2,-1,-6,4,1
60,-6,5,2,-2,-6,3,-8,5,0,-1,-6,2,-5,4,2,1,-6,4,-6,-24,2,-2,-6,6,-7,3,2,-2,-7,4,-6,3,2,-2,-7,1,-1
61,-5,3,1,-1,-6,1,-7,3,1,-1,-6,3,-9,3,0,0,-6,2,-5,-23,2,2,-8,2,-5,5,1,2,-4,4,-6,1,1,-1,-6,3,-2
62,-7,1,1,0,-7,3,-6,5,2,0,-7,2,-7,3,3,1,-6,2,-7,-21,3,-2,-7,1,-6,3,2,-3,-6,4,-8,3,1,1,-7,3,1
63,-7,5,3,0,-7,4,-7,4,3,1,-4,2,-5,4,0,-1,-7,2,-5,-25,0,-1,-6,1,-5,3,1,-1,-5,4,-4,3,-2,1,-6,6,-2
64,-7,2,1,-2,-6,4,-7,3,1,0,-7,6,-7,4,2,-1,-8,5,-8,-21,2,-2,-8,3,-5,3,2,-2,-6,4,-5,3,2,1,-9,4,0
65,-7,3,1,-1,-7,4,-7,5,2,1,-8,2,-7,3,0,1,-6,4,-6,-20,2,1,-5,1,-8,3,1,-1,-3,4,-6,5,3,-2,-7,5,-3
66,-7,5,1,1,-6,4,-5,4,3,1,-5,2,-5,2,3,0,-9,4,-8,-4,-1,-1,-5,1,-5,3,4,0,-7,4,-9,3,1,0,-6,2,-2
67,-8,3,1,-2,-6,2,-6,3,3,-2,-5,1,-77,3,0,1,-6,3,-497,-129,2,1,-7,1,-7,4,0,-1,-6,4,-6,3,0,-2,-6,2,-1
68,-5,3,0,1,-6,4,-6,3,-1,1,-7,3,-517,-184,0,-2,-7,4,-2306,-750,-90,-3,-6,7,-85,-23,-3,0,-7,4,-6,3,2,-1,-6,5,-2
69,-5,6,0,-1,-7,3,-7,2,-1,-2,-7,6,-116,-171,-1238,-1141,-234,4,-5,-469,-2261,-2873,-958,2,-8,3,1,-2,-6,4,-9,3,0,-2,-7,2,-2
70,-5,3,2,2,-5,2,-5,2,0,2,-6,3,-7,-55,-100,-746,-834,-353,-6,-129,-162,-1317,-2580,-1145,-7,3,3,-1,-6,6,-9,2,-1,-2,-7,1,-2
71,-7,3,0,-3,-9,1,-7,3,2,0,-6,3,-5,3,1,-90,-17,-351,-7,-54,2,-232,-97,-983,-6,3,1,1,-6,0,-6,4,0,0,-8,4,0
72,-7,5,3,2,-6,2,-6,3,1,-2,-7,4,-5,3,2,-1,-7,4,-5,-56,0,-110,-7,4,-5,4,0,-2,-7,3,-8,5,4,-1,-6,2,-1
