Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260527_223957.bin,1,-365.322785,-569.666667,-428.274262,-107.616034,-14.829114,-19.360759,0.938819,-0.949367,0.050633,0.518987,-0.565401,0.040084,-0.757384,-1.274262,0.518987,-1.282700,0.331224,0.375527,1.033755,-1141.514768,-1312.189873,-1001.010549,-1180.103376,-2564.040084,-2038.086498,-0.086498,-0.099156,0.546414,-0.139241,-0.548523,0.898734,-0.323840,-0.985232,0.388186,-0.620253,0.590717,-0.704641,-0.080169,960,146.484375,1687,257.415771,1915,292.205811,2174,331.726074,-28489,-4347.076416,166,25.329590,-28229,-4307.403564,-28405,-4334.259033
15ml,VET6_8chips_raw_stream_20260527_223957.bin,2,-369.822785,-574.166667,-431.774262,-106.616034,-15.829114,-18.360759,1.438819,1.050633,0.050633,0.018987,-0.065401,-0.459916,0.492616,0.225738,0.018987,0.217300,-1.668776,-0.624473,-0.466245,-1139.014768,-1311.189873,-1002.510549,-1181.103376,-2565.540084,-2037.086498,-0.586498,0.400844,1.046414,0.360759,0.951477,0.398734,0.676160,0.014768,-0.611814,-0.120253,-0.909283,-2.204641,1.419831,952,145.263672,1685,257.110596,1913,291.900635,2175,331.878662,-28483,-4346.160889,161,24.566650,-28225,-4306.793213,-28403,-4333.953857
15ml,VET6_8chips_raw_stream_20260527_223957.bin,3,-369.322785,-572.666667,-432.774262,-107.616034,-16.329114,-17.860759,0.438819,0.050633,-0.449367,0.518987,0.934599,1.040084,0.492616,-0.274262,-0.981013,-0.282700,0.831224,-0.124473,0.533755,-1134.014768,-1310.689873,-1003.510549,-1179.603376,-2563.540084,-2038.086498,-1.586498,0.400844,0.546414,1.860759,-0.048523,1.898734,0.176160,0.014768,-0.111814,0.379747,0.590717,0.295359,-0.080169,964,147.094727,1683,256.805420,1913,291.900635,2171,331.268311,-28486,-4346.618652,166,25.329590,-28228,-4307.250977,-28407,-4334.564209
15ml,VET6_8chips_raw_stream_20260527_223957.bin,4,-364.822785,-573.666667,-429.774262,-108.616034,-15.329114,-16.860759,-0.061181,1.550633,0.550633,0.018987,-1.065401,-0.459916,0.242616,-0.274262,0.018987,0.217300,0.831224,-0.124473,-0.466245,-1132.514768,-1308.689873,-1003.510549,-1181.103376,-2560.540084,-2039.586498,0.413502,-0.099156,0.046414,0.360759,0.951477,-0.601266,0.426160,0.514768,-0.611814,1.879747,-0.909283,0.795359,-0.080169,943,143.890381,1693,258.331299,1916,292.358398,2180,332.641602,-28489,-4347.076416,170,25.939941,-28234,-4308.166504,-28410,-4335.021973
15ml,VET6_8chips_raw_stream_20260527_223957.bin,5,-366.322785,-571.166667,-430.774262,-107.116034,-14.329114,-17.860759,-0.061181,-0.449367,-1.449367,0.518987,0.934599,-0.959916,0.242616,0.725738,0.018987,-0.782700,0.331224,-0.124473,0.533755,-1137.514768,-1309.689873,-1003.010549,-1180.603376,-2566.540084,-2047.586498,-0.586498,-0.099156,2.046414,-0.639241,0.951477,-0.101266,0.426160,1.014768,0.888186,-0.120253,-0.409283,-0.204641,-0.580169,949,144.805908,1689,257.720947,1920,292.968750,2167,330.657959,-28487,-4346.771240,162,24.719238,-28230,-4307.556152,-28406,-4334.411621
15ml,VET6_8chips_raw_stream_20260527_223957.bin,6,-371.322785,-570.166667,-429.774262,-107.616034,-15.829114,-19.360759,0.438819,-0.449367,0.550633,-1.481013,-0.565401,0.540084,-0.507384,-1.274262,-0.981013,1.217300,0.831224,1.375527,0.033755,-1130.514768,-1309.189873,-1000.510549,-1181.103376,-2567.540084,-2037.086498,0.413502,0.900844,0.546414,-0.139241,0.451477,0.398734,0.676160,1.014768,0.888186,0.879747,-1.409283,-0.204641,-0.080169,955,145.721436,1694,258.483887,1905,290.679932,2172,331.420898,-28484,-4346.313477,174,26.550293,-28224,-4306.640625,-28399,-4333.343506
15ml,VET6_8chips_raw_stream_20260527_223957.bin,7,-368.322785,-568.666667,-430.274262,-107.616034,-14.829114,-17.860759,-1.061181,-0.949367,0.050633,-0.481013,-0.065401,-0.459916,-0.507384,-1.774262,1.018987,-1.282700,0.331224,-2.624473,-0.466245,-1135.014768,-1313.189873,-1000.510549,-1177.603376,-2561.540084,-2037.086498,-0.086498,-0.599156,0.046414,0.360759,-1.548523,-0.601266,-1.073840,-0.985232,-0.611814,0.379747,-0.409283,-0.704641,-1.080169,962,146.789551,1681,256.500244,1910,291.442871,2166,330.505371,-28486,-4346.618652,173,26.397705,-28224,-4306.640625,-28401,-4333.648682
15ml,VET6_8chips_raw_stream_20260527_223957.bin,8,-368.822785,-570.166667,-431.274262,-107.116034,-15.329114,-17.860759,0.938819,0.050633,0.550633,-0.481013,0.434599,1.040084,0.242616,0.225738,-0.981013,-0.282700,0.331224,-2.124473,0.033755,-1134.514768,-1309.689873,-1001.010549,-1178.103376,-2561.040084,-2040.586498,-1.586498,-1.599156,0.546414,0.860759,-1.048523,-1.101266,-1.323840,-0.985232,-0.111814,0.879747,1.590717,0.295359,0.919831,960,146.484375,1690,257.873535,1915,292.205811,2183,333.099365,-28486,-4346.618652,168,25.634766,-28228,-4307.250977,-28404,-4334.106445
15ml,VET6_8chips_raw_stream_20260527_223957.bin,9,-365.822785,-571.166667,-430.274262,-106.116034,-15.829114,-18.860759,1.938819,0.550633,0.050633,1.518987,-0.565401,1.540084,-0.007384,0.225738,-0.981013,-1.282700,-1.668776,0.375527,-1.466245,-1132.014768,-1314.189873,-1002.510549,-1179.603376,-2564.040084,-2035.086498,0.413502,1.400844,0.046414,0.360759,-0.048523,0.398734,0.676160,0.014768,0.888186,-0.120253,-0.409283,0.295359,0.419831,958,146.179199,1690,257.873535,1918,292.663574,2166,330.505371,-28491,-4347.381592,167,25.482178,-28229,-4307.403564,-28406,-4334.411621
15ml,VET6_8chips_raw_stream_20260527_223957.bin,10,-365.322785,-568.166667,-430.774262,-106.616034,-15.329114,-18.360759,0.438819,-0.449367,0.050633,-1.481013,-1.565401,-1.459916,-1.007384,-1.274262,1.018987,1.217300,0.831224,0.875527,0.533755,-1139.514768,-1310.689873,-999.010549,-1178.103376,-2562.040084,-2040.586498,-0.586498,-1.099156,-0.953586,-1.139241,0.451477,1.398734,-0.323840,0.514768,0.888186,-0.120253,0.090717,1.795359,0.919831,958,146.179199,1688,257.568359,1918,292.663574,2174,331.726074,-28481,-4345.855713,174,26.550293,-28220,-4306.030273,-28397,-4333.038330
15ml,VET6_8chips_raw_stream_20260527_223957.bin,11,-368.822785,-568.666667,-435.274262,-108.616034,-15.829114,-18.360759,0.438819,0.550633,0.550633,0.518987,-1.065401,-0.459916,-0.257384,-0.274262,0.018987,-0.782700,0.831224,-0.624473,-0.966245,-1138.014768,-1308.689873,-1002.010549,-1182.603376,-2565.040084,-2038.086498,-1.086498,0.900844,0.046414,-0.139241,0.451477,-1.101266,0.676160,1.514768,-0.111814,-0.120253,1.090717,-0.204641,0.419831,955,145.721436,1688,257.568359,1916,292.358398,2180,332.641602,-28490,-4347.229004,182,27.770996,-28227,-4307.098389,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_223957.bin,12,-367.322785,-571.666667,-430.774262,-108.616034,-14.829114,-19.860759,0.438819,-0.449367,-0.449367,-0.481013,0.434599,0.040084,-0.007384,0.225738,-1.481013,1.717300,-0.168776,-0.124473,-0.466245,-1137.514768,-1312.189873,-999.510549,-1178.603376,-2563.540084,-2039.086498,-0.086498,0.900844,1.546414,0.360759,0.451477,0.898734,0.676160,1.014768,-0.111814,0.379747,0.090717,1.295359,-0.080169,954,145.568848,1679,256.195068,1902,290.222168,2161,329.742432,-28489,-4347.076416,173,26.397705,-28227,-4307.098389,-28405,-4334.259033
15ml,VET6_8chips_raw_stream_20260527_223957.bin,13,-367.322785,-570.166667,-429.274262,-107.116034,-16.329114,-18.860759,-0.561181,1.050633,0.550633,-0.981013,0.434599,0.040084,0.742616,0.725738,-0.481013,0.217300,0.331224,0.875527,0.533755,-1135.514768,-1312.189873,-1001.510549,-1179.103376,-2557.540084,-2038.086498,0.413502,-0.099156,-0.953586,0.860759,0.451477,-0.101266,0.176160,1.014768,-1.111814,-0.120253,1.590717,1.295359,-1.080169,946,144.348145,1701,259.552002,1910,291.442871,2182,332.946777,-28491,-4347.381592,176,26.855469,-28233,-4308.013916,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_223957.bin,14,-369.822785,-572.166667,-429.774262,-108.616034,-16.329114,-18.360759,-0.061181,0.050633,0.050633,0.518987,0.434599,-0.459916,0.242616,-0.274262,2.018987,-1.782700,0.831224,-1.624473,0.033755,-1135.514768,-1312.189873,-998.510549,-1179.603376,-2565.040084,-2036.586498,-1.086498,-0.099156,-0.453586,-0.639241,-0.548523,0.898734,-0.323840,-1.485232,0.388186,-1.620253,-0.909283,-0.204641,0.419831,953,145.416260,1684,256.958008,1904,290.527344,2171,331.268311,-28491,-4347.381592,173,26.397705,-28233,-4308.013916,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_223957.bin,15,-368.822785,-568.166667,-431.774262,-106.116034,-14.829114,-18.360759,-0.561181,0.050633,0.050633,0.018987,-0.565401,0.040084,-0.257384,-0.274262,0.518987,1.717300,-0.668776,-0.124473,-0.466245,-1135.514768,-1312.189873,-1003.010549,-1178.603376,-2566.040084,-2040.086498,0.913502,-0.599156,0.046414,-0.639241,-0.048523,1.898734,-0.323840,-0.985232,0.888186,-0.620253,1.590717,0.795359,-0.080169,955,145.721436,1696,258.789062,1913,291.900635,2178,332.336426,-28489,-4347.076416,174,26.550293,-28231,-4307.708740,-28410,-4335.021973
15ml,VET6_8chips_raw_stream_20260527_223957.bin,16,-365.322785,-567.666667,-432.274262,-108.116034,-15.329114,-18.860759,-0.061181,0.050633,1.550633,0.518987,0.934599,0.540084,0.492616,1.225738,-1.481013,-0.282700,-0.668776,-0.124473,-1.466245,-1135.514768,-1309.189873,-1004.010549,-1177.103376,-2560.040084,-2037.586498,0.413502,-0.099156,-0.953586,-1.639241,0.951477,0.398734,0.426160,-0.485232,0.888186,-1.120253,-0.909283,-0.204641,-0.080169,955,145.721436,1682,256.652832,1910,291.442871,2172,331.420898,-28483,-4346.160889,168,25.634766,-28222,-4306.335449,-28402,-4333.801270
15ml,VET6_8chips_raw_stream_20260527_223957.bin,17,-372.322785,-572.166667,-435.774262,-109.116034,-16.329114,-19.360759,0.438819,0.050633,-0.449367,0.018987,-0.565401,0.540084,-0.257384,0.225738,0.518987,0.217300,-0.168776,-0.124473,0.533755,-1137.014768,-1311.689873,-1002.010549,-1179.103376,-2564.040084,-2038.086498,-0.586498,-1.099156,0.046414,0.360759,0.451477,-0.101266,-0.323840,0.514768,-0.611814,-0.120253,1.090717,1.295359,0.919831,957,146.026611,1684,256.958008,1910,291.442871,2174,331.726074,-28486,-4346.618652,168,25.634766,-28226,-4306.945801,-28401,-4333.648682
15ml,VET6_8chips_raw_stream_20260527_223957.bin,18,-369.822785,-574.666667,-435.774262,-108.116034,-14.829114,-18.360759,-0.061181,0.050633,1.550633,-0.981013,-0.065401,-0.959916,-0.007384,0.225738,-0.481013,-0.282700,-0.168776,0.875527,-0.966245,-1135.514768,-1315.189873,-1001.010549,-1178.603376,-2555.040084,-2040.586498,-2.086498,-0.599156,-1.953586,0.360759,0.451477,0.398734,-0.073840,-0.985232,-0.611814,-1.620253,0.090717,-0.204641,0.419831,957,146.026611,1685,257.110596,1911,291.595459,2172,331.420898,-28487,-4346.771240,166,25.329590,-28230,-4307.556152,-28406,-4334.411621
15ml,VET6_8chips_raw_stream_20260527_223957.bin,19,-367.322785,-574.166667,-434.274262,-107.116034,-15.329114,-18.360759,-1.061181,0.050633,1.550633,-0.481013,-0.565401,-0.459916,-0.257384,0.225738,-0.981013,0.717300,0.331224,-1.124473,-0.966245,-1134.014768,-1310.189873,-1000.510549,-1177.103376,-2560.540084,-2038.586498,-0.086498,-0.099156,-0.953586,0.860759,0.451477,-0.601266,0.176160,0.014768,0.388186,0.879747,-0.409283,-1.704641,-0.580169,957,146.026611,1685,257.110596,1909,291.290283,2175,331.878662,-28491,-4347.381592,157,23.956299,-28232,-4307.861328,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_223957.bin,20,-367.822785,-575.166667,-434.774262,-106.116034,-16.829114,-19.360759,-0.061181,-0.949367,-0.449367,0.518987,0.934599,0.040084,-0.007384,-0.274262,1.018987,-1.782700,1.331224,-0.624473,0.533755,-1134.514768,-1313.689873,-1002.010549,-1179.103376,-2565.040084,-2038.586498,-0.586498,0.900844,0.046414,0.860759,0.451477,-1.101266,0.676160,0.514768,1.388186,0.879747,1.590717,-0.204641,0.419831,958,146.179199,1700,259.399414,1906,290.832520,2179,332.489014,-28485,-4346.466064,174,26.550293,-28227,-4307.098389,-28403,-4333.953857
