Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260528_210639.bin,1,-10.735294,9.569328,-98.607143,-43.882353,5.418067,-7.308824,1.178571,0.548319,-0.016807,-0.329832,-1.546218,-0.804622,-0.498950,-2.380252,-3.865546,-6.930672,-5.216387,-6.720588,-1.352941,-107.325630,-348.932773,-315.434874,-675.901261,-1988.918067,-1901.262605,0.506303,-1.497899,-0.539916,-1.035714,-3.287815,-0.649160,-2.392857,-4.243697,-0.680672,-6.363445,-4.777311,-1.598739,-0.006303,972,148.315430,1714,261.535645,1927,294.036865,2172,331.420898,-28543,-4355.316162,191,29.144287,-28318,-4320.983887,-28464,-4343.261719
15ml,VET6_8chips_raw_stream_20260528_210639.bin,2,-11.235294,9.069328,-99.107143,-41.382353,6.418067,-7.808824,2.678571,-1.951681,-0.016807,0.170168,-1.046218,0.695378,-1.498950,-2.880252,-2.365546,-5.430672,-6.216387,-7.220588,-1.352941,-108.825630,-348.432773,-313.934874,-677.401261,-1989.418067,-1904.762605,-0.993697,0.002101,-2.039916,-0.535714,-4.787815,1.350840,-2.392857,-3.243697,-0.680672,-5.363445,-6.277311,-1.098739,0.993697,963,146.942139,1708,260.620117,1918,292.663574,2162,329.895020,-28538,-4354.553223,191,29.144287,-28314,-4320.373535,-28459,-4342.498779
15ml,VET6_8chips_raw_stream_20260528_210639.bin,3,-10.735294,6.569328,-101.107143,-41.382353,4.918067,-7.308824,1.178571,-1.951681,-1.016807,0.670168,-2.046218,-0.304622,-1.998950,-4.380252,-3.365546,-5.930672,-6.216387,-6.720588,-1.352941,-108.825630,-349.932773,-314.934874,-675.401261,-1981.418067,-1906.762605,1.006303,-0.497899,0.460084,0.464286,-4.787815,-1.649160,-2.642857,-4.743697,-1.180672,-6.363445,-5.277311,-1.098739,-0.006303,964,147.094727,1723,262.908936,1929,294.342041,2174,331.726074,-28534,-4353.942871,192,29.296875,-28305,-4319.000244,-28451,-4341.278076
15ml,VET6_8chips_raw_stream_20260528_210639.bin,4,-11.235294,8.569328,-101.607143,-41.382353,4.918067,-6.808824,1.178571,-1.451681,-0.016807,0.170168,-2.046218,-0.804622,-1.748950,-3.380252,-4.365546,-6.430672,-6.216387,-6.220588,-1.352941,-109.825630,-346.932773,-315.434874,-675.401261,-1983.418067,-1907.762605,-0.993697,-0.997899,1.460084,-0.035714,-4.287815,-0.649160,-2.642857,-5.243697,0.319328,-6.363445,-4.777311,-0.598739,-0.006303,969,147.857666,1710,260.925293,1921,293.121338,2167,330.657959,-28532,-4353.637695,179,27.313232,-28310,-4319.763184,-28453,-4341.583252
15ml,VET6_8chips_raw_stream_20260528_210639.bin,5,-9.735294,6.569328,-99.107143,-42.882353,7.918067,-6.308824,2.678571,-2.451681,-0.016807,1.170168,-2.546218,-0.304622,-2.498950,-3.880252,-4.365546,-5.430672,-6.216387,-5.220588,-1.352941,-109.825630,-349.932773,-313.934874,-672.901261,-1988.918067,-1901.762605,1.506303,0.502101,0.460084,-1.035714,-5.287815,-0.649160,-2.392857,-5.243697,-1.180672,-4.363445,-5.277311,-0.598739,0.493697,973,148.468018,1722,262.756348,1922,293.273926,2176,332.031250,-28537,-4354.400635,202,30.822754,-28311,-4319.915771,-28457,-4342.193604
15ml,VET6_8chips_raw_stream_20260528_210639.bin,6,-10.735294,9.569328,-100.107143,-41.882353,5.918067,-8.308824,1.678571,-1.451681,-0.016807,0.170168,-1.046218,-0.304622,-1.248950,-1.880252,-3.865546,-4.930672,-6.716387,-7.220588,-1.352941,-108.325630,-349.432773,-314.434874,-672.401261,-1985.418067,-1902.762605,0.506303,-0.997899,-0.039916,-1.035714,-5.287815,-1.649160,-3.142857,-6.243697,-1.180672,-6.363445,-4.277311,-1.598739,-0.006303,975,148.773193,1710,260.925293,1924,293.579102,2165,330.352783,-28535,-4354.095459,180,27.465820,-28313,-4320.220947,-28455,-4341.888428
15ml,VET6_8chips_raw_stream_20260528_210639.bin,7,-10.235294,10.069328,-100.607143,-41.882353,7.418067,-6.308824,3.178571,-0.951681,-0.516807,0.670168,-1.046218,1.195378,-0.998950,-2.880252,-3.365546,-5.930672,-6.216387,-7.720588,-1.852941,-108.825630,-350.432773,-315.934874,-673.901261,-1991.918067,-1911.262605,1.506303,0.002101,-0.039916,-0.535714,-3.287815,-1.649160,-1.642857,-3.743697,-0.180672,-4.863445,-4.777311,-0.598739,1.493697,974,148.620605,1712,261.230469,1927,294.036865,2171,331.268311,-28536,-4354.248047,191,29.144287,-28310,-4319.763184,-28456,-4342.041016
15ml,VET6_8chips_raw_stream_20260528_210639.bin,8,-11.235294,8.569328,-101.607143,-43.382353,6.418067,-5.308824,2.178571,0.048319,0.983193,0.170168,-1.046218,-0.304622,-0.498950,-1.880252,-2.865546,-5.930672,-5.216387,-7.720588,-1.852941,-108.825630,-348.932773,-313.934874,-671.401261,-1984.918067,-1907.262605,-0.493697,0.502101,-0.039916,-0.535714,-3.287815,-0.649160,-1.392857,-3.743697,-0.180672,-5.863445,-5.277311,-1.098739,0.493697,970,148.010254,1712,261.230469,1922,293.273926,2163,330.047607,-28539,-4354.705811,184,28.076172,-28318,-4320.983887,-28462,-4342.956543
15ml,VET6_8chips_raw_stream_20260528_210639.bin,9,-12.235294,8.569328,-101.107143,-42.882353,7.418067,-6.308824,0.678571,-1.951681,-0.016807,0.170168,-1.546218,1.195378,-1.748950,-2.880252,-2.865546,-5.930672,-4.716387,-6.220588,-0.352941,-108.825630,-348.932773,-315.434874,-672.901261,-1979.918067,-1907.262605,-0.493697,0.002101,0.460084,0.964286,-2.787815,-0.649160,-1.392857,-3.243697,0.319328,-5.363445,-4.277311,-0.598739,0.493697,986,150.451660,1711,261.077881,1906,290.832520,2174,331.726074,-28537,-4354.400635,193,29.449463,-28317,-4320.831299,-28460,-4342.651367
15ml,VET6_8chips_raw_stream_20260528_210639.bin,10,-12.235294,8.569328,-100.107143,-42.382353,8.918067,-7.308824,2.178571,-3.451681,1.483193,-0.329832,-2.546218,-1.304622,-2.998950,-5.880252,-3.865546,-5.930672,-5.716387,-7.220588,-2.352941,-109.825630,-350.932773,-314.434874,-670.901261,-1985.418067,-1906.762605,-0.493697,1.502101,0.460084,-0.035714,-5.287815,-0.149160,-1.892857,-4.743697,-0.680672,-5.863445,-4.777311,-1.598739,0.493697,969,147.857666,1706,260.314941,1907,290.985107,2156,328.979492,-28536,-4354.248047,191,29.144287,-28312,-4320.068359,-28459,-4342.498779
15ml,VET6_8chips_raw_stream_20260528_210639.bin,11,-11.235294,10.069328,-101.607143,-42.382353,6.418067,-6.308824,2.178571,-3.451681,0.983193,0.670168,-2.046218,0.195378,-2.748950,-4.380252,-2.865546,-6.930672,-4.716387,-5.220588,-1.352941,-107.325630,-350.432773,-313.434874,-670.901261,-1977.918067,-1906.262605,-0.493697,-1.497899,-0.539916,-0.035714,-3.787815,-1.149160,-2.642857,-4.243697,-1.180672,-4.863445,-5.777311,-0.598739,0.493697,979,149.383545,1714,261.535645,1919,292.816162,2173,331.573486,-28534,-4353.942871,189,28.839111,-28311,-4319.915771,-28454,-4341.735840
15ml,VET6_8chips_raw_stream_20260528_210639.bin,12,-9.735294,9.569328,-100.607143,-41.382353,7.918067,-6.808824,1.178571,-2.451681,-0.516807,-0.329832,-1.546218,-0.804622,-1.998950,-3.880252,-4.365546,-5.930672,-5.216387,-7.220588,-1.852941,-109.325630,-348.932773,-314.934874,-671.401261,-1981.418067,-1906.262605,0.506303,0.002101,-0.039916,1.464286,-4.787815,-1.149160,-2.392857,-4.743697,-0.180672,-7.363445,-5.277311,-2.098739,-1.006303,968,147.705078,1706,260.314941,1918,292.663574,2170,331.115723,-28540,-4354.858398,187,28.533936,-28315,-4320.526123,-28460,-4342.651367
15ml,VET6_8chips_raw_stream_20260528_210639.bin,13,-10.735294,8.069328,-101.607143,-41.882353,5.918067,-6.808824,1.178571,-2.451681,1.483193,0.670168,-2.046218,1.195378,-2.248950,-3.380252,-3.365546,-6.430672,-4.216387,-5.720588,-1.852941,-108.825630,-351.932773,-314.434874,-670.901261,-1988.418067,-1900.762605,0.506303,1.502101,-0.039916,-1.535714,-3.287815,-1.149160,-0.892857,-3.243697,-0.680672,-5.863445,-6.777311,-0.598739,1.493697,976,148.925781,1718,262.145996,1932,294.799805,2177,332.183838,-28540,-4354.858398,187,28.533936,-28316,-4320.678711,-28459,-4342.498779
15ml,VET6_8chips_raw_stream_20260528_210639.bin,14,-11.235294,8.069328,-100.607143,-42.882353,6.918067,-7.808824,1.678571,-2.451681,-1.016807,-1.329832,-2.546218,-0.304622,-2.498950,-4.380252,-3.365546,-6.430672,-4.716387,-8.220588,-1.352941,-109.825630,-349.432773,-316.434874,-671.901261,-1986.418067,-1905.762605,0.006303,0.002101,-0.539916,0.964286,-4.787815,-0.649160,-2.392857,-4.743697,-0.680672,-5.863445,-5.277311,-1.098739,-0.506303,970,148.010254,1706,260.314941,1925,293.731689,2162,329.895020,-28541,-4355.010986,192,29.296875,-28315,-4320.526123,-28462,-4342.956543
15ml,VET6_8chips_raw_stream_20260528_210639.bin,15,-12.235294,9.569328,-100.107143,-42.882353,7.418067,-6.308824,1.678571,-1.451681,-0.516807,0.170168,-1.046218,0.195378,-1.248950,-3.380252,-3.865546,-5.930672,-5.216387,-6.720588,0.647059,-109.825630,-349.932773,-315.434874,-671.901261,-1982.918067,-1906.262605,1.006303,0.502101,0.460084,-0.535714,-3.287815,-0.649160,-1.392857,-3.243697,-1.680672,-5.363445,-3.277311,0.401261,1.493697,969,147.857666,1714,261.535645,1919,292.816162,2174,331.726074,-28535,-4354.095459,195,29.754639,-28308,-4319.458008,-28457,-4342.193604
15ml,VET6_8chips_raw_stream_20260528_210639.bin,16,-12.735294,8.569328,-100.607143,-41.882353,5.418067,-7.308824,1.678571,-0.951681,-0.516807,-0.329832,-0.546218,-0.304622,-0.748950,-2.380252,-2.865546,-6.430672,-4.716387,-6.720588,-0.852941,-108.325630,-354.432773,-313.934874,-672.401261,-1978.918067,-1907.762605,0.506303,0.002101,0.960084,0.464286,-3.787815,-0.149160,-1.892857,-3.743697,-0.180672,-5.863445,-5.277311,-1.098739,0.993697,976,148.925781,1714,261.535645,1919,292.816162,2169,330.963135,-28547,-4355.926514,190,28.991699,-28325,-4322.052002,-28469,-4344.024658
15ml,VET6_8chips_raw_stream_20260528_210639.bin,17,-9.735294,8.569328,-102.107143,-42.382353,6.918067,-7.308824,1.178571,0.548319,-0.016807,-0.329832,-1.546218,0.695378,-0.498950,-1.880252,-3.865546,-5.430672,-5.216387,-5.220588,-1.852941,-109.825630,-351.432773,-314.434874,-671.401261,-1982.418067,-1905.262605,-1.993697,0.502101,-0.539916,-0.535714,-4.287815,-2.149160,-1.892857,-4.743697,1.819328,-5.863445,-6.277311,-1.098739,-0.006303,965,147.247314,1717,261.993408,1923,293.426514,2162,329.895020,-28535,-4354.095459,191,29.144287,-28311,-4319.915771,-28455,-4341.888428
15ml,VET6_8chips_raw_stream_20260528_210639.bin,18,-9.735294,10.069328,-100.107143,-42.382353,5.418067,-8.308824,1.178571,-0.451681,0.483193,1.170168,-0.046218,0.695378,-0.248950,-0.880252,-4.865546,-6.930672,-6.216387,-5.720588,-0.852941,-108.325630,-350.932773,-313.934874,-671.901261,-1974.918067,-1908.762605,-0.493697,-1.997899,0.460084,0.964286,-3.287815,-0.149160,-2.642857,-5.743697,-0.180672,-6.863445,-4.777311,-1.598739,-0.006303,979,149.383545,1714,261.535645,1928,294.189453,2171,331.268311,-28534,-4353.942871,201,30.670166,-28312,-4320.068359,-28455,-4341.888428
15ml,VET6_8chips_raw_stream_20260528_210639.bin,19,-9.735294,8.569328,-100.107143,-43.882353,6.918067,-6.808824,1.178571,-1.951681,-1.016807,-0.829832,-1.046218,-0.304622,-1.498950,-3.880252,-1.865546,-5.930672,-6.216387,-6.220588,-1.852941,-109.325630,-350.432773,-313.434874,-678.401261,-1974.418067,-1905.262605,0.506303,0.502101,0.960084,0.464286,-3.787815,-0.649160,-1.642857,-3.743697,-0.180672,-5.363445,-4.777311,-0.598739,0.993697,967,147.552490,1714,261.535645,1926,293.884277,2168,330.810547,-28537,-4354.400635,178,27.160645,-28314,-4320.373535,-28457,-4342.193604
15ml,VET6_8chips_raw_stream_20260528_210639.bin,20,-11.235294,8.069328,-99.607143,-43.382353,5.918067,-7.308824,0.678571,-1.451681,-0.516807,0.670168,-0.046218,-0.304622,-0.748950,-2.380252,-2.365546,-6.430672,-5.216387,-7.220588,-0.852941,-109.825630,-349.932773,-315.434874,-676.901261,-1979.418067,-1908.762605,-0.493697,0.502101,-1.039916,-0.035714,-2.787815,-0.649160,-1.142857,-3.243697,-1.680672,-5.363445,-4.777311,-0.598739,1.493697,973,148.468018,1711,261.077881,1923,293.426514,2173,331.573486,-28543,-4355.316162,197,30.059814,-28314,-4320.373535,-28460,-4342.651367
15ml,VET6_8chips_raw_stream_20260528_210639.bin,21,-11.735294,11.069328,-100.607143,-41.882353,6.918067,-6.308824,1.178571,-1.451681,-1.016807,0.170168,-1.046218,-0.304622,-1.248950,-2.880252,-3.865546,-6.430672,-6.716387,-6.720588,-0.852941,-107.825630,-351.432773,-315.934874,-676.401261,-1979.918067,-1908.262605,-0.993697,-0.497899,0.460084,-0.035714,-4.287815,-0.649160,-2.392857,-4.743697,-0.180672,-4.863445,-2.777311,-2.098739,-0.506303,979,149.383545,1712,261.230469,1936,295.410156,2167,330.657959,-28540,-4354.858398,181,27.618408,-28314,-4320.373535,-28460,-4342.651367
