Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_231934.bin,1,-360.697917,-878.610417,-1500.291667,-1820.318750,-895.641667,-798.841667,-1.235417,1.122917,1.168750,-0.475000,1.150000,-0.872917,1.136458,0.787500,-7.083333,-2.054167,-0.235417,1.783333,-35.595833,-1388.464583,-2124.577083,-1586.518750,-1548.031250,-2183.054167,-1236.416667,0.360417,0.441667,0.310417,0.852083,-1.122917,0.889583,-0.340625,-0.247917,0.550000,0.568750,-1.277083,0.202083,-1.302083,1080,164.794922,1711,261.077881,1964,299.682617,2255,344.085693,-28120,-4290.771484,207,31.585693,-27875,-4253.387451,1047,159.759521
15ml,VET6_8chips_raw_stream_20260525_231934.bin,2,-368.697917,-881.110417,-1504.791667,-1823.318750,-892.141667,-800.841667,0.264583,-1.377083,0.168750,-1.975000,-0.850000,-0.872917,-1.113542,-1.212500,-6.583333,-2.054167,0.764583,1.783333,-38.595833,-1383.464583,-2122.077083,-1588.018750,-1549.031250,-2181.554167,-1235.416667,-1.139583,-0.058333,-0.189583,0.852083,-0.622917,1.389583,-0.340625,1.252083,-0.450000,-0.431250,0.722917,0.202083,1.197917,1081,164.947510,1706,260.314941,1965,299.835205,2277,347.442627,-28116,-4290.161133,227,34.637451,-27869,-4252.471924,1049,160.064697
15ml,VET6_8chips_raw_stream_20260525_231934.bin,3,-370.197917,-881.610417,-1500.791667,-1819.818750,-896.641667,-800.341667,0.264583,-0.377083,0.168750,-0.975000,-1.850000,1.127083,-1.113542,-1.212500,-5.083333,-1.554167,0.264583,0.283333,-32.595833,-1379.964583,-2124.077083,-1591.518750,-1545.531250,-2180.054167,-1232.416667,0.860417,-0.058333,0.810417,1.352083,-0.122917,-0.110417,-0.090625,0.252083,-0.450000,-0.431250,-0.277083,-0.797917,0.197917,1074,163.879395,1715,261.688232,1974,301.208496,2264,345.458984,-28118,-4290.466309,220,33.569336,-27870,-4252.624512,1049,160.064697
15ml,VET6_8chips_raw_stream_20260525_231934.bin,4,-367.197917,-877.610417,-1496.291667,-1815.318750,-902.641667,-797.341667,0.764583,-0.377083,0.168750,0.025000,0.650000,0.627083,0.136458,0.787500,-5.583333,-2.054167,-0.735417,2.283333,-35.095833,-1385.464583,-2118.577083,-1591.018750,-1548.031250,-2183.554167,-1237.416667,-0.639583,1.941667,-0.689583,0.852083,-1.122917,0.389583,0.409375,1.252083,0.550000,1.068750,-0.277083,0.202083,0.197917,1068,162.963867,1710,260.925293,1972,300.903320,2282,348.205566,-28113,-4289.703369,225,34.332275,-27867,-4252.166748,1054,160.827637
15ml,VET6_8chips_raw_stream_20260525_231934.bin,5,-360.197917,-875.610417,-1497.791667,-1821.318750,-898.141667,-802.341667,0.764583,0.122917,0.668750,-1.475000,0.650000,-0.372917,0.386458,-0.212500,-4.583333,-1.554167,-0.235417,-0.716667,-33.095833,-1393.464583,-2123.577083,-1587.518750,-1546.531250,-2183.054167,-1234.916667,-0.139583,-0.058333,1.310417,-0.147917,0.877083,0.389583,0.409375,1.252083,-0.450000,0.568750,-0.277083,-0.797917,-0.302083,1083,165.252686,1711,261.077881,1974,301.208496,2275,347.137451,-28119,-4290.618896,211,32.196045,-27870,-4252.624512,1049,160.064697
15ml,VET6_8chips_raw_stream_20260525_231934.bin,6,-359.697917,-873.610417,-1496.791667,-1817.318750,-896.141667,-804.341667,-0.735417,0.622917,-0.831250,0.025000,-0.850000,-0.872917,-0.113542,-0.712500,-5.083333,-0.554167,2.764583,0.283333,-30.095833,-1392.464583,-2121.577083,-1584.518750,-1541.031250,-2178.054167,-1235.916667,0.860417,-1.058333,0.310417,-0.647917,0.377083,-1.110417,-0.340625,-0.747917,0.050000,0.068750,-0.277083,-0.297917,0.697917,1077,164.337158,1705,260.162354,1975,301.361084,2272,346.679688,-28116,-4290.161133,224,34.179688,-27870,-4252.624512,1048,159.912109
15ml,VET6_8chips_raw_stream_20260525_231934.bin,7,-356.197917,-875.110417,-1500.791667,-1816.818750,-891.141667,-801.341667,0.264583,-0.377083,-0.831250,0.025000,0.150000,0.627083,-0.113542,-0.212500,-5.083333,-2.554167,-1.735417,1.283333,-35.595833,-1394.464583,-2125.577083,-1591.018750,-1547.031250,-2184.054167,-1236.916667,-0.639583,-0.558333,0.310417,-0.147917,-0.622917,-0.610417,-0.590625,-0.247917,-0.450000,0.068750,0.722917,-0.797917,-0.302083,1078,164.489746,1713,261.383057,1954,298.156738,2272,346.679688,-28114,-4289.855957,222,33.874512,-27868,-4252.319336,1052,160.522461
15ml,VET6_8chips_raw_stream_20260525_231934.bin,8,-361.197917,-878.610417,-1503.291667,-1822.818750,-893.641667,-796.841667,-0.235417,-0.377083,0.668750,-0.475000,0.650000,0.127083,0.136458,0.287500,-5.583333,-1.054167,-1.235417,0.783333,-29.595833,-1391.464583,-2119.577083,-1592.518750,-1544.531250,-2182.554167,-1234.416667,0.860417,-0.058333,0.310417,-0.647917,1.877083,1.389583,0.909375,0.752083,-0.450000,-1.431250,1.222917,2.202083,-0.302083,1070,163.269043,1709,260.772705,1971,300.750732,2263,345.306396,-28119,-4290.618896,213,32.501221,-27872,-4252.929688,1030,157.165527
15ml,VET6_8chips_raw_stream_20260525_231934.bin,9,-362.197917,-874.610417,-1496.791667,-1821.818750,-893.141667,-804.341667,-0.235417,-0.377083,0.168750,0.025000,1.150000,-0.372917,0.386458,1.287500,-5.083333,-2.054167,0.264583,1.283333,-32.595833,-1385.964583,-2126.077083,-1587.018750,-1545.531250,-2183.554167,-1233.416667,-0.139583,0.441667,-1.189583,0.352083,-0.622917,-0.110417,-0.090625,0.252083,0.050000,-0.931250,-0.777083,0.702083,0.697917,1077,164.337158,1715,261.688232,1969,300.445557,2268,346.069336,-28120,-4290.771484,221,33.721924,-27874,-4253.234863,1049,160.064697
15ml,VET6_8chips_raw_stream_20260525_231934.bin,10,-360.197917,-878.110417,-1501.791667,-1817.318750,-894.141667,-805.341667,0.764583,-0.377083,-0.331250,-1.475000,0.650000,0.627083,0.136458,-0.212500,-5.583333,-2.054167,0.764583,0.283333,-34.095833,-1386.964583,-2132.577083,-1589.018750,-1544.031250,-2184.554167,-1236.416667,0.360417,1.441667,0.310417,-0.147917,0.377083,0.889583,0.909375,0.752083,-0.950000,0.568750,-0.277083,-0.297917,0.697917,1069,163.116455,1711,261.077881,1972,300.903320,2269,346.221924,-28125,-4291.534424,221,33.721924,-27877,-4253.692627,1046,159.606934
