Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_232233.bin,1,-5.697917,31.389583,0.208333,24.681250,-2.641667,-0.841667,0.264583,-1564.377083,-0.331250,-2191.975000,-0.350000,-2050.872917,-782.363542,-1564.712500,-1922.583333,-1541.054167,-338.735417,-82.716667,-50.595833,0.035417,-0.577083,0.981250,-0.031250,-1.554167,0.583333,-0.639583,-61.558333,-0.689583,-104.147917,1.377083,-430.110417,-30.090625,-60.247917,-1030.950000,-1396.931250,-236.277083,-20.297917,0.697917,1023,156.097412,1702,259.704590,1946,296.936035,2251,343.475342,-28114,-4289.855957,197,30.059814,-27909,-4258.575439,986,150.451660
15ml,VET6_8chips_raw_stream_20260525_232233.bin,2,-5.697917,32.889583,-0.791667,24.181250,-3.641667,-0.341667,0.264583,-1572.877083,-0.331250,-2186.975000,0.650000,-2054.372917,-786.113542,-1572.712500,-1926.083333,-1551.054167,-338.235417,-84.216667,-52.095833,-1.464583,-0.577083,-2.018750,-1.031250,-0.554167,-0.416667,-0.139583,-62.058333,-0.189583,-103.647917,0.877083,-428.110417,-30.590625,-60.747917,-1033.450000,-1394.431250,-238.777083,-19.797917,-0.302083,1032,157.470703,1690,257.873535,1948,297.241211,2242,342.102051,-28116,-4290.161133,191,29.144287,-27910,-4258.728027,972,148.315430
15ml,VET6_8chips_raw_stream_20260525_232233.bin,3,-5.197917,31.389583,0.208333,23.681250,-4.641667,1.158333,-1.235417,-1573.377083,1.668750,-2193.475000,0.650000,-2052.372917,-786.363542,-1573.212500,-1924.583333,-1545.554167,-337.235417,-83.216667,-50.595833,-0.464583,-0.077083,-0.518750,-0.531250,-0.054167,-1.416667,0.360417,-59.558333,-1.689583,-103.647917,0.877083,-432.610417,-29.340625,-59.247917,-1027.450000,-1395.931250,-239.777083,-18.797917,0.697917,1032,157.470703,1698,259.094238,1943,296.478271,2252,343.627930,-28115,-4290.008545,204,31.127930,-27911,-4258.880615,990,151.062012
15ml,VET6_8chips_raw_stream_20260525_232233.bin,4,-6.697917,31.389583,-0.291667,24.681250,-4.141667,-0.841667,-0.735417,-1579.877083,0.168750,-2188.475000,0.150000,-2058.872917,-789.863542,-1579.712500,-1929.083333,-1546.054167,-336.235417,-84.716667,-50.595833,-0.464583,-1.077083,-0.518750,0.468750,0.945833,-0.916667,-0.139583,-60.058333,-0.689583,-105.647917,-0.622917,-430.110417,-30.340625,-59.747917,-1030.450000,-1398.431250,-238.277083,-20.297917,-0.802083,1031,157.318115,1693,258.331299,1952,297.851562,2241,341.949463,-28113,-4289.703369,197,30.059814,-27908,-4258.422852,971,148.162842
15ml,VET6_8chips_raw_stream_20260525_232233.bin,5,-6.697917,32.389583,-0.791667,23.681250,-5.141667,0.158333,0.264583,-1572.877083,0.668750,-2185.475000,-0.350000,-2055.872917,-786.613542,-1573.212500,-1921.583333,-1544.054167,-335.235417,-83.216667,-49.095833,-0.964583,-0.577083,-1.018750,-0.531250,0.945833,0.083333,-1.139583,-62.558333,-0.689583,-106.147917,-0.122917,-433.610417,-31.340625,-62.247917,-1031.950000,-1397.931250,-237.277083,-21.297917,1.197917,1036,158.081055,1696,258.789062,1944,296.630859,2248,343.017578,-28110,-4289.245605,206,31.433105,-27905,-4257.965088,993,151.519775
15ml,VET6_8chips_raw_stream_20260525_232233.bin,6,-6.197917,32.389583,-0.791667,24.681250,-3.141667,0.658333,0.264583,-1578.377083,-0.331250,-2187.975000,-0.850000,-2055.872917,-789.613542,-1577.712500,-1918.083333,-1551.054167,-335.735417,-84.716667,-49.095833,-1.964583,0.422917,-0.518750,0.968750,0.445833,-0.416667,-0.639583,-60.558333,-0.689583,-105.147917,-0.122917,-432.610417,-30.340625,-61.747917,-1031.950000,-1400.431250,-238.777083,-18.797917,-1.302083,1022,155.944824,1690,257.873535,1952,297.851562,2249,343.170166,-28114,-4289.855957,199,30.364990,-27908,-4258.422852,987,150.604248
15ml,VET6_8chips_raw_stream_20260525_232233.bin,7,-5.697917,30.889583,-1.791667,24.681250,-2.641667,0.158333,0.264583,-1573.377083,0.668750,-2184.975000,-0.350000,-2057.372917,-786.863542,-1573.212500,-1923.083333,-1546.054167,-336.235417,-83.716667,-50.095833,-0.964583,0.922917,-1.018750,0.468750,0.945833,-0.416667,-1.139583,-63.058333,0.310417,-104.647917,0.877083,-432.110417,-31.090625,-61.247917,-1032.950000,-1397.931250,-238.277083,-18.797917,0.197917,1022,155.944824,1689,257.720947,1954,298.156738,2248,343.017578,-28115,-4290.008545,185,28.228760,-27908,-4258.422852,976,148.925781
15ml,VET6_8chips_raw_stream_20260525_232233.bin,8,-5.697917,32.389583,0.708333,25.181250,-2.141667,-0.841667,-0.735417,-1580.377083,1.168750,-2184.975000,0.150000,-2056.872917,-790.113542,-1580.212500,-1924.083333,-1544.554167,-335.735417,-83.716667,-49.595833,-0.464583,0.422917,-0.018750,-0.531250,0.945833,0.583333,0.360417,-60.558333,0.810417,-107.147917,-0.122917,-435.110417,-30.340625,-60.747917,-1039.950000,-1399.931250,-238.277083,-20.297917,0.197917,1020,155.639648,1699,259.246826,1953,298.004150,2248,343.017578,-28118,-4290.466309,203,30.975342,-27911,-4258.880615,988,150.756836
15ml,VET6_8chips_raw_stream_20260525_232233.bin,9,-5.197917,32.889583,-0.291667,24.181250,-3.641667,0.158333,0.264583,-1583.877083,0.168750,-2187.475000,0.650000,-2045.372917,-791.613542,-1583.212500,-1916.083333,-1544.054167,-335.235417,-85.716667,-48.595833,0.035417,1.422917,-0.518750,-1.031250,-0.054167,-0.916667,-1.139583,-62.058333,0.810417,-105.647917,1.877083,-432.610417,-30.090625,-61.247917,-1036.450000,-1397.931250,-239.277083,-20.797917,0.197917,1028,156.860352,1689,257.720947,1944,296.630859,2239,341.644287,-28113,-4289.703369,200,30.517578,-27911,-4258.880615,992,151.367188
15ml,VET6_8chips_raw_stream_20260525_232233.bin,10,-6.197917,30.889583,-0.791667,24.681250,-3.641667,-0.341667,0.764583,-1585.877083,-0.331250,-2179.475000,0.150000,-2047.372917,-792.863542,-1585.712500,-1917.583333,-1547.554167,-337.735417,-84.716667,-50.595833,0.035417,-0.577083,-0.018750,-1.531250,0.445833,1.083333,0.860417,-61.558333,0.310417,-104.647917,0.377083,-430.110417,-30.590625,-60.747917,-1037.450000,-1400.431250,-235.777083,-18.797917,-0.302083,1034,157.775879,1702,259.704590,1952,297.851562,2246,342.712402,-28113,-4289.703369,206,31.433105,-27908,-4258.422852,996,151.977539
