Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260527_223908.bin,1,-17.322785,5.833333,-0.274262,-4.616034,-0.829114,1.139241,-1158.561181,-2358.949367,-2752.949367,-1782.981013,-2368.065401,-2615.459916,-2363.507384,0.725738,0.518987,-0.282700,-0.168776,-0.124473,1.033755,0.985232,-0.689873,1.489451,1.896624,-1.040084,-1.586498,-1956.586498,-529.599156,-967.953586,-0.139241,-973.548523,-0.601266,-751.573840,1.014768,0.388186,-0.120253,-0.409283,0.295359,0.419831,938,143.127441,1688,257.568359,1895,289.154053,2186,333.557129,-28498,-4348.449707,160,24.414062,-28195,-4302.215576,-28412,-4335.327148
15ml,VET6_8chips_raw_stream_20260527_223908.bin,2,-17.822785,7.333333,1.225738,-5.116034,-0.829114,0.639241,-1153.061181,-2350.949367,-2748.449367,-1778.481013,-2379.065401,-2622.959916,-2365.007384,0.725738,0.518987,-0.282700,-0.668776,-0.624473,-0.466245,-0.014768,0.810127,-0.010549,0.896624,0.459916,0.413502,-1958.586498,-531.099156,-966.453586,0.860759,-972.548523,0.898734,-751.823840,0.514768,-0.611814,-0.620253,0.590717,0.795359,-1.080169,946,144.348145,1688,257.568359,1898,289.611816,2182,332.946777,-28492,-4347.534180,157,23.956299,-28190,-4301.452637,-28412,-4335.327148
15ml,VET6_8chips_raw_stream_20260527_223908.bin,3,-15.822785,7.333333,-0.774262,-5.616034,-1.829114,-0.360759,-1147.061181,-2353.449367,-2743.449367,-1781.481013,-2374.065401,-2622.959916,-2363.757384,-0.774262,0.018987,-0.282700,-0.168776,0.375527,0.033755,0.485232,-0.689873,0.989451,1.396624,-0.540084,-0.086498,-1960.586498,-530.599156,-969.453586,1.360759,-969.548523,-0.101266,-750.073840,0.514768,0.388186,0.879747,0.590717,0.295359,-0.080169,937,142.974854,1678,256.042480,1899,289.764404,2178,332.336426,-28489,-4347.076416,144,21.972656,-28191,-4301.605225,-28409,-4334.869385
15ml,VET6_8chips_raw_stream_20260527_223908.bin,4,-17.322785,7.833333,0.725738,-5.616034,-1.329114,0.139241,-1145.561181,-2356.949367,-2742.449367,-1781.481013,-2381.565401,-2628.459916,-2369.257384,0.225738,-0.481013,-0.282700,-0.168776,-1.624473,0.533755,0.485232,-0.689873,0.989451,-0.603376,0.459916,0.413502,-1960.586498,-535.099156,-963.953586,0.360759,-978.548523,0.898734,-756.823840,1.014768,0.888186,-0.620253,0.090717,0.795359,0.919831,936,142.822266,1692,258.178711,1894,289.001465,2183,333.099365,-28498,-4348.449707,165,25.177002,-28194,-4302.062988,-28415,-4335.784912
15ml,VET6_8chips_raw_stream_20260527_223908.bin,5,-16.822785,6.833333,-1.274262,-6.116034,-1.829114,0.139241,-1140.061181,-2353.949367,-2742.449367,-1776.981013,-2386.565401,-2623.459916,-2370.257384,0.225738,-0.481013,2.217300,-0.668776,-1.624473,-1.466245,-0.514768,-0.689873,-0.510549,-0.103376,0.959916,-0.586498,-1957.586498,-534.599156,-960.953586,-0.639241,-983.548523,-0.101266,-759.073840,-0.485232,0.888186,0.379747,0.090717,-0.704641,-1.080169,946,144.348145,1685,257.110596,1904,290.527344,2179,332.489014,-28491,-4347.381592,152,23.193359,-28189,-4301.300049,-28408,-4334.716797
15ml,VET6_8chips_raw_stream_20260527_223908.bin,6,-18.822785,6.333333,0.725738,-6.116034,-0.829114,-1.360759,-1139.061181,-2350.949367,-2738.449367,-1776.481013,-2376.065401,-2629.959916,-2363.507384,0.725738,0.518987,0.717300,2.831224,0.375527,-0.466245,1.985232,0.310127,-1.010549,-1.103376,0.459916,-0.086498,-1958.086498,-539.599156,-963.453586,-0.639241,-992.048523,-0.601266,-765.823840,0.514768,2.888186,-0.620253,-0.409283,-1.204641,-0.080169,940,143.432617,1679,256.195068,1908,291.137695,2186,333.557129,-28483,-4346.160889,160,24.414062,-28182,-4300.231934,-28404,-4334.106445
15ml,VET6_8chips_raw_stream_20260527_223908.bin,7,-18.822785,6.333333,0.725738,-6.616034,-1.829114,0.139241,-1136.561181,-2348.449367,-2741.449367,-1772.981013,-2376.565401,-2614.959916,-2362.507384,-1.274262,-1.481013,-0.282700,0.831224,-0.624473,1.033755,-1.014768,-0.189873,-0.510549,-0.103376,0.959916,-0.086498,-1963.086498,-531.099156,-962.953586,0.360759,-990.548523,1.398734,-760.823840,-0.485232,-1.111814,-0.120253,1.090717,0.795359,-0.580169,944,144.042969,1685,257.110596,1909,291.290283,2184,333.251953,-28496,-4348.144531,159,24.261475,-28193,-4301.910400,-28412,-4335.327148
15ml,VET6_8chips_raw_stream_20260527_223908.bin,8,-16.322785,6.333333,0.225738,-5.116034,-1.829114,-0.360759,-1144.061181,-2348.449367,-2745.449367,-1776.981013,-2382.565401,-2624.959916,-2365.507384,-0.274262,0.018987,-0.782700,0.331224,-1.124473,-0.466245,1.485232,-0.189873,-0.510549,1.396624,-0.040084,-0.086498,-1960.086498,-534.099156,-956.453586,0.360759,-992.048523,-0.101266,-763.073840,0.014768,-1.111814,-0.620253,-0.909283,-0.704641,-0.080169,942,143.737793,1678,256.042480,1895,289.154053,2178,332.336426,-28492,-4347.534180,150,22.888184,-28188,-4301.147461,-28407,-4334.564209
15ml,VET6_8chips_raw_stream_20260527_223908.bin,9,-18.322785,5.833333,-0.774262,-5.116034,-2.329114,-1.360759,-1144.061181,-2347.949367,-2749.949367,-1776.481013,-2382.565401,-2619.459916,-2365.257384,-0.274262,1.518987,-0.282700,-0.168776,-1.124473,0.033755,-0.014768,-0.189873,-0.010549,0.896624,0.459916,0.413502,-1959.586498,-535.099156,-968.953586,-0.639241,-993.048523,-0.601266,-764.073840,1.014768,1.388186,-0.620253,1.090717,0.295359,-0.580169,942,143.737793,1685,257.110596,1897,289.459229,2179,332.489014,-28499,-4348.602295,155,23.651123,-28197,-4302.520752,-28418,-4336.242676
15ml,VET6_8chips_raw_stream_20260527_223908.bin,10,-17.822785,5.333333,0.225738,-6.116034,-0.829114,1.639241,-1140.561181,-2353.449367,-2749.949367,-1777.981013,-2386.065401,-2624.459916,-2369.757384,0.225738,0.518987,1.217300,1.331224,-1.124473,0.033755,-0.514768,-0.189873,0.489451,-0.103376,-0.040084,-0.086498,-1961.086498,-529.099156,-954.953586,0.360759,-993.048523,0.398734,-761.073840,1.014768,-0.611814,-0.620253,-0.409283,-1.204641,-0.080169,943,143.890381,1689,257.720947,1898,289.611816,2185,333.404541,-28498,-4348.449707,159,24.261475,-28200,-4302.978516,-28416,-4335.937500
