Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_231845.bin,1,32.302083,16.889583,-28.291667,0.181250,27.358333,-7.341667,0.764583,0.122917,1.168750,-2.475000,-1.850000,-0.372917,-0.863542,-1.712500,-9.583333,-4.054167,-0.235417,-0.216667,-56.595833,-6.964583,-12.577083,-16.518750,-43.531250,-186.554167,-295.916667,1.360417,-0.058333,-1.189583,-1.147917,1.377083,0.389583,0.659375,-0.247917,-0.450000,-0.431250,-0.277083,0.202083,-0.302083,1038,158.386230,1720,262.451172,1958,298.767090,2256,344.238281,-28113,-4289.703369,203,30.975342,-27861,-4251.251221,1011,154.266357
15ml,VET6_8chips_raw_stream_20260525_231845.bin,2,32.302083,15.889583,-28.291667,-0.318750,29.358333,-9.341667,0.764583,0.122917,0.668750,-0.975000,0.150000,-0.372917,0.136458,0.287500,-11.583333,-4.054167,-1.235417,0.283333,-54.595833,-6.464583,-12.077083,-18.518750,-43.531250,-187.054167,-297.416667,0.860417,0.441667,-0.189583,0.352083,1.877083,1.389583,1.159375,1.252083,-0.450000,0.568750,0.722917,-1.297917,-1.302083,1032,157.470703,1716,261.840820,1962,299.377441,2255,344.085693,-28113,-4289.703369,200,30.517578,-27864,-4251.708984,1003,153.045654
15ml,VET6_8chips_raw_stream_20260525_231845.bin,3,32.802083,16.889583,-28.791667,0.681250,30.358333,-8.841667,-0.735417,-0.877083,0.668750,0.025000,-1.350000,0.127083,-1.113542,-0.712500,-8.583333,-4.054167,-0.235417,1.283333,-55.095833,-7.964583,-13.077083,-16.518750,-45.031250,-187.554167,-293.916667,-0.139583,-0.058333,-0.189583,0.352083,-0.122917,0.889583,-0.090625,0.752083,-0.450000,-0.431250,1.222917,1.202083,0.697917,1036,158.081055,1717,261.993408,1967,300.140381,2266,345.764160,-28113,-4289.703369,204,31.127930,-27862,-4251.403809,1006,153.503418
15ml,VET6_8chips_raw_stream_20260525_231845.bin,4,32.802083,16.889583,-28.791667,0.181250,27.858333,-7.841667,-0.735417,-1.377083,0.668750,-0.975000,-0.350000,-0.872917,-0.863542,-0.712500,-10.083333,-3.054167,0.264583,0.283333,-54.095833,-7.964583,-13.077083,-16.518750,-43.531250,-186.054167,-292.416667,-0.139583,0.941667,-0.689583,0.352083,0.877083,0.389583,0.909375,0.752083,-0.950000,-1.931250,-0.277083,0.702083,-0.802083,1037,158.233643,1712,261.230469,1957,298.614502,2268,346.069336,-28118,-4290.466309,202,30.822754,-27868,-4252.319336,1011,154.266357
15ml,VET6_8chips_raw_stream_20260525_231845.bin,5,33.802083,16.889583,-27.791667,-0.818750,28.358333,-9.841667,0.764583,1.122917,1.168750,0.525000,0.150000,-1.372917,0.636458,-0.712500,-10.083333,-4.054167,-0.735417,0.783333,-55.095833,-6.464583,-12.577083,-17.518750,-44.531250,-185.554167,-292.916667,0.360417,0.441667,0.310417,-0.647917,1.377083,1.389583,0.909375,1.252083,1.050000,0.068750,0.222917,-0.797917,1.197917,1038,158.386230,1708,260.620117,1957,298.614502,2255,344.085693,-28110,-4289.245605,197,30.059814,-27861,-4251.251221,1008,153.808594
15ml,VET6_8chips_raw_stream_20260525_231845.bin,6,31.802083,17.389583,-27.791667,-0.818750,27.858333,-7.341667,-0.235417,-0.377083,0.668750,1.025000,1.150000,0.627083,0.386458,-0.212500,-9.583333,-2.554167,0.764583,-0.716667,-55.595833,-7.964583,-12.077083,-17.518750,-44.531250,-185.554167,-295.416667,-2.639583,-1.558333,-1.689583,0.352083,-0.122917,0.889583,-0.840625,-1.247917,0.050000,-0.431250,1.222917,-0.297917,1.197917,1033,157.623291,1710,260.925293,1963,299.530029,2266,345.764160,-28115,-4290.008545,198,30.212402,-27864,-4251.708984,1010,154.113770
15ml,VET6_8chips_raw_stream_20260525_231845.bin,7,32.802083,16.389583,-27.791667,-0.818750,28.358333,-9.341667,0.264583,0.622917,0.168750,1.025000,-1.350000,-0.372917,-0.363542,-1.712500,-9.583333,-2.554167,0.764583,-0.716667,-54.095833,-7.464583,-12.577083,-16.518750,-44.031250,-186.554167,-295.916667,1.860417,1.441667,-1.689583,-0.647917,0.377083,0.889583,0.909375,0.252083,1.050000,-0.431250,-0.277083,-0.297917,0.697917,1038,158.386230,1708,260.620117,1957,298.614502,2254,343.933105,-28116,-4290.161133,201,30.670166,-27862,-4251.403809,1005,153.350830
15ml,VET6_8chips_raw_stream_20260525_231845.bin,8,33.802083,16.389583,-27.791667,-0.318750,29.358333,-9.341667,-0.735417,0.122917,0.668750,1.025000,-0.850000,0.127083,-0.363542,-0.212500,-10.583333,-4.054167,-0.235417,0.283333,-56.595833,-5.964583,-11.577083,-17.518750,-44.531250,-187.554167,-295.416667,0.360417,-0.558333,-0.189583,-0.647917,1.877083,-0.610417,0.659375,-0.247917,0.050000,0.068750,0.722917,-0.797917,0.697917,1041,158.843994,1722,262.756348,1951,297.698975,2269,346.221924,-28113,-4289.703369,207,31.585693,-27864,-4251.708984,1010,154.113770
15ml,VET6_8chips_raw_stream_20260525_231845.bin,9,33.302083,16.389583,-27.291667,-0.818750,30.358333,-6.841667,0.264583,0.122917,1.168750,0.025000,-0.350000,-0.372917,-0.113542,-0.212500,-9.083333,-4.554167,-1.735417,0.283333,-55.595833,-7.464583,-13.077083,-18.518750,-45.031250,-186.054167,-293.416667,0.860417,0.941667,0.810417,0.852083,1.377083,-0.110417,1.159375,1.752083,0.050000,0.068750,-1.277083,-0.297917,-0.802083,1035,157.928467,1703,259.857178,1950,297.546387,2260,344.848633,-28113,-4289.703369,202,30.822754,-27862,-4251.403809,1005,153.350830
15ml,VET6_8chips_raw_stream_20260525_231845.bin,10,31.802083,16.889583,-27.291667,-0.818750,28.858333,-9.341667,-0.735417,-0.377083,-0.331250,-0.475000,0.150000,-1.372917,-0.113542,0.287500,-10.583333,-4.054167,-0.235417,-0.716667,-53.595833,-6.464583,-12.077083,-18.018750,-44.531250,-187.054167,-294.416667,-0.639583,-0.058333,-0.689583,-0.647917,1.877083,0.389583,0.909375,0.252083,-0.450000,-0.931250,-0.277083,0.202083,-0.302083,1042,158.996582,1709,260.772705,1962,299.377441,2267,345.916748,-28113,-4289.703369,210,32.043457,-27864,-4251.708984,1011,154.266357
15ml,VET6_8chips_raw_stream_20260525_231845.bin,11,32.802083,16.889583,-26.791667,1.181250,29.358333,-8.841667,-0.235417,0.122917,-0.331250,-0.475000,-0.350000,-0.872917,-0.113542,-0.712500,-9.583333,-4.054167,1.264583,1.283333,-55.095833,-6.464583,-14.577083,-18.518750,-45.531250,-187.554167,-295.416667,0.360417,0.441667,0.310417,0.352083,0.377083,0.889583,0.409375,-0.247917,-0.450000,0.568750,0.722917,-0.797917,-0.802083,1041,158.843994,1705,260.162354,1959,298.919678,2260,344.848633,-28108,-4288.940430,198,30.212402,-27861,-4251.251221,1013,154.571533
15ml,VET6_8chips_raw_stream_20260525_231845.bin,12,31.302083,15.389583,-26.791667,0.681250,27.858333,-8.341667,0.764583,0.622917,0.668750,-0.475000,0.150000,-0.372917,0.386458,0.287500,-8.583333,-2.554167,0.764583,-0.216667,-52.095833,-5.464583,-12.577083,-18.018750,-45.031250,-188.554167,-293.916667,-1.139583,0.441667,-1.189583,-0.147917,0.877083,1.389583,0.659375,0.752083,1.550000,0.068750,-0.277083,0.702083,-0.302083,1037,158.233643,1710,260.925293,1954,298.156738,2264,345.458984,-28107,-4288.787842,199,30.364990,-27859,-4250.946045,1008,153.808594
15ml,VET6_8chips_raw_stream_20260525_231845.bin,13,32.802083,16.889583,-27.791667,-1.318750,28.858333,-7.841667,0.764583,0.622917,-0.831250,1.525000,0.650000,0.127083,0.636458,0.287500,-10.583333,-3.554167,-0.735417,1.783333,-56.095833,-7.964583,-12.077083,-18.518750,-44.031250,-187.054167,-295.916667,-0.139583,0.441667,-0.189583,0.852083,-1.122917,0.889583,-0.340625,-0.747917,1.550000,0.068750,-0.777083,1.202083,-0.802083,1039,158.538818,1713,261.383057,1967,300.140381,2256,344.238281,-28110,-4289.245605,197,30.059814,-27859,-4250.946045,1001,152.740479
15ml,VET6_8chips_raw_stream_20260525_231845.bin,14,33.802083,15.389583,-27.791667,-0.318750,29.858333,-7.841667,0.264583,-0.377083,0.168750,-0.975000,1.150000,-0.372917,0.386458,-0.712500,-10.583333,-4.054167,-0.235417,1.783333,-53.595833,-7.464583,-13.077083,-17.018750,-45.031250,-186.554167,-294.916667,-0.139583,-0.058333,0.310417,0.352083,-0.122917,-0.110417,-0.090625,0.252083,0.050000,0.068750,-1.277083,0.202083,1.697917,1039,158.538818,1713,261.383057,1962,299.377441,2264,345.458984,-28110,-4289.245605,185,28.228760,-27861,-4251.251221,996,151.977539
15ml,VET6_8chips_raw_stream_20260525_231845.bin,15,32.802083,16.389583,-28.291667,-0.318750,27.358333,-9.341667,1.264583,0.622917,-0.331250,-0.475000,1.150000,-0.872917,0.886458,0.287500,-10.583333,-2.554167,-0.735417,-0.716667,-54.095833,-6.464583,-12.577083,-17.018750,-45.031250,-188.054167,-294.416667,-1.639583,-0.558333,1.810417,-0.647917,-0.122917,0.889583,-0.340625,-0.247917,0.550000,0.568750,-0.277083,0.202083,0.697917,1038,158.386230,1712,261.230469,1958,298.767090,2268,346.069336,-28110,-4289.245605,209,31.890869,-27861,-4251.251221,1010,154.113770
15ml,VET6_8chips_raw_stream_20260525_231845.bin,16,32.302083,17.389583,-27.791667,1.681250,27.358333,-7.841667,1.764583,-0.877083,-0.831250,0.025000,-0.350000,0.627083,-0.613542,-0.212500,-9.583333,-3.554167,-1.235417,0.283333,-54.595833,-6.964583,-12.577083,-18.518750,-43.531250,-187.054167,-296.916667,0.360417,-1.058333,0.810417,0.852083,-0.122917,-0.110417,-0.590625,-0.747917,0.550000,0.068750,-1.277083,-0.797917,0.197917,1033,157.623291,1708,260.620117,1958,298.767090,2263,345.306396,-28107,-4288.787842,194,29.602051,-27858,-4250.793457,1002,152.893066
15ml,VET6_8chips_raw_stream_20260525_231845.bin,17,32.302083,16.389583,-26.791667,0.681250,27.358333,-8.841667,-0.235417,-1.377083,-0.331250,0.525000,0.650000,-1.372917,-0.363542,-0.712500,-9.083333,-3.554167,-0.235417,-1.216667,-54.095833,-6.964583,-12.077083,-17.018750,-45.531250,-187.554167,-293.416667,0.360417,-0.558333,0.310417,1.352083,0.377083,-0.610417,-0.090625,0.252083,0.050000,0.068750,-0.277083,0.702083,0.197917,1032,157.470703,1717,261.993408,1964,299.682617,2266,345.764160,-28116,-4290.161133,206,31.433105,-27867,-4252.166748,1013,154.571533
15ml,VET6_8chips_raw_stream_20260525_231845.bin,18,31.802083,14.889583,-27.791667,-1.318750,28.358333,-8.341667,-0.735417,0.122917,0.168750,0.025000,0.150000,-0.372917,0.136458,-0.212500,-8.583333,-3.554167,1.264583,0.783333,-53.095833,-6.964583,-12.077083,-19.018750,-46.531250,-186.054167,-292.916667,-1.139583,1.441667,0.310417,2.352083,1.377083,0.889583,1.409375,1.252083,0.550000,1.068750,0.222917,0.702083,1.197917,1044,159.301758,1712,261.230469,1964,299.682617,2269,346.221924,-28109,-4289.093018,194,29.602051,-27861,-4251.251221,1009,153.961182
