Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
15ml,VET6_8chips_raw_stream_20260525_232422.bin,1,41.302083,31.389583,1.208333,23.681250,36.358333,-0.341667,-0.735417,-0.877083,0.668750,-0.475000,1.150000,0.127083,0.136458,0.287500,-1.083333,-0.054167,-0.235417,-0.216667,0.404167,0.035417,-0.577083,-0.018750,-1.031250,0.445833,0.083333,-0.639583,0.941667,-1.189583,0.352083,-0.122917,-1.110417,0.409375,0.252083,1.050000,0.068750,0.722917,1.702083,1.197917,1037,158.233643,1713,261.383057,1967,300.140381,2249,343.170166,-28119,-4290.618896,203,30.975342,-27902,-4257.507324,1048,159.912109
15ml,VET6_8chips_raw_stream_20260525_232422.bin,2,42.802083,32.889583,-0.791667,25.181250,36.358333,1.158333,1.264583,-0.877083,-0.331250,0.525000,0.150000,0.127083,-0.363542,-0.712500,-0.583333,0.445833,0.764583,-0.216667,-0.095833,2.035417,-0.577083,-0.518750,-0.531250,0.945833,-0.916667,0.360417,-0.058333,0.310417,0.352083,-0.122917,-1.110417,-0.090625,-0.247917,1.550000,0.568750,-0.777083,-0.797917,-0.802083,1035,157.928467,1711,261.077881,1974,301.208496,2263,345.306396,-28122,-4291.076660,214,32.653809,-27909,-4258.575439,1055,160.980225
15ml,VET6_8chips_raw_stream_20260525_232422.bin,3,41.802083,32.889583,0.208333,23.681250,34.358333,-0.841667,-0.735417,1.122917,0.168750,0.525000,1.650000,-1.872917,1.386458,0.787500,-0.583333,0.945833,0.764583,0.283333,-0.095833,1.035417,-1.077083,-0.518750,-0.031250,-0.054167,0.083333,1.860417,-0.058333,0.310417,0.352083,1.377083,-1.110417,0.659375,0.752083,0.050000,0.568750,-0.777083,1.202083,1.197917,1038,158.386230,1711,261.077881,1959,298.919678,2257,344.390869,-28122,-4291.076660,210,32.043457,-27907,-4258.270264,1051,160.369873
15ml,VET6_8chips_raw_stream_20260525_232422.bin,4,41.802083,31.389583,-0.291667,25.181250,38.358333,0.158333,1.264583,-0.377083,0.668750,0.525000,-0.350000,0.127083,-0.363542,-0.212500,-0.583333,-0.554167,0.264583,-0.716667,-0.595833,-0.464583,-0.577083,-0.518750,-0.031250,-0.054167,0.583333,-0.639583,0.941667,-0.189583,-0.147917,0.377083,1.389583,0.659375,-0.247917,-1.450000,0.568750,0.222917,0.702083,0.197917,1040,158.691406,1714,261.535645,1966,299.987793,2243,342.254639,-28122,-4291.076660,204,31.127930,-27908,-4258.422852,1049,160.064697
15ml,VET6_8chips_raw_stream_20260525_232422.bin,5,41.302083,30.889583,1.708333,24.181250,36.858333,-0.841667,0.764583,-1.377083,0.668750,0.525000,-0.350000,-0.872917,-0.863542,-0.712500,0.416667,0.445833,-0.235417,1.783333,1.404167,0.035417,-0.577083,-1.018750,-1.031250,-0.054167,0.083333,0.360417,-0.058333,-1.689583,0.852083,0.377083,0.889583,0.159375,0.252083,0.050000,1.068750,-0.277083,1.202083,0.697917,1038,158.386230,1702,259.704590,1960,299.072266,2259,344.696045,-28116,-4290.161133,212,32.348633,-27902,-4257.507324,917,139.923096
15ml,VET6_8chips_raw_stream_20260525_232422.bin,6,43.302083,31.389583,0.708333,25.181250,36.858333,-0.341667,0.764583,-0.877083,-0.331250,0.025000,0.150000,-0.372917,-0.363542,-0.212500,-0.583333,0.445833,0.764583,0.283333,-0.595833,1.535417,2.422917,-1.018750,-0.531250,1.445833,1.083333,-0.139583,1.441667,-0.689583,0.852083,0.377083,0.389583,0.909375,0.252083,-0.450000,-0.431250,-2.277083,-0.797917,-1.302083,1038,158.386230,1705,260.162354,1964,299.682617,2254,343.933105,-28122,-4291.076660,202,30.822754,-27908,-4258.422852,1049,160.064697
15ml,VET6_8chips_raw_stream_20260525_232422.bin,7,42.302083,31.389583,-0.791667,25.681250,37.358333,-0.841667,0.264583,1.122917,0.168750,0.525000,0.650000,-0.872917,0.886458,0.287500,0.416667,1.445833,0.264583,1.283333,0.904167,-0.964583,-0.077083,-0.518750,1.468750,-1.054167,0.583333,-0.639583,-0.558333,0.310417,0.352083,0.377083,0.389583,-0.090625,-0.247917,-0.450000,1.068750,0.722917,0.702083,0.197917,1044,159.301758,1710,260.925293,1963,299.530029,2258,344.543457,-28121,-4290.924072,212,32.348633,-27908,-4258.422852,1051,160.369873
15ml,VET6_8chips_raw_stream_20260525_232422.bin,8,44.802083,30.889583,0.208333,24.681250,37.858333,0.658333,-1.235417,-0.877083,0.168750,1.025000,0.650000,0.627083,-0.113542,-0.712500,-0.583333,-0.054167,-0.235417,0.783333,-0.095833,0.035417,-0.077083,-0.018750,-0.031250,-0.054167,0.083333,-0.639583,-0.058333,0.310417,0.352083,0.877083,-1.110417,0.409375,0.252083,-0.950000,0.568750,0.722917,-0.797917,0.697917,1035,157.928467,1702,259.704590,1971,300.750732,2254,343.933105,-28123,-4291.229248,205,31.280518,-27908,-4258.422852,1042,158.996582
15ml,VET6_8chips_raw_stream_20260525_232422.bin,9,43.302083,31.389583,-0.791667,25.181250,37.358333,1.658333,0.264583,0.622917,-0.331250,0.525000,0.650000,-0.872917,0.636458,0.287500,0.416667,0.445833,0.264583,1.283333,-1.095833,0.035417,-0.077083,-0.518750,-0.031250,0.445833,0.083333,-0.139583,1.441667,-0.189583,0.352083,-0.122917,0.389583,0.659375,0.252083,1.050000,-0.931250,0.222917,-0.797917,-0.302083,1038,158.386230,1709,260.772705,1958,298.767090,2259,344.696045,-28124,-4291.381836,209,31.890869,-27905,-4257.965088,1058,161.437988
15ml,VET6_8chips_raw_stream_20260525_232422.bin,10,42.302083,30.889583,1.208333,23.681250,36.858333,-0.841667,-0.735417,-0.877083,1.168750,-1.475000,0.150000,0.627083,-0.363542,0.287500,0.416667,1.945833,-1.235417,-0.716667,-0.095833,-0.464583,0.922917,0.481250,0.468750,-0.054167,-0.916667,-0.139583,0.441667,-0.189583,0.352083,0.377083,0.889583,0.409375,0.252083,0.050000,0.068750,-0.277083,-2.297917,-1.302083,1032,157.470703,1711,261.077881,1962,299.377441,2256,344.238281,-28120,-4290.771484,206,31.433105,-27905,-4257.965088,913,139.312744
