Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234357.bin,1,-175.697917,-720.610417,-1189.791667,-1524.318750,-906.141667,-478.341667,0.264583,1.622917,-1.331250,0.525000,0.150000,-0.372917,0.886458,1.787500,0.916667,0.445833,-0.235417,-1.716667,-1.595833,-42.464583,-99.577083,-88.518750,-325.031250,-415.054167,-420.416667,-1.639583,1.441667,-0.689583,2.352083,0.377083,-0.110417,0.909375,0.252083,1.550000,1.068750,0.222917,-0.797917,0.697917,1029,157.012939,1640,250.244141,1883,287.322998,2157,329.132080,-28154,-4295.959473,159,24.261475,-27833,-4246.978760,1014,154.724121
50ml,VET6_8chips_raw_stream_20260525_234357.bin,2,-175.197917,-718.610417,-1191.791667,-1523.318750,-900.141667,-478.841667,-0.235417,-1.377083,-0.331250,-0.975000,-0.350000,-0.372917,-0.863542,-0.712500,0.416667,1.445833,1.264583,1.283333,-1.095833,-43.964583,-100.577083,-89.018750,-324.031250,-414.554167,-419.416667,-0.639583,-0.558333,-0.189583,-0.147917,-0.122917,-0.610417,-0.340625,0.752083,0.050000,-1.431250,0.222917,0.202083,1.197917,1035,157.928467,1643,250.701904,1880,286.865234,2165,330.352783,-28151,-4295.501709,167,25.482178,-27831,-4246.673584,1030,157.165527
50ml,VET6_8chips_raw_stream_20260525_234357.bin,3,-177.197917,-721.110417,-1191.791667,-1523.318750,-909.641667,-481.341667,0.264583,-0.377083,-0.331250,-0.475000,0.650000,2.127083,0.136458,-0.212500,-0.583333,-1.054167,-0.235417,-1.216667,-0.595833,-42.464583,-99.577083,-90.018750,-324.031250,-416.054167,-418.916667,-0.639583,1.441667,0.310417,-0.147917,0.377083,-0.610417,0.909375,1.252083,-0.950000,-1.431250,-0.277083,0.202083,-1.302083,1037,158.233643,1645,251.007080,1868,285.034180,2156,328.979492,-28152,-4295.654297,159,24.261475,-27834,-4247.131348,1031,157.318115
50ml,VET6_8chips_raw_stream_20260525_234357.bin,4,-175.197917,-723.610417,-1194.791667,-1519.318750,-921.141667,-480.341667,0.264583,0.622917,-0.831250,-0.475000,-0.350000,0.127083,0.136458,0.287500,0.916667,0.445833,-0.235417,1.283333,0.404167,-41.464583,-100.077083,-89.018750,-322.031250,-414.554167,-418.416667,1.360417,0.441667,-0.689583,1.352083,0.877083,0.389583,0.659375,0.252083,0.050000,-0.931250,-0.277083,0.202083,1.197917,1038,158.386230,1646,251.159668,1877,286.407471,2159,329.437256,-28146,-4294.738770,165,25.177002,-27828,-4246.215820,1021,155.792236
50ml,VET6_8chips_raw_stream_20260525_234357.bin,5,-174.697917,-718.110417,-1190.791667,-1521.818750,-910.141667,-478.341667,-0.235417,-0.877083,-1.331250,-0.475000,-0.350000,-1.872917,-0.613542,-0.712500,-0.083333,1.445833,1.264583,0.283333,-0.095833,-41.464583,-98.077083,-86.018750,-323.031250,-416.054167,-417.916667,0.360417,-0.058333,-0.189583,-1.147917,-1.122917,-0.610417,-0.590625,-0.747917,0.050000,-0.431250,1.222917,-0.797917,-0.802083,1046,159.606934,1652,252.075195,1871,285.491943,2156,328.979492,-28152,-4295.654297,160,24.414062,-27834,-4247.131348,1028,156.860352
50ml,VET6_8chips_raw_stream_20260525_234357.bin,6,-175.197917,-717.610417,-1191.291667,-1522.818750,-913.641667,-488.341667,0.264583,0.622917,0.668750,-0.475000,1.150000,0.627083,0.886458,0.787500,-0.083333,1.445833,0.764583,0.283333,0.904167,-41.464583,-102.077083,-88.518750,-324.531250,-417.054167,-413.916667,1.360417,-2.058333,0.810417,-0.647917,0.377083,-0.110417,-0.840625,-1.247917,-0.950000,-0.931250,-0.777083,-0.297917,-0.802083,1041,158.843994,1644,250.854492,1866,284.729004,2150,328.063965,-28149,-4295.196533,160,24.414062,-27831,-4246.673584,1014,154.724121
50ml,VET6_8chips_raw_stream_20260525_234357.bin,7,-174.197917,-714.610417,-1189.291667,-1526.818750,-908.141667,-482.841667,-0.735417,-1.377083,-1.331250,-0.475000,0.650000,-0.872917,-0.363542,-1.212500,-1.083333,-0.054167,-0.735417,1.283333,-0.595833,-40.464583,-100.577083,-88.518750,-324.531250,-415.054167,-412.416667,-0.139583,0.441667,-0.689583,-1.147917,-0.122917,0.389583,0.159375,0.252083,0.050000,0.568750,-0.777083,1.702083,-0.802083,1029,157.012939,1648,251.464844,1874,285.949707,2165,330.352783,-28155,-4296.112061,167,25.482178,-27834,-4247.131348,1029,157.012939
50ml,VET6_8chips_raw_stream_20260525_234357.bin,8,-173.197917,-714.110417,-1190.791667,-1522.818750,-911.641667,-481.841667,0.264583,-0.377083,0.668750,-2.475000,0.650000,0.127083,0.136458,0.287500,-0.083333,1.445833,-1.735417,-0.216667,-1.095833,-40.464583,-98.577083,-88.018750,-322.031250,-415.554167,-417.416667,0.860417,-0.058333,-1.689583,2.352083,-1.122917,-0.110417,-0.590625,-0.247917,-0.950000,0.068750,0.222917,-0.297917,-1.302083,1044,159.301758,1644,250.854492,1872,285.644531,2159,329.437256,-28152,-4295.654297,161,24.566650,-27831,-4246.673584,1019,155.487061
50ml,VET6_8chips_raw_stream_20260525_234357.bin,9,-174.697917,-716.610417,-1191.291667,-1523.318750,-905.141667,-487.841667,1.764583,0.622917,-0.331250,-0.475000,-0.350000,-0.872917,0.136458,0.287500,-1.583333,0.445833,0.764583,0.783333,-0.095833,-40.464583,-101.077083,-88.018750,-325.031250,-413.054167,-418.416667,-0.139583,0.441667,-0.689583,-0.147917,-0.622917,0.889583,-0.090625,0.252083,0.050000,-0.931250,0.722917,-0.297917,1.197917,1036,158.081055,1643,250.701904,1872,285.644531,2157,329.132080,-28154,-4295.959473,164,25.024414,-27834,-4247.131348,1026,156.555176
50ml,VET6_8chips_raw_stream_20260525_234357.bin,10,-173.197917,-714.610417,-1189.291667,-1526.818750,-905.641667,-487.841667,-0.235417,-0.377083,0.668750,-0.475000,0.150000,-0.372917,-0.113542,-0.212500,-2.583333,0.945833,-0.735417,-0.716667,-0.095833,-41.464583,-101.577083,-90.518750,-323.031250,-416.554167,-416.916667,1.860417,-0.058333,0.310417,-0.647917,0.877083,0.889583,0.409375,0.752083,1.050000,0.068750,-0.277083,-0.797917,-0.802083,1038,158.386230,1646,251.159668,1877,286.407471,2157,329.132080,-28153,-4295.806885,159,24.261475,-27834,-4247.131348,1017,155.181885
