Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260527_214657.bin,1,-336.322785,-901.666667,-1542.274262,-1678.616034,-728.329114,-1038.360759,-1.561181,-0.449367,1.050633,0.018987,-1.065401,-0.959916,-0.757384,-0.274262,-0.481013,-0.782700,0.331224,-1.124473,-0.466245,-581.014768,-326.689873,-192.010549,-52.103376,-28.540084,-25.586498,0.913502,-1.599156,0.546414,0.860759,-0.048523,-0.101266,-0.823840,-0.985232,1.388186,1.379747,-0.409283,1.295359,-0.080169,962,146.789551,1658,252.990723,1870,285.339355,2124,324.096680,-28497,-4348.297119,153,23.345947,-28158,-4296.569824,-28410,-4335.021973
50ml,VET6_8chips_raw_stream_20260527_214657.bin,2,-341.322785,-899.166667,-1535.274262,-1679.116034,-726.329114,-1036.360759,-0.061181,-0.449367,0.550633,0.518987,-1.565401,1.540084,-1.007384,-2.274262,1.018987,0.217300,-1.168776,-0.124473,-1.466245,-580.514768,-326.189873,-193.010549,-52.603376,-29.040084,-25.586498,0.913502,0.400844,-1.453586,0.860759,0.951477,-0.101266,0.676160,1.014768,-2.111814,-1.620253,-0.409283,0.295359,-1.580169,952,145.263672,1663,253.753662,1860,283.813477,2108,321.655273,-28495,-4347.991943,141,21.514893,-28158,-4296.569824,-28410,-4335.021973
50ml,VET6_8chips_raw_stream_20260527_214657.bin,3,-344.322785,-900.166667,-1537.274262,-1685.616034,-727.329114,-1037.860759,-0.561181,-0.949367,-0.449367,1.018987,0.434599,0.040084,-0.257384,-0.774262,1.018987,-1.282700,-0.168776,0.375527,-1.466245,-579.014768,-324.189873,-192.510549,-50.103376,-30.040084,-25.586498,-0.586498,-1.099156,0.546414,0.860759,-0.048523,-0.101266,-0.573840,-0.485232,-0.611814,1.879747,-0.409283,-0.204641,-0.080169,950,144.958496,1664,253.906250,1872,285.644531,2126,324.401855,-28492,-4347.534180,153,23.345947,-28152,-4295.654297,-28403,-4333.953857
50ml,VET6_8chips_raw_stream_20260527_214657.bin,4,-343.322785,-898.666667,-1532.274262,-1682.116034,-725.829114,-1037.360759,-0.061181,0.050633,-0.449367,0.018987,0.434599,-0.459916,0.242616,0.225738,-0.481013,-0.782700,0.331224,0.875527,-0.466245,-582.014768,-325.189873,-192.510549,-52.103376,-29.540084,-27.086498,-1.086498,0.400844,0.046414,-0.639241,-1.048523,-0.601266,-0.323840,0.014768,0.388186,-0.620253,-1.409283,-1.204641,-0.080169,948,144.653320,1660,253.295898,1868,285.034180,2111,322.113037,-28493,-4347.686768,156,23.803711,-28150,-4295.349121,-28405,-4334.259033
50ml,VET6_8chips_raw_stream_20260527_214657.bin,5,-346.322785,-901.666667,-1531.774262,-1682.616034,-726.829114,-1036.860759,0.938819,-0.949367,0.550633,-0.981013,1.434599,1.540084,0.242616,0.725738,-0.481013,-0.782700,-1.668776,-0.124473,1.033755,-580.514768,-325.189873,-192.510549,-51.603376,-30.040084,-24.586498,0.413502,1.900844,-0.453586,0.860759,0.451477,0.398734,1.176160,1.014768,-1.111814,-0.120253,0.590717,-1.204641,-0.580169,949,144.805908,1664,253.906250,1869,285.186768,2118,323.181152,-28496,-4348.144531,149,22.735596,-28157,-4296.417236,-28412,-4335.327148
50ml,VET6_8chips_raw_stream_20260527_214657.bin,6,-343.822785,-899.166667,-1530.274262,-1678.116034,-726.829114,-1039.860759,0.438819,-0.449367,0.050633,-0.981013,-1.065401,-0.459916,-0.757384,-1.274262,0.518987,-0.782700,-0.668776,0.875527,-0.966245,-577.514768,-325.689873,-191.510549,-51.103376,-30.040084,-25.586498,-1.086498,0.900844,-0.453586,2.360759,0.451477,-1.601266,0.676160,1.014768,-1.611814,-0.620253,-0.409283,-0.204641,-0.080169,955,145.721436,1666,254.211426,1878,286.560059,2117,323.028564,-28495,-4347.991943,147,22.430420,-28155,-4296.112061,-28406,-4334.411621
50ml,VET6_8chips_raw_stream_20260527_214657.bin,7,-340.322785,-900.666667,-1533.774262,-1679.616034,-728.829114,-1039.360759,-0.061181,-0.949367,0.050633,-0.481013,-0.065401,1.040084,-0.507384,-1.274262,-0.981013,-1.282700,-0.168776,0.875527,-1.466245,-582.014768,-326.189873,-193.010549,-50.103376,-29.540084,-25.586498,-1.086498,0.400844,-0.453586,0.360759,-0.048523,0.398734,0.176160,0.014768,-2.111814,-1.120253,0.090717,-0.204641,-0.080169,953,145.416260,1661,253.448486,1873,285.797119,2113,322.418213,-28499,-4348.602295,136,20.751953,-28160,-4296.875000,-28412,-4335.327148
50ml,VET6_8chips_raw_stream_20260527_214657.bin,8,-344.822785,-904.166667,-1533.274262,-1678.616034,-726.329114,-1039.360759,1.438819,-0.949367,1.050633,-0.481013,0.934599,-0.459916,-0.007384,0.225738,1.018987,-1.282700,-1.168776,1.375527,0.033755,-584.514768,-326.689873,-192.510549,-51.103376,-30.040084,-24.586498,-0.086498,-1.099156,0.046414,-0.139241,0.451477,0.398734,-0.323840,0.014768,0.388186,-0.120253,-1.409283,1.295359,2.419831,953,145.416260,1670,254.821777,1876,286.254883,2123,323.944092,-28497,-4348.297119,152,23.193359,-28156,-4296.264648,-28411,-4335.174561
50ml,VET6_8chips_raw_stream_20260527_214657.bin,9,-343.822785,-902.666667,-1525.274262,-1676.616034,-727.829114,-1037.360759,-1.561181,0.550633,0.050633,0.018987,-1.065401,-0.459916,-0.257384,-0.274262,0.518987,-1.782700,-0.668776,0.375527,-1.466245,-581.514768,-326.689873,-192.510549,-52.103376,-29.540084,-24.586498,-1.586498,-0.099156,-0.453586,-0.639241,0.451477,-1.601266,0.176160,0.014768,-0.111814,-1.120253,0.090717,0.795359,-1.080169,952,145.263672,1663,253.753662,1881,287.017822,2110,321.960449,-28488,-4346.923828,138,21.057129,-28152,-4295.654297,-28403,-4333.953857
50ml,VET6_8chips_raw_stream_20260527_214657.bin,10,-351.322785,-900.666667,-1531.274262,-1682.116034,-729.829114,-1039.360759,-0.561181,0.550633,1.050633,-0.481013,-0.065401,0.540084,0.242616,-0.274262,1.018987,-0.282700,-0.168776,1.375527,0.533755,-580.514768,-325.689873,-193.010549,-50.603376,-28.540084,-26.086498,-2.086498,0.400844,-0.453586,0.360759,0.451477,1.398734,0.426160,0.014768,-0.111814,1.879747,0.090717,0.295359,0.419831,952,145.263672,1664,253.906250,1872,285.644531,2117,323.028564,-28490,-4347.229004,144,21.972656,-28150,-4295.349121,-28401,-4333.648682
