Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260527_214706.bin,1,-350.322785,-887.166667,-1496.274262,-1628.616034,-685.829114,-1036.360759,0.438819,-1.449367,1.050633,-0.481013,-0.565401,0.540084,-1.007384,-0.774262,-1.981013,0.717300,-0.668776,-1.624473,-0.466245,-574.514768,-321.689873,-192.510549,-52.103376,-28.540084,-25.086498,-1.586498,-1.099156,0.046414,-1.139241,0.451477,0.898734,-0.323840,-0.485232,-0.111814,-0.620253,0.090717,0.295359,-0.580169,961,146.636963,1663,253.753662,1879,286.712646,2114,322.570801,-28489,-4347.076416,154,23.498535,-28153,-4295.806885,-28405,-4334.259033
50ml,VET6_8chips_raw_stream_20260527_214706.bin,2,-350.822785,-889.166667,-1489.774262,-1629.616034,-688.329114,-1036.360759,0.438819,-1.449367,0.550633,-0.981013,-2.065401,-0.459916,-1.757384,-2.274262,1.018987,-0.782700,1.331224,-0.124473,0.033755,-571.514768,-321.189873,-192.010549,-51.103376,-28.040084,-25.086498,-0.086498,0.400844,-0.953586,-0.639241,-0.048523,-1.101266,0.176160,0.014768,-0.111814,-0.620253,1.090717,0.295359,1.419831,952,145.263672,1667,254.364014,1869,285.186768,2105,321.197510,-28496,-4348.144531,144,21.972656,-28157,-4296.417236,-28410,-4335.021973
50ml,VET6_8chips_raw_stream_20260527_214706.bin,3,-348.822785,-887.166667,-1491.774262,-1635.116034,-696.829114,-1039.360759,-0.061181,0.550633,-0.449367,-0.981013,-0.065401,-0.459916,0.242616,0.725738,0.018987,-0.782700,-1.668776,-1.124473,-0.466245,-575.014768,-320.689873,-192.010549,-51.603376,-28.540084,-25.586498,1.413502,0.900844,0.046414,0.360759,-0.548523,-1.101266,0.176160,0.514768,0.888186,-0.120253,-0.909283,-0.704641,0.419831,953,145.416260,1670,254.821777,1877,286.407471,2127,324.554443,-28495,-4347.991943,153,23.345947,-28158,-4296.569824,-28409,-4334.869385
50ml,VET6_8chips_raw_stream_20260527_214706.bin,4,-353.822785,-885.166667,-1496.274262,-1637.616034,-694.829114,-1038.360759,0.938819,0.050633,-0.949367,1.018987,-0.065401,-0.959916,-0.007384,0.225738,1.018987,-0.282700,-0.168776,-0.124473,0.033755,-574.014768,-322.189873,-191.510549,-53.103376,-27.540084,-26.086498,-1.086498,0.900844,1.046414,0.360759,-0.548523,-0.601266,0.176160,-0.485232,0.388186,0.379747,2.090717,0.295359,0.419831,954,145.568848,1657,252.838135,1861,283.966064,2102,320.739746,-28491,-4347.381592,147,22.430420,-28152,-4295.654297,-28406,-4334.411621
50ml,VET6_8chips_raw_stream_20260527_214706.bin,5,-347.822785,-881.666667,-1490.274262,-1640.616034,-694.329114,-1034.860759,0.938819,0.550633,1.550633,-0.981013,-0.565401,-0.959916,-0.007384,-0.274262,-0.481013,-0.782700,-0.168776,0.875527,-0.466245,-573.014768,-319.689873,-190.510549,-52.103376,-29.040084,-26.586498,-0.086498,-1.599156,1.046414,0.360759,-0.548523,1.398734,-1.073840,-1.985232,-0.611814,-2.120253,0.590717,-0.704641,-0.080169,951,145.111084,1661,253.448486,1875,286.102295,2103,320.892334,-28492,-4347.534180,141,21.514893,-28155,-4296.112061,-28404,-4334.106445
50ml,VET6_8chips_raw_stream_20260527_214706.bin,6,-350.822785,-883.666667,-1492.274262,-1639.616034,-694.329114,-1032.860759,-0.561181,0.550633,-0.949367,-0.481013,-0.565401,0.040084,-0.007384,0.225738,0.018987,-0.282700,0.331224,-1.624473,-1.466245,-568.514768,-321.189873,-192.510549,-52.103376,-29.540084,-27.586498,0.913502,0.400844,0.546414,-2.139241,-0.048523,-0.101266,0.176160,0.514768,0.388186,1.879747,-0.909283,-0.704641,-0.080169,958,146.179199,1661,253.448486,1877,286.407471,2111,322.113037,-28499,-4348.602295,149,22.735596,-28160,-4296.875000,-28411,-4335.174561
50ml,VET6_8chips_raw_stream_20260527_214706.bin,7,-350.322785,-885.166667,-1489.274262,-1637.116034,-693.829114,-1039.360759,-0.061181,0.550633,-0.449367,0.518987,-0.065401,-0.459916,0.242616,0.225738,-0.481013,-0.282700,-0.668776,-0.624473,-0.466245,-571.014768,-321.689873,-190.010549,-51.103376,-29.540084,-25.086498,0.913502,0.400844,1.046414,-0.639241,0.951477,-1.601266,0.676160,0.014768,0.388186,0.879747,-0.909283,-0.204641,0.919831,955,145.721436,1658,252.990723,1877,286.407471,2111,322.113037,-28492,-4347.534180,159,24.261475,-28152,-4295.654297,-28403,-4333.953857
50ml,VET6_8chips_raw_stream_20260527_214706.bin,8,-351.322785,-882.166667,-1489.774262,-1633.116034,-692.829114,-1030.860759,-0.561181,-0.449367,0.550633,0.518987,-0.065401,-0.959916,-0.257384,0.225738,-0.981013,0.217300,-0.168776,-1.624473,-0.466245,-569.514768,-322.189873,-190.510549,-50.103376,-29.040084,-25.586498,-1.086498,-1.599156,-0.453586,0.860759,0.451477,-1.101266,-0.573840,-0.985232,0.388186,0.879747,0.090717,1.295359,0.419831,958,146.179199,1663,253.753662,1875,286.102295,2109,321.807861,-28490,-4347.229004,155,23.651123,-28153,-4295.806885,-28405,-4334.259033
50ml,VET6_8chips_raw_stream_20260527_214706.bin,9,-348.822785,-882.666667,-1489.274262,-1626.616034,-693.829114,-1035.860759,-1.561181,-0.449367,0.050633,-1.481013,-0.065401,0.540084,-0.257384,-0.274262,0.018987,0.717300,-0.668776,-1.124473,0.033755,-571.014768,-323.189873,-192.510549,-51.103376,-28.040084,-26.086498,-0.086498,0.900844,-0.453586,1.360759,-1.048523,0.398734,-0.073840,0.014768,0.388186,1.379747,0.090717,0.295359,-0.080169,968,147.705078,1661,253.448486,1875,286.102295,2108,321.655273,-28492,-4347.534180,156,23.803711,-28155,-4296.112061,-28409,-4334.869385
50ml,VET6_8chips_raw_stream_20260527_214706.bin,10,-348.322785,-885.666667,-1490.774262,-1629.616034,-691.829114,-1035.360759,-0.561181,0.050633,0.550633,1.018987,-0.565401,-0.959916,-0.257384,0.225738,-0.481013,-1.782700,1.331224,-1.124473,0.033755,-570.014768,-322.189873,-192.510549,-52.103376,-28.040084,-26.586498,-0.586498,0.400844,-0.953586,-1.639241,-1.048523,0.398734,-0.323840,0.514768,-2.611814,-0.120253,1.090717,0.295359,-0.580169,959,146.331787,1663,253.753662,1880,286.865234,2109,321.807861,-28498,-4348.449707,148,22.583008,-28158,-4296.569824,-28412,-4335.327148
50ml,VET6_8chips_raw_stream_20260527_214706.bin,11,-351.322785,-884.166667,-1483.774262,-1632.116034,-691.329114,-1034.360759,-1.061181,-0.449367,-0.949367,0.018987,-1.065401,0.540084,-0.757384,-1.274262,1.018987,-0.782700,-0.668776,0.375527,-1.966245,-570.514768,-319.189873,-193.510549,-51.103376,-28.540084,-25.086498,0.413502,0.400844,0.546414,0.360759,-0.048523,-0.601266,0.176160,0.014768,0.388186,0.879747,0.090717,1.295359,-0.580169,955,145.721436,1658,252.990723,1869,285.186768,2110,321.960449,-28493,-4347.686768,155,23.651123,-28154,-4295.959473,-28405,-4334.259033
50ml,VET6_8chips_raw_stream_20260527_214706.bin,12,-353.322785,-881.666667,-1490.274262,-1635.616034,-690.329114,-1033.360759,-0.061181,0.550633,0.550633,0.518987,-0.065401,0.540084,0.242616,0.225738,-0.481013,-0.282700,-0.168776,0.375527,-0.466245,-571.514768,-318.689873,-190.510549,-52.103376,-28.040084,-25.086498,-1.086498,-0.099156,-0.453586,0.860759,-0.048523,-0.101266,-0.073840,-0.485232,-0.111814,0.379747,-0.909283,-0.204641,0.919831,951,145.111084,1668,254.516602,1887,287.933350,2119,323.333740,-28493,-4347.686768,153,23.345947,-28152,-4295.654297,-28405,-4334.259033
