Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234918.bin,1,-24.197917,31.389583,1.208333,5.681250,12.358333,-1.341667,-43.735417,-1117.877083,-230.831250,-46.475000,-505.850000,-1222.872917,-811.863542,-1571.212500,-18.083333,-0.054167,-7.235417,-23.216667,-128.595833,-0.964583,0.922917,-0.518750,-0.531250,0.445833,0.583333,-490.639583,-438.558333,-1021.189583,-211.147917,-619.622917,-58.610417,-529.090625,-1057.747917,-173.950000,1.568750,0.222917,-1.297917,0.697917,1018,155.334473,1672,255.126953,1910,291.442871,2199,335.540771,-28150,-4295.349121,176,26.855469,-27837,-4247.589111,987,150.604248
50ml,VET6_8chips_raw_stream_20260525_234918.bin,2,-25.197917,31.889583,-0.791667,6.181250,11.858333,-0.341667,-44.735417,-1119.377083,-226.331250,-46.475000,-498.850000,-1222.372917,-809.113542,-1567.212500,-18.083333,0.445833,-10.735417,-22.716667,-125.595833,-0.964583,-1.577083,-0.018750,-0.531250,-0.554167,-1.416667,-490.139583,-439.058333,-1017.189583,-214.147917,-618.622917,-61.610417,-528.840625,-1057.247917,-173.950000,0.568750,0.222917,0.202083,-1.302083,1021,155.792236,1683,256.805420,1906,290.832520,2194,334.777832,-28149,-4295.196533,183,27.923584,-27834,-4247.131348,987,150.604248
50ml,VET6_8chips_raw_stream_20260525_234918.bin,3,-27.197917,31.389583,-0.291667,6.181250,10.858333,0.658333,-40.735417,-1120.877083,-223.331250,-48.975000,-500.850000,-1224.372917,-810.863542,-1569.712500,-20.083333,-0.554167,-8.735417,-23.716667,-127.095833,-1.964583,1.422917,-0.018750,-2.031250,-0.554167,-0.416667,-489.139583,-442.058333,-1017.189583,-214.647917,-617.622917,-60.110417,-529.840625,-1060.747917,-175.950000,0.068750,-1.277083,-0.797917,-0.802083,1013,154.571533,1673,255.279541,1907,290.985107,2193,334.625244,-28149,-4295.196533,170,25.939941,-27835,-4247.283936,969,147.857666
50ml,VET6_8chips_raw_stream_20260525_234918.bin,4,-25.197917,32.389583,-1.291667,7.181250,14.358333,-1.341667,-43.735417,-1112.377083,-220.331250,-46.975000,-496.850000,-1219.872917,-804.613542,-1557.712500,-18.583333,2.445833,-8.735417,-24.216667,-125.595833,0.035417,-1.077083,0.981250,-0.031250,0.445833,0.583333,-488.639583,-439.558333,-1024.189583,-212.147917,-621.122917,-60.610417,-530.340625,-1060.247917,-173.950000,0.568750,0.722917,0.202083,-0.302083,1014,154.724121,1671,254.974365,1913,291.900635,2195,334.930420,-28146,-4294.738770,173,26.397705,-27831,-4246.673584,978,149.230957
50ml,VET6_8chips_raw_stream_20260525_234918.bin,5,-25.697917,32.389583,1.708333,7.181250,10.858333,1.158333,-43.735417,-1117.377083,-221.831250,-45.475000,-496.850000,-1218.372917,-807.113542,-1562.212500,-18.083333,-0.054167,-8.235417,-24.216667,-127.095833,-0.464583,-2.077083,-1.018750,-1.031250,-0.554167,-0.416667,-489.139583,-439.558333,-1013.189583,-212.147917,-622.622917,-59.610417,-531.090625,-1061.747917,-175.950000,0.068750,0.722917,-1.297917,-0.302083,1024,156.250000,1685,257.110596,1913,291.900635,2192,334.472656,-28145,-4294.586182,185,28.228760,-27832,-4246.826172,982,149.841309
50ml,VET6_8chips_raw_stream_20260525_234918.bin,6,-25.697917,30.889583,0.708333,5.681250,11.358333,0.158333,-45.235417,-1115.877083,-219.831250,-45.475000,-492.350000,-1218.872917,-804.113542,-1558.212500,-18.083333,-0.554167,-7.235417,-22.216667,-126.095833,0.035417,-0.077083,-0.518750,-0.031250,0.445833,0.083333,-490.139583,-437.558333,-1009.189583,-216.647917,-622.622917,-60.110417,-530.090625,-1060.247917,-176.950000,0.068750,-1.277083,0.702083,-0.302083,1022,155.944824,1664,253.906250,1904,290.527344,2186,333.557129,-28151,-4295.501709,168,25.634766,-27837,-4247.589111,975,148.773193
50ml,VET6_8chips_raw_stream_20260525_234918.bin,7,-26.697917,31.889583,-0.291667,5.681250,12.858333,-0.841667,-45.735417,-1118.377083,-217.331250,-45.975000,-493.850000,-1219.872917,-806.113542,-1558.712500,-18.083333,1.945833,-7.735417,-23.216667,-125.595833,-0.464583,0.422917,-0.518750,0.968750,-0.554167,0.083333,-489.639583,-440.558333,-1009.689583,-215.147917,-617.122917,-64.110417,-528.840625,-1057.747917,-175.950000,1.068750,0.222917,-0.797917,-0.802083,1026,156.555176,1678,256.042480,1911,291.595459,2192,334.472656,-28150,-4295.349121,187,28.533936,-27835,-4247.283936,981,149.688721
50ml,VET6_8chips_raw_stream_20260525_234918.bin,8,-24.697917,31.389583,2.208333,6.181250,11.358333,0.158333,-41.735417,-1117.877083,-219.831250,-44.475000,-493.850000,-1215.872917,-805.863542,-1559.212500,-19.083333,0.945833,-7.735417,-25.216667,-125.595833,0.035417,0.422917,-0.518750,0.468750,1.945833,-2.416667,-489.139583,-435.558333,-1014.689583,-216.647917,-619.122917,-62.610417,-527.340625,-1053.747917,-173.450000,-0.931250,-0.777083,0.702083,0.197917,1015,154.876709,1676,255.737305,1904,290.527344,2198,335.388184,-28150,-4295.349121,184,28.076172,-27837,-4247.589111,985,150.299072
50ml,VET6_8chips_raw_stream_20260525_234918.bin,9,-24.697917,30.889583,-0.791667,6.681250,11.358333,-0.341667,-45.735417,-1117.877083,-217.331250,-46.975000,-496.350000,-1216.872917,-807.113542,-1562.712500,-19.583333,0.445833,-8.235417,-23.716667,-126.595833,0.535417,-1.577083,0.481250,-0.531250,-0.554167,-0.416667,-492.139583,-441.558333,-1014.689583,-215.647917,-616.622917,-65.610417,-529.090625,-1058.747917,-173.450000,0.568750,-0.777083,-0.297917,-0.302083,1022,155.944824,1673,255.279541,1911,291.595459,2186,333.557129,-28149,-4295.196533,171,26.092529,-27837,-4247.589111,978,149.230957
50ml,VET6_8chips_raw_stream_20260525_234918.bin,10,-25.697917,31.889583,-0.791667,5.681250,11.358333,-0.841667,-46.735417,-1116.877083,-219.331250,-49.475000,-491.850000,-1214.372917,-804.363542,-1556.712500,-18.083333,1.445833,-9.235417,-22.716667,-126.095833,0.035417,-0.077083,0.481250,-0.531250,-0.054167,0.583333,-494.139583,-440.558333,-1020.689583,-215.147917,-621.122917,-62.610417,-530.840625,-1062.247917,-173.450000,0.068750,0.222917,0.702083,1.197917,1015,154.876709,1677,255.889893,1904,290.527344,2189,334.014893,-28140,-4293.823242,181,27.618408,-27828,-4246.215820,980,149.536133
