Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234503.bin,1,36.802083,14.389583,-31.291667,-2.318750,28.858333,-7.841667,-0.235417,0.622917,-0.331250,0.025000,-0.350000,1.127083,0.136458,0.287500,-0.083333,0.945833,0.264583,-0.716667,0.404167,-11.964583,-20.077083,-36.018750,-92.031250,-494.054167,-421.416667,-0.139583,-0.058333,-0.189583,0.852083,-0.622917,-0.110417,-0.340625,-0.747917,-0.950000,1.068750,1.722917,0.702083,1.197917,1014,154.724121,1668,254.516602,1892,288.696289,2181,332.794189,-28139,-4293.670654,177,27.008057,-27819,-4244.842529,997,152.130127
50ml,VET6_8chips_raw_stream_20260525_234503.bin,2,37.302083,14.389583,-31.791667,-2.818750,27.358333,-6.841667,0.764583,0.622917,-0.331250,0.025000,1.150000,0.627083,0.886458,1.287500,-0.583333,-1.054167,1.764583,0.783333,-0.595833,-11.464583,-21.077083,-35.518750,-93.531250,-494.054167,-416.416667,2.360417,-1.058333,-1.189583,-1.147917,-0.622917,0.889583,-0.840625,-1.247917,1.050000,1.068750,-0.277083,-0.797917,-0.802083,1016,155.029297,1667,254.364014,1896,289.306641,2174,331.726074,-28138,-4293.518066,167,25.482178,-27818,-4244.689941,989,150.909424
50ml,VET6_8chips_raw_stream_20260525_234503.bin,3,38.302083,13.889583,-30.291667,-2.818750,29.358333,-7.341667,-0.235417,0.622917,1.168750,-0.975000,-1.350000,0.127083,-0.363542,-0.212500,0.916667,2.445833,0.264583,1.283333,1.404167,-10.964583,-21.077083,-36.018750,-92.531250,-493.054167,-420.916667,0.360417,0.441667,-1.189583,-0.647917,0.377083,0.889583,0.409375,0.752083,1.050000,2.568750,-0.277083,1.202083,-0.302083,1021,155.792236,1668,254.516602,1901,290.069580,2182,332.946777,-28140,-4293.823242,173,26.397705,-27819,-4244.842529,993,151.519775
50ml,VET6_8chips_raw_stream_20260525_234503.bin,4,37.802083,13.389583,-32.791667,-1.318750,27.858333,-8.841667,0.764583,0.122917,0.168750,-1.475000,-0.850000,-2.372917,-0.363542,-0.712500,0.416667,-0.054167,0.264583,1.283333,-0.095833,-11.464583,-19.577083,-35.518750,-92.531250,-492.054167,-418.916667,1.360417,0.441667,-0.189583,-0.647917,-0.122917,-0.110417,0.159375,-0.747917,1.050000,-1.431250,0.222917,-0.797917,0.197917,1018,155.334473,1667,254.364014,1891,288.543701,2174,331.726074,-28138,-4293.518066,167,25.482178,-27818,-4244.689941,981,149.688721
50ml,VET6_8chips_raw_stream_20260525_234503.bin,5,37.302083,12.889583,-31.791667,-2.318750,29.858333,-8.341667,0.764583,0.622917,0.168750,0.525000,0.150000,0.127083,0.386458,0.787500,-0.083333,-0.054167,-0.235417,1.283333,-0.095833,-11.964583,-19.577083,-36.518750,-91.531250,-493.554167,-418.916667,0.860417,0.941667,0.310417,0.852083,-0.122917,-0.610417,0.409375,0.252083,0.550000,0.068750,-0.277083,-1.297917,0.197917,1014,154.724121,1661,253.448486,1893,288.848877,2184,333.251953,-28143,-4294.281006,166,25.329590,-27822,-4245.300293,988,150.756836
50ml,VET6_8chips_raw_stream_20260525_234503.bin,6,36.802083,13.889583,-30.291667,-2.318750,27.358333,-6.841667,0.764583,0.622917,-0.831250,0.025000,-1.350000,-0.372917,-0.363542,-1.212500,0.916667,0.945833,0.264583,-0.216667,-1.595833,-12.464583,-21.077083,-36.518750,-93.031250,-492.054167,-417.916667,0.360417,0.441667,-0.689583,-0.147917,-0.122917,1.389583,0.159375,-0.247917,0.050000,-0.931250,-1.277083,1.702083,-0.302083,1021,155.792236,1667,254.364014,1898,289.611816,2184,333.251953,-28137,-4293.365479,184,28.076172,-27819,-4244.842529,997,152.130127
50ml,VET6_8chips_raw_stream_20260525_234503.bin,7,35.802083,13.389583,-30.791667,-2.318750,27.858333,-6.841667,-0.235417,-0.377083,-0.831250,1.025000,-0.350000,0.127083,-0.363542,-1.212500,1.416667,0.945833,-0.735417,1.283333,-0.595833,-10.464583,-21.577083,-35.518750,-93.031250,-491.054167,-418.416667,-0.639583,-0.058333,-0.689583,1.852083,0.377083,-0.110417,0.159375,-1.247917,-0.450000,-0.431250,-1.777083,0.702083,-0.802083,1013,154.571533,1651,251.922607,1893,288.848877,2168,330.810547,-28140,-4293.823242,162,24.719238,-27821,-4245.147705,978,149.230957
50ml,VET6_8chips_raw_stream_20260525_234503.bin,8,35.802083,15.389583,-30.791667,-0.318750,28.858333,-8.841667,0.264583,-0.877083,0.668750,-0.475000,-0.350000,0.627083,-0.613542,0.287500,-0.583333,0.445833,0.264583,0.783333,-1.095833,-11.964583,-20.077083,-35.018750,-93.031250,-491.554167,-418.916667,1.360417,0.941667,-0.689583,0.352083,0.377083,-0.110417,0.659375,-0.247917,1.050000,1.068750,-0.777083,-0.297917,-0.302083,1021,155.792236,1668,254.516602,1895,289.154053,2176,332.031250,-28141,-4293.975830,179,27.313232,-27821,-4245.147705,987,150.604248
50ml,VET6_8chips_raw_stream_20260525_234503.bin,9,35.802083,13.889583,-29.791667,-2.318750,28.858333,-7.841667,0.264583,-0.377083,-0.831250,0.025000,-0.350000,-0.372917,-0.363542,-0.212500,0.416667,1.445833,0.764583,-0.716667,1.404167,-11.464583,-20.077083,-35.018750,-92.031250,-492.054167,-420.916667,-1.139583,-1.058333,0.810417,-0.147917,0.877083,-0.610417,-0.090625,0.252083,0.550000,-0.431250,-1.277083,-0.797917,0.697917,1011,154.266357,1668,254.516602,1893,288.848877,2182,332.946777,-28138,-4293.518066,173,26.397705,-27817,-4244.537354,986,150.451660
50ml,VET6_8chips_raw_stream_20260525_234503.bin,10,35.802083,13.889583,-30.791667,-2.318750,28.858333,-8.341667,0.764583,0.122917,0.168750,-1.475000,0.650000,0.627083,0.386458,-0.212500,-0.083333,0.445833,-0.735417,1.283333,-1.095833,-11.964583,-20.077083,-35.518750,-92.531250,-493.054167,-417.916667,0.360417,1.441667,1.310417,0.852083,0.377083,-0.610417,0.909375,0.252083,1.050000,-0.931250,0.722917,-0.797917,-0.802083,1016,155.029297,1666,254.211426,1898,289.611816,2193,334.625244,-28145,-4294.586182,174,26.550293,-27823,-4245.452881,993,151.519775
