Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234448.bin,1,36.802083,14.389583,-28.791667,-1.318750,28.858333,-6.841667,0.264583,0.122917,0.668750,-0.975000,0.650000,0.627083,0.386458,0.287500,-0.583333,-0.554167,-0.235417,0.283333,-0.595833,-11.464583,-20.077083,-34.518750,-88.031250,-473.054167,-394.916667,-0.639583,0.941667,0.310417,0.852083,-0.122917,-0.110417,0.409375,0.252083,0.550000,1.068750,-1.277083,0.702083,-1.302083,1012,154.418945,1664,253.906250,1894,289.001465,2174,331.726074,-28139,-4293.670654,166,25.329590,-27816,-4244.384766,986,150.451660
50ml,VET6_8chips_raw_stream_20260525_234448.bin,2,35.802083,14.389583,-29.291667,-2.818750,27.858333,-7.341667,-0.735417,0.622917,1.168750,-0.975000,0.650000,-0.372917,0.636458,0.787500,0.416667,0.945833,-0.235417,-0.216667,0.404167,-10.964583,-19.577083,-34.018750,-87.031250,-474.054167,-391.916667,-1.639583,-0.558333,0.810417,0.352083,-0.122917,0.389583,-0.340625,1.252083,0.050000,0.068750,-0.277083,0.202083,-0.802083,1024,156.250000,1668,254.516602,1886,287.780762,2170,331.115723,-28139,-4293.670654,158,24.108887,-27818,-4244.689941,984,150.146484
50ml,VET6_8chips_raw_stream_20260525_234448.bin,3,34.802083,14.889583,-29.291667,-0.818750,28.858333,-7.841667,0.264583,-0.877083,0.668750,-0.975000,1.650000,0.127083,0.386458,1.787500,0.916667,1.445833,1.264583,-0.216667,-0.095833,-9.464583,-18.577083,-33.518750,-87.031250,-470.554167,-394.916667,0.860417,0.441667,-0.689583,-0.647917,-0.122917,0.889583,0.159375,-0.747917,0.050000,0.568750,-0.277083,0.702083,0.697917,1021,155.792236,1666,254.211426,1887,287.933350,2180,332.641602,-28136,-4293.212891,185,28.228760,-27819,-4244.842529,998,152.282715
50ml,VET6_8chips_raw_stream_20260525_234448.bin,4,36.802083,15.389583,-28.791667,-1.318750,28.858333,-7.341667,1.264583,-0.877083,1.168750,0.025000,-1.350000,-1.372917,-1.113542,-0.712500,-2.083333,1.445833,-0.235417,0.283333,1.404167,-9.964583,-21.077083,-35.018750,-85.531250,-469.054167,-391.416667,-0.139583,-0.558333,-0.689583,1.352083,-0.122917,-0.610417,-0.340625,-1.747917,-0.450000,0.568750,-1.277083,0.702083,-0.802083,1018,155.334473,1663,253.753662,1895,289.154053,2172,331.420898,-28141,-4293.975830,157,23.956299,-27822,-4245.300293,982,149.841309
50ml,VET6_8chips_raw_stream_20260525_234448.bin,5,35.802083,13.889583,-30.291667,-1.818750,27.358333,-7.841667,0.264583,-1.877083,0.668750,0.025000,0.650000,0.127083,-0.613542,-0.712500,0.916667,1.945833,-0.235417,0.783333,0.904167,-10.464583,-19.077083,-34.018750,-85.531250,-472.054167,-393.416667,-0.139583,-0.558333,0.310417,0.352083,-0.622917,1.389583,-0.590625,-1.247917,0.050000,0.568750,0.222917,0.702083,-1.302083,1021,155.792236,1667,254.364014,1892,288.696289,2177,332.183838,-28137,-4293.365479,176,26.855469,-27816,-4244.384766,989,150.909424
50ml,VET6_8chips_raw_stream_20260525_234448.bin,6,35.802083,14.889583,-30.291667,-1.318750,29.358333,-6.841667,0.264583,-0.377083,0.168750,0.025000,0.150000,-0.372917,-0.113542,-0.212500,-0.583333,1.445833,-0.735417,0.783333,-1.095833,-11.964583,-19.577083,-34.518750,-87.531250,-472.554167,-393.416667,-0.139583,-0.558333,0.310417,0.852083,-1.622917,-0.110417,-1.090625,-1.247917,0.050000,0.068750,-0.777083,-0.797917,-0.802083,1018,155.334473,1668,254.516602,1897,289.459229,2174,331.726074,-28140,-4293.823242,170,25.939941,-27819,-4244.842529,987,150.604248
50ml,VET6_8chips_raw_stream_20260525_234448.bin,7,36.302083,14.889583,-28.291667,-0.818750,28.358333,-7.341667,-0.235417,0.622917,1.168750,-1.475000,0.650000,-0.872917,0.636458,0.287500,0.916667,0.445833,0.764583,-0.216667,-0.095833,-10.964583,-19.077083,-34.018750,-87.031250,-470.554167,-395.416667,-0.639583,-0.058333,-0.189583,0.852083,0.377083,0.389583,0.159375,0.252083,0.050000,0.568750,1.222917,0.202083,1.197917,1014,154.724121,1669,254.669189,1888,288.085938,2189,334.014893,-28143,-4294.281006,170,25.939941,-27822,-4245.300293,983,149.993896
50ml,VET6_8chips_raw_stream_20260525_234448.bin,8,36.802083,14.389583,-29.791667,-2.318750,28.858333,-7.341667,-1.735417,-1.877083,-0.831250,0.025000,0.150000,0.127083,-0.863542,-1.712500,-1.083333,-0.554167,-0.735417,-0.716667,-1.595833,-9.964583,-20.077083,-33.518750,-87.031250,-473.054167,-397.416667,-0.139583,1.941667,-0.189583,1.852083,0.377083,0.389583,1.159375,1.252083,1.550000,0.068750,-0.277083,-1.297917,-0.302083,1018,155.334473,1669,254.669189,1886,287.780762,2174,331.726074,-28139,-4293.670654,162,24.719238,-27820,-4244.995117,983,149.993896
50ml,VET6_8chips_raw_stream_20260525_234448.bin,9,36.802083,15.389583,-27.791667,-2.818750,27.858333,-8.341667,0.264583,-0.377083,-0.331250,-0.475000,0.150000,-0.872917,-0.113542,0.287500,-0.583333,-0.554167,-1.735417,-0.216667,0.404167,-11.464583,-19.077083,-33.518750,-86.531250,-472.554167,-395.416667,0.360417,-0.058333,-0.189583,-0.147917,-0.122917,0.889583,-0.090625,0.252083,1.550000,1.568750,0.222917,0.702083,1.197917,1019,155.487061,1655,252.532959,1888,288.085938,2159,329.437256,-28135,-4293.060303,164,25.024414,-27818,-4244.689941,979,149.383545
50ml,VET6_8chips_raw_stream_20260525_234448.bin,10,37.302083,14.889583,-28.291667,-2.818750,27.358333,-7.841667,0.264583,0.622917,0.168750,-1.475000,-0.350000,0.627083,0.136458,0.287500,-0.583333,-0.054167,-0.235417,1.783333,1.404167,-10.464583,-19.077083,-33.018750,-86.531250,-471.054167,-396.916667,1.360417,0.941667,-0.189583,0.852083,-0.122917,1.389583,0.409375,0.752083,0.550000,-0.431250,1.222917,0.702083,-1.302083,1012,154.418945,1668,254.516602,1886,287.780762,2180,332.641602,-28140,-4293.823242,176,26.855469,-27819,-4244.842529,998,152.282715
