Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234810.bin,1,-1.197917,31.389583,-0.291667,9.181250,4.858333,-1.841667,-95.735417,-1673.877083,-887.331250,-1124.975000,-1588.350000,-2151.872917,-1631.113542,0.287500,-0.083333,-1.554167,-1.235417,-1.216667,-0.595833,-0.464583,0.922917,-0.518750,-0.031250,-1.054167,-0.416667,-1236.139583,-540.558333,-920.189583,-43.147917,-905.122917,1.889583,-722.840625,-0.247917,-1.450000,0.568750,0.222917,-0.297917,-0.802083,1017,155.181885,1677,255.889893,1903,290.374756,2185,333.404541,-28145,-4294.586182,173,26.397705,-27830,-4246.520996,980,149.536133
50ml,VET6_8chips_raw_stream_20260525_234810.bin,2,-3.697917,32.389583,-1.791667,11.181250,5.358333,-0.341667,-96.235417,-1676.877083,-884.331250,-1123.475000,-1588.850000,-2147.372917,-1632.863542,-0.212500,-0.083333,1.445833,0.764583,-0.216667,0.404167,-0.964583,-0.577083,-0.518750,0.968750,-0.554167,0.583333,-1234.639583,-545.058333,-919.689583,-45.147917,-903.622917,-2.110417,-724.340625,-0.747917,2.050000,1.568750,-0.777083,0.202083,1.197917,1021,155.792236,1688,257.568359,1899,289.764404,2189,334.014893,-28150,-4295.349121,177,27.008057,-27837,-4247.589111,982,149.841309
50ml,VET6_8chips_raw_stream_20260525_234810.bin,3,-2.697917,32.389583,-0.291667,9.681250,4.358333,0.658333,-97.235417,-1671.877083,-886.831250,-1124.975000,-1593.850000,-2142.872917,-1632.863542,-0.712500,0.416667,0.445833,0.764583,0.283333,-2.595833,0.035417,-1.577083,-0.518750,-0.031250,0.945833,0.083333,-1235.139583,-544.058333,-918.689583,-43.147917,-908.122917,-1.110417,-726.090625,0.252083,0.050000,-0.931250,-0.277083,-0.797917,0.197917,1015,154.876709,1685,257.110596,1897,289.459229,2195,334.930420,-28151,-4295.501709,179,27.313232,-27837,-4247.589111,984,150.146484
50ml,VET6_8chips_raw_stream_20260525_234810.bin,4,-2.697917,30.389583,0.708333,9.181250,5.358333,1.158333,-98.235417,-1676.877083,-885.331250,-1127.975000,-1590.350000,-2142.372917,-1633.613542,-0.712500,-1.583333,-0.054167,-1.235417,-0.216667,-0.595833,-0.464583,-0.577083,1.481250,-1.031250,-0.054167,-0.916667,-1238.639583,-543.558333,-922.189583,-44.647917,-913.622917,1.389583,-728.590625,-0.247917,-1.950000,2.068750,0.222917,-1.297917,1.197917,1020,155.639648,1684,256.958008,1901,290.069580,2180,332.641602,-28153,-4295.806885,164,25.024414,-27840,-4248.046875,981,149.688721
50ml,VET6_8chips_raw_stream_20260525_234810.bin,5,-4.197917,32.889583,0.708333,9.181250,4.358333,0.158333,-97.235417,-1675.377083,-884.331250,-1126.475000,-1587.350000,-2145.872917,-1631.363542,0.287500,-0.083333,1.445833,0.764583,-0.216667,-0.595833,-1.964583,-1.077083,-0.518750,0.968750,-0.554167,-0.416667,-1240.139583,-542.558333,-920.689583,-46.147917,-911.122917,0.389583,-726.840625,0.752083,1.050000,0.068750,0.222917,0.702083,1.197917,1013,154.571533,1690,257.873535,1895,289.154053,2192,334.472656,-28148,-4295.043945,178,27.160645,-27832,-4246.826172,978,149.230957
50ml,VET6_8chips_raw_stream_20260525_234810.bin,6,-2.697917,31.889583,2.208333,10.181250,3.858333,0.658333,-96.235417,-1680.377083,-883.831250,-1126.475000,-1592.850000,-2139.872917,-1636.613542,-0.712500,-0.583333,0.445833,-0.735417,-0.716667,-0.595833,-0.464583,0.422917,-1.018750,-2.031250,-1.054167,-0.416667,-1241.139583,-544.058333,-917.189583,-45.647917,-912.622917,0.389583,-728.340625,-0.247917,0.550000,-0.431250,0.222917,0.702083,-0.802083,1013,154.571533,1676,255.737305,1900,289.916992,2191,334.320068,-28146,-4294.738770,171,26.092529,-27831,-4246.673584,981,149.688721
50ml,VET6_8chips_raw_stream_20260525_234810.bin,7,-2.197917,30.889583,0.708333,10.181250,6.358333,2.658333,-97.235417,-1678.877083,-883.831250,-1127.975000,-1589.850000,-2133.872917,-1634.363542,0.287500,1.416667,0.445833,-1.235417,0.283333,-0.595833,0.035417,-0.577083,-1.018750,0.468750,0.445833,0.583333,-1242.139583,-543.058333,-921.189583,-43.647917,-910.622917,-0.110417,-726.840625,0.752083,0.550000,0.568750,0.222917,1.702083,0.197917,1021,155.792236,1682,256.652832,1903,290.374756,2197,335.235596,-28152,-4295.654297,178,27.160645,-27838,-4247.741699,987,150.604248
50ml,VET6_8chips_raw_stream_20260525_234810.bin,8,-3.197917,30.389583,1.708333,9.681250,4.858333,-0.341667,-97.735417,-1673.377083,-882.831250,-1125.975000,-1588.350000,-2140.872917,-1630.863542,0.287500,-0.083333,0.445833,0.264583,-1.216667,-1.595833,0.535417,0.922917,-0.518750,0.968750,1.445833,0.583333,-1244.639583,-544.558333,-921.189583,-41.147917,-907.122917,-0.110417,-725.840625,-0.247917,0.050000,0.568750,-0.277083,0.702083,-0.302083,1011,154.266357,1676,255.737305,1903,290.374756,2175,331.878662,-28149,-4295.196533,181,27.618408,-27835,-4247.283936,987,150.604248
50ml,VET6_8chips_raw_stream_20260525_234810.bin,9,-3.697917,30.389583,-0.791667,9.681250,6.858333,1.658333,-97.235417,-1673.877083,-884.831250,-1124.475000,-1596.850000,-2138.872917,-1635.363542,-0.212500,-0.583333,1.445833,0.264583,0.783333,-0.095833,-0.964583,1.922917,-0.018750,-0.531250,-1.054167,0.583333,-1234.639583,-547.558333,-920.689583,-44.147917,-910.622917,0.889583,-729.090625,-0.747917,1.550000,1.568750,0.222917,0.202083,0.197917,1013,154.571533,1685,257.110596,1908,291.137695,2186,333.557129,-28157,-4296.417236,189,28.839111,-27843,-4248.504639,986,150.451660
50ml,VET6_8chips_raw_stream_20260525_234810.bin,10,-1.697917,31.389583,-2.791667,8.681250,5.858333,-1.341667,-98.735417,-1669.377083,-885.831250,-1111.975000,-1587.850000,-2141.372917,-1628.613542,-0.212500,0.416667,-0.054167,0.264583,-0.216667,0.404167,0.035417,0.922917,-0.018750,-0.531250,-1.054167,1.583333,-1237.139583,-547.058333,-918.689583,-44.147917,-904.622917,0.889583,-725.840625,0.252083,-0.950000,0.568750,0.222917,0.702083,0.197917,1021,155.792236,1685,257.110596,1906,290.832520,2183,333.099365,-28152,-4295.654297,174,26.550293,-27837,-4247.589111,972,148.315430
50ml,VET6_8chips_raw_stream_20260525_234810.bin,11,-1.697917,31.389583,0.708333,10.181250,6.358333,0.158333,-99.235417,-1669.877083,-883.331250,-1111.475000,-1587.850000,-2140.872917,-1628.863542,-1.212500,0.416667,-0.054167,1.264583,0.283333,-0.095833,-0.464583,-0.077083,-0.018750,-0.531250,-1.054167,1.083333,-1236.139583,-543.558333,-919.189583,-43.147917,-910.622917,0.389583,-727.090625,0.252083,0.050000,0.568750,-0.777083,1.702083,-0.802083,1018,155.334473,1679,256.195068,1906,290.832520,2183,333.099365,-28149,-4295.196533,176,26.855469,-27836,-4247.436523,982,149.841309
50ml,VET6_8chips_raw_stream_20260525_234810.bin,12,-3.697917,31.889583,-0.791667,10.181250,4.358333,0.658333,-101.735417,-1670.877083,-882.831250,-1113.975000,-1586.850000,-2144.872917,-1628.863542,-2.212500,0.416667,-0.554167,0.264583,1.283333,-0.095833,0.535417,0.922917,-0.518750,0.968750,0.445833,0.083333,-1233.139583,-543.058333,-921.689583,-43.647917,-910.622917,-1.610417,-726.840625,0.752083,-0.950000,-0.931250,-2.777083,-0.797917,-0.802083,1022,155.944824,1679,256.195068,1901,290.069580,2188,333.862305,-28152,-4295.654297,178,27.160645,-27837,-4247.589111,979,149.383545
