Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
50ml,VET6_8chips_raw_stream_20260525_234458.bin,1,37.302083,13.889583,-32.791667,-3.818750,27.858333,-6.841667,-0.235417,0.122917,0.168750,-0.475000,-0.350000,1.127083,-0.113542,0.287500,-1.083333,0.445833,0.764583,1.283333,0.404167,-9.464583,-20.077083,-35.518750,-90.531250,-485.054167,-409.416667,-1.139583,-0.558333,-0.189583,0.852083,1.377083,-0.610417,0.409375,0.252083,-0.450000,-0.431250,-1.277083,0.202083,0.197917,1014,154.724121,1664,253.906250,1892,288.696289,2168,330.810547,-28137,-4293.365479,173,26.397705,-27816,-4244.384766,987,150.604248
50ml,VET6_8chips_raw_stream_20260525_234458.bin,2,35.302083,15.389583,-31.291667,-3.818750,27.858333,-7.841667,-0.235417,0.622917,0.168750,-0.975000,-0.850000,-1.372917,-0.113542,0.287500,-1.083333,-0.054167,-1.235417,1.283333,-0.095833,-10.464583,-20.577083,-34.518750,-90.031250,-482.054167,-408.416667,0.360417,-0.558333,-0.189583,0.352083,-0.622917,0.389583,-0.590625,-0.247917,-0.950000,0.568750,0.222917,1.202083,0.197917,1024,156.250000,1664,253.906250,1898,289.611816,2174,331.726074,-28136,-4293.212891,178,27.160645,-27816,-4244.384766,994,151.672363
50ml,VET6_8chips_raw_stream_20260525_234458.bin,3,35.802083,14.389583,-31.291667,-4.318750,27.858333,-8.841667,-1.235417,0.622917,0.168750,-0.975000,1.150000,0.127083,0.886458,0.787500,-1.083333,0.445833,0.764583,0.283333,0.404167,-11.464583,-21.077083,-36.518750,-90.031250,-482.554167,-410.416667,-0.139583,-0.058333,1.810417,-1.647917,-1.122917,-0.110417,-0.590625,-0.247917,0.550000,0.568750,-0.277083,-2.297917,0.197917,1027,156.707764,1671,254.974365,1885,287.628174,2171,331.268311,-28134,-4292.907715,169,25.787354,-27815,-4244.232178,989,150.909424
50ml,VET6_8chips_raw_stream_20260525_234458.bin,4,36.302083,14.889583,-31.291667,-2.818750,29.358333,-8.841667,-0.235417,0.122917,0.668750,0.025000,-0.350000,-0.372917,-0.113542,-0.712500,-0.583333,-0.554167,0.764583,-0.716667,-0.595833,-11.964583,-19.577083,-35.518750,-91.531250,-481.054167,-411.916667,-0.139583,1.441667,-0.189583,-1.147917,-0.122917,0.389583,0.659375,0.752083,-0.450000,-0.431250,0.222917,0.202083,0.197917,1018,155.334473,1663,253.753662,1890,288.391113,2179,332.489014,-28136,-4293.212891,173,26.397705,-27819,-4244.842529,990,151.062012
50ml,VET6_8chips_raw_stream_20260525_234458.bin,5,37.302083,14.889583,-30.791667,-1.818750,28.358333,-7.341667,1.764583,-0.377083,1.168750,0.025000,0.150000,-0.872917,-0.113542,-1.212500,0.916667,0.445833,-0.735417,0.283333,-0.595833,-10.464583,-20.577083,-34.018750,-90.031250,-483.554167,-410.916667,-0.139583,0.941667,-0.689583,-0.647917,0.877083,-0.610417,0.909375,0.752083,-0.950000,0.068750,-0.777083,0.702083,-0.802083,1023,156.097412,1661,253.448486,1895,289.154053,2184,333.251953,-28138,-4293.518066,173,26.397705,-27818,-4244.689941,998,152.282715
50ml,VET6_8chips_raw_stream_20260525_234458.bin,6,36.802083,13.389583,-31.291667,-0.818750,28.358333,-7.341667,0.264583,-1.377083,-0.331250,0.525000,0.650000,-0.872917,-0.363542,-0.712500,-1.583333,-0.054167,0.764583,-0.716667,-0.095833,-11.464583,-20.077083,-35.018750,-90.031250,-483.554167,-413.416667,0.360417,1.941667,0.310417,-1.147917,-1.122917,-0.610417,0.409375,0.752083,0.550000,0.068750,-2.777083,0.202083,-0.802083,1013,154.571533,1664,253.906250,1899,289.764404,2172,331.420898,-28137,-4293.365479,166,25.329590,-27817,-4244.537354,990,151.062012
50ml,VET6_8chips_raw_stream_20260525_234458.bin,7,36.802083,13.389583,-30.291667,-2.818750,27.858333,-6.841667,-1.735417,-0.377083,-0.831250,0.525000,2.150000,-0.372917,0.886458,0.787500,-0.583333,0.945833,-0.235417,0.283333,0.904167,-10.964583,-20.077083,-35.018750,-91.531250,-483.054167,-410.916667,-0.639583,0.441667,0.310417,-0.147917,-0.122917,-0.110417,0.159375,0.252083,0.050000,0.568750,1.722917,0.202083,2.197917,1018,155.334473,1668,254.516602,1889,288.238525,2184,333.251953,-28140,-4293.823242,172,26.245117,-27818,-4244.689941,990,151.062012
50ml,VET6_8chips_raw_stream_20260525_234458.bin,8,36.802083,13.389583,-31.291667,-1.818750,28.358333,-8.341667,-0.235417,0.122917,0.668750,-0.975000,-0.850000,-0.372917,-0.363542,-0.712500,-0.083333,0.445833,0.764583,-0.716667,-0.595833,-10.464583,-20.077083,-33.518750,-90.531250,-485.054167,-410.416667,-0.139583,-0.058333,-0.189583,0.852083,-0.622917,0.389583,-0.340625,-0.747917,0.550000,0.068750,-0.777083,0.702083,0.197917,1025,156.402588,1665,254.058838,1886,287.780762,2180,332.641602,-28137,-4293.365479,167,25.482178,-27817,-4244.537354,995,151.824951
50ml,VET6_8chips_raw_stream_20260525_234458.bin,9,36.802083,14.389583,-31.291667,-1.318750,27.358333,-8.341667,0.764583,0.622917,0.168750,1.025000,0.150000,-0.872917,0.386458,0.787500,0.916667,1.445833,-0.235417,0.283333,0.404167,-10.464583,-20.577083,-35.018750,-89.031250,-482.054167,-409.416667,-0.139583,-0.558333,-2.189583,-0.647917,-1.122917,-0.610417,-0.840625,-0.247917,0.050000,0.068750,0.722917,1.702083,-0.802083,1015,154.876709,1670,254.821777,1897,289.459229,2176,332.031250,-28140,-4293.823242,174,26.550293,-27816,-4244.384766,986,150.451660
50ml,VET6_8chips_raw_stream_20260525_234458.bin,10,36.302083,13.889583,-32.291667,-2.318750,28.358333,-7.841667,1.764583,0.122917,0.668750,-0.975000,2.150000,0.627083,1.136458,1.287500,0.916667,-0.054167,-1.735417,-0.216667,-1.595833,-12.464583,-21.077083,-35.518750,-90.531250,-481.554167,-412.416667,0.360417,0.941667,-0.689583,0.352083,-0.122917,-0.610417,0.409375,0.252083,1.550000,-0.431250,-0.777083,0.702083,1.197917,1029,157.012939,1670,254.821777,1889,288.238525,2167,330.657959,-28137,-4293.365479,160,24.414062,-27818,-4244.689941,981,149.688721
