Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-7,2,1,-2,-6,3,-7,3,0,-2,-6,2,-4,3,1,-2,-4,4,-5,-40,2,1,-6,4,-7,2,3,-1,-6,4,-7,2,3,0,-6,3,-2
1,-6,5,0,1,-5,5,-5,3,3,-1,-6,4,-8,3,3,-2,-6,3,-6,-44,2,-2,-7,3,-5,3,3,2,-6,4,-6,4,3,-2,-7,4,0
2,-7,2,0,-2,-7,1,-6,0,1,1,-6,3,-4,3,4,-2,-6,4,-7,-43,1,-2,-7,1,-7,3,4,-1,-6,4,-4,2,2,1,-5,3,-2
3,-7,4,3,-1,-7,4,-8,4,0,-2,-8,3,-7,3,3,-1,-9,4,-5,-43,3,-2,-5,4,-5,3,0,1,-6,3,-7,2,0,-1,-6,4,-2
4,-7,3,4,-2,-6,4,-7,2,3,-2,-7,4,-7,0,0,-1,-4,3,-5,-45,3,-1,-7,4,-7,2,3,-3,-6,3,-5,2,4,1,-6,4,-3
5,-7,4,3,0,-6,1,-7,3,0,-3,-6,3,-7,5,3,-1,-6,5,-6,-43,0,-3,-7,2,-7,2,3,-2,-8,3,-5,2,0,-1,-5,3,1
6,-6,3,1,-1,-8,3,-5,1,2,0,-6,5,-6,4,3,-1,-8,1,-7,-41,2,0,-5,5,-5,0,3,-2,-8,4,-9,1,1,-2,-6,4,0
7,-6,3,1,-2,-7,1,-5,3,1,1,-7,3,-6,2,3,0,-6,2,-7,-43,0,-2,-9,3,-5,4,1,1,-5,1,-5,3,1,0,-6,2,-1
8,-5,3,2,-2,-3,2,-7,5,2,0,-7,2,-7,3,2,-2,-10,4,-6,-42,0,-2,-6,4,-10,3,1,-2,-6,1,-5,2,1,0,-6,4,-1
9,-7,2,3,0,-5,3,-5,4,3,1,-7,5,-5,4,1,1,-6,1,-4,-40,1,1,-6,3,-6,2,3,0,-7,5,-7,3,-2,-2,-7,4,-2
10,-5,3,0,-1,-5,2,-7,3,0,-2,-7,1,-5,4,3,1,-5,6,-7,-44,1,-2,-6,3,-5,2,0,1,-7,3,-4,5,2,3,-3,4,-1
11,-5,5,1,0,-5,5,-5,4,3,0,-6,5,-7,3,1,-2,-8,2,-4,-40,3,-2,-6,4,-7,3,2,1,-7,0,-7,2,0,1,-6,4,-2
12,-7,2,0,-1,-9,4,-8,3,3,-1,-8,6,-6,2,1,-2,-6,6,-5,-43,1,1,-5,3,-5,4,2,0,-3,5,-7,4,0,-1,-6,1,-1
13,-5,2,2,0,-4,1,-6,3,1,1,-7,3,-7,2,3,-2,-5,4,-7,-47,1,-1,-6,4,-5,5,2,-1,-6,4,-6,2,3,1,-7,6,-2
14,-7,2,2,0,-6,5,-5,3,2,-1,-5,5,-5,3,5,-1,-6,4,-5,-42,1,-2,-6,4,-7,4,1,-2,-5,4,-7,2,1,-2,-9,4,1
15,-5,2,0,-2,-8,2,-6,4,2,-1,-6,3,-5,3,2,-1,-6,4,-7,-41,2,-1,-6,5,-7,4,3,-1,-5,5,-5,3,1,-2,-8,2,-2
16,-5,3,3,-2,-4,6,-7,3,0,1,-7,6,-6,2,2,-1,-7,3,-5,-44,0,-1,-6,4,-6,1,0,-2,-7,4,-5,4,0,0,-7,4,-2
17,-6,3,2,1,-8,4,-8,4,1,-2,-7,4,-7,4,2,0,-7,4,-7,-43,3,-2,-3,3,-7,3,3,0,-7,1,-7,3,1,-2,-6,3,-1
18,-6,5,0,-1,-6,1,-8,4,1,0,-8,4,-6,3,0,-1,-5,5,-5,-41,0,-2,-6,4,-7,1,0,0,-5,2,-9,2,2,-2,-8,4,-1
19,-7,4,3,0,-7,1,-7,3,-1,0,-6,4,-7,1,1,-2,-5,4,-5,-42,2,1,-6,3,-6,5,0,-2,-7,4,-7,2,4,0,-5,1,0
20,-5,3,1,-2,-7,3,-6,3,2,1,-6,5,-7,3,2,-2,-6,4,-7,-41,3,1,-6,1,-5,3,2,1,-7,4,-8,1,1,-3,-5,3,-1
21,-7,3,1,1,-9,3,-6,4,-1,0,-7,4,-7,5,3,-2,-6,2,-7,-41,1,0,-6,4,-8,5,1,-1,-6,2,-5,3,1,-2,-6,4,-1
22,-5,3,1,-2,-6,3,-5,3,1,-2,-6,3,-7,3,0,-2,-6,1,-5,-40,0,-1,-6,6,-7,3,1,-2,-5,4,-8,3,0,0,-9,4,-2
23,-9,3,2,-1,-6,2,-6,6,0,0,-8,3,-6,2,2,1,-5,3,-5,-41,1,-1,-6,2,-8,3,3,0,-8,4,-5,3,2,1,-7,3,-3
24,-6,1,3,1,-5,4,-5,2,1,-2,-6,5,-4,2,2,2,-7,4,-7,-43,0,0,-7,2,-6,3,1,0,-6,4,-6,3,1,1,-7,1,-2
25,-6,2,2,-1,-5,3,-7,3,2,1,-7,6,-6,1,2,-2,-9,4,-7,-41,3,-2,-7,4,-6,3,3,-2,-7,4,-7,2,0,-1,-6,3,-1
26,-5,1,2,-2,-6,4,-5,4,-1,0,-7,1,-7,2,1,0,-4,2,-6,-40,2,1,-6,1,-7,3,2,-2,-7,2,-7,5,2,-1,-6,2,-1
27,-6,3,1,-2,-6,4,-7,3,2,1,-7,4,-7,3,2,-2,-7,2,-4,-41,1,-2,-5,4,-7,1,1,-2,-6,6,-6,3,1,1,-6,4,-2
