Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-6,4,-1,0,-7,1,-5,3,0,-2,-5,2,-6,4,3,1,-6,5,-8,-35,2,1,-6,4,-5,3,2,0,-6,2,-5,3,3,-2,-6,2,-2
1,-7,3,3,-1,-6,4,-7,3,1,-2,-7,5,-7,3,0,-2,-6,4,-8,-36,3,0,-7,2,-6,4,-1,-2,-7,4,-4,3,1,-1,-8,4,-2
2,-6,4,2,2,-6,4,-7,2,4,0,-8,3,-7,3,1,-1,-9,2,-5,-34,2,-1,-8,4,-6,5,4,1,-7,2,-7,3,1,-2,-8,3,1
3,-8,2,0,0,-7,4,-4,3,3,-3,-5,4,-5,4,3,0,-6,4,-7,-34,0,-1,-6,4,-7,3,1,0,-6,4,-6,3,3,0,-6,2,-2
4,-9,3,2,-2,-7,4,-6,2,1,-1,-6,4,-7,3,3,-2,-8,3,-8,-36,1,0,-6,2,-6,3,2,-2,-7,2,-4,3,2,0,-6,4,-3
5,-6,3,0,1,-6,4,-6,0,2,-1,-6,2,-5,3,3,-2,-6,1,-5,-35,3,-1,-6,4,-6,3,1,-1,-6,1,-5,2,0,1,-6,3,0
6,-5,3,3,3,-5,5,-5,5,-1,0,-9,4,-5,3,0,0,-7,4,-7,-32,1,1,-7,2,-7,3,0,0,-6,3,-7,2,3,-3,-7,2,-2
7,-5,3,2,0,-7,4,-6,0,3,1,-7,4,-5,4,2,-1,-6,4,-5,-32,1,-2,-6,3,-7,5,2,-2,-6,4,-6,4,1,-2,-7,4,0
8,-5,1,1,1,-5,5,-7,3,2,-2,-6,2,-7,3,2,-2,-6,4,-6,-32,3,1,-5,4,-7,2,0,-1,-5,4,-5,3,1,-2,-8,4,-2
9,-7,2,0,-2,-6,2,-5,2,-2,-1,-6,5,-7,3,1,1,-5,4,-6,-33,1,1,-6,3,-5,3,0,-1,-6,4,-6,3,2,-1,-8,3,-4
10,-7,4,3,1,-7,3,-8,1,1,0,-9,1,-6,3,0,0,-6,2,-5,-34,1,-1,-5,1,-7,3,2,2,-6,5,-5,3,3,-2,-8,4,-1
11,-7,3,1,0,-6,4,-4,2,2,0,-6,4,-6,3,2,1,-7,2,-7,-31,3,-4,-8,5,-7,5,2,-3,-5,4,-7,1,1,1,-5,1,-2
12,-6,4,2,-2,-7,5,-8,3,1,-2,-6,4,-7,3,3,0,-6,3,-5,-31,1,1,-8,2,-7,-1,1,-2,-9,4,-5,3,2,1,-5,3,-2
13,-7,3,2,0,-8,4,-6,3,1,3,-3,4,-7,3,2,-1,-5,1,-8,-32,1,-1,-6,4,-5,4,2,-1,-5,4,-6,3,0,1,-5,4,-1
14,-7,3,2,-2,-9,1,-7,4,3,-1,-7,6,-6,5,2,0,-6,1,-5,-31,2,-1,-3,1,-7,3,-1,0,-7,6,-6,4,0,1,-6,2,0
15,-7,2,1,-2,-3,4,-6,2,0,1,-6,4,-8,4,3,-1,-7,3,-4,-31,2,1,-5,4,-7,3,2,1,-6,4,-4,3,1,0,-6,4,-2
16,-6,3,2,-2,-6,4,-6,3,3,0,-6,1,-7,1,3,-1,-6,2,-5,-32,-1,-1,-6,4,-6,2,1,-2,-7,3,-8,2,3,-1,-8,4,-3
17,-5,2,0,-1,-8,5,-6,3,3,0,-6,4,-6,3,0,-1,-7,3,-7,-32,3,1,-6,2,-7,3,3,-2,-7,3,-8,3,3,0,-5,4,-2
18,-7,2,3,0,-5,1,-6,3,0,-1,-8,3,-5,3,0,-1,-6,4,-8,-34,0,-1,-7,4,-7,3,0,1,-7,2,-7,1,3,-2,-6,1,-1
19,-7,3,2,-2,-6,5,-7,3,2,-2,-6,4,-6,2,3,-2,-6,3,-6,-32,1,-2,-7,3,-7,4,3,-1,-6,4,-7,3,0,-2,-6,2,-3
20,-8,3,-1,1,-7,4,-7,5,3,0,-8,0,-6,3,1,-1,-6,2,-7,-32,3,-1,-7,4,-7,3,1,-2,-9,3,-7,2,1,-2,-7,2,-1
21,-5,2,0,1,-5,2,-7,0,0,-2,-6,3,-6,0,1,0,-7,4,-7,-34,3,-2,-6,4,-6,1,1,1,-5,4,-7,3,0,-1,-6,3,-2
22,-7,3,-2,-2,-6,3,-5,3,3,-2,-9,3,-4,1,1,0,-7,5,-5,-34,1,-1,-6,3,-7,3,3,0,-6,4,-7,1,2,-1,-6,4,-1
23,-6,2,3,-2,-6,3,-7,2,2,-3,-7,3,-7,1,1,1,-6,7,-5,-32,3,0,-6,4,-7,3,0,0,-9,3,-8,3,2,-1,-9,5,-1
24,-5,3,2,2,-6,4,-5,3,3,0,-7,4,-7,3,1,-2,-8,2,-5,-33,0,0,-6,3,-5,5,3,0,-5,5,-5,3,1,-2,-6,3,-1
25,-7,2,4,-3,-8,3,-5,5,0,0,-7,5,-4,3,0,-2,-6,4,-6,-34,0,-2,-6,2,-6,2,1,-2,-7,0,-7,5,3,0,-6,4,-1
26,-7,4,3,-2,-6,5,-8,3,0,-1,-8,3,-7,3,2,-2,-6,4,-5,-32,0,0,-6,3,-6,3,3,-1,-7,5,-8,3,0,-2,-7,3,0
27,-5,6,2,1,-5,4,-6,3,2,0,-6,3,-5,3,1,-1,-7,4,-7,-32,-2,1,-7,6,-5,2,3,-2,-6,3,-7,3,2,0,-6,3,-1
28,-7,3,2,-2,-5,1,-7,2,0,1,-5,1,-5,5,0,-1,-6,3,-7,-32,2,-2,-7,4,-6,3,0,-1,-7,2,-6,4,2,0,-6,2,0
29,-6,3,1,1,-7,2,-6,2,0,-4,-8,2,-6,3,0,-2,-7,5,-5,-32,3,-2,-4,3,-7,4,0,-1,-8,4,-7,3,0,0,-5,3,-3
30,-4,3,2,0,-6,3,-7,3,1,-3,-9,4,-6,2,0,3,-6,4,-5,-33,1,-2,-7,2,-5,3,2,1,-6,4,-7,1,4,-4,-8,4,1
