Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-5,2,0,1,-5,3,-5,3,2,-2,-6,1,-7,3,2,-3,-7,4,-5,-30,0,0,-6,5,-6,1,1,1,-6,4,-5,2,1,0,-6,4,1
1,-8,3,2,1,-5,2,-5,4,2,-1,-6,4,-6,1,3,-2,-7,2,-8,-30,2,-2,-8,4,-6,4,3,-1,-6,4,-7,0,3,-2,-9,3,1
2,-5,4,2,1,-4,4,-7,5,0,-2,-6,3,-9,3,1,-4,-8,3,-7,-29,1,-1,-7,5,-7,3,0,-2,-7,4,-7,3,1,-2,-6,4,-2
3,-7,3,0,-2,-3,4,-6,3,2,-1,-7,4,-5,2,0,-2,-5,4,-5,-29,3,0,-7,6,-5,4,3,0,-6,1,-7,3,0,-2,-6,3,-2
4,-5,3,4,0,-6,4,-10,0,0,-1,-7,4,-5,3,1,-2,-6,3,-7,-29,0,-2,-7,2,-5,2,2,0,-6,3,-6,3,3,-1,-4,4,1
5,-7,5,0,1,-6,2,-6,5,3,1,-5,5,-8,3,0,0,-9,5,-5,-29,3,1,-7,5,-7,2,2,-1,-9,4,-7,2,1,-2,-6,4,0
6,-6,2,0,0,-6,1,-8,3,0,1,-8,4,-7,3,3,1,-4,4,-7,-29,1,-1,-6,4,-7,6,3,1,-6,3,-6,3,4,-1,-6,4,-1
7,-6,5,3,0,-6,4,-7,4,3,-1,-4,4,-6,2,1,-3,-7,2,-5,-27,4,4,-6,4,-7,3,0,0,-6,3,-6,2,-1,0,-8,3,-1
8,-7,3,2,-2,-6,3,-7,3,3,-1,-6,4,-6,2,1,0,-5,4,-6,-31,3,0,-6,5,-4,4,3,-2,-7,4,-8,3,1,1,-6,3,-1
9,-7,3,2,1,-6,4,-6,2,0,0,-7,4,-7,5,2,-3,-9,4,-7,-27,-1,1,-7,3,-7,3,1,-2,-7,4,-5,3,3,-1,-8,3,-1
10,-6,2,1,1,-6,4,-5,3,0,0,-8,5,-5,4,-1,-1,-6,4,-6,-29,3,-1,-7,4,-7,3,3,-2,-6,2,-7,1,3,1,-7,3,0
11,-6,4,0,0,-6,4,-4,4,1,1,-9,5,-8,2,0,-1,-5,2,-5,-27,1,-2,-6,1,-6,4,0,-2,-3,3,-7,3,0,-1,-6,3,-2
12,-7,3,3,1,-6,2,-6,0,3,-1,-4,3,-6,4,2,0,-7,7,-7,-27,0,-2,-7,4,-5,4,2,0,-5,5,-5,1,3,-2,-6,1,-2
13,-7,5,1,-1,-7,3,-6,1,0,-2,-6,3,-5,2,0,1,-6,4,-6,-30,3,-2,-7,3,-7,3,0,0,-9,4,-6,4,2,1,-6,4,0
14,-8,2,2,0,-6,3,-5,2,3,0,-7,4,-6,2,2,0,-6,2,-6,-30,3,-2,-8,5,-5,4,1,-2,-6,4,-8,3,0,-1,-8,4,-3
15,-6,4,2,-2,-7,3,-10,2,1,-2,-7,2,-5,1,3,-1,-9,4,-9,-29,0,-3,-6,2,-8,3,0,-1,-11,4,-5,2,2,-2,-6,4,-1
16,-7,3,1,-1,-6,1,-5,3,3,-1,-6,4,-6,4,0,0,-6,3,-5,-31,1,-2,-5,4,-7,3,2,-2,-6,2,-9,3,0,1,-6,2,-2
17,-7,3,1,-2,-6,4,-5,3,3,-3,-7,2,-6,5,4,-2,-7,3,-7,-32,0,-2,-9,3,-7,4,3,-2,-6,4,-5,4,2,1,-6,5,1
18,-6,6,2,0,-6,3,-8,2,3,1,-6,3,-7,2,1,1,-9,2,-7,-29,2,1,-7,4,-7,3,2,-2,-7,2,-7,1,1,1,-6,2,-2
19,-8,2,3,1,-6,1,-6,3,1,-2,-5,4,-5,4,2,0,-6,4,-4,-32,3,-2,-6,4,-5,4,2,0,-5,3,-9,3,1,-2,-6,3,0
20,-7,4,2,-2,-6,2,-10,3,3,-1,-7,2,-6,5,3,1,-6,4,-6,-31,1,-2,-8,1,-8,1,1,1,-6,1,-6,3,3,0,-6,5,0
21,-5,5,1,-2,-7,3,-5,4,3,0,-5,6,-6,3,0,-2,-4,4,-5,-29,3,1,-6,4,-8,3,0,-2,-6,4,-7,1,3,-2,-6,4,-2
22,-7,0,3,-2,-9,4,-7,5,3,1,-7,1,-6,4,3,0,-6,3,-7,-29,3,-2,-9,2,-4,3,1,1,-6,4,-5,2,3,-2,-6,1,-2
23,-7,2,3,0,-5,4,-7,2,1,-1,-7,7,-7,2,0,1,-7,4,-7,-32,1,-1,-7,3,-6,3,-1,-2,-8,4,-4,2,3,-2,-5,4,0
24,-5,5,3,-2,-7,5,-5,5,3,-2,-5,4,-8,2,0,-1,-6,3,-4,-29,2,-2,-6,3,-7,3,3,-2,-9,4,-7,1,3,-1,-6,3,-2
25,-6,4,1,-2,-8,4,-7,4,3,-1,-6,3,-6,2,1,-1,-7,4,-7,-29,1,0,-8,4,-5,2,5,-3,-6,2,-6,4,1,-1,-7,2,0
26,-7,4,1,1,-6,3,-6,3,2,0,-6,3,-7,1,3,-2,-6,7,-6,-31,1,0,-8,2,-7,3,0,0,-6,3,-5,5,3,0,-6,4,0
27,-5,3,1,-1,-6,5,-6,6,3,-1,-6,3,-7,4,0,-1,-6,5,-4,-27,3,-2,-7,5,-7,3,1,-1,-7,1,-7,3,0,-1,-7,4,-2
28,-4,3,0,-2,-6,3,-7,3,-1,0,-6,3,-6,4,3,-2,-6,2,-6,-30,1,1,-7,6,-5,3,3,-2,-6,1,-6,2,2,2,-6,3,-1
