Index,R0_C0,R0_C1,R0_C2,R0_C3,R0_C4,R0_C5,R1_C0,R1_C1,R1_C2,R1_C3,R1_C4,R1_C5,R2_C0,R2_C1,R2_C2,R2_C3,R2_C4,R2_C5,R3_C0,R3_C1,R3_C2,R3_C3,R3_C4,R3_C5,R4_C0,R4_C1,R4_C2,R4_C3,R4_C4,R4_C5,R5_C0,R5_C1,R5_C2,R5_C3,R5_C4,R5_C5,VGND
0,-10,0,3,-1,-6,5,-8,5,3,-2,-5,1,-7,3,2,-2,-6,5,-11,-44,0,0,-6,4,-4,3,3,0,-8,4,-7,3,4,1,-6,3,-1
1,-7,0,2,-1,-7,4,-7,3,1,-1,-6,4,-5,3,1,2,-8,2,-5,-46,4,2,-8,4,-7,3,3,-2,-7,3,-7,4,-1,-2,-6,2,-2
2,-5,3,2,1,-6,5,-5,4,1,-1,-6,3,-7,3,1,0,-7,1,-6,-44,0,-2,-5,5,-5,3,2,-2,-6,4,-5,2,0,0,-6,4,-1
3,-10,2,2,-2,-5,4,-7,3,3,-1,-6,4,-5,5,0,2,-6,4,-6,-43,1,-1,-8,2,-7,1,1,-2,-6,2,-6,4,0,-2,-6,2,1
4,-6,3,0,-2,-5,4,-8,3,3,1,-7,4,-9,3,0,0,-8,3,-7,-43,-1,-1,-9,3,-7,2,2,0,-5,7,-9,3,0,-2,-6,4,-2
5,-8,1,2,-1,-6,4,-7,4,1,1,-6,2,-6,3,1,-2,-5,3,-5,-47,3,0,-7,2,-7,4,3,0,-8,2,-5,3,2,-1,-6,3,-2
6,-5,5,0,1,-6,3,-7,3,1,0,-8,3,-5,2,2,-1,-6,3,-6,-44,2,-2,-6,6,-5,4,2,-2,-6,4,-6,6,1,0,-6,4,-2
7,-4,3,1,-2,-7,3,-6,3,2,0,-7,4,-7,1,0,1,-4,4,-5,-46,2,-2,-6,4,-7,1,1,-1,-6,1,-9,2,2,-2,-6,4,0
8,-7,5,1,-1,-6,3,-5,4,2,1,-6,3,-7,5,1,0,-6,4,-6,-46,1,-1,-6,4,-6,4,3,-1,-7,4,-5,3,2,-2,-8,4,-2
9,-5,3,3,-1,-7,4,-10,3,0,-2,-6,3,-5,4,2,1,-8,6,-6,-46,1,-1,-6,4,-8,3,1,-1,-9,5,-7,3,-2,-2,-6,3,-3
10,-7,3,0,0,-7,3,-7,3,2,0,-7,2,-5,2,1,-2,-9,6,-5,-44,1,-1,-7,4,-6,3,0,0,-6,6,-9,0,1,-1,-7,3,0
11,-7,3,2,0,-6,4,-5,3,1,1,-5,5,-5,4,2,-1,-6,4,-7,-47,0,0,-6,1,-7,1,2,-1,-6,4,-5,3,1,1,-6,6,-1
12,-7,5,3,0,-8,2,-7,0,1,-1,-9,3,-7,5,1,2,-5,5,-7,-45,3,0,-6,2,-6,3,1,-1,-7,3,-6,4,1,-2,-7,3,0
13,-8,3,1,-1,-7,2,-6,4,3,0,-7,4,-7,1,1,-3,-6,2,-6,-46,3,-2,-6,4,-7,3,1,0,-6,4,-7,3,3,-2,-6,5,-5
14,-5,3,0,0,-6,4,-5,5,0,-2,-6,3,-5,5,2,1,-6,4,-7,-46,3,-2,-6,1,-7,2,-1,0,-6,2,-5,4,2,-1,-5,4,-2
15,-6,3,1,-2,-5,4,-8,1,1,-2,-9,4,-6,5,1,-2,-6,4,-5,-44,2,1,-6,4,-9,2,2,1,-7,4,-7,3,0,1,-6,4,-2
16,-7,3,3,-1,-6,4,-5,3,3,0,-5,4,-5,3,1,-1,-8,4,-6,-44,3,-2,-7,4,-7,3,0,-1,-6,5,-7,6,2,-2,-6,4,-2
17,-6,3,2,0,-6,3,-6,3,3,-1,-6,4,-7,3,0,-2,-4,5,-7,-45,0,-2,-8,5,-4,3,3,-4,-6,4,-5,3,2,0,-8,4,-2
18,-7,4,0,-2,-8,2,-5,3,3,0,-6,3,-7,4,1,-2,-6,2,-7,-46,0,-2,-8,3,-7,3,2,-1,-6,4,-9,5,3,-2,-9,4,-2
19,-7,3,3,1,-6,0,-5,0,3,-4,-6,2,-6,3,1,-2,-5,4,-6,-44,0,0,-7,1,-6,3,1,-1,-5,4,-7,3,3,1,-5,4,0
20,-5,3,0,-2,-6,4,-6,3,0,0,-7,4,-5,5,0,-1,-6,2,-7,-45,3,0,-6,6,-6,1,0,-2,-7,2,-6,3,1,0,-9,4,-2
21,-7,3,1,-3,-6,3,-6,3,3,1,-9,4,-5,0,-2,-2,-7,2,-5,-44,3,-4,-6,4,-7,4,3,1,-8,4,-8,2,3,1,-6,3,-2
22,-5,3,3,-2,-5,4,-5,3,1,-2,-9,2,-6,2,1,-2,-6,5,-6,-44,0,-3,-6,4,-6,2,1,-2,-6,2,-5,5,2,0,-6,4,-1
23,-6,6,2,-2,-6,4,-6,4,1,-2,-4,5,-5,3,0,1,-6,2,-5,-43,2,-1,-5,4,-6,2,2,-2,-7,3,-7,3,1,0,-6,3,-4
24,-8,2,0,-2,-6,5,-5,3,3,-1,-8,5,-9,3,0,-2,-6,4,-8,-44,3,1,-6,3,-5,5,0,-1,-7,3,-5,3,0,-1,-6,2,-1
25,-6,4,2,1,-3,3,-7,2,2,0,-5,4,-5,5,1,0,-6,3,-6,-45,3,0,-6,1,-7,3,2,-1,-7,2,-6,3,3,-2,-4,4,0
26,-7,2,0,1,-5,2,-5,3,2,-1,-6,4,-7,3,4,-1,-6,3,-5,-41,0,-1,-6,5,-5,4,0,-1,-5,3,-8,3,2,1,-7,2,-2
27,-6,2,0,0,-6,5,-7,3,1,-2,-5,4,-7,2,0,-2,-6,4,-7,-43,0,-2,-8,4,-6,3,1,0,-6,4,-7,2,2,-2,-6,1,-2
28,-7,3,1,0,-8,3,-7,3,2,-2,-7,2,-8,3,3,-2,-6,4,-6,-45,4,0,-5,4,-7,3,3,-1,-9,3,-6,4,1,-1,-6,4,-2
29,-6,4,2,-2,-7,4,-7,3,3,-2,-6,3,-6,3,3,-2,-6,4,-5,-41,2,1,-6,4,-7,3,-1,0,-6,4,-5,3,3,1,-5,3,0
30,-7,3,1,-2,-6,2,-5,4,2,-2,-8,2,-6,5,0,0,-6,1,-6,-43,2,0,-3,1,-6,3,2,-1,-7,5,-6,5,2,0,-6,1,-2
31,-6,3,1,1,-3,4,-5,2,0,0,-6,6,-7,5,2,-1,-6,3,-6,-41,2,-1,-6,4,-7,2,2,-1,-7,4,-6,3,2,-1,-6,4,-1
32,-6,1,3,-1,-6,2,-5,4,3,-2,-6,4,-8,4,2,-3,-2,4,-5,-41,0,0,-8,4,-5,3,0,1,-6,7,-6,1,0,-1,-6,4,-2
33,-6,4,2,-2,-5,4,-6,1,0,0,-7,1,-6,4,3,-2,-9,3,-5,-42,2,1,-5,3,-5,3,0,-2,-8,5,-9,3,0,-2,-8,1,-2
34,-8,2,2,-1,-7,4,-5,6,3,0,-6,4,-8,1,0,-1,-6,4,-7,-43,0,-3,-8,6,-4,3,2,-1,-5,2,-6,3,0,-1,-6,3,-2
35,-7,2,0,-2,-8,2,-7,5,1,-3,-6,4,-7,3,2,-1,-6,2,-5,-41,2,1,-5,2,-7,0,0,-2,-8,1,-5,3,0,-3,-6,3,0
36,-6,5,3,1,-6,5,-5,1,2,0,-8,5,-7,1,1,-2,-9,4,-4,-44,2,-1,-6,2,-5,4,3,1,-6,6,-6,2,1,1,-7,1,-2
37,-7,3,1,-2,-8,4,-5,2,3,1,-6,4,-6,4,3,-2,-4,3,-7,-41,1,-2,-6,2,-7,3,3,1,-8,5,-6,3,3,-2,-5,2,-3
38,-7,6,3,0,-6,4,-7,4,2,-2,-6,4,-7,3,-1,1,-7,4,-7,-40,1,-2,-6,4,-6,3,2,0,-6,5,-7,3,0,1,-6,4,-2
39,-7,2,0,-2,-7,3,-7,4,1,-2,-9,2,-5,4,0,1,-7,4,-5,-44,3,-1,-6,4,-6,3,1,-1,-4,4,-6,2,2,-2,-9,3,-2
40,-7,4,3,1,-6,3,-5,0,0,0,-9,3,-5,2,3,0,-7,3,-5,-41,1,0,-6,4,-7,4,2,-2,-7,3,-7,2,2,-1,-6,4,0
41,-6,3,1,-1,-6,4,-5,3,2,-1,-7,1,-7,3,0,-1,-6,2,-6,-41,0,-2,-7,4,-5,3,1,1,-7,3,-5,3,1,-1,-6,4,1
42,-6,2,1,-1,-8,2,-5,5,4,-2,-8,2,-4,4,3,1,-6,4,-7,-42,0,-2,-8,4,-8,4,1,-1,-6,4,-7,4,1,-1,-7,4,-1
43,-6,3,3,-2,-8,3,-7,4,0,0,-7,4,-6,4,1,0,-6,2,-7,-43,3,1,-8,4,-7,2,3,-1,-6,4,-8,3,3,1,-8,4,-2
44,-7,5,1,-3,-5,1,-5,4,5,1,-6,4,-7,3,3,-2,-8,2,-8,-44,0,-1,-6,3,-5,3,3,0,-5,2,-9,1,1,0,-8,3,-1
45,-9,2,0,-1,-7,0,-9,1,2,-2,-7,4,-5,4,1,0,-6,4,-7,-41,2,-2,-6,4,-7,3,1,-2,-7,4,-5,3,3,0,-6,5,-1
46,-5,3,1,1,-6,5,-6,2,1,0,-7,2,-9,1,3,-2,-9,2,-7,-41,2,1,-6,4,-4,1,3,3,-6,3,-6,2,3,-2,-6,4,-3
47,-7,1,0,0,-9,2,-5,3,2,-1,-6,4,-6,3,1,-2,-5,3,-8,-41,1,-1,-8,3,-8,3,0,-2,-7,2,-7,3,0,-3,-6,4,2
