dataset,class,group,trial_id,selected_frame_index,stability_score,pc1,pc2
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231826.csv,12,22.957520,-2.806602,-0.266872
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231828.csv,12,22.721842,-2.807787,-0.261054
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231829.csv,12,23.650194,-2.762676,-0.334702
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231831.csv,12,23.788124,-2.761416,-0.332450
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231832.csv,18,19.912132,-2.595001,-0.570598
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231833.csv,10,23.462006,-2.598993,-0.581214
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231834.csv,1,24.316360,-2.599535,-0.580177
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231836.csv,19,23.250292,-2.604049,-0.591204
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231837.csv,12,23.873430,-2.611149,-0.609051
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231838.csv,18,24.439125,-2.637090,-0.675066
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231839.csv,4,24.042707,-2.638718,-0.677391
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231841.csv,1,23.153891,-2.643521,-0.687852
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231842.csv,0,23.255709,-2.645441,-0.690926
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231843.csv,19,22.120289,-2.645934,-0.692614
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231845.csv,19,23.728132,-2.649558,-0.699954
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231851.csv,4,23.739916,-1.839481,0.248025
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231852.csv,2,23.802780,-1.910416,-0.414536
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231854.csv,9,23.508778,-1.893057,-0.115444
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231855.csv,15,23.387049,-1.772149,0.306686
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231856.csv,7,23.991674,-1.771496,0.312725
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231858.csv,12,23.307930,-1.813113,0.251080
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231900.csv,12,22.301422,-1.813509,0.257432
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231901.csv,17,23.865021,-1.815238,0.252490
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231902.csv,9,23.796188,-1.787380,0.276201
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231904.csv,8,22.721191,-1.821162,0.234929
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231905.csv,18,23.805288,-1.824646,0.232313
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231906.csv,5,23.986105,-1.828062,0.222992
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231908.csv,10,22.880526,-1.801314,0.242878
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231909.csv,16,23.175922,-1.838678,0.198440
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231910.csv,14,22.939054,-1.839887,0.194551
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231912.csv,3,24.505907,-1.840916,0.196178
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231913.csv,7,23.139414,-1.847728,0.177038
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231915.csv,8,22.780533,-1.823206,0.187911
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231923.csv,2,22.998487,-2.252689,0.374112
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231925.csv,20,23.383482,-2.518696,0.104702
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231926.csv,19,23.372089,-2.535169,0.072890
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231927.csv,5,23.723389,-2.547516,0.047726
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231929.csv,2,24.048595,-2.559546,0.016200
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231931.csv,18,23.023396,-2.579335,-0.030480
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231932.csv,18,24.214176,-2.394950,0.603625
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231934.csv,1,23.335999,-2.604990,-0.077104
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231935.csv,19,23.296885,-2.622921,-0.119198
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231936.csv,4,23.172058,-2.410887,0.568717
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231937.csv,19,22.877346,-2.631277,-0.134551
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231938.csv,22,23.392662,-2.637450,-0.146103
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231939.csv,6,22.291862,-2.637834,-0.143676
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231941.csv,10,23.218206,-2.649215,-0.167306
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231942.csv,5,23.928244,-2.656980,-0.187438
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231943.csv,11,23.836678,-2.658061,-0.189685
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231944.csv,7,23.666105,-2.661551,-0.199165
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231945.csv,1,23.707033,-2.716505,-0.644901
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231947.csv,9,24.064732,-2.670491,-0.218470
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231948.csv,22,23.627956,-2.843519,-0.934829
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232003.csv,14,23.255583,-0.993898,0.023668
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232005.csv,5,23.612549,-1.246963,-0.071254
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232006.csv,0,22.590158,-1.314703,-0.343726
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232008.csv,8,21.684212,-1.586361,-0.887073
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232010.csv,18,24.209238,-1.130574,-0.143026
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232011.csv,19,22.990175,-1.087030,-0.074731
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232012.csv,7,23.792509,-1.132101,-0.141666
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232014.csv,19,23.667034,-1.043286,-0.106415
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232015.csv,15,23.191887,-0.893200,0.240493
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232017.csv,19,24.160894,-1.096983,0.058410
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232018.csv,11,23.822800,-1.152374,0.069481
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232020.csv,16,24.390671,-1.455669,-0.437650
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232021.csv,15,23.533552,-1.417342,-0.471196
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232022.csv,3,23.693727,-0.970846,0.326947
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232033.csv,13,23.158865,-1.157098,-0.779153
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232035.csv,14,22.948950,-1.148514,-0.832560
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232037.csv,3,22.480200,-1.088004,-0.634170
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232038.csv,20,23.369562,-1.308127,-1.162310
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232039.csv,21,23.212650,-1.065025,-0.660478
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232041.csv,2,24.192421,-1.315733,-1.183874
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232042.csv,11,22.901207,-1.377755,-1.144972
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232044.csv,15,22.150427,-1.396281,-1.189461
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232046.csv,7,23.917095,-1.380083,-1.146292
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232048.csv,18,23.562477,-1.286769,-0.846319
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232050.csv,14,20.903862,-1.297469,-0.873181
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232052.csv,10,23.268015,-1.299988,-0.877672
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232053.csv,17,22.590321,-1.294792,-0.860093
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232055.csv,0,23.997820,-1.297608,-0.865345
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232057.csv,22,23.553259,-1.407131,-1.200863
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232102.csv,10,22.626175,-0.190213,-0.968665
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232104.csv,0,22.704348,-0.592521,-1.569427
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232105.csv,21,23.116426,-0.475223,-1.249554
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232107.csv,1,23.068138,-0.478700,-1.258096
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232108.csv,3,22.513794,-0.481925,-1.262127
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232110.csv,0,23.295862,-0.486049,-1.275861
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232111.csv,0,21.746078,-0.755410,-1.772181
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232112.csv,11,23.647018,-0.764108,-1.788311
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232124.csv,11,23.200773,4.606796,-2.602698
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232125.csv,4,22.520643,4.600179,-2.617582
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232130.csv,2,19.747755,4.199201,-2.454583
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232131.csv,14,22.579313,4.211910,-2.716843
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232133.csv,15,21.777092,4.274544,-2.867277
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232134.csv,18,22.060579,4.334719,-2.778504
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232136.csv,15,23.174816,4.381520,-2.893966
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232138.csv,18,21.017132,4.372549,-2.924209
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232139.csv,5,22.760099,4.370280,-2.931021
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232140.csv,8,23.272821,4.367599,-2.930397
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232142.csv,5,20.017450,4.366013,-2.936817
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232143.csv,7,22.659555,4.361117,-2.952906
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232144.csv,15,23.097385,4.361733,-2.950129
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232146.csv,4,22.778528,4.357120,-2.962294
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232147.csv,14,23.769278,4.354546,-2.972800
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232148.csv,1,23.512178,4.351523,-2.987310
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232149.csv,15,22.230364,4.346880,-3.003474
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232150.csv,20,22.378761,4.347890,-3.001234
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232153.csv,0,23.566563,4.346396,-3.006146
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232154.csv,10,24.369574,4.349548,-2.990225
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232155.csv,6,22.594860,4.345350,-3.006706
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232200.csv,12,21.199936,2.419768,-2.303221
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232201.csv,4,22.939894,2.244222,-2.468613
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232202.csv,2,23.392155,2.409736,-2.725976
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232204.csv,7,22.729206,2.537207,-2.683938
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232205.csv,0,23.954489,2.708981,-2.633722
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232207.csv,4,21.830040,2.398269,-2.757830
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232208.csv,4,22.694382,2.393125,-2.774313
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232209.csv,21,21.863998,2.564655,-2.723604
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232211.csv,15,23.391844,2.508569,-2.595111
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232212.csv,11,22.606113,2.391166,-2.762611
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232218.csv,13,22.225542,5.061840,-1.319611
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232219.csv,16,22.122509,5.062186,-1.320801
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232222.csv,0,22.346777,4.981022,-1.326308
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232226.csv,9,23.299965,5.142039,-1.369144
