dataset,class,group,trial_id,selected_frame_index,stability_score,pc1,pc2
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231826.csv,12,22.957520,-3.341935,-5.832381
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231828.csv,12,22.721842,-3.325031,-5.735759
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231829.csv,12,23.650194,-3.381647,-5.762105
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231831.csv,12,23.788124,-3.323270,-5.766696
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231832.csv,18,19.912132,-3.330368,-5.821550
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231833.csv,10,23.462006,-3.388590,-5.806767
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231834.csv,1,24.316360,-3.351179,-5.776991
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231836.csv,19,23.250292,-3.345109,-5.845292
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231837.csv,12,23.873430,-3.426614,-5.862159
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231838.csv,18,24.439125,-3.405538,-5.872015
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231839.csv,4,24.042707,-3.495547,-5.891271
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231841.csv,1,23.153891,-3.371925,-5.902675
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231842.csv,0,23.255709,-3.432882,-5.934031
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231843.csv,19,22.120289,-3.447302,-5.922116
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231845.csv,19,23.728132,-3.442700,-5.914230
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231851.csv,4,23.739916,-4.200075,-7.635480
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231852.csv,2,23.802780,-4.307761,-7.714294
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231854.csv,9,23.508778,-4.390170,-7.699191
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231855.csv,15,23.387049,-4.106061,-7.846944
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231856.csv,7,23.991674,-4.098373,-7.853227
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231858.csv,12,23.307930,-4.108606,-7.848747
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231900.csv,12,22.301422,-4.103036,-8.020429
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231901.csv,17,23.865021,-4.122757,-8.026481
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231902.csv,9,23.796188,-4.061256,-7.952558
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231904.csv,8,22.721191,-4.063295,-7.873404
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231905.csv,18,23.805288,-4.070989,-7.937943
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231906.csv,5,23.986105,-4.209681,-7.986923
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231908.csv,10,22.880526,-4.077647,-7.973598
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231909.csv,16,23.175922,-4.144667,-8.034449
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231910.csv,14,22.939054,-4.082454,-8.076428
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231912.csv,3,24.505907,-4.143547,-8.111114
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231913.csv,7,23.139414,-4.194389,-8.032395
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231915.csv,8,22.780533,-4.144406,-8.005679
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231923.csv,2,22.998487,-4.312752,-7.525768
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231925.csv,20,23.383482,-4.473761,-7.839190
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231926.csv,19,23.372089,-4.570245,-7.821609
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231927.csv,5,23.723389,-4.597827,-7.922523
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231929.csv,2,24.048595,-4.625406,-7.941333
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231931.csv,18,23.023396,-4.588609,-8.092094
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231932.csv,18,24.214176,-4.558479,-8.209608
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231934.csv,1,23.335999,-4.660176,-8.221922
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231935.csv,19,23.296885,-4.619991,-8.227411
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231936.csv,4,23.172058,-4.687648,-8.367759
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231937.csv,19,22.877346,-4.705587,-8.277247
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231938.csv,22,23.392662,-4.677893,-8.372548
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231939.csv,6,22.291862,-4.743835,-8.243167
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231941.csv,10,23.218206,-4.686606,-8.341380
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231942.csv,5,23.928244,-4.703001,-8.298811
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231943.csv,11,23.836678,-4.749360,-8.354194
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231944.csv,7,23.666105,-4.753616,-8.331146
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231945.csv,1,23.707033,-4.775632,-8.339609
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231947.csv,9,24.064732,-4.824982,-8.439060
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231948.csv,22,23.627956,-4.793948,-8.469285
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232003.csv,14,23.255583,-4.259277,-3.462157
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232005.csv,5,23.612549,-4.492328,-3.546737
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232006.csv,0,22.590158,-4.283748,-3.544201
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232008.csv,8,21.684212,-4.364379,-3.577639
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232010.csv,18,24.209238,-4.336518,-3.735487
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232011.csv,19,22.990175,-4.194705,-3.604825
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232012.csv,7,23.792509,-4.333465,-3.653760
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232014.csv,19,23.667034,-4.400672,-3.672135
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232015.csv,15,23.191887,-4.432546,-3.699697
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232017.csv,19,24.160894,-4.510754,-3.706955
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232018.csv,11,23.822800,-4.489229,-3.696716
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232020.csv,16,24.390671,-4.509531,-3.652377
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232021.csv,15,23.533552,-4.519579,-3.597057
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232022.csv,3,23.693727,-4.485414,-3.722950
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232033.csv,13,23.158865,-2.358734,3.914421
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232035.csv,14,22.948950,-2.477617,3.956221
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232037.csv,3,22.480200,-2.507771,3.933386
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232038.csv,20,23.369562,-2.583463,4.094688
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232039.csv,21,23.212650,-2.520126,4.073115
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232041.csv,2,24.192421,-2.482829,4.091558
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232042.csv,11,22.901207,-2.595844,4.041319
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232044.csv,15,22.150427,-2.602761,4.041649
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232046.csv,7,23.917095,-2.503237,4.040236
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232048.csv,18,23.562477,-2.576133,4.038146
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232050.csv,14,20.903862,-2.464030,4.041983
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232052.csv,10,23.268015,-2.551598,4.120854
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232053.csv,17,22.590321,-2.456947,4.086888
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232055.csv,0,23.997820,-2.558071,4.122290
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232057.csv,22,23.553259,-2.576801,4.140935
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232102.csv,10,22.626175,-1.553962,8.470578
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232104.csv,0,22.704348,-1.664261,8.621406
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232105.csv,21,23.116426,-1.569736,8.788423
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232107.csv,1,23.068138,-1.608462,8.723128
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232108.csv,3,22.513794,-1.618907,8.838957
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232110.csv,0,23.295862,-1.642431,8.884592
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232111.csv,0,21.746078,-1.571872,8.885394
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232112.csv,11,23.647018,-1.595199,8.859652
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232124.csv,11,23.200773,13.211223,1.894570
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232125.csv,4,22.520643,13.330747,1.958398
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232130.csv,2,19.747755,12.838582,1.624303
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232131.csv,14,22.579313,14.292676,1.512857
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232133.csv,15,21.777092,14.587826,1.702588
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232134.csv,18,22.060579,14.776609,1.647618
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232136.csv,15,23.174816,14.851343,1.752829
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232138.csv,18,21.017132,14.967149,1.627526
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232139.csv,5,22.760099,15.072750,1.640913
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232140.csv,8,23.272821,15.107314,1.658945
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232142.csv,5,20.017450,15.198773,1.713216
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232143.csv,7,22.659555,15.200043,1.720330
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232144.csv,15,23.097385,15.155565,1.672483
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232146.csv,4,22.778528,15.278400,1.611433
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232147.csv,14,23.769278,15.283359,1.669455
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232148.csv,1,23.512178,15.400248,1.641753
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232149.csv,15,22.230364,15.520909,1.624714
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232150.csv,20,22.378761,15.455043,1.587689
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232153.csv,0,23.566563,15.477162,1.656990
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232154.csv,10,24.369574,15.443871,1.526664
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232155.csv,6,22.594860,15.514582,1.570019
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232200.csv,12,21.199936,10.750157,-0.926159
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232201.csv,4,22.939894,11.625506,-1.151858
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232202.csv,2,23.392155,11.799244,-1.297857
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232204.csv,7,22.729206,11.969113,-1.286906
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232205.csv,0,23.954489,11.982959,-1.150210
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232207.csv,4,21.830040,12.035840,-1.224836
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232208.csv,4,22.694382,12.127120,-1.349582
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232209.csv,21,21.863998,12.215885,-1.426837
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232211.csv,15,23.391844,12.224625,-1.338768
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232212.csv,11,22.606113,12.191231,-1.269387
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232218.csv,13,22.225542,33.971035,-10.753221
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232219.csv,16,22.122509,34.117912,-10.714426
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232222.csv,0,22.346777,34.317116,-10.769104
tactile,15ml,tactile_15ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232226.csv,9,23.299965,34.806877,-10.928524
