Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1902,3
5.00,-1911,1
10.00,-1908,3
15.00,-1912,4
20.00,-1916,2
25.00,-1912,2
30.00,-1897,3
35.00,-1899,3
40.00,-1906,2
45.00,-1917,2
50.00,-1914,1
55.00,-1904,5
60.00,-1907,3
65.00,-1909,2
70.00,-1909,3
75.00,-1905,2
80.00,-1913,3
85.00,-1912,4
90.00,-1908,3
95.00,-1910,2
100.00,-1907,1
105.00,-1906,4
110.00,-1908,3
115.00,-1913,4
120.00,-1910,2
125.00,-1913,4
130.00,-1915,2
135.00,-1913,1
140.00,-1906,2
145.00,-1906,2
150.00,-1909,4
155.00,-1907,4
160.00,-1912,2
165.00,-1912,2
170.00,-1913,4
175.00,-1912,4
180.00,-1905,2
185.00,-1906,2
190.00,-1912,4
195.00,-1906,2
200.00,-1904,3
205.00,-1911,3
210.00,-1907,1
215.00,-1905,5
220.00,-1900,3
225.00,-1907,2
230.00,-1905,2
235.00,-1906,4
240.00,-1906,2
245.00,-1910,2
250.00,-1909,3
255.00,-1922,2
260.00,-1914,2
265.00,-1915,5
270.00,-1915,4
275.00,-1914,2
280.00,-1912,3
285.00,-1919,3
290.00,-1916,4
295.00,-1909,2
300.00,-1914,4
305.00,-1908,4
310.00,-1911,4
315.00,-1910,2
320.00,-1915,4
325.00,-1914,4
330.00,-1915,2
335.00,-1904,3
340.00,-1915,3
345.00,-1916,2
350.00,-1918,2
355.00,-1910,3
360.00,-1909,4
365.00,-1912,1
370.00,-1909,4
375.00,-1916,4
380.00,-1909,2
385.00,-1912,2
390.00,-1912,2
395.00,-1910,4
400.00,-1904,2
405.00,-1907,2
410.00,-1909,4
415.00,-1901,3
420.00,-1906,2
425.00,-1907,2
430.00,-1905,2
435.00,-1904,3
440.00,-1903,3
445.00,-1903,2
450.00,-1901,2
455.00,-1909,5
460.00,-1912,2
465.00,-1903,2
470.00,-1902,2
475.00,-1905,2
480.00,-1903,4
485.00,-1906,2
490.00,-1909,4
495.00,-1909,2
500.00,-1906,2
505.00,-1914,3
510.00,-1909,5
515.00,-1914,3
520.00,-1910,1
525.00,-1910,2
530.00,-1911,3
535.00,-1910,4
540.00,-1906,2
545.00,-1906,1
