Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1864,2
5.00,-1873,2
10.00,-1867,2
15.00,-1870,2
20.00,-1870,1
25.00,-1870,4
30.00,-1868,3
35.00,-1871,3
40.00,-1870,5
45.00,-1871,2
50.00,-1876,3
55.00,-1870,5
60.00,-1861,2
65.00,-1871,3
70.00,-1871,2
75.00,-1868,1
80.00,-1870,5
85.00,-1867,3
90.00,-1867,4
95.00,-1872,3
100.00,-1870,3
105.00,-1874,5
110.00,-1870,2
115.00,-1874,3
120.00,-1864,2
125.00,-1868,4
130.00,-1874,4
135.00,-1873,4
140.00,-1870,1
145.00,-1873,3
150.00,-1867,5
155.00,-1871,4
160.00,-1864,4
165.00,-1867,4
170.00,-1870,2
175.00,-1872,3
180.00,-1864,3
185.00,-1873,2
190.00,-1871,2
195.00,-1879,2
200.00,-1876,3
205.00,-1870,4
210.00,-1873,1
215.00,-1882,0
220.00,-1879,2
225.00,-1876,3
230.00,-1876,5
235.00,-1880,4
240.00,-1869,2
245.00,-1873,5
250.00,-1876,3
255.00,-1874,3
260.00,-1876,4
265.00,-1875,2
270.00,-1871,2
275.00,-1872,2
280.00,-1876,3
285.00,-1870,2
290.00,-1870,3
295.00,-1870,3
300.00,-1872,2
305.00,-1867,6
310.00,-1876,3
315.00,-1876,2
320.00,-1870,2
325.00,-1874,2
330.00,-1876,2
335.00,-1877,4
340.00,-1879,3
345.00,-1886,4
350.00,-1878,3
355.00,-1879,3
360.00,-1876,2
365.00,-1873,1
370.00,-1876,2
375.00,-1871,4
380.00,-1872,4
385.00,-1877,2
390.00,-1875,2
395.00,-1876,4
400.00,-1876,2
405.00,-1876,2
410.00,-1877,2
415.00,-1871,2
420.00,-1874,4
425.00,-1868,2
430.00,-1877,2
435.00,-1873,6
440.00,-1873,4
445.00,-1876,2
450.00,-1876,2
455.00,-1865,2
460.00,-1867,3
465.00,-1873,5
470.00,-1874,5
475.00,-1876,3
480.00,-1875,2
485.00,-1877,4
490.00,-1874,2
495.00,-1875,2
500.00,-1876,4
505.00,-1867,3
510.00,-1873,2
515.00,-1872,2
520.00,-1869,5
525.00,-1877,2
530.00,-1868,3
535.00,-1869,2
540.00,-1874,2
545.00,-1872,1
550.00,-1873,2
555.00,-1873,2
560.00,-1876,5
565.00,-1875,5
570.00,-1869,2
575.00,-1870,1
580.00,-1865,3
585.00,-1867,2
590.00,-1866,4
595.00,-1866,2
600.00,-1867,2
605.00,-1867,4
610.00,-1874,2
615.00,-1876,4
620.00,-1872,4
625.00,-1868,3
630.00,-1879,4
635.00,-1876,4
640.00,-1870,2
645.00,-1875,2
650.00,-1876,3
655.00,-1868,2
660.00,-1873,0
665.00,-1870,3
670.00,-1869,3
675.00,-1873,2
680.00,-1879,2
685.00,-1876,2
690.00,-1866,4
695.00,-1872,3
700.00,-1878,2
705.00,-1871,3
710.00,-1872,3
715.00,-1861,4
720.00,-1874,2
725.00,-1874,3
730.00,-1873,5
735.00,-1866,3
740.00,-1858,3
745.00,-1865,4
750.00,-1869,4
755.00,-1871,3
760.00,-1868,2
765.00,-1866,2
770.00,-1866,4
775.00,-1865,3
780.00,-1864,4
785.00,-1873,1
790.00,-1870,2
795.00,-1873,2
800.00,-1876,-1
805.00,-1873,3
810.00,-1869,3
815.00,-1875,3
820.00,-1872,4
825.00,-1873,5
830.00,-1878,2
835.00,-1870,3
840.00,-1862,4
845.00,-1869,1
850.00,-1864,2
855.00,-1867,5
860.00,-1874,3
865.00,-1869,3
870.00,-1873,2
875.00,-1872,2
880.00,-1876,2
885.00,-1875,3
890.00,-1873,3
895.00,-1869,4
900.00,-1870,4
905.00,-1867,1
910.00,-1862,2
915.00,-1864,2
920.00,-1867,5
925.00,-1879,2
930.00,-1862,2
935.00,-1869,4
940.00,-1869,3
945.00,-1865,4
950.00,-1867,2
955.00,-1865,2
960.00,-1869,3
965.00,-1869,3
970.00,-1876,3
975.00,-1870,2
980.00,-1872,2
985.00,-1871,2
990.00,-1880,3
995.00,-1867,4
1000.00,-1874,3
1005.00,-1870,3
1010.00,-1867,3
1015.00,-1870,1
1020.00,-1874,2
1025.00,-1869,2
1030.00,-1865,2
1035.00,-1876,2
1040.00,-1873,3
1045.00,-1873,2
1050.00,-1882,2
1055.00,-1874,2
1060.00,-1873,5
1065.00,-1875,2
1070.00,-1887,2
1075.00,-1876,5
1080.00,-1876,4
1085.00,-1871,3
1090.00,-1882,1
1095.00,-1879,3
1100.00,-1878,5
1105.00,-1882,2
1110.00,-1879,3
1115.00,-1877,5
1120.00,-1876,2
1125.00,-1872,4
1130.00,-1876,4
1135.00,-1870,2
1140.00,-1869,3
