Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1901,4
5.00,-1894,0
10.00,-1897,3
15.00,-1894,2
20.00,-1891,2
25.00,-1892,5
30.00,-1894,3
35.00,-1894,4
40.00,-1894,2
45.00,-1890,3
50.00,-1892,3
55.00,-1894,2
60.00,-1894,2
65.00,-1894,4
70.00,-1891,3
75.00,-1899,3
80.00,-1888,4
85.00,-1894,1
90.00,-1892,2
95.00,-1895,3
100.00,-1894,5
105.00,-1891,2
110.00,-1891,2
115.00,-1888,2
120.00,-1893,2
125.00,-1897,3
130.00,-1894,4
135.00,-1888,2
140.00,-1887,3
145.00,-1892,3
150.00,-1892,3
155.00,-1892,2
160.00,-1895,4
165.00,-1902,4
170.00,-1894,4
175.00,-1893,2
180.00,-1896,1
185.00,-1894,4
190.00,-1900,1
195.00,-1891,4
200.00,-1896,2
205.00,-1899,2
210.00,-1898,3
215.00,-1895,3
220.00,-1894,3
225.00,-1894,4
230.00,-1893,4
235.00,-1891,3
240.00,-1886,5
245.00,-1887,3
250.00,-1888,2
255.00,-1888,2
260.00,-1885,4
265.00,-1884,3
270.00,-1885,3
275.00,-1881,3
280.00,-1881,2
285.00,-1880,3
290.00,-1882,2
295.00,-1883,2
300.00,-1888,3
305.00,-1888,3
310.00,-1874,5
315.00,-1882,2
320.00,-1879,2
325.00,-1878,3
330.00,-1882,3
335.00,-1885,1
340.00,-1883,2
345.00,-1884,5
350.00,-1882,2
355.00,-1881,2
360.00,-1877,2
365.00,-1876,2
370.00,-1885,2
375.00,-1881,3
380.00,-1885,5
385.00,-1882,5
390.00,-1881,2
395.00,-1880,5
400.00,-1880,5
405.00,-1882,3
410.00,-1879,2
415.00,-1891,3
420.00,-1895,4
425.00,-1902,2
430.00,-1899,2
435.00,-1888,4
440.00,-1897,1
445.00,-1894,2
450.00,-1897,3
455.00,-1894,2
460.00,-1896,2
465.00,-1888,2
470.00,-1895,4
475.00,-1896,5
480.00,-1896,5
485.00,-1890,3
490.00,-1894,4
495.00,-1898,3
500.00,-1889,5
505.00,-1894,5
510.00,-1897,1
515.00,-1897,2
520.00,-1901,4
