Index,TemperatureRaw16,VGNDRaw16
0,-874,-1
1,-865,1
2,-876,0
3,-875,1
4,-865,-1
5,-877,-1
6,-873,0
7,-866,-1
8,-869,2
9,-878,0
10,-868,1
11,-881,1
12,-860,2
13,-867,-1
14,-870,0
15,-869,1
16,-865,2
17,-865,2
18,-865,3
19,-868,1
20,-872,1
21,-868,-1
22,-870,-2
23,-867,-1
24,-858,1
25,-875,1
26,-864,2
27,-875,-2
28,-875,2
29,-863,1
30,-868,2
31,-861,0
32,-856,0
33,-863,2
34,-875,0
35,-869,2
36,-873,-1
37,-863,1
38,-871,1
39,-865,1
40,-864,1
41,-872,-1
42,-860,2
43,-864,0
44,-866,0
45,-863,0
46,-866,1
47,-865,2
48,-861,2
49,-862,1
50,-857,1
51,-861,1
52,-860,2
53,-866,1
54,-867,1
55,-857,-2
56,-851,1
57,-868,1
58,-861,1
59,-864,1
60,-874,-2
61,-864,1
62,-856,2
63,-860,-1
64,-858,-2
65,-866,-1
66,-863,1
67,-865,1
68,-855,-2
69,-864,2
70,-856,0
71,-861,0
72,-871,-1
73,-876,-1
74,-861,2
75,-866,1
76,-869,-1
77,-874,0
78,-863,-1
79,-869,-1
80,-861,1
81,-851,0
82,-858,-1
83,-863,-1
84,-874,-1
85,-866,0
86,-863,-2
87,-862,-1
88,-863,1
89,-855,-1
90,-871,1
91,-857,0
92,-867,-1
93,-872,1
94,-865,-1
95,-868,-1
96,-865,-1
97,-868,2
98,-865,0
99,-865,-1
100,-867,-2
101,-861,-3
102,-861,-1
103,-872,1
104,-861,0
105,-871,-2
106,-864,-4
107,-860,1
108,-879,-2
109,-860,-1
110,-866,2
111,-861,-3
112,-880,-3
113,-871,0
114,-863,0
115,-869,0
116,-869,-1
117,-867,-2
118,-868,0
119,-872,0
120,-868,0
121,-866,0
122,-863,1
123,-875,0
124,-868,2
125,-865,0
126,-875,-1
127,-859,-1
128,-867,0
129,-862,1
130,-861,0
131,-870,0
132,-860,-1
133,-871,1
134,-877,-1
135,-868,0
136,-872,2
137,-879,0
138,-862,-1
139,-882,1
140,-872,0
141,-875,-1
142,-873,0
143,-867,0
144,-863,-1
145,-867,-1
146,-868,0
147,-878,0
148,-876,0
149,-863,-1
150,-880,0
151,-869,-1
152,-869,0
153,-867,2
154,-874,0
155,-875,-2
156,-864,-1
157,-871,2
158,-864,-1
159,-876,0
160,-871,2
161,-878,-1
162,-859,0
163,-874,0
164,-874,1
165,-862,-2
166,-870,3
167,-873,1
168,-867,1
169,-865,0
170,-871,1
171,-882,1
172,-864,0
173,-870,0
174,-867,0
175,-878,0
176,-868,0
177,-870,0
178,-875,0
179,-865,0
180,-868,-3
181,-860,2
182,-866,-1
183,-858,2
184,-872,-1
185,-876,-1
186,-856,1
187,-868,1
188,-860,3
189,-865,-1
190,-867,-1
191,-866,0
192,-860,-1
193,-857,0
194,-858,1
195,-868,0
196,-866,1
197,-868,0
198,-861,1
199,-864,0
200,-868,2
201,-862,0
202,-866,0
203,-869,1
204,-870,2
205,-864,1
206,-868,1
207,-866,0
208,-876,-2
209,-866,0
210,-872,1
211,-872,-1
212,-876,-2
213,-874,-1
214,-877,0
215,-867,0
216,-870,-1
217,-866,0
218,-868,-1
219,-859,0
220,-875,0
221,-876,0
222,-866,1
223,-872,-1
224,-872,-1
225,-853,0
226,-863,0
227,-862,-2
228,-872,0
229,-861,0
230,-867,1
231,-866,0
232,-873,0
233,-877,1
234,-872,1
235,-867,-2
236,-870,2
237,-875,-2
