Index,TemperatureRaw16,VGNDRaw16
23,2825,1
24,2792,-4
25,2809,0
26,2822,-2
27,2807,2
28,2807,-2
29,2825,0
30,2803,-2
31,2825,0
32,2793,-1
33,2801,-2
34,2822,-2
35,2792,-2
36,2806,0
37,2821,-2
38,2790,-2
39,2808,0
40,2821,-2
41,2801,-1
42,2801,-2
43,2825,-2
44,2799,-2
45,2800,-2
46,2819,0
47,2799,0
48,2805,-2
49,2831,0
50,2798,-2
51,2809,-2
52,2823,-2
53,2794,2
54,2813,-1
55,2821,1
56,2793,-2
57,2805,-2
58,2821,-2
59,2814,-2
60,2826,0
61,2785,-2
62,2807,-2
63,2821,0
64,2786,-2
65,2806,1
66,2820,-2
67,2789,-2
68,2809,1
69,2816,0
70,2798,-1
71,2829,0
72,2784,0
73,2810,0
74,2820,-2
75,2788,-2
76,2818,-1
77,2805,-2
78,2815,1
79,2819,-2
80,2790,1
81,2825,-3
82,2809,1
83,2784,-2
84,2813,-1
85,2814,1
86,2784,-1
87,2813,-4
88,2815,-2
89,2785,1
90,2813,-1
91,2828,-1
92,2791,1
93,2808,-1
94,2822,1
95,2781,1
96,2805,-2
97,2821,1
98,2816,0
99,2822,0
100,2783,0
101,2819,-1
102,2832,1
103,2790,-2
104,2814,0
105,2825,-1
106,2788,-2
107,2831,-3
108,2824,-2
109,2789,-1
110,2817,-1
111,2815,-2
112,2781,0
113,2811,1
114,2819,-2
115,2811,0
116,2821,0
117,2787,-1
118,2817,-2
119,2787,-1
120,2811,-1
121,2808,-1
122,2796,-2
123,2822,-2
124,2815,1
125,2789,-2
126,2819,-1
127,2788,-2
128,2825,-2
129,2811,-2
130,2794,0
131,2817,-2
132,2821,1
133,2796,0
134,2813,-1
135,2822,-2
136,2800,-3
137,2822,-1
138,2816,0
139,2799,-1
140,2824,-2
141,2821,-1
142,2805,-2
143,2819,0
144,2825,-1
145,2822,1
146,2817,1
147,2800,-3
148,2829,-1
149,2825,0
150,2804,-1
151,2834,1
152,2814,0
153,2803,-1
154,2836,-1
155,2811,-1
156,2800,-2
157,2831,-1
158,2810,-1
159,2795,-2
160,2833,-1
161,2806,-2
162,2795,0
163,2822,-2
164,2802,1
165,2798,0
166,2818,-2
167,2809,1
168,2794,-2
169,2821,-2
170,2807,-2
171,2795,-2
172,2823,-1
173,2807,-1
174,2790,0
175,2817,-2
176,2811,-1
177,2793,-1
178,2822,0
179,2804,-2
180,2811,-2
181,2802,-2
182,2798,-1
183,2824,-2
184,2799,0
185,2799,-2
186,2823,0
187,2798,-1
188,2807,-1
189,2825,-1
190,2807,0
191,2802,0
192,2824,-3
193,2807,1
194,2801,0
195,2812,-2
196,2807,0
197,2793,0
198,2824,0
199,2797,1
200,2825,0
201,2796,-2
202,2798,0
203,2832,-2
204,2798,0
205,2802,-2
206,2820,-2
207,2808,1
208,2798,0
209,2824,1
210,2792,-2
211,2790,-2
212,2821,-2
213,2790,-1
214,2796,-3
215,2822,0
216,2802,0
217,2803,-2
218,2828,-1
219,2807,-1
220,2797,-1
221,2818,-2
222,2793,-2
223,2802,-1
224,2829,-1
225,2793,-1
226,2802,-2
227,2827,0
228,2798,-2
229,2802,-1
230,2828,1
231,2800,0
232,2803,-1
233,2822,-1
234,2795,-2
235,2796,0
236,2819,1
237,2788,1
238,2793,-1
239,2819,-2
240,2794,1
241,2802,0
242,2822,0
243,2794,-1
244,2805,-1
245,2823,-2
246,2794,0
247,2799,-3
248,2831,-1
249,2803,0
250,2814,-2
251,2798,-1
252,2796,0
253,2822,-2
254,2801,-2
255,2802,-1
256,2822,0
257,2796,0
258,2805,0
259,2817,-2
260,2793,-1
261,2799,0
262,2792,0
263,2803,-1
264,2828,1
265,2794,-2
266,2796,0
267,2816,-2
268,2787,-3
269,2797,-1
270,2821,0
271,2786,-1
272,2805,0
273,2817,1
274,2781,1
275,2807,-1
276,2819,-2
277,2784,-2
278,2813,1
279,2784,1
280,2802,-2
281,2820,-1
282,2785,-2
283,2808,0
284,2811,-2
285,2789,1
286,2803,-1
287,2817,0
288,2781,1
289,2805,1
290,2809,-1
291,2784,0
292,2805,-2
293,2819,-2
294,2778,0
295,2808,-2
296,2818,-4
297,2797,-2
298,2816,1
299,2816,0
300,2793,0
301,2806,-1
302,2817,0
303,2787,-3
304,2802,-2
305,2816,0
306,2796,-1
307,2803,-1
308,2816,-1
309,2784,-1
310,2819,0
311,2782,-2
312,2804,1
313,2815,1
314,2795,-1
315,2814,0
316,2818,-2
317,2784,-2
318,2812,-1
319,2818,-2
320,2790,-2
321,2811,-2
322,2829,-2
323,2784,-2
324,2811,-2
325,2815,-1
326,2788,-2
327,2807,1
328,2819,1
329,2781,0
330,2808,-2
331,2817,-1
332,2780,0
333,2808,-2
334,2819,-1
335,2781,-1
336,2812,-2
337,2819,-1
338,2784,-2
339,2816,-2
340,2808,-2
341,2820,1
342,2822,0
343,2788,-2
344,2825,-1
345,2816,-2
346,2786,-1
347,2812,0
348,2817,0
349,2784,-1
350,2810,-2
351,2817,-1
352,2824,-1
353,2809,-1
354,2792,-2
355,2817,0
356,2810,0
357,2797,-1
358,2819,-2
359,2791,-2
360,2820,-2
361,2827,-1
362,2817,-2
363,2823,-1
364,2792,1
365,2805,-2
366,2807,-1
367,2791,-2
368,2814,0
369,2815,-2
370,2793,1
371,2804,-3
372,2806,-1
373,2793,-2
374,2814,-2
375,2828,-2
376,2798,1
377,2812,-2
378,2808,0
379,2796,0
380,2811,-2
381,2811,0
382,2796,-2
383,2806,-2
384,2805,0
385,2797,0
386,2825,-1
387,2812,-2
388,2816,0
389,2821,-1
390,2809,1
391,2793,-2
392,2825,-2
393,2812,-2
394,2808,-1
395,2825,-1
396,2810,0
397,2792,0
398,2828,-2
399,2805,-1
400,2799,-2
401,2817,-3
402,2809,-2
403,2798,-1
404,2825,-1
405,2800,-2
406,2802,1
407,2814,0
408,2805,-2
409,2793,-2
410,2834,-3
411,2806,0
412,2806,0
413,2827,-2
414,2808,-2
415,2799,-3
416,2819,-1
417,2804,-2
418,2800,-1
419,2822,-1
420,2806,-2
421,2796,0
422,2804,-2
