Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260528_205414.bin,1,-12.465245,9.799279,6.068965,-7.711900,-10.252386,-2.838080,-34.904413,-244.759498,-62.277074,-61.109587,-250.839964,-95.869912,-285.820443,-2.875350,-3.370448,-6.575630,-4.717787,-5.219188,-3.808824,-1.149263,-0.609140,-0.073478,-0.003346,-0.315982,-3.503190,-204.291729,-585.680822,-266.097002,-337.312415,-564.726995,-360.188983,-614.739814,-3.556022,-2.368347,-5.892157,-3.384454,-1.991597,0.129552,938,143.127441,1758,268.249512,1898,289.611816,2248,343.017578,-28592,-4362.792969,171,26.092529,-28395,-4332.733154,-28514,-4350.891113
100ml,VET6_8chips_raw_stream_20260528_205414.bin,2,-12.965245,9.299279,5.470199,-8.421776,-8.542510,-1.943018,-34.400389,-245.448901,-61.508314,-62.109587,-251.553401,-95.678747,-286.820443,-3.375350,-3.370448,-4.742297,-5.384454,-5.552521,-1.475490,-0.445560,-0.812844,-1.375947,0.194185,0.486487,-4.910598,-203.721757,-584.209772,-265.212621,-338.659273,-562.329940,-362.347174,-612.371583,-3.722689,-2.701681,-5.392157,-3.884454,-2.491597,0.629552,932,142.211914,1766,269.470215,1892,288.696289,2246,342.712402,-28584,-4361.572266,166,25.329590,-28385,-4331.207275,-28501,-4348.907471
100ml,VET6_8chips_raw_stream_20260528_205414.bin,3,-11.860307,9.194341,6.871434,-7.514369,-9.449917,-3.041783,-34.247983,-248.609354,-61.123933,-61.225206,-256.162131,-95.836938,-291.464847,-4.042017,-4.203782,-5.575630,-5.051120,-5.385854,-3.475490,0.455675,-0.214078,-0.178416,1.601592,0.079080,-4.305659,-205.464645,-585.263257,-267.865763,-338.543654,-564.774694,-362.347174,-614.147757,-3.556022,-2.368347,-5.892157,-4.717787,-2.658263,0.462885,942,143.737793,1762,268.859863,1895,289.154053,2246,342.712402,-28591,-4362.640381,171,26.092529,-28391,-4332.122803,-28510,-4350.280762
100ml,VET6_8chips_raw_stream_20260528_205414.bin,4,-12.761542,8.595575,5.970199,-7.718072,-8.746213,-3.245487,-35.334441,-248.024658,-62.277074,-61.340826,-254.018665,-96.299941,-289.872789,-3.375350,-3.870448,-5.408964,-5.884454,-6.052521,-2.308824,-1.050498,-0.207905,-0.375947,-0.805815,-0.513513,-4.305659,-205.001642,-585.537356,-267.634523,-338.543654,-566.118264,-361.884171,-614.923930,-2.889356,-2.035014,-5.392157,-3.217787,-1.658263,0.296218,939,143.280029,1763,269.012451,1897,289.459229,2239,341.644287,-28588,-4362.182617,173,26.397705,-28386,-4331.359863,-28507,-4349.822998
100ml,VET6_8chips_raw_stream_20260528_205414.bin,5,-13.366480,9.200514,6.371434,-7.415603,-9.048682,-2.140549,-34.883902,-245.588844,-61.892694,-62.378347,-252.466943,-95.831153,-287.504558,-3.042017,-3.203782,-6.242297,-6.051120,-5.885854,-2.808824,-0.748029,-0.510375,-0.172243,-0.200877,-1.118451,-4.503190,-204.927648,-585.105066,-266.518904,-339.581176,-563.052317,-361.845412,-613.147757,-2.889356,-2.035014,-7.058824,-5.051120,-3.824930,-1.203782,934,142.517090,1767,269.622803,1895,289.154053,2241,341.949463,-28587,-4362.030029,178,27.160645,-28392,-4332.275391,-28507,-4349.822998
100ml,VET6_8chips_raw_stream_20260528_205414.bin,6,-14.064011,7.898044,5.167730,-8.218072,-9.246213,-2.943018,-35.731496,-247.018872,-62.392694,-62.300250,-253.051639,-95.884637,-288.484703,-3.208683,-4.037115,-5.908964,-5.717787,-5.719188,-3.475490,-1.149263,-0.609140,-1.480885,0.694185,0.986487,-4.811832,-205.032354,-583.675037,-265.712621,-338.503078,-563.037591,-359.409598,-612.555699,-2.722689,-1.701681,-5.558824,-4.051120,-2.324930,-0.537115,936,142.822266,1763,269.012451,1899,289.764404,2237,341.339111,-28585,-4361.724854,162,24.719238,-28385,-4331.207275,-28503,-4349.212646
100ml,VET6_8chips_raw_stream_20260528_205414.bin,7,-11.459073,9.293106,6.365261,-6.915603,-8.548682,-3.245487,-34.883902,-246.311221,-61.777074,-63.572065,-252.691081,-98.266967,-287.820443,-4.208683,-4.037115,-5.575630,-4.884454,-5.052521,-2.308824,0.449502,1.292095,0.321584,-0.503346,-0.815982,-5.608128,-205.378187,-583.179060,-267.597002,-337.237371,-565.241220,-361.571312,-613.371583,-3.722689,-1.701681,-5.892157,-3.051120,-1.824930,0.129552,935,142.669678,1761,268.707275,1895,289.154053,2250,343.322754,-28595,-4363.250732,176,26.855469,-28396,-4332.885742,-28513,-4350.738525
100ml,VET6_8chips_raw_stream_20260528_205414.bin,8,-12.557838,7.891872,5.562792,-7.613134,-9.851152,-3.541783,-35.089792,-245.430653,-62.545835,-61.762728,-252.499916,-96.042828,-287.208529,-3.708683,-4.537115,-7.075630,-6.051120,-6.885854,-3.808824,0.153206,0.088391,0.222819,0.799123,-0.118451,-3.101956,-204.828726,-586.535094,-266.750143,-339.540600,-563.583529,-358.841889,-613.943785,-3.056022,-1.868347,-5.725490,-2.884454,-1.491597,0.296218,939,143.280029,1757,268.096924,1901,290.069580,2244,342.407227,-28588,-4362.182617,161,24.566650,-28389,-4331.817627,-28506,-4349.670410
100ml,VET6_8chips_raw_stream_20260528_205414.bin,9,-11.557838,8.891872,5.865261,-6.619307,-7.344979,-2.547956,-33.262709,-248.798257,-61.661455,-62.262728,-252.794527,-95.401124,-289.484703,-3.708683,-4.037115,-5.408964,-6.551120,-7.385854,-4.308824,-0.445560,-0.812844,1.432695,-0.108284,0.788956,-4.410598,-204.532855,-584.382689,-268.440806,-338.003078,-563.768908,-358.893111,-612.851728,-2.556022,-1.368347,-6.058824,-3.551120,-1.824930,-0.370448,931,142.059326,1769,269.927979,1899,289.764404,2248,343.017578,-28585,-4361.724854,171,26.092529,-28385,-4331.207275,-28503,-4349.212646
100ml,VET6_8chips_raw_stream_20260528_205414.bin,10,-13.064011,8.898044,6.667730,-7.014369,-8.949917,-2.943018,-34.591554,-246.621817,-60.739553,-62.031489,-252.487453,-96.162260,-288.188674,-3.208683,-4.037115,-6.242297,-6.551120,-6.885854,-3.308824,0.455675,-0.214078,0.728992,1.996654,1.684018,-2.706894,-204.604587,-583.483872,-267.287665,-340.003078,-564.184212,-360.926085,-612.555699,-2.889356,-2.035014,-5.558824,-2.551120,-1.324930,0.296218,936,142.822266,1763,269.012451,1895,289.154053,2238,341.491699,-28586,-4361.877441,160,24.414062,-28388,-4331.665039,-28505,-4349.517822
