Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260527_220120.bin,1,33.158671,45.351878,11.700761,16.236938,17.317914,4.003516,-1107.474169,-1198.520346,-1395.225992,-428.440278,-1534.102791,-24.987603,-1403.799403,-2426.509845,-1410.745429,-72.456399,1.012658,0.194093,-95.852321,-0.049357,-0.155285,0.642809,0.514065,-0.657525,-1.077330,-559.698027,-0.010284,-463.711733,0.256848,-174.135020,0.391263,-89.541417,-704.360759,-1188.736287,-790.610408,-0.841069,-0.272855,-0.288326,958,146.179199,1690,257.873535,1900,289.916992,2169,330.963135,-28490,-4347.229004,155,23.651123,-28208,-4304.199219,-28400,-4333.496094
100ml,VET6_8chips_raw_stream_20260527_220120.bin,2,32.856201,45.654347,11.503230,16.033234,18.021618,3.799812,-1110.590970,-1254.280955,-1397.132624,-449.239580,-1515.283017,-27.611952,-1422.748861,-2477.676512,-1468.078762,-85.456399,0.345992,0.360759,-97.852321,-1.055530,0.350888,0.346512,0.507892,0.848648,0.120201,-574.873097,1.405020,-472.705624,0.219326,-173.340910,-0.919333,-88.501706,-704.527426,-1193.069620,-806.277075,-0.507736,0.393812,0.378340,958,146.179199,1693,258.331299,1913,291.900635,2174,331.726074,-28492,-4347.534180,161,24.566650,-28209,-4304.351807,-28403,-4333.953857
100ml,VET6_8chips_raw_stream_20260527_220120.bin,3,31.658671,43.851878,10.503230,16.533234,18.521618,4.701047,-1103.435041,-1251.289895,-1413.634806,-451.774048,-1580.901790,-26.602643,-1454.608067,-2534.343179,-1500.412096,-87.956399,0.179325,0.027426,-98.685654,-0.148122,-0.556519,-0.357191,0.612830,-0.256290,-0.176095,-598.556607,0.870284,-489.315136,0.025609,-176.550324,-1.991066,-90.173186,-722.194093,-1221.402954,-810.777075,-1.674402,-0.939522,-0.788326,963,146.942139,1686,257.263184,1913,291.900635,2165,330.352783,-28484,-4346.313477,159,24.261475,-28202,-4303.283691,-28396,-4332.885742
100ml,VET6_8chips_raw_stream_20260527_220120.bin,4,31.757436,44.253112,10.805699,16.434469,18.120383,3.398578,-1219.273001,-1227.281218,-1453.904439,-439.377451,-1564.126561,-24.751894,-1434.263302,-2494.509845,-1474.245429,-84.123066,-0.654008,-1.139241,-97.518987,-0.049357,-0.155285,-0.455957,-0.590874,-0.552586,-0.176095,-613.109960,-0.010284,-490.468277,0.756848,-178.669756,0.113640,-91.673186,-722.027426,-1219.569620,-825.110408,-0.841069,-0.772855,-0.621660,956,145.874023,1690,257.873535,1912,291.748047,2166,330.505371,-28489,-4347.076416,167,25.482178,-28205,-4303.741455,-28399,-4333.343506
100ml,VET6_8chips_raw_stream_20260527_220120.bin,5,30.856201,43.654347,10.206933,14.934469,16.620383,3.904751,-1198.246969,-1210.154371,-1484.143968,-429.486963,-1649.645780,-23.443928,-1469.070161,-2520.009845,-1437.745429,-54.289733,0.179325,-0.472574,-97.352321,-0.549357,-0.655285,-0.554722,-0.492108,-0.151352,0.725139,-605.416509,-0.010284,-477.474385,0.256848,-175.532075,0.391263,-90.245388,-734.694093,-1248.402954,-853.277075,-2.007736,-1.606188,0.211674,952,145.263672,1692,258.178711,1911,291.595459,2170,331.115723,-28492,-4347.534180,155,23.651123,-28211,-4304.656982,-28403,-4333.953857
100ml,VET6_8chips_raw_stream_20260527_220120.bin,6,21.961140,33.549409,6.540267,11.940642,12.114211,2.114627,-1224.944147,-1207.739068,-1525.132624,-429.330767,-1617.326139,-23.715765,-1451.212760,-2497.009845,-1436.245429,-58.789733,0.179325,0.027426,-96.352321,-0.351826,0.147184,-0.554722,-0.189639,-0.453821,-0.577330,-622.589473,1.114933,-502.652832,-0.049434,-177.033837,0.615402,-90.173186,-747.860759,-1272.736287,-859.110408,-2.174402,-1.939522,1.045007,951,145.111084,1696,258.789062,1907,290.985107,2169,330.963135,-28492,-4347.534180,165,25.177002,-28204,-4303.588867,-28403,-4333.953857
100ml,VET6_8chips_raw_stream_20260527_220120.bin,7,30.769782,40.240767,7.626686,10.539407,11.015445,0.713393,-1254.022975,-1227.400650,-1566.147895,-441.761832,-1669.617960,-26.904300,-1488.223591,-2551.176512,-1454.578762,-57.123066,-0.820675,-1.472574,-88.352321,0.055582,-1.260223,-0.758426,1.014065,-0.157525,0.626374,-635.056368,-0.526771,-501.768452,0.141229,-177.914405,0.027182,-91.673186,-735.027426,-1245.569620,-893.943741,-1.674402,-1.439522,-1.121660,959,146.331787,1696,258.789062,1917,292.510986,2177,332.183838,-28492,-4347.534180,159,24.261475,-28206,-4303.894043,-28401,-4333.648682
100ml,VET6_8chips_raw_stream_20260527_220120.bin,8,18.559905,30.450643,7.163723,7.539407,8.015445,0.522035,-1318.517210,-1221.271910,-1593.179308,-438.911919,-1681.410176,-25.077216,-1491.099042,-2576.843179,-1497.412096,-71.623066,0.679325,0.027426,-89.518987,-0.753060,0.048419,-0.054722,-0.590874,-0.552586,1.428843,-636.086187,-0.956800,-499.618364,-0.743152,-180.296735,-0.575763,-93.008926,-753.527426,-1278.569620,-896.277075,-0.507736,0.393812,0.378340,950,144.958496,1686,257.263184,1912,291.748047,2170,331.115723,-28492,-4347.534180,153,23.345947,-28206,-4303.894043,-28406,-4334.411621
100ml,VET6_8chips_raw_stream_20260527_220120.bin,9,18.454967,31.555582,7.361254,7.940642,8.114211,2.126973,-1221.712797,-1281.122500,-1572.667092,-456.523612,-1651.129293,-25.560729,-1506.357165,-2608.176512,-1525.578762,-79.623066,0.345992,0.360759,-91.518987,-0.648122,-1.056519,-0.955957,-0.893343,-0.250117,-0.077330,-636.166860,-0.852093,-500.809028,-0.396293,-179.192028,-0.145734,-92.469215,-756.694093,-1288.402954,-906.777075,-1.341069,-0.772855,-0.121660,945,144.195557,1692,258.178711,1907,290.985107,2183,333.099365,-28490,-4347.229004,173,26.397705,-28206,-4303.894043,-28403,-4333.953857
100ml,VET6_8chips_raw_stream_20260527_220120.bin,10,18.257436,30.753112,6.355082,7.335703,8.719149,2.324504,-1218.972172,-1291.828258,-1554.055399,-462.067242,-1589.188722,-25.946214,-1480.064746,-2560.843179,-1493.912096,-78.456399,0.345992,-0.139241,-89.852321,0.549409,0.745950,1.648982,-0.393343,0.249883,0.422670,-644.177061,-1.096742,-505.115310,-0.011913,-180.627842,-0.092250,-93.673186,-754.027426,-1281.569620,-935.443741,-0.341069,0.727145,0.878340,966,147.399902,1692,258.178711,1913,291.900635,2165,330.352783,-28487,-4346.771240,158,24.108887,-28200,-4302.978516,-28400,-4333.496094
