Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260528_205536.bin,1,-16.057838,4.391872,4.389952,-6.718072,-7.746213,-1.041783,-78.235603,-1287.747214,-205.578994,-327.861332,-427.429138,-144.533405,-930.152573,-536.708683,-305.037115,-5.742297,-6.551120,-6.885854,-47.642157,-0.149263,0.390860,-0.573478,-1.003346,-1.315982,-4.904425,-251.723511,-386.368919,-294.912447,-842.374369,-191.615982,-891.577755,-296.882414,-484.222689,-242.201681,-5.392157,-2.717787,-1.658263,-0.537115,948,144.653320,1735,264.739990,1891,288.543701,2178,332.336426,-28582,-4361.267090,173,26.397705,-28386,-4331.359863,-28501,-4348.907471
100ml,VET6_8chips_raw_stream_20260528_205536.bin,2,-15.557838,4.891872,5.291187,-7.619307,-8.344979,-2.344253,-77.215092,-1292.810007,-204.425853,-330.017527,-427.796742,-142.885916,-933.324053,-542.542017,-308.203782,-6.575630,-6.551120,-7.885854,-48.642157,-0.149263,0.390860,1.130226,-0.805815,-0.513513,-6.713067,-252.664241,-383.968341,-296.218729,-846.140076,-191.911854,-891.667368,-295.862558,-482.889356,-242.035014,-5.725490,-3.717787,-2.658263,-0.870448,948,144.653320,1731,264.129639,1880,286.865234,2180,332.641602,-28588,-4362.182617,156,23.803711,-28390,-4331.970215,-28507,-4349.822998
100ml,VET6_8chips_raw_stream_20260528_205536.bin,3,-13.347961,4.681995,4.889952,-7.619307,-8.344979,-1.943018,-76.558663,-1291.168303,-203.157092,-329.480005,-426.954933,-144.599353,-932.028024,-541.875350,-307.870448,-7.408964,-6.051120,-5.885854,-46.808824,0.955675,0.285922,-0.073478,-0.003346,-0.315982,-5.108128,-253.061296,-385.852433,-294.831295,-845.718174,-186.215404,-891.494452,-294.026818,-480.056022,-240.868347,-5.725490,-3.051120,-1.324930,0.796218,950,144.958496,1736,264.892578,1889,288.238525,2189,334.014893,-28579,-4360.809326,174,26.550293,-28384,-4331.054688,-28497,-4348.297119
100ml,VET6_8chips_raw_stream_20260528_205536.bin,4,-15.156603,4.990637,5.291187,-7.020542,-7.443744,-1.344253,-76.764553,-1291.980661,-203.810233,-330.133147,-425.796742,-143.282971,-931.659793,-543.042017,-308.203782,-6.242297,-6.217787,-6.219188,-48.308824,-0.149263,0.390860,-0.277181,0.194185,0.486487,-3.706894,-251.783673,-384.780700,-294.331295,-845.986935,-185.526001,-892.772075,-293.026818,-479.556022,-240.868347,-6.225490,-3.717787,-2.658263,0.462885,952,145.263672,1723,262.908936,1890,288.391113,2180,332.641602,-28581,-4361.114502,153,23.345947,-28380,-4330.444336,-28499,-4348.602295
100ml,VET6_8chips_raw_stream_20260528_205536.bin,5,-15.959073,4.793106,3.686249,-7.421776,-7.542510,-0.943018,-77.469943,-1294.158101,-201.619570,-329.095625,-430.605946,-142.924675,-936.488313,-542.708683,-308.037115,-5.408964,-5.384454,-6.052521,-47.808824,0.955675,0.285922,-0.277181,0.194185,0.486487,-4.509363,-254.530084,-381.968341,-295.025012,-841.449413,-188.338359,-893.596004,-293.026818,-479.222689,-240.201681,-5.558824,-2.551120,-0.824930,0.296218,957,146.026611,1735,264.739990,1882,287.170410,2192,334.472656,-28585,-4361.724854,170,25.939941,-28388,-4331.665039,-28503,-4349.212646
100ml,VET6_8chips_raw_stream_20260528_205536.bin,6,-15.452900,3.786933,4.889952,-6.816838,-8.147448,-2.344253,-76.558663,-1292.639352,-203.272711,-328.555049,-429.026666,-141.091806,-934.304197,-542.375350,-308.370448,-7.908964,-6.884454,-7.052521,-47.308824,0.356909,-0.615313,0.025288,-0.509519,0.690191,-5.213067,-251.717725,-385.317697,-295.256251,-846.371315,-190.218927,-893.718591,-295.842702,-482.056022,-241.868347,-6.392157,-2.717787,-1.658263,0.462885,941,143.585205,1730,263.977051,1889,288.238525,2180,332.641602,-28576,-4360.351562,161,24.566650,-28376,-4329.833984,-28492,-4347.534180
100ml,VET6_8chips_raw_stream_20260528_205536.bin,7,-16.360307,4.694341,4.791187,-8.026714,-6.937571,-1.547956,-78.889770,-1292.191075,-204.694614,-329.211244,-430.436184,-144.942924,-934.600226,-542.208683,-308.037115,-6.408964,-6.384454,-7.052521,-46.475490,-0.649263,-0.109140,-1.777181,-0.305815,-0.013513,-4.608128,-252.703000,-383.437129,-293.446914,-838.721228,-185.558975,-891.879412,-292.414905,-477.556022,-238.368347,-5.725490,-4.051120,-2.824930,0.129552,952,145.263672,1726,263.366699,1884,287.475586,2182,332.946777,-28579,-4360.809326,167,25.482178,-28381,-4330.596924,-28497,-4348.297119
100ml,VET6_8chips_raw_stream_20260528_205536.bin,8,-15.854134,3.688168,4.692421,-7.619307,-8.344979,-1.943018,-78.869260,-1289.679004,-204.425853,-329.630093,-425.486146,-141.801720,-930.120082,-539.875350,-306.370448,-5.742297,-5.384454,-5.552521,-46.475490,-0.248029,-0.010375,-0.079650,1.595420,1.585253,-4.713067,-254.261401,-383.867158,-298.331295,-841.949413,-188.941304,-892.921326,-294.250645,-481.056022,-240.868347,-5.892157,-3.884454,-2.491597,-2.037115,950,144.958496,1726,263.366699,1884,287.475586,2182,332.946777,-28577,-4360.504150,164,25.024414,-28379,-4330.291748,-28495,-4347.991943
100ml,VET6_8chips_raw_stream_20260528_205536.bin,9,-15.656603,4.490637,5.791187,-7.718072,-8.746213,-2.041783,-77.612147,-1297.284580,-204.657092,-329.636201,-430.387224,-144.856466,-937.600226,-544.708683,-310.037115,-6.242297,-5.217787,-5.719188,-47.975490,0.856909,-0.115313,0.228992,-0.207049,0.387722,-4.509363,-256.052356,-388.909440,-295.718729,-846.068087,-190.165443,-896.727899,-297.422125,-487.222689,-244.701681,-7.058824,-4.551120,-2.824930,-0.037115,947,144.500732,1732,264.282227,1889,288.238525,2173,331.573486,-28583,-4361.419678,168,25.634766,-28391,-4332.122803,-28504,-4349.365234
100ml,VET6_8chips_raw_stream_20260528_205536.bin,10,-14.656603,5.490637,3.988718,-7.323011,-7.141275,-2.047956,-78.406257,-1293.416475,-204.425853,-329.364386,-426.640813,-143.904165,-933.212139,-542.375350,-308.870448,-6.075630,-6.384454,-6.552521,-48.475490,-0.248029,-0.010375,0.124053,0.496654,0.184018,-4.608128,-257.787196,-387.646542,-296.446914,-842.605608,-187.233653,-889.195426,-295.362558,-482.556022,-241.868347,-5.392157,-4.051120,-2.324930,0.129552,942,143.737793,1732,264.282227,1892,288.696289,2172,331.420898,-28576,-4360.351562,159,24.261475,-28380,-4330.444336,-28494,-4347.839355
