Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260527_220151.bin,1,-235.600589,-478.388863,-936.360968,-1109.207506,-533.737641,-228.292780,0.312506,1.221510,-0.474247,1.413125,-1.034885,-0.092270,0.133810,-0.009845,0.754571,-0.456399,-0.320675,0.027426,0.814346,-6.962937,-3.741704,-1.159660,1.409126,1.447414,0.218967,-0.438101,-0.063768,-0.208242,0.872468,-0.947331,0.080667,-0.682211,-0.360759,-0.736287,0.389592,-0.174402,-0.439522,0.711674,994,151.672363,1715,261.688232,1925,293.731689,2178,332.336426,-28497,-4348.297119,180,27.465820,-28215,-4305.267334,-28410,-4335.021973
100ml,VET6_8chips_raw_stream_20260527_220151.bin,2,-244.649971,-475.339480,-919.015289,-1103.781580,-534.663567,-224.471792,0.088368,-0.725006,0.294514,0.413125,-0.261286,0.561897,-0.550305,-0.509845,-0.745429,-1.456399,-0.820675,-0.972574,-1.018987,-3.857999,-1.846643,-0.455957,-0.492108,-0.151352,-0.478564,0.600658,-0.076232,-0.361384,-0.280674,0.846779,1.012457,0.593962,-0.360759,-0.236287,0.056259,-0.674402,-0.939522,-0.788326,988,150.756836,1701,259.552002,1920,292.968750,2177,332.183838,-28486,-4346.618652,174,26.550293,-28200,-4302.978516,-28397,-4333.038330
100ml,VET6_8chips_raw_stream_20260527_220151.bin,3,-225.125280,-461.864171,-903.175783,-1091.009976,-514.935172,-205.681669,-0.097012,0.809730,0.025753,1.066266,-0.073644,-0.423378,0.245723,0.156821,0.087904,-0.123066,-0.320675,-0.472574,0.147679,-6.561702,-3.642939,0.550216,0.205423,1.151117,0.218967,-1.026321,-0.407339,0.676138,-0.090010,0.363266,-1.196956,-0.090154,0.139241,0.263713,0.222925,0.492264,0.393812,-0.621660,987,150.604248,1717,261.993408,1925,293.731689,2186,333.557129,-28490,-4347.229004,180,27.465820,-28208,-4304.199219,-28403,-4333.953857
100ml,VET6_8chips_raw_stream_20260527_220151.bin,4,-224.884539,-447.104912,-882.638746,-1082.719852,-504.225296,-200.601422,-0.619284,0.135052,0.794514,1.028744,-0.055396,-0.178728,-0.234421,0.490155,-0.245429,-0.456399,-0.154008,-0.139241,-0.018987,-9.975283,-3.729359,0.945278,0.007892,0.348648,0.021436,0.323035,0.386771,0.254236,1.525609,0.449724,0.749559,0.409846,0.305907,0.097046,-0.943741,0.992264,0.393812,-0.454993,982,149.841309,1712,261.230469,1926,293.884277,2178,332.336426,-28496,-4348.144531,181,27.618408,-28214,-4305.114746,-28410,-4335.021973
100ml,VET6_8chips_raw_stream_20260527_220151.bin,5,-212.119107,-450.370344,-896.354795,-1091.275408,-523.669740,-219.589076,-0.308687,-0.381435,0.178894,0.181886,-0.882480,-0.662241,-0.754277,-0.009845,0.754571,0.376934,0.679325,0.527426,-0.185654,-4.160468,-1.544174,-0.455957,-0.189639,-0.453821,0.626374,1.236577,-0.025009,0.522997,-1.396293,-0.344386,-0.814627,-0.182211,0.805907,1.097046,0.556259,0.325598,0.560478,0.211674,993,151.519775,1713,261.383057,1922,293.273926,2177,332.183838,-28496,-4348.144531,184,28.076172,-28209,-4304.351807,-28406,-4334.411621
100ml,VET6_8chips_raw_stream_20260527_220151.bin,6,-195.909231,-436.580221,-879.323931,-1099.565531,-534.379617,-223.064385,-0.858148,-1.017354,0.141372,-1.355636,0.341659,-1.471077,-0.438392,0.823488,0.921238,-0.789733,0.345992,0.860759,0.481013,-7.672813,-2.031828,0.445278,0.205423,1.151117,1.021436,-0.232211,-0.407339,1.138616,1.025609,1.157376,-0.561038,0.317789,1.305907,1.597046,0.889592,0.492264,0.393812,0.378340,991,151.214600,1714,261.535645,1922,293.273926,2181,332.794189,-28496,-4348.144531,187,28.533936,-28211,-4304.656982,-28411,-4335.174561
100ml,VET6_8chips_raw_stream_20260527_220151.bin,7,-196.822811,-434.166641,-870.583190,-1092.022321,-537.422826,-225.552039,1.246559,0.466159,0.641372,0.259983,0.031062,0.045410,0.245723,0.323488,0.421238,-1.623066,-1.820675,-1.972574,-1.352321,-7.166641,-3.038001,0.142809,0.106657,0.749883,0.521436,0.753064,-0.287907,0.022997,0.525609,-0.066763,-0.316388,-0.202067,-0.527426,-0.069620,-0.610408,-1.507736,-1.106188,-0.621660,984,150.146484,1699,259.246826,1917,292.510986,2183,333.099365,-28489,-4347.076416,183,27.923584,-28203,-4303.436279,-28400,-4333.496094
100ml,VET6_8chips_raw_stream_20260527_220151.bin,8,-197.020342,-434.969110,-863.175783,-1083.226025,-527.719123,-220.768089,0.849504,-0.327951,0.641372,-1.355636,0.341659,-1.504050,-0.050305,0.156821,0.087904,-0.456399,-0.320675,0.027426,0.147679,-3.654295,-2.550346,0.247747,0.007892,0.348648,0.021436,-0.074020,0.028475,-0.208242,-0.780674,0.052669,-0.265166,0.205875,0.472574,0.930380,0.056259,-0.507736,-0.106188,0.045007,990,151.062012,1704,260.009766,1911,291.595459,2180,332.641602,-28498,-4348.449707,167,25.482178,-28212,-4304.809570,-28409,-4334.869385
100ml,VET6_8chips_raw_stream_20260527_220151.bin,9,-203.125280,-439.864171,-862.262202,-1072.491457,-525.453691,-219.261916,-0.514577,0.532107,-0.589867,0.681886,-0.915453,-0.575783,-0.254277,-0.343179,-0.412096,-0.123066,1.012658,0.694093,-0.185654,-2.857999,-0.846643,0.247747,-0.492108,-0.151352,1.126374,-1.112779,-0.765635,0.522997,-0.974391,0.727347,-1.336899,0.205875,0.139241,0.263713,-0.277075,-0.341069,0.227145,0.545007,982,149.841309,1708,260.620117,1926,293.884277,2191,334.320068,-28502,-4349.060059,199,30.364990,-28215,-4305.267334,-28412,-4335.327148
100ml,VET6_8chips_raw_stream_20260527_220151.bin,10,-222.958613,-451.530838,-856.237511,-1071.985284,-526.459864,-218.354509,-0.203981,-0.294977,-0.858628,0.297505,-0.240776,0.925978,-0.162219,-0.176512,0.421238,0.876934,0.345992,-0.139241,0.147679,-2.456764,-0.747877,-0.153488,-0.393343,0.249883,0.021436,-0.351643,-0.613229,0.291758,-0.358771,-0.257928,-0.489305,-0.406038,-0.527426,0.430380,0.889592,0.492264,0.393812,0.378340,994,151.672363,1705,260.162354,1913,291.900635,2186,333.557129,-28492,-4347.534180,178,27.160645,-28209,-4304.351807,-28405,-4334.259033
