Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260528_210000.bin,1,-20.989937,7.323970,10.476372,-6.927949,-5.536337,-3.659067,-140.098873,-921.348317,-470.307615,-202.030180,-1009.248619,-136.160081,-1061.324053,-3.708683,-4.537115,-5.408964,-5.217787,-5.219188,-2.642157,-0.050498,0.792095,0.624053,0.397889,-0.217217,-3.503190,-170.317571,-946.314281,-333.999270,-441.140512,-844.542285,-297.381546,-964.869778,-4.556022,-2.368347,-5.225490,-3.217787,-2.158263,-0.370448,937,142.974854,1707,260.467529,1902,290.222168,2185,333.404541,-28563,-4358.367920,158,24.108887,-28385,-4331.207275,-28480,-4345.703125
100ml,VET6_8chips_raw_stream_20260528_210000.bin,2,-20.292406,8.626439,11.075137,-6.927949,-5.536337,-3.659067,-140.134109,-916.641927,-472.345137,-199.798941,-1004.165316,-133.894922,-1055.403475,-3.375350,-3.870448,-6.575630,-6.217787,-6.719188,-3.975490,-0.451733,0.693329,0.426522,-0.805815,-0.513513,-3.904425,-170.264087,-943.067738,-333.036792,-434.909273,-837.726403,-292.803528,-960.001547,-3.222689,-2.201681,-5.392157,-3.384454,-1.991597,0.462885,947,144.500732,1702,259.704590,1896,289.306641,2178,332.336426,-28560,-4357.910156,150,22.888184,-28388,-4331.665039,-28478,-4345.397949
100ml,VET6_8chips_raw_stream_20260528_210000.bin,3,-20.187468,7.521501,10.377607,-6.724245,-6.240040,-3.054129,-140.012415,-917.903563,-470.038855,-199.723897,-1007.022218,-135.244278,-1058.363764,-2.875350,-2.870448,-6.075630,-5.051120,-5.885854,-2.475490,-0.346794,-0.411609,0.025288,0.897889,0.282783,-4.608128,-171.368794,-940.126639,-332.999270,-437.256132,-838.727665,-294.704606,-958.521403,-3.222689,-2.201681,-5.892157,-3.717787,-2.158263,0.462885,938,143.127441,1698,259.094238,1897,289.459229,2175,331.878662,-28557,-4357.452393,156,23.803711,-28385,-4331.207275,-28477,-4345.245361
100ml,VET6_8chips_raw_stream_20260528_210000.bin,4,-20.594875,8.928909,10.673903,-7.829184,-6.135102,-1.751660,-141.269528,-919.798857,-470.038855,-200.877039,-1008.458032,-134.312487,-1060.251851,-4.042017,-4.203782,-6.575630,-5.884454,-7.052521,-4.975490,1.659379,0.082218,1.333930,-0.904580,-0.914747,-3.200721,-171.111681,-939.075417,-333.652412,-435.484317,-839.793612,-291.838763,-958.501547,-2.389356,-2.035014,-5.892157,-3.884454,-2.991597,-0.037115,945,144.195557,1708,260.620117,1894,289.001465,2180,332.641602,-28557,-4357.452393,151,23.040771,-28382,-4330.749512,-28472,-4344.482422
100ml,VET6_8chips_raw_stream_20260528_210000.bin,5,-21.094875,8.428909,10.081310,-8.631653,-6.332633,-3.356598,-140.409470,-914.388338,-470.154474,-197.223897,-1001.290533,-133.653796,-1053.219360,-2.042017,-2.203782,-5.408964,-6.551120,-6.385854,-1.975490,0.850737,1.390860,0.827757,-0.602111,-1.217217,-2.898252,-169.072922,-942.610152,-333.383651,-438.331176,-840.470552,-293.925221,-960.889634,-3.389356,-2.535014,-7.225490,-3.384454,-1.991597,0.462885,948,144.653320,1705,260.162354,1898,289.611816,2182,332.946777,-28563,-4358.367920,159,24.261475,-28390,-4331.970215,-28482,-4346.008301
100ml,VET6_8chips_raw_stream_20260528_210000.bin,6,-19.792406,9.126439,10.673903,-7.829184,-6.135102,-3.356598,-140.185332,-917.022995,-470.923235,-199.992658,-1007.088166,-134.569600,-1057.679648,-3.708683,-4.037115,-6.742297,-7.217787,-7.219188,-3.642157,-0.346794,-0.411609,0.926522,1.200358,-0.019686,-4.305659,-172.506474,-944.150673,-333.192988,-436.062415,-840.285172,-291.441708,-962.001547,-4.556022,-2.868347,-6.225490,-4.384454,-2.491597,-0.203782,934,142.517090,1699,259.246826,1896,289.306641,2178,332.336426,-28558,-4357.604980,153,23.345947,-28385,-4331.207275,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_210000.bin,7,-20.996110,8.830143,10.272668,-7.421776,-7.542510,-2.949191,-140.599374,-920.543005,-473.920181,-199.645799,-1006.750012,-134.139571,-1059.047879,-2.542017,-2.703782,-5.075630,-5.884454,-6.052521,-2.975490,0.251971,0.489625,1.025288,0.595420,0.585253,-5.311832,-173.769372,-936.952830,-331.808607,-432.065469,-837.229426,-292.144836,-957.021403,-1.389356,-0.035014,-5.392157,-3.884454,-1.991597,0.296218,933,142.364502,1703,259.857178,1896,289.306641,2176,332.031250,-28552,-4356.689453,153,23.345947,-28378,-4330.139160,-28470,-4344.177246
100ml,VET6_8chips_raw_stream_20260528_210000.bin,8,-19.286233,8.120267,9.976372,-8.434122,-5.530164,-2.757833,-139.325274,-921.883053,-470.576376,-202.261419,-1008.415750,-135.365971,-1060.843908,-4.375350,-4.870448,-6.242297,-6.717787,-6.719188,-3.475490,0.955675,0.285922,-0.178416,2.299123,1.381549,-3.206894,-171.714626,-940.140472,-334.652412,-432.987371,-841.674180,-291.147098,-960.777720,-2.556022,-1.868347,-6.225490,-3.551120,-2.324930,-0.037115,946,144.348145,1699,259.246826,1903,290.374756,2183,333.099365,-28556,-4357.299805,157,23.956299,-28386,-4331.359863,-28478,-4345.397949
100ml,VET6_8chips_raw_stream_20260528_210000.bin,9,-20.496110,9.330143,10.476372,-9.520542,-9.943744,-4.646722,-140.597112,-920.035459,-472.229518,-201.914560,-1007.362266,-134.571862,-1059.067735,-3.542017,-3.203782,-5.075630,-5.717787,-5.719188,-2.808824,-0.248029,-0.010375,0.426522,1.397889,0.782783,-4.509363,-173.718150,-940.378335,-333.346129,-434.256132,-834.911783,-292.663585,-956.929345,-2.222689,-1.201681,-5.558824,-3.051120,-1.824930,0.129552,946,144.348145,1698,259.094238,1896,289.306641,2177,332.183838,-28554,-4356.994629,156,23.803711,-28383,-4330.902100,-28475,-4344.940186
100ml,VET6_8chips_raw_stream_20260528_210000.bin,10,-19.094875,10.428909,10.482545,-10.230418,-8.233868,-1.745487,-139.876997,-921.366566,-473.113898,-201.992658,-1009.893478,-136.867733,-1061.139937,-3.708683,-3.537115,-7.408964,-5.051120,-5.385854,-2.808824,-0.346794,-0.411609,-0.573478,0.799123,-0.118451,-3.503190,-175.251624,-941.201895,-338.421173,-436.102991,-838.766055,-295.669370,-958.725374,-3.389356,-2.035014,-5.725490,-4.551120,-3.324930,-0.370448,938,143.127441,1706,260.314941,1902,290.222168,2179,332.489014,-28559,-4357.757568,148,22.583008,-28385,-4331.207275,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_210000.bin,11,-19.693640,9.527674,9.680076,-10.532887,-7.931398,-2.449191,-141.409470,-916.029673,-471.154474,-201.567702,-1004.499946,-135.763026,-1055.199504,-2.708683,-3.037115,-6.742297,-6.217787,-6.219188,-2.308824,1.758144,0.483453,0.426522,-0.305815,-0.013513,-3.404425,-174.666927,-941.896715,-335.883651,-440.062415,-840.808337,-296.136897,-960.001547,-3.389356,-2.535014,-6.225490,-3.384454,-1.991597,0.796218,946,144.348145,1710,260.925293,1900,289.916992,2176,332.031250,-28564,-4358.520508,151,23.040771,-28389,-4331.817627,-28480,-4345.703125
100ml,VET6_8chips_raw_stream_20260528_210000.bin,12,-19.193640,10.027674,10.982545,-9.835356,-6.628929,-4.159067,-140.633609,-922.945846,-469.616952,-198.377039,-1008.701420,-133.053113,-1062.620082,-4.375350,-4.870448,-6.742297,-5.884454,-6.052521,-2.642157,1.251971,1.489625,0.426522,0.194185,0.486487,-4.108128,-174.200401,-940.900239,-338.958694,-438.371752,-839.262032,-296.862797,-958.225374,-2.889356,-1.535014,-5.892157,-4.051120,-2.324930,-0.870448,933,142.364502,1712,261.230469,1897,289.459229,2177,332.183838,-28558,-4357.604980,159,24.261475,-28386,-4331.359863,-28478,-4345.397949
100ml,VET6_8chips_raw_stream_20260528_210000.bin,13,-19.193640,10.027674,10.581310,-10.934122,-8.030164,-3.652894,-139.753041,-921.312189,-468.885713,-197.723897,-1009.427320,-132.549089,-1062.508168,-2.708683,-2.537115,-5.242297,-6.717787,-6.719188,-2.142157,0.955675,0.285922,0.728992,-0.003346,-0.315982,-3.904425,-174.167428,-940.315542,-338.611836,-437.756132,-837.396189,-295.618148,-956.837287,-2.722689,-1.701681,-6.392157,-4.551120,-2.824930,-0.370448,934,142.517090,1706,260.314941,1895,289.154053,2176,332.031250,-28557,-4357.452393,148,22.583008,-28385,-4331.207275,-28477,-4345.245361
100ml,VET6_8chips_raw_stream_20260528_210000.bin,14,-19.792406,9.126439,10.278841,-8.829184,-7.135102,-3.152894,-139.582387,-920.810427,-470.038855,-197.686375,-1011.406810,-135.573123,-1063.008168,-3.542017,-3.703782,-6.575630,-6.051120,-6.385854,-3.142157,1.653206,1.588391,-1.079650,0.595420,0.585253,-3.706894,-174.305108,-944.271366,-338.152412,-437.334230,-838.213071,-296.239342,-959.929345,-4.556022,-2.868347,-5.892157,-2.717787,-1.658263,-0.203782,937,142.974854,1710,260.925293,1901,290.069580,2175,331.878662,-28555,-4357.147217,163,24.871826,-28383,-4330.902100,-28475,-4344.940186
100ml,VET6_8chips_raw_stream_20260528_210000.bin,15,-19.391171,9.225205,10.081310,-11.230418,-9.233868,-3.949191,-139.541366,-922.514555,-469.501333,-200.608278,-1011.967841,-135.483141,-1064.580370,-3.208683,-3.537115,-6.242297,-6.551120,-6.885854,-3.308824,0.350737,0.890860,0.821584,0.799123,-0.118451,-3.503190,-174.630430,-946.680885,-338.843075,-439.140512,-836.952435,-296.671632,-960.389634,-2.556022,-1.368347,-6.558824,-3.551120,-2.324930,-0.037115,940,143.432617,1705,260.162354,1888,288.085938,2172,331.420898,-28558,-4357.604980,141,21.514893,-28385,-4331.207275,-28479,-4345.550537
100ml,VET6_8chips_raw_stream_20260528_210000.bin,16,-18.687468,9.021501,9.680076,-10.835356,-7.628929,-2.350425,-141.808787,-920.310927,-472.729518,-197.839517,-1013.762844,-133.707280,-1063.784342,-2.875350,-3.370448,-6.075630,-6.384454,-6.052521,-2.808824,0.856909,-0.115313,-0.573478,0.194185,0.486487,-4.108128,-173.338082,-941.176861,-336.689934,-437.640512,-831.896689,-294.824038,-954.284941,-3.222689,-1.701681,-5.225490,-2.884454,-1.991597,-1.037115,941,143.585205,1713,261.383057,1904,290.527344,2186,333.557129,-28555,-4357.147217,156,23.803711,-28383,-4330.902100,-28475,-4344.940186
100ml,VET6_8chips_raw_stream_20260528_210000.bin,17,-19.489937,8.823970,9.785014,-11.329184,-9.635102,-3.646722,-141.238816,-918.759205,-472.076376,-197.648854,-1011.192873,-134.725529,-1061.435966,-3.875350,-3.870448,-5.408964,-6.384454,-6.552521,-2.475490,1.054440,0.687156,0.025288,-0.108284,0.788956,-4.811832,-172.299323,-943.236131,-337.305553,-437.718610,-835.075391,-296.391747,-957.745229,-4.056022,-2.868347,-7.058824,-4.717787,-3.158263,-0.203782,940,143.432617,1701,259.552002,1900,289.916992,2175,331.878662,-28558,-4357.604980,159,24.261475,-28382,-4330.749512,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_210000.bin,18,-19.489937,8.823970,10.482545,-9.730418,-7.733868,-3.251660,-140.543627,-919.463333,-472.191996,-198.186375,-1013.389823,-134.468416,-1063.212139,-3.542017,-3.203782,-6.408964,-5.717787,-5.719188,-2.475490,0.455675,-0.214078,1.327757,0.897889,0.282783,-4.206894,-173.266349,-938.011992,-337.958694,-435.143567,-832.067343,-296.911758,-953.080970,-3.056022,-2.868347,-5.725490,-3.551120,-1.824930,0.629552,931,142.059326,1712,261.230469,1892,288.696289,2178,332.336426,-28558,-4357.604980,158,24.108887,-28384,-4331.054688,-28474,-4344.787598
100ml,VET6_8chips_raw_stream_20260528_210000.bin,19,-20.391171,8.225205,11.785014,-9.730418,-7.733868,-4.856598,-139.442444,-919.069801,-469.270094,-198.880093,-1010.356849,-135.758503,-1061.547879,-4.542017,-4.203782,-6.408964,-6.384454,-7.052521,-3.142157,0.356909,-0.615313,-0.375947,0.299123,-0.618451,-2.398252,-172.319833,-937.869788,-337.574314,-434.834230,-829.407391,-294.185857,-951.028623,-3.389356,-2.035014,-5.725490,-3.551120,-2.824930,-0.370448,938,143.127441,1701,259.552002,1901,290.069580,2178,332.336426,-28561,-4358.062744,160,24.414062,-28389,-4331.817627,-28483,-4346.160889
100ml,VET6_8chips_raw_stream_20260528_210000.bin,20,-19.687468,8.021501,9.785014,-11.131653,-8.832633,-3.449191,-139.218305,-918.168723,-469.807615,-198.417614,-1008.610438,-135.295500,-1059.751851,-3.208683,-3.037115,-4.742297,-5.051120,-5.885854,-3.142157,-0.149263,0.390860,-1.579650,-0.207049,0.387722,-4.509363,-172.908053,-939.502183,-336.689934,-436.602991,-830.876179,-294.068687,-952.600825,-2.889356,-1.535014,-6.225490,-4.051120,-1.824930,0.462885,936,142.822266,1707,260.467529,1897,289.459229,2180,332.641602,-28555,-4357.147217,152,23.193359,-28383,-4330.902100,-28472,-4344.482422
100ml,VET6_8chips_raw_stream_20260528_210000.bin,21,-20.298579,10.132612,9.778841,-11.835356,-8.628929,-3.350425,-140.114860,-917.502092,-467.079430,-196.995712,-1010.347909,-135.743777,-1061.324053,-3.208683,-3.537115,-6.908964,-6.217787,-6.719188,-4.308824,-0.445560,-0.812844,-0.271008,0.595420,0.585253,-4.910598,-174.441527,-935.668421,-341.302499,-432.912327,-833.106995,-294.150621,-951.804796,-2.722689,-1.701681,-5.558824,-3.384454,-1.491597,1.129552,934,142.517090,1703,259.857178,1910,291.442871,2173,331.573486,-28554,-4356.994629,155,23.651123,-28382,-4330.749512,-28474,-4344.787598
