Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260525_230716.bin,1,12.356404,27.835262,8.251132,9.876723,-4.837140,-1.777469,-732.480517,-2198.358239,-1203.379607,-1010.424289,-2172.959701,-1213.793469,-2340.999654,-29.002778,-57.293056,1.095833,0.770833,0.277083,-62.136111,0.716898,-0.258565,-0.146322,-0.535777,-0.549640,-0.042593,-1115.172915,-350.871764,-768.587971,-252.471697,-667.846148,-449.999099,-521.597766,-100.981944,-50.215972,0.646528,-1.284028,-1.290972,-0.634028,1129,172.271729,1802,274.963379,2064,314.941406,2347,358.123779,-28168,-4298.095703,306,46.691895,-27936,-4262.695312,1123,171.356201
100ml,VET6_8chips_raw_stream_20260525_230716.bin,2,12.757639,27.934028,8.849897,10.876723,-3.837140,-1.579938,-731.759141,-2201.200048,-1208.798455,-1013.961811,-2177.201720,-1214.981111,-2343.683770,-29.169444,-56.126389,0.595833,0.437500,0.110417,-61.136111,0.111960,0.346373,-0.850026,0.161754,0.752829,0.253704,-1118.244647,-351.925248,-770.781688,-253.393599,-670.019064,-452.342670,-523.465997,-100.815278,-50.382639,-0.686806,0.549306,0.375694,0.865972,1136,173.339844,1806,275.573730,2070,315.856934,2339,356.903076,-28168,-4298.095703,306,46.691895,-27935,-4262.542725,1132,172.729492
100ml,VET6_8chips_raw_stream_20260525_230716.bin,3,12.862577,26.829090,8.751132,10.277958,-4.738374,-2.579938,-725.975232,-2195.355977,-1201.145313,-1010.618006,-2169.470403,-1214.534095,-2337.059221,-28.336111,-55.459722,1.262500,0.270833,1.277083,-60.969444,-0.184336,-0.857330,-0.547557,-0.937011,-0.648405,1.161111,-1117.055745,-349.437211,-772.356732,-255.046740,-663.639889,-453.217452,-517.637477,-100.981944,-51.215972,-0.353472,-0.284028,0.209028,0.032639,1138,173.645020,1803,275.115967,2065,315.093994,2334,356.140137,-28167,-4297.943115,300,45.776367,-27932,-4262.084961,1129,172.271729
100ml,VET6_8chips_raw_stream_20260525_230716.bin,4,13.461343,27.730324,9.553601,9.777958,-5.238374,-1.475000,-727.769342,-2197.578855,-1202.723411,-1012.696104,-2174.838007,-1217.539880,-2341.223481,-30.669444,-58.626389,0.595833,0.104167,0.443750,-61.469444,-0.184336,-0.857330,0.656147,-0.838246,-0.247171,0.056173,-1117.279883,-351.246046,-771.587971,-254.162360,-666.042729,-449.306173,-520.025564,-101.315278,-50.382639,1.479861,-0.117361,-0.457639,-0.134028,1134,173.034668,1807,275.726318,2071,316.009521,2338,356.750488,-28172,-4298.706055,307,46.844482,-27941,-4263.458252,1140,173.950195
100ml,VET6_8chips_raw_stream_20260525_230716.bin,5,12.158873,27.032793,9.553601,10.574254,-3.534671,-1.481173,-730.444020,-2201.824765,-1204.454650,-1012.233626,-2172.851471,-1216.348715,-2342.499654,-29.002778,-55.793056,0.762500,0.604167,0.943750,-58.636111,0.414429,0.043904,-0.146322,-0.233308,-0.852109,-0.542593,-1118.351616,-353.494219,-771.203590,-253.624838,-664.662661,-451.945615,-520.893795,-100.148611,-49.549306,-0.353472,-0.617361,0.042361,1.699306,1132,172.729492,1797,274.200439,2064,314.941406,2341,357.208252,-28173,-4298.858643,309,47.149658,-27938,-4263.000488,1132,172.729492
100ml,VET6_8chips_raw_stream_20260525_230716.bin,6,12.560108,27.131559,9.356070,9.376723,-5.337140,-1.876235,-727.841075,-2197.317218,-1201.801509,-1013.542963,-2171.455678,-1218.420448,-2338.875105,-30.502778,-56.793056,0.262500,-0.395833,-0.056250,-60.969444,0.315664,-0.357330,-0.350026,0.260520,1.154064,0.753704,-1116.832867,-353.284805,-768.591025,-253.777980,-666.830161,-451.999099,-522.301737,-101.815278,-50.882639,-0.020139,-0.617361,-0.457639,-0.300694,1132,172.729492,1800,274.658203,2065,315.093994,2333,355.987549,-28164,-4297.485352,302,46.081543,-27929,-4261.627197,1138,173.645020
100ml,VET6_8chips_raw_stream_20260525_230716.bin,7,12.356404,27.835262,8.448663,10.271785,-3.232202,-0.178704,-728.409785,-2198.157241,-1206.873498,-1005.121061,-2177.497592,-1212.926626,-2343.683770,-30.169444,-58.126389,0.095833,0.604167,0.443750,-61.636111,0.513194,0.445139,-0.948791,0.661754,1.252829,0.352469,-1116.831606,-352.661350,-773.125493,-254.662360,-666.072180,-451.807934,-520.617622,-101.315278,-50.382639,0.146528,-0.284028,-0.290972,0.032639,1127,171.966553,1797,274.200439,2061,314.483643,2335,356.292725,-28172,-4298.706055,300,45.776367,-27938,-4263.000488,1138,173.645020
100ml,VET6_8chips_raw_stream_20260525_230716.bin,8,12.455170,28.236497,8.356070,9.574254,-4.534671,-2.079938,-730.308602,-2199.348038,-1207.067216,-1011.811724,-2179.190518,-1217.068830,-2344.571856,-29.669444,-57.126389,0.095833,0.604167,0.943750,-60.969444,-0.591744,0.550077,-0.652495,0.365458,0.049126,0.858642,-1121.098027,-354.304315,-772.359786,-254.587316,-661.519196,-454.050321,-519.157333,-102.481944,-51.215972,0.146528,0.215972,0.209028,-0.134028,1131,172.576904,1802,274.963379,2066,315.246582,2334,356.140137,-28168,-4298.095703,297,45.318604,-27937,-4262.847900,1127,171.966553
100ml,VET6_8chips_raw_stream_20260525_230716.bin,9,13.263812,26.927855,8.961008,8.771785,-4.732202,-2.481173,-730.721643,-2196.754401,-1204.070270,-1007.624115,-2175.163329,-1219.022393,-2341.907596,-30.002778,-57.793056,0.262500,0.270833,0.277083,-60.636111,0.111960,0.346373,1.156147,0.458050,1.956533,0.148765,-1120.509807,-354.111889,-772.897308,-254.740458,-666.851564,-453.276722,-521.933506,-103.648611,-52.549306,0.813194,-0.117361,0.542361,-0.134028,1134,173.034668,1794,273.742676,2062,314.636230,2333,355.987549,-28174,-4299.011230,304,46.386719,-27939,-4263.153076,1128,172.119141
100ml,VET6_8chips_raw_stream_20260525_230716.bin,10,12.658873,27.532793,9.257305,9.673020,-4.133436,-1.981173,-730.548727,-2198.565391,-1203.301509,-1010.927343,-2169.797987,-1216.764019,-2339.039365,-29.169444,-56.626389,-0.070833,-1.062500,-0.889583,-61.636111,-0.091744,1.050077,-0.251260,0.062989,0.351595,0.154938,-1118.972810,-355.481755,-770.781688,-253.740458,-667.289640,-450.390369,-523.781882,-101.648611,-50.549306,-0.186806,0.382639,0.542361,0.699306,1130,172.424316,1796,274.047852,2070,315.856934,2341,357.208252,-28170,-4298.400879,309,47.149658,-27938,-4263.000488,1144,174.560547
