Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260527_220000.bin,1,-184.378366,-579.611085,-1110.348622,-1575.059358,-1207.385789,-1086.150805,0.333017,0.274994,0.025753,0.144364,0.738714,-0.384619,0.449695,0.323488,-0.078762,-1.623066,-0.320675,-0.472574,0.481013,-251.592567,-265.612075,-425.264599,-355.782232,-406.861228,-1567.497083,-0.074020,-1.129716,0.022997,-1.165054,-0.206705,-0.020517,-0.774269,0.139241,-0.236287,-0.610408,-0.341069,-0.272855,0.211674,946,144.348145,1685,257.110596,1907,290.985107,2162,329.895020,-28482,-4346.008301,148,22.583008,-28198,-4302.673340,-28397,-4333.038330
100ml,VET6_8chips_raw_stream_20260527_220000.bin,2,-183.075897,-578.913554,-1116.669610,-1577.763062,-1209.182086,-1083.638459,-0.738716,0.188536,0.294514,-0.008778,-0.452451,-0.106996,-0.254277,-0.009845,0.254571,-0.956399,-0.820675,-0.472574,-0.685654,-251.191332,-265.513309,-426.264599,-357.985935,-408.157525,-1570.904490,0.786038,-0.526771,0.022997,-0.127532,-0.445569,-0.886360,-0.478240,0.472574,0.430380,-0.943741,-0.507736,-0.106188,0.378340,950,144.958496,1691,258.026123,1903,290.374756,2162,329.895020,-28486,-4346.618652,144,21.972656,-28201,-4303.131104,-28402,-4333.801270
100ml,VET6_8chips_raw_stream_20260527_220000.bin,3,-182.680836,-577.308616,-1111.354795,-1579.972938,-1208.972209,-1083.039694,-0.580525,0.307968,-0.358628,0.566266,0.514575,-0.972838,0.337781,-0.176512,-0.078762,0.043601,0.345992,0.360759,-0.518987,-253.499974,-265.704667,-426.067068,-357.282232,-408.361228,-1575.416836,1.117145,0.353797,0.022997,-0.474391,-0.257928,-1.283415,0.186020,-0.694093,0.097046,1.056259,-0.007736,0.393812,0.211674,940,143.432617,1686,257.263184,1909,291.290283,2171,331.268311,-28489,-4347.076416,151,23.040771,-28204,-4303.588867,-28404,-4334.106445
100ml,VET6_8chips_raw_stream_20260527_220000.bin,4,-182.791947,-574.697505,-1113.965906,-1586.386519,-1212.058629,-1086.644632,0.413690,-0.050328,1.447655,-1.624397,0.117520,-0.399344,0.133810,-0.343179,0.087904,-0.789733,0.512658,0.694093,-0.352321,-255.197505,-268.007137,-426.067068,-359.288404,-408.855055,-1570.200787,0.753064,-0.216174,-0.092623,-1.511913,-0.860873,-0.847601,-0.498096,-0.194093,0.597046,-0.110408,0.158931,0.227145,-0.288326,949,144.805908,1685,257.110596,1902,290.222168,2166,330.505371,-28485,-4346.466064,150,22.888184,-28203,-4303.436279,-28397,-4333.038330
100ml,VET6_8chips_raw_stream_20260527_220000.bin,5,-182.890712,-575.098739,-1105.132573,-1588.090222,-1212.854925,-1085.539694,0.333017,0.427400,0.025753,0.681886,0.031062,-0.211702,0.041752,-0.176512,-0.078762,0.043601,-0.487342,-0.805907,-0.352321,-251.290097,-265.914544,-427.073241,-357.683466,-408.459994,-1571.805725,-0.279910,0.610910,-0.745764,0.025609,-0.774415,-0.799901,-0.090154,0.139241,0.263713,0.056259,-0.007736,-0.106188,0.211674,943,143.890381,1692,258.178711,1901,290.069580,2168,330.810547,-28483,-4346.160889,153,23.345947,-28200,-4302.978516,-28397,-4333.038330
100ml,VET6_8chips_raw_stream_20260527_220000.bin,6,-181.594416,-572.895036,-1102.225165,-1583.287753,-1208.657394,-1084.348336,-0.634009,0.412675,-1.089867,-0.471256,-1.312508,-0.504050,-0.458248,-0.676512,-0.578762,-1.623066,0.012658,-0.305907,-0.185654,-253.993801,-267.710840,-428.875710,-357.584701,-408.058759,-1573.311898,-0.676965,0.473229,-0.977003,0.103707,-0.153221,0.271831,0.205875,-0.027426,-0.069620,-0.277075,-0.007736,-0.106188,-0.788326,949,144.805908,1692,258.178711,1913,291.900635,2165,330.352783,-28479,-4345.550537,141,21.514893,-28197,-4302.520752,-28395,-4332.733154
100ml,VET6_8chips_raw_stream_20260527_220000.bin,7,-181.785774,-575.203678,-1104.033807,-1591.602568,-1213.342580,-1082.632286,-0.806926,0.346727,-1.858628,-0.355636,-0.757262,0.753062,0.133810,-0.676512,-0.578762,-0.289733,0.679325,1.027426,0.481013,-252.691332,-267.013309,-428.474475,-356.380997,-407.762463,-1573.713132,0.839522,0.180881,0.407377,0.256848,-0.344386,-1.163983,-0.090154,0.139241,0.263713,-0.443741,0.325598,0.560478,1.878340,949,144.805908,1693,258.331299,1907,290.985107,2171,331.268311,-28486,-4346.618652,148,22.583008,-28200,-4302.978516,-28396,-4332.885742
100ml,VET6_8chips_raw_stream_20260527_220000.bin,8,-182.693181,-574.296270,-1108.441215,-1589.602568,-1211.342580,-1082.638459,-0.341661,-0.050328,0.410133,-0.661919,-0.055396,1.308308,-0.050305,-0.343179,-0.912096,0.210267,-0.320675,-0.472574,-1.518987,-254.895036,-268.309606,-427.369537,-357.183466,-407.959994,-1576.120540,0.561899,-0.010284,0.791758,0.025609,-0.033789,-0.799901,-0.090154,-0.027426,-0.069620,-0.777075,-0.341069,-0.272855,-0.788326,958,146.179199,1693,258.331299,1907,290.985107,2160,329.589844,-28489,-4347.076416,146,22.277832,-28200,-4302.978516,-28402,-4333.801270
100ml,VET6_8chips_raw_stream_20260527_220000.bin,9,-183.791947,-575.697505,-1107.743684,-1589.503803,-1210.941345,-1081.737225,-0.341661,0.776756,0.294514,0.028744,0.117520,-0.351645,0.449695,-0.009845,-0.745429,-0.456399,-0.154008,-0.139241,-0.352321,-253.790097,-268.414544,-429.375710,-357.887170,-407.756290,-1567.997083,-0.035261,0.425530,-1.014525,-1.933815,0.536182,-1.020517,0.705875,0.305907,0.097046,-0.443741,0.325598,0.060478,0.211674,946,144.348145,1690,257.873535,1912,291.748047,2168,330.810547,-28489,-4347.076416,144,21.972656,-28201,-4303.131104,-28401,-4333.648682
100ml,VET6_8chips_raw_stream_20260527_220000.bin,10,-181.291947,-573.197505,-1105.435042,-1590.997630,-1213.947518,-1082.428583,-0.580525,0.069104,-0.474247,0.297505,0.514575,0.561897,0.337781,-0.009845,0.254571,1.043601,0.179325,-0.972574,-1.018987,-254.098739,-266.605902,-430.079413,-359.880997,-411.262463,-1567.583503,-1.127504,0.386771,-1.477003,0.372468,-0.305627,-0.005792,0.205875,-0.194093,-0.402954,-0.777075,-0.174402,0.060478,-0.288326,950,144.958496,1694,258.483887,1911,291.595459,2177,332.183838,-28485,-4346.466064,153,23.345947,-28199,-4302.825928,-28396,-4332.885742
