Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
100ml,VET6_8chips_raw_stream_20260525_230648.bin,1,12.658873,27.532793,7.954835,14.598945,18.940638,4.549691,-910.205637,-911.015861,-613.264423,-108.586593,-709.221030,-24.670675,-942.609762,-160.169444,-99.626389,-10.237500,-1.229167,-0.722917,-34.469444,0.815664,0.142670,0.551209,0.167927,-0.753344,0.661111,-17.667122,-1470.748148,-91.235004,-2507.740894,-295.080467,-2164.537851,-688.011124,-93.815278,-47.382639,-0.686806,0.215972,0.709028,0.532639,1125,171.661377,1785,272.369385,2057,313.873291,2334,356.140137,-28166,-4297.790527,304,46.386719,-27934,-4262.390137,1177,179.595947
100ml,VET6_8chips_raw_stream_20260525_230648.bin,2,12.060108,26.631559,9.362243,14.197711,18.841872,3.747222,-908.086205,-909.469924,-611.226902,-105.011549,-708.101598,-24.190685,-941.445502,-160.336111,-98.459722,-8.737500,-0.895833,-0.556250,-35.802778,-0.085571,-0.456096,0.254913,-0.937011,-0.648405,-0.443827,-17.508931,-1468.016463,-90.269472,-2509.509655,-289.227088,-2165.313712,-683.083326,-88.815278,-44.382639,-0.020139,-0.117361,0.042361,1.199306,1122,171.203613,1790,273.132324,2062,314.636230,2341,357.208252,-28167,-4297.943115,302,46.081543,-27938,-4263.000488,1182,180.358887
100ml,VET6_8chips_raw_stream_20260525_230648.bin,3,11.053935,27.137731,7.862243,12.290303,18.749280,4.648457,-904.417837,-911.815756,-617.455087,-106.549071,-711.352032,-24.602465,-944.905791,-161.336111,-99.959722,-10.404167,-0.395833,-0.556250,-34.636111,-0.184336,-0.857330,-0.448791,0.266692,-0.352109,-0.042593,-19.428258,-1466.200949,-89.691374,-2506.168905,-286.997164,-2168.180816,-681.543615,-85.815278,-42.882639,0.979861,-0.450694,-0.124306,0.199306,1123,171.356201,1787,272.674561,2070,315.856934,2336,356.445312,-28165,-4297.637939,295,45.013428,-27932,-4262.084961,1171,178.680420
100ml,VET6_8chips_raw_stream_20260525_230648.bin,4,10.053935,26.137731,9.757305,17.000180,21.039403,3.741049,-905.459226,-912.373264,-612.767477,-106.817832,-716.044959,-24.423764,-947.997849,-163.336111,-101.459722,-9.904167,-1.229167,-1.222917,-34.802778,0.618133,-0.659799,-1.652495,-0.535777,-0.549640,-0.845062,-20.028573,-1465.177284,-96.266418,-2500.975187,-289.068897,-2161.843924,-682.491268,-88.315278,-43.382639,0.979861,-0.117361,-0.457639,-0.467361,1133,172.882080,1785,272.369385,2072,316.162109,2345,357.818604,-28162,-4297.180176,297,45.318604,-27932,-4262.084961,1191,181.732178
100ml,VET6_8chips_raw_stream_20260525_230648.bin,5,11.257639,26.434028,8.368416,12.784131,20.755453,3.938580,-905.139690,-912.332243,-610.345575,-106.702212,-713.576171,-23.100704,-946.129618,-163.502778,-101.293056,-10.904167,-1.062500,-0.889583,-35.302778,0.315664,-0.357330,0.051209,0.167927,-0.753344,-0.542593,-19.536119,-1464.809680,-92.844515,-2503.478241,-288.967713,-2167.509661,-682.175384,-87.148611,-42.549306,-1.186806,-0.617361,0.042361,0.365972,1123,171.356201,1788,272.827148,2065,315.093994,2337,356.597900,-28158,-4296.569824,291,44.403076,-27926,-4261.169434,1182,180.358887
100ml,VET6_8chips_raw_stream_20260525_230648.bin,6,10.152701,26.538966,7.868416,11.580427,20.459156,4.741049,-904.900826,-912.789829,-609.461195,-105.511549,-710.348509,-23.647902,-944.945502,-163.502778,-101.293056,-11.570833,-1.729167,-0.222917,-36.302778,0.914429,0.543904,-0.350026,-0.035777,-0.049640,-0.345062,-18.189394,-1466.884412,-88.616330,-2495.331208,-288.536423,-2167.241239,-685.043615,-87.981944,-43.715972,-0.020139,-0.117361,0.542361,0.532639,1114,169.982910,1789,272.979736,2067,315.399170,2339,356.903076,-28158,-4296.569824,296,45.166016,-27927,-4261.322021,1179,179.901123
100ml,VET6_8chips_raw_stream_20260525_230648.bin,7,11.856404,27.335262,8.467181,12.481662,21.057922,4.037346,-902.656177,-911.034110,-607.036238,-107.970973,-706.692080,-25.378326,-941.701820,-158.836111,-98.459722,-9.904167,-1.395833,-1.056250,-35.969444,0.315664,-0.357330,-0.448791,-0.134542,-0.450874,-0.443827,-18.150635,-1457.157618,-90.578809,-2487.837316,-290.243074,-2167.742000,-681.327008,-90.148611,-45.549306,-1.186806,-0.784028,-0.290972,-0.467361,1121,171.051025,1785,272.369385,2068,315.551758,2334,356.140137,-28158,-4296.569824,286,43.640137,-27928,-4261.474609,1179,179.901123
100ml,VET6_8chips_raw_stream_20260525_230648.bin,8,11.455170,27.236497,7.065947,12.685365,20.354218,4.241049,-906.489045,-914.870502,-608.883097,-107.049071,-708.709067,-24.324842,-945.089907,-160.169444,-98.626389,-9.237500,-1.229167,-0.722917,-36.136111,0.315664,-0.357330,-0.047557,-0.634542,-0.950874,-0.141358,-18.461232,-1463.120277,-89.847569,-2504.903198,-287.914229,-2172.062646,-680.603181,-88.315278,-44.382639,0.146528,-0.617361,0.042361,1.032639,1135,173.187256,1800,274.658203,2074,316.467285,2344,357.666016,-28168,-4298.095703,308,46.997070,-27935,-4262.542725,1187,181.121826
100ml,VET6_8chips_raw_stream_20260525_230648.bin,9,10.856404,26.335262,7.658539,14.185365,21.854218,4.136111,-897.625465,-910.484649,-605.808053,-106.970973,-709.537412,-22.823081,-942.833589,-161.836111,-100.959722,-9.570833,-1.895833,-1.056250,-35.802778,-0.085571,-0.456096,0.254913,0.167927,-0.753344,-0.542593,-17.022263,-1461.215150,-87.775580,-2497.909306,-294.234134,-2172.715812,-684.254806,-93.648611,-47.549306,-0.186806,0.215972,0.209028,-0.134028,1129,172.271729,1779,271.453857,2062,314.636230,2340,357.055664,-28161,-4297.027588,297,45.318604,-27929,-4261.627197,1178,179.748535
100ml,VET6_8chips_raw_stream_20260525_230648.bin,10,10.757639,25.934028,6.763477,13.679192,22.860391,5.234877,-902.787179,-912.574630,-606.848629,-107.549071,-711.868519,-24.841329,-945.261387,-164.169444,-101.126389,-9.904167,-1.395833,-1.056250,-35.969444,-0.289275,0.247608,-0.152495,0.667927,-0.253344,0.759877,-17.983504,-1460.734792,-95.362840,-2501.021871,-312.979913,-2171.475687,-692.677189,-109.815278,-54.882639,-0.520139,1.049306,1.875694,1.365972,1128,172.119141,1790,273.132324,2074,316.467285,2340,357.055664,-28163,-4297.332764,300,45.776367,-27930,-4261.779785,1186,180.969238
