Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-6092,4
5.00,-6091,3
10.00,-6088,2
15.00,-6093,3
20.00,-6090,5
25.00,-6090,1
30.00,-6078,5
35.00,-6088,3
40.00,-6100,2
45.00,-6086,3
50.00,-6089,3
55.00,-6081,2
60.00,-6087,4
65.00,-6080,2
70.00,-6091,4
75.00,-6080,2
80.00,-6092,4
85.00,-6088,2
90.00,-6081,4
95.00,-6098,2
100.00,-6090,2
105.00,-6095,5
110.00,-6094,3
115.00,-6090,4
120.00,-6088,3
125.00,-6095,3
130.00,-6101,4
135.00,-6084,2
140.00,-6082,0
145.00,-6100,1
150.00,-6091,2
155.00,-6095,5
160.00,-6098,3
165.00,-6094,2
170.00,-6093,2
175.00,-6089,2
180.00,-6092,2
185.00,-6089,5
190.00,-6085,2
195.00,-6095,2
200.00,-6092,2
205.00,-6096,2
210.00,-6095,2
215.00,-6098,2
220.00,-6091,2
225.00,-6093,3
230.00,-6088,2
235.00,-6097,5
240.00,-6090,2
245.00,-6093,2
250.00,-6095,3
255.00,-6086,2
260.00,-6080,5
265.00,-6090,2
270.00,-6089,4
275.00,-6100,2
280.00,-6089,2
285.00,-6078,3
290.00,-6086,2
295.00,-6096,4
300.00,-6090,2
305.00,-6093,1
310.00,-6096,1
315.00,-6099,2
320.00,-6101,2
325.00,-6092,3
330.00,-6100,4
335.00,-6082,2
340.00,-6087,1
345.00,-6094,3
350.00,-6094,2
355.00,-6088,3
360.00,-6086,3
365.00,-6092,3
370.00,-6093,1
375.00,-6086,3
380.00,-6084,1
385.00,-6087,2
390.00,-6075,5
395.00,-6079,2
400.00,-6076,3
405.00,-6078,4
410.00,-6084,3
415.00,-6076,5
420.00,-6087,3
425.00,-6087,2
430.00,-6081,1
435.00,-6087,1
440.00,-6080,2
445.00,-6085,2
450.00,-6089,3
455.00,-6096,4
460.00,-6090,2
465.00,-6088,2
470.00,-6090,3
475.00,-6094,5
480.00,-6089,2
485.00,-6085,2
490.00,-6091,0
495.00,-6084,3
500.00,-6092,2
505.00,-6088,2
510.00,-6091,4
515.00,-6096,3
520.00,-6088,2
525.00,-6088,3
530.00,-6097,5
535.00,-6090,3
540.00,-6099,4
545.00,-6094,4
550.00,-6092,3
555.00,-6092,1
560.00,-6094,4
565.00,-6101,2
570.00,-6098,3
575.00,-6095,2
580.00,-6089,1
585.00,-6100,4
590.00,-6084,4
595.00,-6088,4
600.00,-6090,5
605.00,-6090,2
610.00,-6091,3
615.00,-6088,1
620.00,-6092,3
625.00,-6095,3
630.00,-6090,3
635.00,-6088,3
640.00,-6088,3
645.00,-6090,3
650.00,-6096,5
655.00,-6090,3
660.00,-6100,3
665.00,-6095,3
670.00,-6098,2
675.00,-6092,2
680.00,-6105,1
685.00,-6104,2
690.00,-6101,3
695.00,-6098,1
700.00,-6084,4
705.00,-6098,2
710.00,-6096,6
715.00,-6098,3
720.00,-6097,1
725.00,-6093,3
730.00,-6091,4
735.00,-6095,3
740.00,-6093,2
745.00,-6087,1
750.00,-6089,2
755.00,-6097,4
760.00,-6095,5
765.00,-6091,2
770.00,-6081,2
775.00,-6099,2
780.00,-6080,2
785.00,-6080,3
790.00,-6080,2
795.00,-6079,4
800.00,-6078,3
805.00,-6074,2
810.00,-6077,2
815.00,-6088,3
820.00,-6092,4
825.00,-6086,2
830.00,-6084,6
835.00,-6085,3
840.00,-6091,3
845.00,-6088,3
850.00,-6084,1
855.00,-6083,2
860.00,-6094,4
865.00,-6088,3
870.00,-6092,2
875.00,-6084,2
880.00,-6087,2
885.00,-6088,2
890.00,-6083,1
895.00,-6090,2
900.00,-6086,5
905.00,-6077,2
910.00,-6081,2
915.00,-6075,3
920.00,-6076,2
925.00,-6083,4
930.00,-6084,2
935.00,-6076,3
940.00,-6084,2
945.00,-6084,3
950.00,-6091,1
955.00,-6088,1
960.00,-6076,5
965.00,-6088,4
970.00,-6086,5
975.00,-6084,1
980.00,-6084,2
985.00,-6090,2
990.00,-6092,3
995.00,-6090,2
1000.00,-6083,1
1005.00,-6085,2
1010.00,-6088,3
1015.00,-6088,3
1020.00,-6087,3
1025.00,-6092,3
1030.00,-6085,3
1035.00,-6092,4
1040.00,-6090,2
1045.00,-6100,3
1050.00,-6085,3
1055.00,-6083,3
1060.00,-6090,1
1065.00,-6095,5
1070.00,-6088,5
1075.00,-6092,2
1080.00,-6086,2
1085.00,-6082,3
1090.00,-6076,2
1095.00,-6087,3
1100.00,-6080,3
1105.00,-6090,3
1110.00,-6081,4
1115.00,-6087,4
1120.00,-6086,5
1125.00,-6087,2
1130.00,-6091,3
1135.00,-6089,1
1140.00,-6091,4
1145.00,-6104,3
1150.00,-6090,3
1155.00,-6093,3
1160.00,-6105,2
1165.00,-6090,2
1170.00,-6095,2
1175.00,-6099,3
1180.00,-6088,2
1185.00,-6096,3
1190.00,-6104,5
1195.00,-6090,3
1200.00,-6095,3
1205.00,-6101,2
1210.00,-6091,2
1215.00,-6102,3
1220.00,-6099,2
1225.00,-6098,4
1230.00,-6099,2
1235.00,-6101,2
1240.00,-6106,3
1245.00,-6104,2
1250.00,-6087,3
1255.00,-6102,3
1260.00,-6091,2
1265.00,-6100,1
1270.00,-6091,4
1275.00,-6106,3
1280.00,-6108,2
1285.00,-6096,2
1290.00,-6093,2
1295.00,-6099,4
1300.00,-6097,3
1305.00,-6098,4
1310.00,-6105,3
1315.00,-6104,2
1320.00,-6104,4
