Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-5554,4
5.00,-5556,3
10.00,-5555,3
15.00,-5556,2
20.00,-5552,3
25.00,-5537,2
30.00,-5551,3
35.00,-5543,1
40.00,-5546,5
45.00,-5555,2
50.00,-5553,5
55.00,-5552,1
60.00,-5550,3
65.00,-5556,2
70.00,-5551,2
75.00,-5541,3
80.00,-5548,3
85.00,-5544,2
90.00,-5548,1
95.00,-5550,2
100.00,-5548,3
105.00,-5548,1
110.00,-5542,3
115.00,-5551,2
120.00,-5550,3
125.00,-5557,2
130.00,-5541,2
135.00,-5544,6
140.00,-5553,2
145.00,-5559,5
150.00,-5542,4
155.00,-5556,4
160.00,-5552,0
165.00,-5553,2
170.00,-5554,3
175.00,-5553,2
180.00,-5550,2
185.00,-5545,3
190.00,-5538,2
195.00,-5538,2
200.00,-5554,3
205.00,-5542,3
210.00,-5540,2
215.00,-5552,2
220.00,-5545,3
225.00,-5555,2
230.00,-5547,3
235.00,-5551,4
240.00,-5544,3
245.00,-5543,5
250.00,-5538,1
255.00,-5535,2
260.00,-5534,5
265.00,-5552,2
270.00,-5541,2
275.00,-5543,2
280.00,-5545,3
285.00,-5538,3
290.00,-5542,2
295.00,-5549,2
300.00,-5546,3
305.00,-5537,3
310.00,-5545,2
315.00,-5546,1
320.00,-5555,1
325.00,-5540,2
330.00,-5549,3
335.00,-5538,1
340.00,-5552,2
345.00,-5544,2
350.00,-5546,5
355.00,-5541,2
360.00,-5540,3
365.00,-5541,1
370.00,-5557,1
375.00,-5542,2
380.00,-5543,2
385.00,-5548,3
390.00,-5547,2
395.00,-5550,3
400.00,-5542,2
405.00,-5556,5
410.00,-5543,2
415.00,-5548,1
420.00,-5554,3
425.00,-5554,4
430.00,-5548,4
435.00,-5545,2
440.00,-5552,2
445.00,-5546,1
450.00,-5548,4
455.00,-5555,2
460.00,-5549,4
465.00,-5550,5
470.00,-5546,5
475.00,-5556,2
480.00,-5534,3
485.00,-5543,1
490.00,-5544,1
495.00,-5543,4
500.00,-5548,2
505.00,-5541,2
510.00,-5533,4
515.00,-5544,3
520.00,-5549,1
525.00,-5549,1
530.00,-5549,0
535.00,-5544,3
540.00,-5539,2
545.00,-5543,2
550.00,-5532,2
555.00,-5546,5
560.00,-5545,1
565.00,-5545,3
570.00,-5535,2
575.00,-5544,2
580.00,-5547,2
585.00,-5543,4
590.00,-5541,5
595.00,-5540,0
600.00,-5537,2
605.00,-5520,3
610.00,-5532,5
615.00,-5538,2
620.00,-5535,2
625.00,-5535,3
630.00,-5545,4
635.00,-5536,2
640.00,-5533,2
645.00,-5531,3
650.00,-5529,4
655.00,-5542,3
660.00,-5529,2
665.00,-5535,2
670.00,-5534,2
675.00,-5538,2
680.00,-5540,4
685.00,-5539,3
690.00,-5540,2
695.00,-5540,3
700.00,-5538,1
705.00,-5532,3
710.00,-5529,1
715.00,-5533,3
720.00,-5531,2
725.00,-5536,4
730.00,-5530,3
735.00,-5538,2
740.00,-5534,2
745.00,-5535,1
750.00,-5539,3
755.00,-5537,4
760.00,-5541,3
765.00,-5537,2
770.00,-5541,3
775.00,-5538,2
780.00,-5546,2
785.00,-5535,4
790.00,-5532,5
795.00,-5540,0
800.00,-5537,4
805.00,-5545,2
810.00,-5551,2
815.00,-5539,3
820.00,-5540,2
825.00,-5547,3
830.00,-5541,2
835.00,-5542,2
840.00,-5546,2
845.00,-5551,3
850.00,-5540,3
855.00,-5546,3
860.00,-5548,2
865.00,-5543,2
870.00,-5540,1
875.00,-5541,2
880.00,-5543,3
885.00,-5541,4
890.00,-5544,3
895.00,-5546,2
900.00,-5551,1
905.00,-5552,1
910.00,-5547,2
915.00,-5551,2
920.00,-5552,3
925.00,-5550,3
930.00,-5555,1
935.00,-5562,2
940.00,-5556,2
945.00,-5554,5
950.00,-5549,1
955.00,-5554,2
960.00,-5557,2
965.00,-5569,2
970.00,-5544,2
975.00,-5554,3
980.00,-5557,3
985.00,-5550,2
990.00,-5559,3
995.00,-5547,2
1000.00,-5561,1
1005.00,-5556,4
1010.00,-5560,2
1015.00,-5556,4
1020.00,-5551,4
1025.00,-5547,1
1030.00,-5546,0
1035.00,-5542,3
1040.00,-5543,2
1045.00,-5549,4
1050.00,-5542,1
1055.00,-5543,4
1060.00,-5546,3
1065.00,-5543,2
1070.00,-5545,3
1075.00,-5567,2
1080.00,-5562,1
1085.00,-5560,4
1090.00,-5555,2
1095.00,-5558,1
1100.00,-5555,2
1105.00,-5563,3
1110.00,-5556,2
1115.00,-5559,1
1120.00,-5569,4
1125.00,-5560,4
1130.00,-5554,1
1135.00,-5560,4
1140.00,-5563,4
1145.00,-5575,3
1150.00,-5561,3
1155.00,-5551,2
1160.00,-5552,2
1165.00,-5557,4
1170.00,-5557,0
1175.00,-5561,1
1180.00,-5562,2
1185.00,-5557,3
1190.00,-5561,3
1195.00,-5554,2
1200.00,-5548,2
1205.00,-5545,3
1210.00,-5553,1
1215.00,-5552,0
1220.00,-5554,3
1225.00,-5545,3
1230.00,-5559,2
1235.00,-5544,1
1240.00,-5555,2
1245.00,-5553,4
1250.00,-5566,4
1255.00,-5562,2
1260.00,-5560,2
1265.00,-5548,3
1270.00,-5549,2
1275.00,-5545,1
1280.00,-5549,5
1285.00,-5551,1
1290.00,-5556,2
1295.00,-5541,2
1300.00,-5543,5
