Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-2839,5
5.00,-2848,4
10.00,-2833,4
15.00,-2843,4
20.00,-2832,3
25.00,-2843,3
30.00,-2844,2
35.00,-2842,4
40.00,-2843,4
45.00,-2843,4
50.00,-2841,2
55.00,-2836,4
60.00,-2837,3
65.00,-2834,4
70.00,-2834,6
75.00,-2838,6
80.00,-2830,4
85.00,-2835,5
90.00,-2835,4
95.00,-2843,2
100.00,-2835,2
105.00,-2837,2
110.00,-2840,3
115.00,-2836,2
120.00,-2842,2
125.00,-2841,4
130.00,-2845,2
135.00,-2847,5
140.00,-2850,4
145.00,-2838,5
150.00,-2843,2
155.00,-2841,3
160.00,-2834,3
165.00,-2842,3
170.00,-2835,2
175.00,-2841,5
180.00,-2838,5
185.00,-2840,3
190.00,-2837,2
195.00,-2839,4
200.00,-2831,3
205.00,-2842,5
210.00,-2838,4
215.00,-2837,2
220.00,-2836,2
225.00,-2836,2
230.00,-2840,2
235.00,-2836,4
240.00,-2840,3
245.00,-2832,4
250.00,-2842,4
255.00,-2833,2
260.00,-2828,6
265.00,-2830,5
270.00,-2842,2
275.00,-2825,5
280.00,-2846,2
285.00,-2840,4
290.00,-2834,2
295.00,-2837,4
300.00,-2834,2
305.00,-2843,1
310.00,-2843,5
315.00,-2836,2
320.00,-2831,2
325.00,-2835,2
330.00,-2835,6
335.00,-2834,2
340.00,-2838,4
345.00,-2839,6
350.00,-2832,4
355.00,-2835,3
360.00,-2834,3
365.00,-2829,2
370.00,-2841,2
375.00,-2842,5
380.00,-2835,3
385.00,-2833,0
390.00,-2839,4
395.00,-2838,3
400.00,-2841,6
405.00,-2836,2
410.00,-2831,3
415.00,-2838,4
420.00,-2838,2
425.00,-2843,3
430.00,-2837,5
435.00,-2838,2
440.00,-2844,3
445.00,-2839,4
450.00,-2837,5
455.00,-2843,5
460.00,-2833,2
465.00,-2833,4
470.00,-2846,3
475.00,-2836,4
480.00,-2846,4
485.00,-2836,3
490.00,-2832,4
495.00,-2836,3
500.00,-2834,2
505.00,-2836,5
510.00,-2834,3
515.00,-2839,4
520.00,-2837,4
525.00,-2835,4
530.00,-2841,2
535.00,-2836,2
540.00,-2841,5
545.00,-2835,4
550.00,-2839,5
555.00,-2843,3
560.00,-2835,4
565.00,-2839,4
570.00,-2844,1
575.00,-2841,2
580.00,-2842,5
585.00,-2836,2
590.00,-2841,3
595.00,-2836,4
600.00,-2844,4
605.00,-2842,5
610.00,-2846,2
615.00,-2842,2
620.00,-2837,2
625.00,-2837,2
630.00,-2842,2
635.00,-2839,2
640.00,-2845,2
645.00,-2835,4
650.00,-2846,2
655.00,-2844,5
660.00,-2843,4
665.00,-2839,4
670.00,-2842,2
675.00,-2835,4
680.00,-2839,4
685.00,-2839,3
690.00,-2840,2
695.00,-2838,4
700.00,-2840,2
705.00,-2840,3
710.00,-2845,3
