Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-2812,4
5.00,-2807,5
10.00,-2803,0
15.00,-2810,5
20.00,-2808,5
25.00,-2808,5
30.00,-2798,0
35.00,-2808,2
40.00,-2810,5
45.00,-2814,3
50.00,-2811,2
55.00,-2804,1
60.00,-2805,4
65.00,-2803,1
70.00,-2806,2
75.00,-2809,4
80.00,-2814,2
85.00,-2812,3
90.00,-2809,4
95.00,-2803,5
100.00,-2816,3
105.00,-2813,5
110.00,-2815,3
115.00,-2813,3
120.00,-2811,2
125.00,-2811,4
130.00,-2816,1
135.00,-2814,2
140.00,-2809,2
145.00,-2801,2
150.00,-2806,3
155.00,-2806,4
160.00,-2799,3
165.00,-2807,4
170.00,-2809,4
175.00,-2806,3
180.00,-2815,3
185.00,-2814,2
190.00,-2816,3
195.00,-2809,4
200.00,-2808,3
205.00,-2810,3
210.00,-2817,2
215.00,-2811,2
220.00,-2810,3
225.00,-2805,2
230.00,-2810,3
235.00,-2807,2
240.00,-2808,5
245.00,-2800,3
250.00,-2800,5
255.00,-2814,4
260.00,-2816,4
265.00,-2811,4
270.00,-2810,2
275.00,-2802,4
280.00,-2809,4
285.00,-2809,4
290.00,-2801,2
295.00,-2800,5
300.00,-2803,2
305.00,-2806,4
310.00,-2804,5
315.00,-2804,3
320.00,-2803,4
325.00,-2810,2
330.00,-2806,2
335.00,-2805,3
340.00,-2809,2
345.00,-2807,5
350.00,-2813,3
355.00,-2810,5
360.00,-2808,4
365.00,-2805,3
370.00,-2800,3
375.00,-2807,5
380.00,-2808,2
385.00,-2812,2
390.00,-2812,2
395.00,-2810,4
400.00,-2809,1
405.00,-2812,3
410.00,-2808,4
415.00,-2801,3
420.00,-2806,5
425.00,-2815,3
430.00,-2806,4
435.00,-2811,4
440.00,-2812,5
445.00,-2808,4
450.00,-2812,5
455.00,-2810,6
460.00,-2806,1
465.00,-2812,3
470.00,-2814,3
475.00,-2814,2
480.00,-2812,5
485.00,-2808,3
490.00,-2807,4
495.00,-2804,3
500.00,-2808,4
505.00,-2802,1
510.00,-2806,4
515.00,-2808,2
520.00,-2811,5
525.00,-2808,3
530.00,-2810,4
535.00,-2811,5
540.00,-2805,1
545.00,-2816,4
550.00,-2816,2
555.00,-2822,3
560.00,-2814,2
565.00,-2815,2
570.00,-2812,0
575.00,-2805,4
580.00,-2819,4
585.00,-2814,3
590.00,-2808,3
595.00,-2814,3
600.00,-2812,2
605.00,-2810,3
610.00,-2813,4
615.00,-2820,2
620.00,-2809,4
625.00,-2813,6
630.00,-2826,4
635.00,-2809,3
640.00,-2814,1
645.00,-2810,6
650.00,-2818,1
655.00,-2800,4
660.00,-2809,3
665.00,-2811,3
670.00,-2818,4
675.00,-2815,3
680.00,-2825,4
685.00,-2811,5
690.00,-2816,5
695.00,-2813,2
700.00,-2805,5
705.00,-2812,5
710.00,-2814,1
715.00,-2813,4
720.00,-2818,5
725.00,-2819,3
730.00,-2812,0
735.00,-2809,4
740.00,-2813,5
745.00,-2806,4
750.00,-2813,2
755.00,-2815,4
760.00,-2807,4
765.00,-2812,4
770.00,-2808,3
775.00,-2810,2
780.00,-2807,3
785.00,-2806,3
790.00,-2812,0
795.00,-2812,4
800.00,-2809,4
805.00,-2808,3
810.00,-2800,4
815.00,-2816,3
820.00,-2810,3
825.00,-2809,2
830.00,-2808,3
835.00,-2804,3
840.00,-2811,3
845.00,-2799,2
850.00,-2812,4
855.00,-2802,4
860.00,-2802,2
865.00,-2809,2
870.00,-2807,3
875.00,-2817,4
880.00,-2814,5
885.00,-2809,2
890.00,-2807,4
895.00,-2806,3
900.00,-2812,4
905.00,-2809,3
910.00,-2805,2
915.00,-2815,3
920.00,-2805,4
925.00,-2805,5
930.00,-2805,6
935.00,-2809,2
940.00,-2808,1
945.00,-2805,2
950.00,-2811,3
955.00,-2803,2
960.00,-2802,2
965.00,-2806,3
970.00,-2805,3
975.00,-2803,4
980.00,-2796,4
