Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-2685,3
5.00,-2687,5
10.00,-2684,2
15.00,-2687,2
20.00,-2682,2
25.00,-2683,3
30.00,-2683,3
35.00,-2685,5
40.00,-2682,3
45.00,-2687,5
50.00,-2682,2
55.00,-2685,5
60.00,-2687,5
65.00,-2685,4
70.00,-2681,2
75.00,-2677,4
80.00,-2683,5
85.00,-2682,4
90.00,-2682,4
95.00,-2678,5
100.00,-2677,2
105.00,-2679,5
110.00,-2679,3
115.00,-2682,4
120.00,-2679,2
125.00,-2679,2
130.00,-2680,2
135.00,-2681,4
140.00,-2679,3
145.00,-2680,5
150.00,-2682,4
155.00,-2682,2
160.00,-2682,4
165.00,-2683,4
170.00,-2685,3
175.00,-2682,4
180.00,-2677,5
185.00,-2681,5
190.00,-2678,3
195.00,-2683,2
200.00,-2682,5
205.00,-2683,2
210.00,-2682,3
215.00,-2673,4
220.00,-2685,4
225.00,-2682,2
230.00,-2689,3
235.00,-2684,4
240.00,-2685,4
245.00,-2681,3
250.00,-2687,2
255.00,-2683,4
260.00,-2685,3
265.00,-2682,2
270.00,-2676,2
275.00,-2684,2
280.00,-2683,3
285.00,-2685,5
290.00,-2681,4
295.00,-2682,3
300.00,-2679,3
305.00,-2687,4
310.00,-2681,4
315.00,-2679,3
320.00,-2689,2
325.00,-2692,2
330.00,-2687,2
335.00,-2688,5
340.00,-2692,5
345.00,-2690,3
350.00,-2692,3
355.00,-2692,4
360.00,-2687,6
365.00,-2685,3
370.00,-2692,3
375.00,-2692,3
380.00,-2687,5
385.00,-2696,4
390.00,-2681,3
395.00,-2690,4
400.00,-2684,4
405.00,-2690,4
410.00,-2687,3
415.00,-2690,1
420.00,-2689,2
425.00,-2692,1
430.00,-2691,4
435.00,-2679,2
440.00,-2687,2
445.00,-2686,2
450.00,-2682,4
455.00,-2686,5
460.00,-2688,5
465.00,-2679,3
470.00,-2683,2
475.00,-2679,4
480.00,-2681,2
485.00,-2677,4
490.00,-2678,3
495.00,-2683,5
500.00,-2679,5
505.00,-2686,2
510.00,-2684,5
515.00,-2693,2
520.00,-2685,3
525.00,-2687,2
530.00,-2685,3
535.00,-2689,4
540.00,-2687,2
545.00,-2693,2
550.00,-2691,4
555.00,-2693,5
560.00,-2699,4
565.00,-2688,3
570.00,-2690,4
575.00,-2687,5
580.00,-2694,3
585.00,-2700,4
590.00,-2698,4
595.00,-2696,2
600.00,-2692,4
605.00,-2697,2
610.00,-2692,3
615.00,-2693,5
620.00,-2695,3
625.00,-2694,2
630.00,-2696,4
635.00,-2696,5
640.00,-2696,5
645.00,-2695,3
650.00,-2700,2
655.00,-2693,3
660.00,-2696,3
665.00,-2700,2
670.00,-2691,0
675.00,-2692,5
680.00,-2694,4
685.00,-2690,2
690.00,-2693,4
695.00,-2697,4
700.00,-2696,5
705.00,-2692,2
710.00,-2698,3
715.00,-2694,4
720.00,-2690,4
725.00,-2696,3
730.00,-2693,3
735.00,-2699,4
740.00,-2693,4
745.00,-2692,2
750.00,-2689,3
755.00,-2692,2
760.00,-2691,5
765.00,-2695,5
770.00,-2693,2
775.00,-2693,3
780.00,-2702,4
785.00,-2697,4
790.00,-2694,2
795.00,-2699,4
800.00,-2693,2
805.00,-2696,5
810.00,-2700,5
815.00,-2699,3
820.00,-2694,2
825.00,-2696,2
830.00,-2692,4
835.00,-2694,3
840.00,-2696,2
845.00,-2691,2
850.00,-2696,3
855.00,-2693,4
860.00,-2693,4
865.00,-2685,3
870.00,-2686,1
875.00,-2690,4
880.00,-2688,4
885.00,-2691,3
890.00,-2691,2
895.00,-2693,2
900.00,-2690,4
905.00,-2692,4
910.00,-2688,3
915.00,-2692,3
920.00,-2689,5
925.00,-2690,3
930.00,-2694,4
935.00,-2694,3
940.00,-2704,4
945.00,-2695,4
950.00,-2699,2
955.00,-2696,3
960.00,-2693,3
965.00,-2694,5
970.00,-2687,2
975.00,-2693,5
980.00,-2693,4
985.00,-2693,3
990.00,-2690,4
995.00,-2694,2
1000.00,-2687,0
1005.00,-2690,2
1010.00,-2687,4
1015.00,-2690,3
1020.00,-2693,2
1025.00,-2694,3
1030.00,-2690,2
1035.00,-2693,2
1040.00,-2697,3
1045.00,-2693,5
1050.00,-2686,2
1055.00,-2695,2
1060.00,-2686,2
1065.00,-2689,5
1070.00,-2689,4
1075.00,-2690,3
1080.00,-2689,2
1085.00,-2693,1
1090.00,-2691,5
1095.00,-2684,3
1100.00,-2686,3
1105.00,-2690,5
1110.00,-2690,2
1115.00,-2690,4
1120.00,-2699,3
1125.00,-2695,2
1130.00,-2690,4
1135.00,-2691,1
1140.00,-2695,3
1145.00,-2690,4
1150.00,-2696,4
1155.00,-2684,3
1160.00,-2687,3
1165.00,-2690,4
1170.00,-2692,3
1175.00,-2687,3
1180.00,-2686,3
1185.00,-2688,2
1190.00,-2685,2
1195.00,-2687,4
1200.00,-2688,3
1205.00,-2686,3
1210.00,-2693,4
1215.00,-2691,5
1220.00,-2687,3
1225.00,-2679,3
1230.00,-2686,4
1235.00,-2687,4
1240.00,-2693,3
1245.00,-2690,5
1250.00,-2685,5
1255.00,-2687,4
1260.00,-2687,2
1265.00,-2688,4
1270.00,-2692,3
1275.00,-2685,3
1280.00,-2683,4
1285.00,-2686,2
1290.00,-2687,5
1295.00,-2687,4
1300.00,-2690,2
1305.00,-2687,3
1310.00,-2684,3
1315.00,-2687,5
1320.00,-2685,3
1325.00,-2681,3
1330.00,-2683,3
1335.00,-2679,5
1340.00,-2679,4
1345.00,-2687,4
1350.00,-2680,4
1355.00,-2678,4
1360.00,-2680,2
1365.00,-2685,3
1370.00,-2676,3
1375.00,-2694,3
1380.00,-2687,4
1385.00,-2685,3
1390.00,-2689,4
1395.00,-2685,3
1400.00,-2682,2
1405.00,-2685,3
1410.00,-2688,2
1415.00,-2685,4
1420.00,-2685,3
1425.00,-2685,4
1430.00,-2691,3
1435.00,-2696,4
1440.00,-2696,3
1445.00,-2693,2
1450.00,-2690,5
1455.00,-2687,2
1460.00,-2690,3
1465.00,-2692,4
1470.00,-2698,4
1475.00,-2693,4
1480.00,-2687,0
1485.00,-2690,3
1490.00,-2695,2
1495.00,-2690,2
1500.00,-2696,2
1505.00,-2696,3
1510.00,-2696,5
1515.00,-2699,2
1520.00,-2689,4
1525.00,-2692,2
1530.00,-2693,2
1535.00,-2696,4
1540.00,-2690,4
1545.00,-2693,5
1550.00,-2694,2
1555.00,-2692,3
1560.00,-2687,2
1565.00,-2694,2
1570.00,-2687,4
1575.00,-2690,2
1580.00,-2690,2
1585.00,-2690,2
1590.00,-2696,5
1595.00,-2690,5
1600.00,-2690,3
1605.00,-2689,4
1610.00,-2695,2
1615.00,-2683,3
1620.00,-2681,3
1625.00,-2682,5
1630.00,-2682,4
1635.00,-2682,3
1640.00,-2682,4
1645.00,-2676,2
1650.00,-2688,3
1655.00,-2685,2
1660.00,-2684,2
1665.00,-2684,4
1670.00,-2689,2
1675.00,-2686,2
1680.00,-2685,2
1685.00,-2684,2
1690.00,-2681,4
1695.00,-2686,2
1700.00,-2679,6
1705.00,-2678,3
1710.00,-2679,2
1715.00,-2679,2
1720.00,-2678,2
1725.00,-2682,3
1730.00,-2685,2
1735.00,-2684,2
1740.00,-2682,2
1745.00,-2682,2
1750.00,-2678,4
1755.00,-2677,5
1760.00,-2680,5
1765.00,-2682,4
1770.00,-2679,2
1775.00,-2679,4
1780.00,-2682,2
1785.00,-2682,2
1790.00,-2682,2
1795.00,-2679,2
1800.00,-2677,2
