Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-7508,2
5.00,-7507,4
10.00,-7512,2
15.00,-7501,2
20.00,-7500,2
25.00,-7501,2
30.00,-7502,4
35.00,-7499,2
40.00,-7505,2
45.00,-7506,2
50.00,-7507,1
55.00,-7510,2
60.00,-7496,2
65.00,-7505,3
70.00,-7508,2
75.00,-7499,5
80.00,-7506,0
85.00,-7505,4
90.00,-7499,2
95.00,-7501,2
100.00,-7499,2
105.00,-7502,3
110.00,-7506,3
115.00,-7504,2
120.00,-7501,3
125.00,-7503,4
130.00,-7509,2
135.00,-7510,2
140.00,-7500,1
145.00,-7513,1
150.00,-7506,1
155.00,-7521,2
160.00,-7508,2
165.00,-7506,3
170.00,-7500,2
175.00,-7500,2
180.00,-7497,2
185.00,-7507,2
190.00,-7505,1
195.00,-7500,2
200.00,-7497,2
205.00,-7497,3
210.00,-7503,2
215.00,-7503,2
220.00,-7504,2
225.00,-7497,2
230.00,-7509,3
235.00,-7501,4
240.00,-7503,2
245.00,-7504,2
250.00,-7504,3
255.00,-7505,1
260.00,-7497,1
265.00,-7502,2
270.00,-7500,3
275.00,-7497,3
280.00,-7515,1
285.00,-7508,2
290.00,-7509,4
295.00,-7513,1
300.00,-7507,3
305.00,-7494,3
310.00,-7489,5
315.00,-7503,3
320.00,-7495,3
325.00,-7505,2
330.00,-7504,3
335.00,-7503,1
340.00,-7503,1
345.00,-7498,5
350.00,-7494,2
355.00,-7500,2
360.00,-7498,2
365.00,-7500,0
370.00,-7504,3
375.00,-7500,2
380.00,-7507,2
385.00,-7507,0
390.00,-7507,3
395.00,-7501,2
400.00,-7504,2
405.00,-7509,0
410.00,-7499,4
415.00,-7500,2
420.00,-7509,2
425.00,-7512,2
430.00,-7518,1
435.00,-7513,1
440.00,-7521,0
445.00,-7512,3
450.00,-7524,2
455.00,-7521,2
460.00,-7518,1
465.00,-7510,4
470.00,-7510,3
475.00,-7498,2
480.00,-7507,3
485.00,-7506,2
490.00,-7496,2
495.00,-7494,0
500.00,-7498,2
505.00,-7506,3
510.00,-7503,2
515.00,-7508,2
520.00,-7503,2
525.00,-7488,0
530.00,-7493,2
535.00,-7491,2
540.00,-7488,4
545.00,-7488,2
550.00,-7488,3
555.00,-7479,3
560.00,-7487,2
565.00,-7488,4
570.00,-7485,4
575.00,-7483,2
580.00,-7485,2
585.00,-7482,2
590.00,-7487,4
595.00,-7483,2
600.00,-7483,4
605.00,-7486,4
610.00,-7485,2
615.00,-7478,5
620.00,-7482,3
625.00,-7476,2
630.00,-7484,2
635.00,-7482,3
640.00,-7488,2
645.00,-7473,2
650.00,-7492,2
655.00,-7484,3
660.00,-7489,1
665.00,-7486,3
670.00,-7489,2
675.00,-7489,1
680.00,-7485,3
685.00,-7494,3
690.00,-7495,2
695.00,-7484,4
700.00,-7494,2
705.00,-7491,2
710.00,-7497,2
715.00,-7499,4
720.00,-7500,2
725.00,-7505,0
730.00,-7503,5
735.00,-7491,1
740.00,-7497,2
745.00,-7485,2
750.00,-7491,3
755.00,-7500,2
760.00,-7494,2
765.00,-7494,4
770.00,-7504,2
775.00,-7497,3
780.00,-7499,2
785.00,-7494,3
790.00,-7501,2
795.00,-7491,2
800.00,-7497,5
805.00,-7503,2
810.00,-7500,4
815.00,-7497,2
820.00,-7509,2
825.00,-7498,2
830.00,-7502,4
835.00,-7503,2
840.00,-7505,2
845.00,-7495,2
850.00,-7502,1
855.00,-7498,3
860.00,-7500,4
865.00,-7504,2
870.00,-7500,2
875.00,-7498,1
880.00,-7500,2
885.00,-7491,4
890.00,-7476,0
895.00,-7497,2
900.00,-7494,0
905.00,-7491,2
910.00,-7497,2
915.00,-7497,1
920.00,-7492,2
925.00,-7491,1
930.00,-7488,2
935.00,-7489,2
940.00,-7485,2
945.00,-7489,5
950.00,-7498,2
955.00,-7482,3
960.00,-7488,3
965.00,-7491,4
970.00,-7488,4
975.00,-7485,3
980.00,-7487,2
985.00,-7488,3
990.00,-7489,2
995.00,-7496,1
1000.00,-7488,2
1005.00,-7489,1
1010.00,-7490,2
1015.00,-7493,3
1020.00,-7495,2
1025.00,-7493,2
1030.00,-7483,2
1035.00,-7479,3
1040.00,-7479,0
1045.00,-7479,2
1050.00,-7491,2
1055.00,-7483,2
1060.00,-7476,4
1065.00,-7482,2
1070.00,-7484,2
1075.00,-7485,3
1080.00,-7485,3
1085.00,-7492,2
1090.00,-7488,2
1095.00,-7491,2
1100.00,-7491,5
1105.00,-7494,2
1110.00,-7498,3
1115.00,-7496,3
1120.00,-7488,3
1125.00,-7485,2
1130.00,-7462,2
1135.00,-7471,3
1140.00,-7469,2
1145.00,-7469,3
1150.00,-7467,3
1155.00,-7473,1
1160.00,-7479,1
1165.00,-7485,3
1170.00,-7472,2
1175.00,-7470,5
1180.00,-7473,3
1185.00,-7468,2
1190.00,-7467,3
1195.00,-7475,3
