Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-1931,3
5.00,-1937,6
10.00,-1931,4
15.00,-1928,4
20.00,-1934,4
25.00,-1935,2
30.00,-1937,3
35.00,-1939,4
40.00,-1939,2
45.00,-1934,1
50.00,-1933,4
55.00,-1936,5
60.00,-1937,2
65.00,-1936,4
70.00,-1935,2
75.00,-1929,3
80.00,-1936,2
85.00,-1944,3
90.00,-1940,5
95.00,-1937,4
100.00,-1936,6
105.00,-1944,4
110.00,-1939,3
115.00,-1943,4
120.00,-1928,3
125.00,-1942,4
130.00,-1936,2
135.00,-1936,2
140.00,-1938,2
145.00,-1933,4
150.00,-1935,1
155.00,-1934,2
160.00,-1938,3
165.00,-1930,4
170.00,-1935,5
175.00,-1937,5
180.00,-1943,4
185.00,-1940,3
190.00,-1934,4
195.00,-1940,2
200.00,-1932,5
205.00,-1937,1
210.00,-1934,3
215.00,-1936,5
220.00,-1927,4
225.00,-1930,4
230.00,-1927,2
235.00,-1930,3
240.00,-1928,2
245.00,-1931,3
250.00,-1933,4
255.00,-1928,4
260.00,-1933,2
265.00,-1934,2
270.00,-1935,2
275.00,-1933,5
280.00,-1939,3
285.00,-1933,4
290.00,-1937,2
295.00,-1934,4
300.00,-1936,2
305.00,-1936,5
310.00,-1944,5
315.00,-1939,0
320.00,-1938,2
325.00,-1931,5
330.00,-1936,4
335.00,-1942,3
340.00,-1937,4
345.00,-1930,4
350.00,-1938,6
355.00,-1947,5
360.00,-1944,3
365.00,-1934,3
370.00,-1936,3
375.00,-1938,3
380.00,-1939,3
385.00,-1934,2
390.00,-1939,4
395.00,-1932,5
400.00,-1929,2
405.00,-1933,2
410.00,-1941,5
415.00,-1940,4
420.00,-1941,4
425.00,-1937,3
430.00,-1935,4
435.00,-1939,5
440.00,-1939,2
445.00,-1936,4
450.00,-1933,2
455.00,-1939,3
460.00,-1936,4
465.00,-1935,2
470.00,-1933,3
475.00,-1941,3
480.00,-1935,1
485.00,-1938,5
490.00,-1931,2
495.00,-1933,3
500.00,-1935,5
505.00,-1925,3
510.00,-1931,5
515.00,-1935,4
520.00,-1937,5
525.00,-1929,3
530.00,-1938,3
535.00,-1942,2
540.00,-1935,4
545.00,-1939,2
550.00,-1934,2
555.00,-1938,4
560.00,-1942,4
565.00,-1947,5
570.00,-1945,4
575.00,-1952,3
580.00,-1939,3
585.00,-1941,3
590.00,-1944,5
595.00,-1939,3
600.00,-1939,5
605.00,-1949,3
610.00,-1946,4
615.00,-1944,4
620.00,-1945,3
625.00,-1954,2
630.00,-1944,2
635.00,-1943,4
640.00,-1943,2
645.00,-1953,2
650.00,-1937,4
655.00,-1941,2
660.00,-1937,3
665.00,-1948,1
670.00,-1946,2
675.00,-1943,6
680.00,-1940,5
685.00,-1945,2
690.00,-1946,6
695.00,-1949,1
700.00,-1941,4
705.00,-1936,4
710.00,-1939,5
715.00,-1942,5
720.00,-1947,5
725.00,-1944,3
730.00,-1951,5
735.00,-1936,5
740.00,-1936,5
745.00,-1939,2
750.00,-1942,4
755.00,-1937,3
760.00,-1947,4
765.00,-1943,2
770.00,-1944,3
775.00,-1938,4
780.00,-1944,2
785.00,-1942,4
790.00,-1936,2
795.00,-1941,2
800.00,-1948,3
805.00,-1945,2
810.00,-1942,5
815.00,-1950,2
820.00,-1944,3
825.00,-1949,5
830.00,-1944,4
835.00,-1948,5
840.00,-1948,2
845.00,-1948,3
850.00,-1947,5
855.00,-1947,4
860.00,-1950,5
865.00,-1944,3
870.00,-1951,2
875.00,-1951,3
880.00,-1951,4
885.00,-1955,4
890.00,-1942,2
895.00,-1950,5
900.00,-1946,6
905.00,-1951,2
910.00,-1944,4
915.00,-1951,3
920.00,-1953,1
925.00,-1951,4
930.00,-1949,5
935.00,-1954,2
940.00,-1949,3
945.00,-1947,1
950.00,-1954,4
955.00,-1952,2
960.00,-1952,2
965.00,-1953,2
970.00,-1952,4
975.00,-1951,2
980.00,-1950,5
985.00,-1954,5
990.00,-1950,2
995.00,-1949,3
1000.00,-1945,4
1005.00,-1945,4
1010.00,-1947,4
1015.00,-1948,4
1020.00,-1943,4
1025.00,-1945,2
1030.00,-1947,3
1035.00,-1947,5
1040.00,-1945,3
1045.00,-1937,3
1050.00,-1943,4
1055.00,-1942,5
1060.00,-1939,5
1065.00,-1948,5
1070.00,-1953,5
1075.00,-1956,3
1080.00,-1958,2
1085.00,-1954,3
1090.00,-1950,5
1095.00,-1954,4
