Index,Raw16,Visual_mV
0,1713,266.11328125
1,1681,261.23046875
2,1713,266.11328125
3,1713,266.11328125
4,1681,261.23046875
5,1713,266.11328125
6,1729,268.5546875
7,1697,263.671875
8,1713,266.11328125
9,1713,266.11328125
10,1697,263.671875
11,1713,266.11328125
12,1713,266.11328125
13,1697,263.671875
14,1713,266.11328125
15,1713,266.11328125
16,1697,263.671875
17,1713,266.11328125
18,1713,266.11328125
19,1681,261.23046875
20,1713,266.11328125
21,1713,266.11328125
22,1681,261.23046875
23,1713,266.11328125
24,1729,268.5546875
25,1681,261.23046875
26,1713,266.11328125
27,1713,266.11328125
28,1697,263.671875
29,1713,266.11328125
30,1713,266.11328125
31,1697,263.671875
32,1713,266.11328125
33,1713,266.11328125
34,1697,263.671875
35,1713,266.11328125
36,1713,266.11328125
37,1697,263.671875
38,1713,266.11328125
39,1713,266.11328125
40,1697,263.671875
41,1713,266.11328125
42,1729,268.5546875
43,1681,261.23046875
44,1713,266.11328125
45,1713,266.11328125
46,1681,261.23046875
47,1713,266.11328125
48,1713,266.11328125
49,1697,263.671875
50,1713,266.11328125
51,1713,266.11328125
52,1697,263.671875
53,1697,263.671875
54,1729,268.5546875
55,1681,261.23046875
56,1713,266.11328125
57,1713,266.11328125
58,1697,263.671875
59,1713,266.11328125
60,1713,266.11328125
61,1697,263.671875
62,1713,266.11328125
63,1713,266.11328125
64,1697,263.671875
65,1713,266.11328125
66,1713,266.11328125
67,1697,263.671875
68,1713,266.11328125
69,1713,266.11328125
70,1697,263.671875
71,1713,266.11328125
72,1713,266.11328125
73,1697,263.671875
74,1713,266.11328125
75,1713,266.11328125
76,1697,263.671875
77,1713,266.11328125
78,1729,268.5546875
79,1697,263.671875
80,1713,266.11328125
81,1729,268.5546875
82,1697,263.671875
83,1713,266.11328125
84,1729,268.5546875
85,1697,263.671875
86,1713,266.11328125
87,1713,266.11328125
88,1681,261.23046875
89,1713,266.11328125
90,1713,266.11328125
91,1697,263.671875
92,1713,266.11328125
