Index,Raw16,Visual_mV
1,2666,407.71484375
2,2634,402.83203125
3,2650,405.2734375
4,2666,407.71484375
5,2634,402.83203125
6,2634,402.83203125
7,2666,407.71484375
8,2634,402.83203125
9,2634,402.83203125
10,2666,407.71484375
11,2634,402.83203125
12,2650,405.2734375
13,2666,407.71484375
14,2634,402.83203125
15,2650,405.2734375
16,2666,407.71484375
17,2634,402.83203125
18,2650,405.2734375
19,2666,407.71484375
20,2650,405.2734375
21,2634,402.83203125
22,2666,407.71484375
23,2634,402.83203125
24,2650,405.2734375
25,2666,407.71484375
26,2634,402.83203125
27,2650,405.2734375
28,2666,407.71484375
29,2634,402.83203125
30,2650,405.2734375
31,2666,407.71484375
32,2650,405.2734375
33,2650,405.2734375
34,2666,407.71484375
35,2634,402.83203125
36,2650,405.2734375
37,2650,405.2734375
38,2634,402.83203125
39,2650,405.2734375
40,2666,407.71484375
41,2634,402.83203125
42,2650,405.2734375
43,2666,407.71484375
44,2650,405.2734375
45,2650,405.2734375
46,2666,407.71484375
47,2634,402.83203125
48,2650,405.2734375
49,2666,407.71484375
50,2634,402.83203125
51,2650,405.2734375
52,2666,407.71484375
53,2634,402.83203125
54,2634,402.83203125
55,2666,407.71484375
56,2650,405.2734375
57,2650,405.2734375
58,2666,407.71484375
59,2634,402.83203125
60,2634,402.83203125
61,2666,407.71484375
62,2634,402.83203125
63,2634,402.83203125
64,2666,407.71484375
65,2634,402.83203125
66,2634,402.83203125
67,2666,407.71484375
68,2634,402.83203125
69,2650,405.2734375
70,2650,405.2734375
71,2634,402.83203125
72,2650,405.2734375
73,2666,407.71484375
74,2634,402.83203125
75,2634,402.83203125
76,2666,407.71484375
77,2634,402.83203125
78,2650,405.2734375
79,2650,405.2734375
80,2634,402.83203125
81,2650,405.2734375
82,2666,407.71484375
83,2634,402.83203125
84,2650,405.2734375
85,2666,407.71484375
86,2634,402.83203125
87,2650,405.2734375
88,2666,407.71484375
89,2634,402.83203125
90,2650,405.2734375
91,2666,407.71484375
92,2634,402.83203125
93,2650,405.2734375
94,2666,407.71484375
95,2634,402.83203125
96,2650,405.2734375
97,2666,407.71484375
98,2634,402.83203125
99,2650,405.2734375
100,2666,407.71484375
101,2634,402.83203125
102,2650,405.2734375
103,2650,405.2734375
104,2634,402.83203125
105,2650,405.2734375
106,2650,405.2734375
107,2618,400.390625
108,2650,405.2734375
109,2650,405.2734375
110,2634,402.83203125
111,2650,405.2734375
112,2666,407.71484375
113,2618,400.390625
114,2650,405.2734375
115,2666,407.71484375
116,2618,400.390625
117,2650,405.2734375
118,2650,405.2734375
119,2634,402.83203125
120,2650,405.2734375
121,2666,407.71484375
122,2634,402.83203125
123,2650,405.2734375
124,2666,407.71484375
125,2618,400.390625
126,2650,405.2734375
127,2682,410.15625
128,2634,402.83203125
129,2650,405.2734375
130,2666,407.71484375
131,2618,400.390625
132,2650,405.2734375
133,2650,405.2734375
134,2634,402.83203125
135,2650,405.2734375
136,2666,407.71484375
137,2634,402.83203125
138,2650,405.2734375
139,2666,407.71484375
140,2634,402.83203125
141,2650,405.2734375
142,2650,405.2734375
143,2634,402.83203125
144,2650,405.2734375
145,2666,407.71484375
146,2634,402.83203125
147,2650,405.2734375
148,2666,407.71484375
149,2618,400.390625
150,2650,405.2734375
151,2666,407.71484375
152,2634,402.83203125
153,2650,405.2734375
154,2650,405.2734375
155,2634,402.83203125
156,2650,405.2734375
157,2666,407.71484375
158,2634,402.83203125
159,2650,405.2734375
160,2650,405.2734375
161,2634,402.83203125
162,2650,405.2734375
163,2666,407.71484375
164,2618,400.390625
165,2650,405.2734375
166,2666,407.71484375
167,2634,402.83203125
168,2650,405.2734375
169,2650,405.2734375
170,2634,402.83203125
171,2650,405.2734375
172,2650,405.2734375
173,2634,402.83203125
174,2650,405.2734375
175,2650,405.2734375
176,2634,402.83203125
177,2650,405.2734375
178,2650,405.2734375
179,2618,400.390625
180,2650,405.2734375
181,2650,405.2734375
182,2634,402.83203125
183,2650,405.2734375
184,2650,405.2734375
185,2634,402.83203125
186,2650,405.2734375
187,2666,407.71484375
188,2634,402.83203125
189,2650,405.2734375
190,2650,405.2734375
191,2634,402.83203125
192,2650,405.2734375
193,2650,405.2734375
194,2634,402.83203125
195,2650,405.2734375
196,2666,407.71484375
197,2634,402.83203125
198,2650,405.2734375
199,2650,405.2734375
200,2618,400.390625
201,2650,405.2734375
202,2650,405.2734375
203,2634,402.83203125
204,2650,405.2734375
205,2650,405.2734375
206,2634,402.83203125
207,2650,405.2734375
208,2666,407.71484375
209,2634,402.83203125
210,2634,402.83203125
211,2650,405.2734375
212,2634,402.83203125
213,2650,405.2734375
214,2650,405.2734375
215,2618,400.390625
216,2650,405.2734375
217,2650,405.2734375
218,2618,400.390625
219,2650,405.2734375
220,2650,405.2734375
221,2634,402.83203125
222,2650,405.2734375
223,2650,405.2734375
224,2634,402.83203125
225,2650,405.2734375
226,2650,405.2734375
227,2618,400.390625
228,2650,405.2734375
229,2650,405.2734375
230,2634,402.83203125
231,2650,405.2734375
232,2666,407.71484375
233,2634,402.83203125
234,2650,405.2734375
235,2650,405.2734375
236,2634,402.83203125
237,2650,405.2734375
238,2650,405.2734375
239,2634,402.83203125
240,2650,405.2734375
241,2650,405.2734375
242,2634,402.83203125
243,2650,405.2734375
244,2650,405.2734375
245,2634,402.83203125
246,2650,405.2734375
247,2650,405.2734375
248,2618,400.390625
249,2650,405.2734375
250,2634,402.83203125
251,2634,402.83203125
252,2650,405.2734375
253,2650,405.2734375
254,2618,400.390625
255,2650,405.2734375
256,2650,405.2734375
257,2634,402.83203125
258,2650,405.2734375
259,2650,405.2734375
260,2634,402.83203125
261,2650,405.2734375
262,2650,405.2734375
263,2634,402.83203125
264,2650,405.2734375
265,2650,405.2734375
266,2634,402.83203125
267,2650,405.2734375
268,2650,405.2734375
269,2634,402.83203125
270,2650,405.2734375
271,2650,405.2734375
272,2634,402.83203125
273,2650,405.2734375
274,2650,405.2734375
275,2634,402.83203125
276,2650,405.2734375
277,2650,405.2734375
278,2634,402.83203125
279,2650,405.2734375
280,2650,405.2734375
281,2650,405.2734375
282,2650,405.2734375
283,2634,402.83203125
284,2634,402.83203125
285,2666,407.71484375
286,2650,405.2734375
287,2650,405.2734375
288,2650,405.2734375
289,2634,402.83203125
290,2634,402.83203125
291,2650,405.2734375
292,2650,405.2734375
293,2618,400.390625
294,2650,405.2734375
295,2634,402.83203125
296,2634,402.83203125
297,2666,407.71484375
298,2634,402.83203125
299,2634,402.83203125
300,2666,407.71484375
