Index,Raw16,Visual_mV
61,4031,615.234375
62,3999,610.3515625
63,4015,612.79296875
64,4031,615.234375
65,4015,612.79296875
66,3999,610.3515625
67,4031,615.234375
68,4031,615.234375
69,4015,612.79296875
70,4047,617.67578125
71,4015,612.79296875
72,3999,610.3515625
73,4031,615.234375
74,4015,612.79296875
75,3999,610.3515625
76,4047,617.67578125
77,4015,612.79296875
78,3999,610.3515625
79,4031,615.234375
80,4015,612.79296875
81,4015,612.79296875
82,4031,615.234375
83,3999,610.3515625
84,4015,612.79296875
85,4031,615.234375
86,4015,612.79296875
87,4015,612.79296875
88,4031,615.234375
89,4015,612.79296875
90,4015,612.79296875
91,4031,615.234375
92,4015,612.79296875
93,3999,610.3515625
94,4031,615.234375
95,4015,612.79296875
96,4015,612.79296875
97,4031,615.234375
98,4015,612.79296875
99,3999,610.3515625
100,4031,615.234375
101,4015,612.79296875
102,3999,610.3515625
103,4015,612.79296875
104,4015,612.79296875
105,3999,610.3515625
106,4031,615.234375
107,4015,612.79296875
108,3999,610.3515625
109,4031,615.234375
110,3999,610.3515625
111,3999,610.3515625
112,4031,615.234375
113,3999,610.3515625
114,3983,607.91015625
115,4015,612.79296875
116,4015,612.79296875
117,3999,610.3515625
118,4015,612.79296875
119,3999,610.3515625
120,3999,610.3515625
121,4031,615.234375
122,4031,615.234375
123,4015,612.79296875
124,4015,612.79296875
125,4015,612.79296875
126,3999,610.3515625
127,4031,615.234375
128,4031,615.234375
129,4015,612.79296875
130,4015,612.79296875
131,4031,615.234375
132,3999,610.3515625
133,4047,617.67578125
134,4031,615.234375
135,4015,612.79296875
136,3999,610.3515625
137,3999,610.3515625
138,3999,610.3515625
139,4015,612.79296875
140,4015,612.79296875
141,3999,610.3515625
142,4047,617.67578125
143,4015,612.79296875
144,3999,610.3515625
145,3999,610.3515625
146,4031,615.234375
147,4015,612.79296875
148,4015,612.79296875
149,4031,615.234375
150,4015,612.79296875
151,4047,617.67578125
152,4015,612.79296875
153,3999,610.3515625
154,4015,612.79296875
155,4015,612.79296875
156,3983,607.91015625
157,4015,612.79296875
158,3999,610.3515625
159,3983,607.91015625
160,4015,612.79296875
161,4015,612.79296875
162,3999,610.3515625
163,4015,612.79296875
164,4015,612.79296875
165,3999,610.3515625
166,3999,610.3515625
167,4031,615.234375
168,3983,607.91015625
169,4015,612.79296875
170,4031,615.234375
171,3983,607.91015625
172,4015,612.79296875
173,3999,610.3515625
174,3967,605.46875
175,4015,612.79296875
176,4015,612.79296875
177,3967,605.46875
178,4015,612.79296875
179,4015,612.79296875
180,3983,607.91015625
181,3999,610.3515625
182,3999,610.3515625
183,3983,607.91015625
184,4031,615.234375
185,4031,615.234375
186,3999,610.3515625
187,4015,612.79296875
188,4015,612.79296875
189,3999,610.3515625
190,4031,615.234375
191,4015,612.79296875
192,3999,610.3515625
193,4031,615.234375
194,4015,612.79296875
195,3983,607.91015625
196,4031,615.234375
197,4015,612.79296875
198,3983,607.91015625
199,4015,612.79296875
200,4031,615.234375
201,3999,610.3515625
202,4031,615.234375
203,4047,617.67578125
204,3983,607.91015625
205,4015,612.79296875
206,4031,615.234375
207,3999,610.3515625
208,4015,612.79296875
209,4031,615.234375
210,3983,607.91015625
211,3999,610.3515625
212,4015,612.79296875
213,3999,610.3515625
214,4015,612.79296875
215,4031,615.234375
216,3999,610.3515625
217,4015,612.79296875
218,4031,615.234375
219,3983,607.91015625
220,4015,612.79296875
221,4015,612.79296875
222,3983,607.91015625
223,4015,612.79296875
224,4031,615.234375
225,3983,607.91015625
226,3999,610.3515625
227,4015,612.79296875
228,3999,610.3515625
229,4015,612.79296875
230,4015,612.79296875
231,3999,610.3515625
232,3999,610.3515625
233,4031,615.234375
234,3999,610.3515625
235,4015,612.79296875
236,4031,615.234375
237,3999,610.3515625
238,4031,615.234375
239,4031,615.234375
240,3999,610.3515625
241,4031,615.234375
242,4047,617.67578125
243,4015,612.79296875
244,4031,615.234375
245,4015,612.79296875
246,3999,610.3515625
247,3999,610.3515625
248,4031,615.234375
249,3999,610.3515625
250,4031,615.234375
251,4031,615.234375
252,4015,612.79296875
253,4031,615.234375
254,4047,617.67578125
255,4015,612.79296875
256,4047,617.67578125
257,4047,617.67578125
258,4015,612.79296875
259,4047,617.67578125
260,4047,617.67578125
