Index,Raw16,Visual_mV
0,4494,676.26953125
1,4494,676.26953125
2,4510,678.7109375
3,4494,676.26953125
4,4478,673.828125
5,4526,681.15234375
6,4494,676.26953125
7,4494,676.26953125
8,4510,678.7109375
9,4494,676.26953125
10,4494,676.26953125
11,4510,678.7109375
12,4510,678.7109375
13,4494,676.26953125
14,4526,681.15234375
15,4510,678.7109375
16,4494,676.26953125
17,4526,681.15234375
18,4494,676.26953125
19,4478,673.828125
20,4526,681.15234375
21,4494,676.26953125
22,4494,676.26953125
23,4510,678.7109375
24,4494,676.26953125
25,4494,676.26953125
26,4510,678.7109375
27,4494,676.26953125
28,4494,676.26953125
29,4510,678.7109375
30,4494,676.26953125
31,4494,676.26953125
32,4510,678.7109375
33,4494,676.26953125
34,4494,676.26953125
35,4510,678.7109375
36,4494,676.26953125
37,4478,673.828125
38,4510,678.7109375
39,4510,678.7109375
40,4494,676.26953125
41,4510,678.7109375
42,4510,678.7109375
43,4494,676.26953125
44,4510,678.7109375
45,4510,678.7109375
46,4494,676.26953125
47,4510,678.7109375
48,4494,676.26953125
49,4494,676.26953125
50,4510,678.7109375
51,4510,678.7109375
52,4494,676.26953125
53,4510,678.7109375
54,4526,681.15234375
55,4494,676.26953125
56,4510,678.7109375
57,4510,678.7109375
58,4478,673.828125
59,4510,678.7109375
60,4510,678.7109375
61,4494,676.26953125
62,4494,676.26953125
63,4510,678.7109375
64,4478,673.828125
65,4494,676.26953125
66,4510,678.7109375
67,4494,676.26953125
68,4510,678.7109375
69,4510,678.7109375
70,4494,676.26953125
71,4510,678.7109375
72,4510,678.7109375
73,4478,673.828125
74,4510,678.7109375
75,4510,678.7109375
76,4494,676.26953125
77,4494,676.26953125
78,4510,678.7109375
79,4478,673.828125
80,4494,676.26953125
81,4510,678.7109375
82,4478,673.828125
83,4510,678.7109375
84,4510,678.7109375
85,4478,673.828125
86,4510,678.7109375
87,4494,676.26953125
88,4478,673.828125
89,4494,676.26953125
90,4510,678.7109375
91,4478,673.828125
92,4510,678.7109375
93,4510,678.7109375
94,4478,673.828125
95,4510,678.7109375
96,4494,676.26953125
97,4478,673.828125
98,4494,676.26953125
99,4510,678.7109375
100,4478,673.828125
101,4494,676.26953125
102,4494,676.26953125
103,4478,673.828125
104,4494,676.26953125
105,4510,678.7109375
106,4478,673.828125
107,4510,678.7109375
108,4526,681.15234375
109,4478,673.828125
110,4494,676.26953125
111,4510,678.7109375
112,4462,671.38671875
113,4510,678.7109375
114,4510,678.7109375
115,4478,673.828125
116,4494,676.26953125
117,4510,678.7109375
118,4478,673.828125
119,4510,678.7109375
120,4494,676.26953125
121,4478,673.828125
122,4510,678.7109375
123,4510,678.7109375
124,4462,671.38671875
125,4510,678.7109375
126,4510,678.7109375
127,4462,671.38671875
128,4494,676.26953125
129,4494,676.26953125
130,4462,671.38671875
131,4494,676.26953125
132,4510,678.7109375
133,4478,673.828125
134,4510,678.7109375
135,4510,678.7109375
136,4478,673.828125
137,4494,676.26953125
138,4510,678.7109375
139,4462,671.38671875
140,4494,676.26953125
141,4494,676.26953125
142,4478,673.828125
143,4494,676.26953125
144,4494,676.26953125
145,4462,671.38671875
146,4494,676.26953125
147,4510,678.7109375
148,4462,671.38671875
149,4494,676.26953125
150,4510,678.7109375
151,4478,673.828125
152,4494,676.26953125
153,4510,678.7109375
154,4462,671.38671875
155,4494,676.26953125
156,4510,678.7109375
157,4478,673.828125
158,4494,676.26953125
159,4494,676.26953125
160,4478,673.828125
161,4494,676.26953125
162,4510,678.7109375
163,4478,673.828125
164,4494,676.26953125
165,4494,676.26953125
166,4462,671.38671875
167,4494,676.26953125
168,4510,678.7109375
169,4478,673.828125
170,4494,676.26953125
171,4494,676.26953125
172,4478,673.828125
173,4494,676.26953125
174,4510,678.7109375
175,4478,673.828125
176,4494,676.26953125
177,4510,678.7109375
178,4478,673.828125
179,4494,676.26953125
180,4510,678.7109375
181,4478,673.828125
182,4494,676.26953125
183,4494,676.26953125
184,4462,671.38671875
185,4494,676.26953125
186,4510,678.7109375
187,4478,673.828125
188,4494,676.26953125
189,4510,678.7109375
190,4462,671.38671875
191,4478,673.828125
192,4494,676.26953125
193,4462,671.38671875
194,4494,676.26953125
195,4494,676.26953125
196,4462,671.38671875
197,4494,676.26953125
198,4510,678.7109375
199,4462,671.38671875
200,4494,676.26953125
201,4494,676.26953125
202,4462,671.38671875
203,4494,676.26953125
204,4494,676.26953125
205,4478,673.828125
206,4494,676.26953125
207,4494,676.26953125
208,4462,671.38671875
209,4494,676.26953125
210,4494,676.26953125
211,4478,673.828125
212,4494,676.26953125
213,4494,676.26953125
214,4478,673.828125
215,4494,676.26953125
216,4494,676.26953125
217,4478,673.828125
218,4494,676.26953125
219,4494,676.26953125
220,4478,673.828125
221,4478,673.828125
222,4510,678.7109375
223,4478,673.828125
224,4478,673.828125
225,4494,676.26953125
226,4478,673.828125
227,4478,673.828125
228,4494,676.26953125
229,4478,673.828125
230,4478,673.828125
231,4494,676.26953125
232,4478,673.828125
233,4478,673.828125
234,4494,676.26953125
235,4478,673.828125
236,4478,673.828125
237,4494,676.26953125
238,4478,673.828125
239,4478,673.828125
240,4494,676.26953125
241,4478,673.828125
242,4478,673.828125
243,4494,676.26953125
244,4478,673.828125
245,4478,673.828125
246,4494,676.26953125
247,4478,673.828125
248,4478,673.828125
249,4494,676.26953125
250,4478,673.828125
251,4478,673.828125
252,4510,678.7109375
253,4462,671.38671875
254,4478,673.828125
255,4494,676.26953125
256,4478,673.828125
257,4478,673.828125
258,4494,676.26953125
259,4462,671.38671875
260,4478,673.828125
261,4494,676.26953125
262,4478,673.828125
263,4478,673.828125
264,4494,676.26953125
265,4478,673.828125
266,4478,673.828125
267,4494,676.26953125
268,4478,673.828125
269,4478,673.828125
270,4494,676.26953125
271,4478,673.828125
272,4478,673.828125
273,4510,678.7109375
274,4478,673.828125
275,4478,673.828125
276,4494,676.26953125
277,4478,673.828125
278,4478,673.828125
279,4510,678.7109375
280,4462,671.38671875
281,4478,673.828125
282,4494,676.26953125
283,4462,671.38671875
284,4478,673.828125
285,4494,676.26953125
286,4462,671.38671875
287,4478,673.828125
288,4494,676.26953125
289,4478,673.828125
290,4462,671.38671875
291,4494,676.26953125
292,4462,671.38671875
293,4478,673.828125
294,4510,678.7109375
295,4478,673.828125
