Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,1,5
5.00,-3,5
10.00,2,3
15.00,-1,3
20.00,-2,4
25.00,-5,3
30.00,-5,4
35.00,-5,5
40.00,1,2
45.00,-4,4
50.00,-7,3
55.00,-6,4
60.00,0,2
65.00,0,5
70.00,-5,3
75.00,-4,5
80.00,-4,3
85.00,1,5
90.00,5,3
95.00,-3,-19968
100.00,-3,3
105.00,-2,2
110.00,1,4
115.00,-4,3
120.00,-3,1
125.00,1,2
130.00,-4,6
135.00,1,4
140.00,0,5
145.00,0,2
150.00,-4,3
155.00,-3,5
160.00,-6,2
165.00,-1,2
170.00,-4,3
175.00,-3,2
180.00,-1,1
185.00,-3,2
190.00,1,2
195.00,1,2
200.00,-7,2
205.00,-4,3
210.00,-4,4
215.00,-3,2
220.00,-3,5
225.00,1,5
230.00,0,3
235.00,2,5
240.00,-3,4
245.00,-3,2
250.00,-3,2
255.00,-1,4
260.00,-2,3
265.00,0,4
270.00,-8,5
275.00,-3,2
280.00,-3,2
285.00,-4,6
290.00,-2,6
295.00,-5,5
300.00,-2,4
305.00,-1,2
310.00,0,1
315.00,-2,5
320.00,-4,3
325.00,-1,4
330.00,3,5
335.00,-9,2
340.00,-3,5
345.00,-4,3
350.00,-6,2
355.00,-2,5
360.00,-2,3
365.00,-4,5
370.00,1,5
375.00,2,4
380.00,-3,4
385.00,-4,3
390.00,-4,7
395.00,-3,2
400.00,-5,6
405.00,-3,4
410.00,-4,2
415.00,-2,5
420.00,1,4
425.00,-2,4
430.00,-4,2
435.00,-9,4
440.00,-5,3
445.00,-3,3
450.00,-2,3
455.00,0,3
460.00,-7,3
465.00,-2,5
470.00,-4,4
475.00,-4,3
480.00,-3,3
485.00,0,3
490.00,-5,5
495.00,-6,4
500.00,0,4
505.00,-1,4
510.00,2,2
515.00,-3,3
520.00,2,5
525.00,-7,3
530.00,-3,2
535.00,-5,2
540.00,-4,3
545.00,-4,2
550.00,0,3
555.00,-4,6
560.00,3,4
565.00,2,2
570.00,-3,4
575.00,-1,6
580.00,-4,4
585.00,2,1
590.00,-2,3
595.00,-8,2
600.00,-3,2
605.00,-3,4
610.00,-2,2
615.00,2,3
620.00,5,4
625.00,-2,4
630.00,3,5
635.00,-1,3
640.00,-6,5
645.00,-1,3
650.00,4,2
655.00,0,2
660.00,-4,5
665.00,-1,3
670.00,-5,2
675.00,-4,3
680.00,-5,4
685.00,-8,5
690.00,-1,4
695.00,-6,4
700.00,-7,2
705.00,1,1
710.00,-4,4
715.00,4,2
720.00,-2,5
725.00,2,4
730.00,1,5
735.00,-2,2
740.00,-5,2
745.00,-1,5
750.00,-3,2
755.00,-2,4
760.00,-5,1
765.00,-3,5
770.00,-3,4
775.00,-1,2
780.00,-3,4
785.00,-1,3
790.00,-4,3
795.00,-2,4
800.00,-1,3
805.00,-3,5
810.00,0,5
815.00,0,4
820.00,-4,4
825.00,2,2
830.00,-2,5
835.00,1,5
840.00,-4,3
845.00,-4,5
850.00,0,5
855.00,1,7
860.00,-1,4
865.00,-8,4
870.00,2,3
875.00,-10,4
880.00,2,4
885.00,-2,2
890.00,4,4
895.00,-3,2
900.00,-1,2
905.00,-2,2
910.00,-3,3
915.00,-4,3
920.00,-2,5
925.00,-1,1
930.00,4,1
935.00,-5,2
940.00,-2,2
945.00,-3,5
950.00,-1,2
955.00,3,2
960.00,-1,5
965.00,-5,3
970.00,-2,5
975.00,-6,4
980.00,-5,4
985.00,-4,4
990.00,0,2
995.00,2,3
1000.00,3,2
1005.00,2,6
1010.00,-2,3
1015.00,-1,2
1020.00,-2,4
1025.00,1,3
1030.00,0,4
1035.00,-5,3
1040.00,-3,2
1045.00,-5,3
1050.00,-3,5
1055.00,-3,3
1060.00,-5,3
1065.00,-2,3
1070.00,-4,3
1075.00,-1,2
1080.00,-4,4
1085.00,-7,2
1090.00,-3,3
1095.00,3,4
1100.00,2,3
1105.00,-4,1
1110.00,0,3
1115.00,-3,2
1120.00,-3,2
1125.00,-6,4
1130.00,-3,5
1135.00,-1,2
1140.00,-3,3
1145.00,-6,3
1150.00,-1,3
1155.00,-4,6
1160.00,-8,2
1165.00,-8,5
1170.00,0,5
1175.00,-5,4
1180.00,-8,4
1185.00,-4,3
1190.00,-4,5
1195.00,-2,5
1200.00,-2,3
1205.00,-6,2
1210.00,-5,5
1215.00,-4,5
1220.00,2,2
1225.00,-7,4
1230.00,-6,2
1235.00,0,5
1240.00,0,3
1245.00,-2,2
1250.00,-2,3
1255.00,-3,3
1260.00,-7,5
1265.00,-4,5
1270.00,0,2
1275.00,-5,3
1280.00,-1,5
1285.00,-1,1
1290.00,0,2
1295.00,-1,3
1300.00,3,3
1305.00,-3,4
1310.00,-1,3
1315.00,-3,5
1320.00,-3,3
1325.00,-1,2
1330.00,1,5
1335.00,0,3
1340.00,-1,2
1345.00,-3,3
1350.00,-1,2
1355.00,-7,3
1360.00,-1,4
1365.00,1,5
1370.00,0,3
1375.00,-3,4
1380.00,-1,3
1385.00,-2,3
1390.00,-2,3
1395.00,-3,5
1400.00,-4,5
1405.00,-5,3
1410.00,4,3
1415.00,-3,2
1420.00,0,5
1425.00,6,2
1430.00,-3,2
1435.00,-7,5
1440.00,-4,3
1445.00,-2,3
1450.00,-6,2
1455.00,-3,3
1460.00,-1,1
1465.00,-5,4
1470.00,-4,2
1475.00,1,4
1480.00,-6,2
1485.00,0,3
1490.00,-3,4
1495.00,-2,5
1500.00,2,4
1505.00,-2,2
1510.00,-6,5
1515.00,-1,5
1520.00,4,3
1525.00,-6,4
1530.00,-5,4
1535.00,-2,1
1540.00,-4,2
1545.00,-3,2
1550.00,-4,2
1555.00,3,3
1560.00,-4,2
1565.00,-4,3
1570.00,1,3
1575.00,1,5
1580.00,-2,4
1585.00,-2,3
1590.00,-1,3
1595.00,1,3
1600.00,1,2
1605.00,-5,5
1610.00,-7,5
1615.00,0,2
1620.00,-1,3
1625.00,-1,4
1630.00,-2,4
1635.00,-1,5
1640.00,-4,3
1645.00,1,4
1650.00,-1,3
1655.00,-3,3
1660.00,-4,4
1665.00,-1,4
1670.00,-3,5
1675.00,-8,4
1680.00,-2,5
1685.00,4,4
1690.00,-4,3
1695.00,-5,2
1700.00,-1,2
1705.00,-4,5
1710.00,-4,7
1715.00,0,3
1720.00,2,2
1725.00,-3,5
1730.00,-4,5
1735.00,-6,4
1740.00,-4,5
1745.00,-1,3
1750.00,-1,5
1755.00,-5,1
1760.00,-2,4
1765.00,2,4
1770.00,3,3
1775.00,-3,5
1780.00,0,2
1785.00,-3,2
1790.00,-2,6
1795.00,-5,3
1800.00,-7,6
1805.00,-6,3
1810.00,-2,1
1815.00,5,4
1820.00,-3,4
1825.00,-1,2
1830.00,-8,4
1835.00,1,2
1840.00,-6,4
1845.00,-2,4
1850.00,-6,5
1855.00,-1,2
1860.00,0,5
1865.00,-2,5
1870.00,-4,4
1875.00,-2,3
1880.00,0,2
1885.00,-5,4
1890.00,-6,4
1895.00,-2,3
1900.00,0,5
1905.00,-7,2
1910.00,-1,3
1915.00,-1,3
1920.00,-1,5
1925.00,-4,3
1930.00,-1,5
1935.00,-4,5
1940.00,4,2
1945.00,-2,5
1950.00,0,4
1955.00,-1,3
1960.00,-5,2
1965.00,-3,3
1970.00,-1,3
1975.00,-5,3
1980.00,-3,4
1985.00,0,2
1990.00,-6,5
1995.00,-3,5
2000.00,-2,4
2005.00,-8,4
2010.00,0,4
2015.00,-3,2
2020.00,0,3
2025.00,-2,3
2030.00,-4,3
2035.00,-4,4
2040.00,-5,4
2045.00,-5,5
2050.00,-1,2
2055.00,1,3
2060.00,-1,5
2065.00,-7,2
2070.00,-1,5
2075.00,4,5
2080.00,-8,3
2085.00,-1,3
2090.00,1,2
2095.00,-2,4
2100.00,-1,4
2105.00,-6,3
2110.00,-1,4
2115.00,0,4
2120.00,-1,3
2125.00,1,3
2130.00,-3,4
2135.00,1,2
2140.00,-6,5
2145.00,6,5
2150.00,-3,2
2155.00,-5,3
2160.00,-5,3
2165.00,-4,5
2170.00,-4,5
2175.00,0,5
2180.00,-1,5
2185.00,-5,4
2190.00,0,0
2195.00,-5,4
2200.00,-6,4
2205.00,5,3
2210.00,-5,4
2215.00,-4,2
2220.00,1,5
2225.00,-2,2
2230.00,-2,1
2235.00,-4,2
2240.00,-3,6
2245.00,-2,4
2250.00,-5,2
2255.00,-5,5
2260.00,-1,4
2265.00,0,6
2270.00,-8,2
2275.00,-3,4
2280.00,1,5
2285.00,2,3
2290.00,1,5
2295.00,-6,5
2300.00,-5,4
2305.00,-2,2
2310.00,2,1
2315.00,-6,4
2320.00,-9,6
2325.00,-2,3
2330.00,0,3
2335.00,-2,5
2340.00,-5,4
2345.00,0,1
2350.00,0,3
2355.00,0,1
2360.00,-4,3
2365.00,-4,5
2370.00,-1,4
2375.00,-3,-21760
2380.00,-3,5
2385.00,0,4
2390.00,-4,3
2395.00,-4,6
2400.00,-5,5
2405.00,-1,2
2410.00,-2,3
2415.00,1,5
2420.00,-1,5
2425.00,-5,2
2430.00,-6,1
2435.00,-6,3
2440.00,-2,5
2445.00,-1,5
2450.00,-2,3
2455.00,-8,4
2460.00,-1,4
2465.00,-2,4
2470.00,-1,3
2475.00,2,3
2480.00,-4,5
2485.00,1,5
2490.00,3,5
2495.00,-4,2
2500.00,2,3
2505.00,-1,5
2510.00,1,5
2515.00,-2,2
2520.00,-4,4
2525.00,4,4
2530.00,-7,5
2535.00,-1,2
2540.00,-1,5
2545.00,0,4
2550.00,-6,3
2555.00,-3,3
2560.00,2,3
2565.00,0,4
2570.00,-5,2
2575.00,-4,3
2580.00,-3,3
2585.00,-7,3
2590.00,-5,4
2595.00,2,3
2600.00,-8,4
2605.00,-5,3
2610.00,-3,1
2615.00,1,3
2620.00,-1,5
2625.00,-1,2
2630.00,-5,4
2635.00,-5,0
2640.00,-3,4
2645.00,-3,6
2650.00,-1,5
2655.00,-2,3
2660.00,-3,5
2665.00,-4,6
2670.00,2,6
2675.00,-5,4
2680.00,-5,5
2685.00,-6,1
2690.00,-6,6
2695.00,-2,2
2700.00,-2,5
2705.00,1,3
2710.00,-4,6
2715.00,-3,3
2720.00,2,3
2725.00,-5,5
2730.00,-3,4
2735.00,-4,2
2740.00,2,2
2745.00,-4,3
2750.00,-4,3
2755.00,-3,4
2760.00,2,4
2765.00,-1,4
2770.00,-2,5
2775.00,-3,3
2780.00,0,2
2785.00,-4,5
2790.00,-3,4
2795.00,1,3
2800.00,3,2
2805.00,1,3
2810.00,0,5
2815.00,0,4
2820.00,-3,2
2825.00,-7,2
2830.00,-3,5
2835.00,3,1
2840.00,-3,2
2845.00,-2,3
2850.00,-2,3
2855.00,-3,3
2860.00,-4,5
2865.00,-4,3
2870.00,-5,3
2875.00,2,2
2880.00,0,2
2885.00,-3,4
2890.00,2,3
2895.00,-6,2
2900.00,-9,3
2905.00,-1,5
2910.00,-9,4
2915.00,-3,-21760
2920.00,-3,5
2925.00,-3,4
2930.00,-6,2
2935.00,-2,3
2940.00,0,6
2945.00,-1,4
2950.00,-2,5
2955.00,0,2
2960.00,-4,6
2965.00,-5,4
2970.00,2,5
2975.00,-3,2
2980.00,1,4
2985.00,-7,5
2990.00,-4,3
2995.00,-8,4
3000.00,-3,4
3005.00,-1,4
3010.00,0,5
3015.00,-3,5
3020.00,3,4
3025.00,-2,5
3030.00,-6,2
3035.00,-1,3
3040.00,-2,3
3045.00,-6,3
3050.00,1,2
3055.00,-5,3
3060.00,1,4
3065.00,-1,2
3070.00,-6,1
3075.00,-5,4
3080.00,2,2
3085.00,-4,3
3090.00,-5,3
3095.00,-2,3
3100.00,1,5
3105.00,-1,4
3110.00,-3,2
3115.00,1,3
3120.00,0,5
3125.00,-2,6
3130.00,-5,5
3135.00,-4,3
3140.00,-6,4
3145.00,-3,4
3150.00,-6,4
3155.00,-2,3
3160.00,-6,4
3165.00,-2,2
3170.00,-3,2
3175.00,-3,3
3180.00,-3,5
3185.00,-5,5
3190.00,-3,5
3195.00,1,2
3200.00,0,4
3205.00,0,3
3210.00,-5,3
3215.00,-4,5
3220.00,-5,2
3225.00,-5,4
3230.00,0,5
3235.00,0,5
3240.00,-4,3
3245.00,-2,2
3250.00,-3,4
3255.00,-5,4
3260.00,-1,3
3265.00,-4,3
3270.00,-2,2
3275.00,2,5
3280.00,-5,5
3285.00,1,4
3290.00,-4,4
3295.00,-5,5
3300.00,-3,2
3305.00,-4,2
3310.00,0,2
3315.00,0,3
3320.00,-5,5
3325.00,-4,5
3330.00,0,4
3335.00,-1,2
3340.00,-8,3
3345.00,1,2
3350.00,-3,5
3355.00,1,3
3360.00,-1,4
3365.00,-5,2
3370.00,-1,3
3375.00,-7,3
3380.00,1,5
3385.00,-2,5
3390.00,-3,2
3395.00,1,5
3400.00,-1,5
3405.00,-5,5
3410.00,3,5
3415.00,-2,4
3420.00,-5,4
3425.00,-5,8
3430.00,-5,1
3435.00,0,2
3440.00,2,4
3445.00,-7,4
3450.00,-1,5
3455.00,-4,5
3460.00,-1,4
3465.00,1,3
3470.00,-3,5
3475.00,-3,2
3480.00,0,1
3485.00,-2,4
3490.00,-3,5
3495.00,1,5
3500.00,-7,2
3505.00,0,3
3510.00,-2,4
3515.00,-3,3
3520.00,-2,3
3525.00,-1,4
3530.00,0,4
3535.00,-7,2
3540.00,-2,4
3545.00,-1,4
3550.00,-3,4
3555.00,-7,4
3560.00,1,5
3565.00,-3,4
3570.00,0,4
3575.00,-3,4
3580.00,-2,5
3585.00,-3,3
3590.00,-4,5
3595.00,-8,3
3600.00,-3,5
3605.00,-4,4
3610.00,-4,2
3615.00,-1,3
3620.00,-3,2
3625.00,-8,5
3630.00,-4,3
3635.00,2,4
3640.00,0,4
3645.00,-2,5
3650.00,-1,1
3655.00,-2,4
3660.00,-10,4
3665.00,-7,4
3670.00,-2,4
3675.00,1,5
3680.00,1,2
3685.00,-3,2
3690.00,0,5
3695.00,-4,2
3700.00,0,4
3705.00,-2,5
3710.00,3,4
3715.00,-1,4
3720.00,3,5
3725.00,-4,2
3730.00,1,3
3735.00,-2,2
3740.00,-1,4
3745.00,1,1
3750.00,1,5
3755.00,-5,3
3760.00,-5,4
3765.00,-1,4
3770.00,-6,4
3775.00,2,2
3780.00,1,4
3785.00,-7,2
3790.00,-3,1
3795.00,1,3
3800.00,-4,4
3805.00,-5,5
3810.00,-3,5
3815.00,-1,3
3820.00,-3,3
3825.00,2,4
3830.00,0,5
3835.00,-3,2
3840.00,-5,5
3845.00,-2,4
3850.00,-2,3
3855.00,-1,2
3860.00,-4,6
3865.00,-3,3
3870.00,0,8
3875.00,-10,3
3880.00,2,4
3885.00,-6,4
3890.00,-3,1
3895.00,-2,5
3900.00,-4,3
3905.00,-5,5
3910.00,0,4
3915.00,-8,2
3920.00,-1,3
3925.00,3,5
3930.00,-3,4
3935.00,-5,4
3940.00,-1,2
3945.00,-5,3
3950.00,-6,3
3955.00,-1,3
3960.00,-3,3
3965.00,-1,3
3970.00,-7,4
3975.00,-8,3
3980.00,-3,5
3985.00,-2,4
3990.00,1,5
3995.00,-4,2
4000.00,2,1
4005.00,-1,5
4010.00,-6,4
4015.00,-2,6
4020.00,-13,5
4025.00,-2,4
4030.00,-7,5
4035.00,-7,4
4040.00,-8,2
4045.00,-3,5
4050.00,-1,5
4055.00,-1,5
4060.00,1,3
4065.00,-2,3
4070.00,-3,4
4075.00,-4,4
4080.00,-2,3
4085.00,-2,2
4090.00,-3,5
4095.00,-4,1
4100.00,-2,5
4105.00,-3,4
4110.00,2,3
4115.00,-7,4
4120.00,-1,2
4125.00,-4,3
4130.00,-1,2
4135.00,-3,5
4140.00,-4,2
4145.00,-6,2
4150.00,-2,5
4155.00,-3,2
4160.00,-1,4
4165.00,-4,5
4170.00,-7,3
4175.00,-1,3
4180.00,-2,4
4185.00,-1,2
4190.00,-3,4
4195.00,-1,4
4200.00,-6,3
4205.00,-2,2
4210.00,2,3
4215.00,-1,4
4220.00,-3,5
4225.00,1,3
4230.00,-1,5
4235.00,-4,3
4240.00,-3,3
4245.00,-2,4
4250.00,-3,5
4255.00,-7,3
4260.00,-1,4
4265.00,-5,5
4270.00,-6,4
4275.00,-6,4
4280.00,1,3
4285.00,-2,4
4290.00,-3,1
4295.00,-4,5
4300.00,0,4
4305.00,-3,5
4310.00,-6,2
4315.00,0,3
4320.00,-5,5
4325.00,-7,4
4330.00,-4,3
4335.00,-7,3
4340.00,-3,3
4345.00,-2,4
4350.00,-3,6
