Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260525_235739.bin,1,3.115664,4.076003,-14.162449,-7.302289,-2.658128,-0.098457,-125.465824,-2025.964762,-668.233010,-1332.474027,-928.364850,-416.489667,-1517.824564,-2679.169444,-1639.126389,-59.737500,-22.562500,-30.889583,-71.469444,0.216898,-0.758565,0.149974,1.667927,0.746656,0.154938,-104.847498,0.473904,-118.241985,0.351602,-90.415445,0.757416,-46.271051,-807.481944,-1500.715972,-616.853472,0.215972,0.209028,0.199306,1053,160.675049,1700,259.399414,1932,294.799805,2203,336.151123,-28143,-4294.281006,207,31.585693,-27849,-4249.420166,1066,162.658691
200ml,VET6_8chips_raw_stream_20260525_235739.bin,2,3.813194,5.378472,-15.267387,-5.901055,-1.559362,0.500309,-129.571055,-2028.729421,-690.557617,-1338.549071,-966.118044,-419.418827,-1538.557416,-2718.502778,-1664.793056,-60.404167,-25.229167,-33.722917,-72.136111,-0.283102,-1.258565,0.353678,0.062989,0.351595,0.957407,-105.086362,1.181555,-118.548268,0.851602,-90.415445,0.479793,-45.955167,-803.148611,-1493.549306,-614.186806,1.549306,2.375694,1.865972,1048,159.912109,1695,258.636475,1943,296.478271,2194,334.777832,-28149,-4295.196533,209,31.890869,-27856,-4250.488281,1061,161.895752
200ml,VET6_8chips_raw_stream_20260525_235739.bin,3,0.115664,1.076003,-16.952572,-9.505993,-3.954424,-0.295988,-126.600874,-2024.893029,-683.945052,-1336.239734,-965.640316,-418.167500,-1536.497849,-2712.502778,-1659.293056,-61.404167,-24.062500,-32.889583,-74.636111,-0.690509,0.148843,-0.850026,-0.541950,0.956533,1.154938,-101.285574,1.235040,-115.241985,0.467221,-89.463144,-0.003720,-45.159138,-802.815278,-1493.382639,-614.686806,0.715972,0.209028,0.365972,1041,158.843994,1698,259.094238,1946,296.936035,2198,335.388184,-28149,-4295.196533,197,30.059814,-27854,-4250.183105,1064,162.353516
200ml,VET6_8chips_raw_stream_20260525_235739.bin,4,0.313194,1.878472,-16.964918,-6.499820,-2.460597,-0.098457,-129.678916,-2030.108227,-690.357792,-1340.011549,-957.368110,-419.194689,-1534.866080,-2703.502778,-1645.293056,-55.737500,-23.062500,-29.389583,-70.636111,-0.486806,-0.554861,0.254913,0.365458,0.049126,-0.345062,-103.351522,0.300987,-117.588843,-0.379638,-93.036638,-0.553181,-47.678994,-807.815278,-1499.382639,-619.853472,0.215972,0.709028,0.532639,1050,160.217285,1694,258.483887,1946,296.936035,2197,335.235596,-28148,-4295.043945,213,32.501221,-27852,-4249.877930,1059,161.590576
200ml,VET6_8chips_raw_stream_20260525_235739.bin,5,0.214429,1.477238,-15.761214,-6.499820,-2.460597,-0.499691,-128.407079,-2031.953560,-692.173237,-1341.895930,-969.366217,-416.463003,-1541.820954,-2717.669444,-1655.126389,-55.737500,-23.395833,-30.056250,-71.636111,0.315664,-0.357330,-0.547557,0.865458,0.549126,0.556173,-104.265064,-0.233748,-119.013800,0.735982,-94.884233,0.479793,-48.902820,-807.481944,-1495.715972,-619.853472,-0.117361,0.042361,-0.134028,1051,160.369873,1693,258.331299,1944,296.630859,2201,335.845947,-28145,-4294.586182,207,31.585693,-27852,-4249.877930,1054,160.827637
200ml,VET6_8chips_raw_stream_20260525_235739.bin,6,-1.785571,-0.522762,-16.761214,-6.092413,-3.868004,-0.493519,-129.726615,-2022.994212,-693.282748,-1327.820886,-962.735714,-408.909495,-1533.846224,-2702.669444,-1646.126389,-55.904167,-23.562500,-29.389583,-72.469444,0.216898,-0.758565,-0.448791,-0.233308,-0.852109,-0.141358,-104.106873,0.784500,-119.435702,1.235982,-95.021913,0.996280,-48.402820,-808.815278,-1498.882639,-624.520139,-0.117361,0.042361,0.199306,1044,159.301758,1690,257.873535,1942,296.325684,2191,334.320068,-28141,-4293.975830,194,29.602051,-27849,-4249.420166,1053,160.675049
200ml,VET6_8chips_raw_stream_20260525_235739.bin,7,-3.791744,-1.016590,-17.656276,-7.092413,-4.868004,-2.295988,-129.956539,-2028.830604,-690.898368,-1323.942614,-960.717466,-406.873366,-1535.977993,-2708.336111,-1652.959722,-57.404167,-22.062500,-27.389583,-68.636111,0.216898,-0.758565,-0.448791,0.365458,0.049126,-0.746296,-112.352783,0.202066,-121.591898,-0.417159,-98.045947,0.220418,-50.146503,-817.481944,-1511.215972,-628.353472,0.215972,0.209028,-0.134028,1050,160.217285,1696,258.789062,1952,297.851562,2204,336.303711,-28145,-4294.586182,212,32.348633,-27854,-4250.183105,1067,162.811279
200ml,VET6_8chips_raw_stream_20260525_235739.bin,8,-3.285571,-2.022762,-19.748868,-10.191178,-8.269239,-0.178704,-136.975837,-2023.907754,-719.707704,-1329.589647,-985.797875,-409.354249,-1545.992434,-2725.502778,-1661.293056,-57.070833,-22.062500,-25.889583,-68.969444,-0.486806,-0.554861,-0.448791,-0.134542,-0.450874,-1.246296,-111.791752,0.440930,-123.398180,-0.032779,-98.237112,0.670958,-50.258416,-817.815278,-1510.882639,-627.353472,-1.117361,-0.457639,-0.134028,1041,158.843994,1694,258.483887,1945,296.783447,2195,334.930420,-28149,-4295.196533,191,29.144287,-27856,-4250.488281,1056,161.132812
200ml,VET6_8chips_raw_stream_20260525_235739.bin,9,-5.686806,-4.121528,-20.045165,-10.993647,-8.466770,-0.981173,-137.056510,-2030.538256,-726.448106,-1330.633277,-1004.459458,-411.014201,-1559.046585,-2745.502778,-1669.293056,-55.404167,-20.895833,-25.056250,-68.469444,-0.986806,-1.054861,-0.948791,-0.437011,-0.148405,0.056173,-112.289990,0.163307,-125.435702,1.620362,-99.251837,-0.472508,-50.942532,-815.981944,-1507.715972,-626.186806,0.549306,0.875694,0.532639,1048,159.912109,1701,259.552002,1940,296.020508,2201,335.845947,-28149,-4295.196533,203,30.975342,-27855,-4250.335693,1056,161.132812
200ml,VET6_8chips_raw_stream_20260525_235739.bin,10,-7.088040,-5.220293,-18.940226,-10.092413,-7.868004,-1.283642,-137.642099,-2028.896552,-731.716867,-1319.676907,-1006.913520,-402.594850,-1559.382326,-2748.336111,-1671.959722,-57.404167,-22.229167,-27.222917,-69.136111,-0.190509,0.648843,0.347505,0.562989,0.851595,-0.147531,-112.711079,0.473904,-121.935702,0.351602,-95.577159,-0.036694,-48.922676,-813.648611,-1506.549306,-627.353472,1.382639,1.042361,-0.300694,1041,158.843994,1700,259.399414,1944,296.630859,2194,334.777832,-28149,-4295.196533,201,30.670166,-27858,-4250.793457,1058,161.437988
