Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260527_221439.bin,1,21.016695,43.493853,9.441501,0.348049,-1.293197,-1.052039,-131.543732,-1187.841644,-355.184544,-587.903629,-960.546971,-674.013619,-1171.160414,-3.343179,-5.412096,0.876934,0.345992,-0.139241,-13.518987,0.950643,0.844715,0.340340,0.507892,0.848648,0.521436,-0.265185,0.610910,0.329280,-7.583902,-1.416119,-73.983753,-0.590154,-0.027426,0.430380,-0.943741,-1.007736,-0.106188,-0.454993,942,143.737793,1688,257.568359,1911,291.595459,2186,333.557129,-28490,-4347.229004,147,22.430420,-28179,-4299.774170,-28407,-4334.564209
200ml,VET6_8chips_raw_stream_20260527_221439.bin,2,19.417930,41.592619,7.842736,-0.954420,-1.990728,-0.749570,-158.635712,-1200.324789,-362.277912,-607.303280,-969.437848,-711.393531,-1182.389656,-2.676512,-5.578762,0.876934,-1.320675,-0.972574,-11.852321,-0.253060,0.548419,0.241574,0.909126,0.947414,0.521436,-0.351643,-1.115991,0.407377,-13.580848,-5.816697,-70.183489,-4.234558,0.639241,1.263713,0.389592,0.992264,0.893812,-0.121660,943,143.890381,1678,256.042480,1914,292.053223,2193,334.625244,-28492,-4347.534180,159,24.261475,-28182,-4300.231934,-28407,-4334.564209
200ml,VET6_8chips_raw_stream_20260527_221439.bin,3,19.621634,40.888915,6.842736,-0.861827,-0.083320,0.546726,-138.368662,-1233.240287,-364.143968,-606.438097,-1031.477712,-686.624719,-1237.747056,-1.509845,-3.245429,-0.623066,-0.320675,0.027426,-8.185654,0.450643,0.344715,0.346512,-0.492108,-0.151352,1.527608,-12.697844,-6.614077,-6.905014,-21.384077,-30.332552,-76.542678,-21.884378,0.472574,-0.069620,-1.443741,-1.507736,-1.106188,-0.954993,946,144.348145,1682,256.652832,1913,291.900635,2192,334.472656,-28497,-4348.297119,156,23.803711,-28184,-4300.537109,-28410,-4335.021973
200ml,VET6_8chips_raw_stream_20260527_221439.bin,4,21.633979,39.876569,7.750143,-0.756889,-1.188259,0.250430,-157.862852,-1254.682886,-379.878261,-606.304153,-1053.454679,-662.868371,-1261.225396,-2.343179,-5.412096,-0.123066,-0.154008,-0.139241,-10.018987,0.154347,-0.858988,-0.554722,-0.189639,-0.453821,1.027608,-58.790192,-20.628496,-26.426392,-27.727881,-80.062973,-71.121221,-59.243583,-2.194093,-0.902954,0.222925,0.158931,0.227145,1.045007,943,143.890381,1688,257.568359,1918,292.663574,2186,333.557129,-28495,-4347.991943,159,24.261475,-28182,-4300.231934,-28411,-4335.174561
200ml,VET6_8chips_raw_stream_20260527_221439.bin,5,21.831510,40.679038,8.447674,-0.355655,-1.089493,-0.552039,-163.597800,-1260.107130,-390.528348,-600.901448,-1058.236850,-634.786700,-1264.797598,-3.843179,-6.912096,-0.289733,-0.820675,-0.972574,-11.685654,0.351878,-0.056519,0.346512,0.007892,0.348648,0.021436,-122.966212,-33.635650,-55.650651,-32.080848,-94.504096,-73.444281,-72.783294,-12.860759,-5.736287,1.889592,0.325598,1.060478,0.878340,951,145.111084,1688,257.568359,1919,292.816162,2197,335.235596,-28488,-4346.923828,153,23.345947,-28176,-4299.316406,-28405,-4334.259033
200ml,VET6_8chips_raw_stream_20260527_221439.bin,6,20.936448,38.574100,8.453847,0.243111,-0.188259,-0.755743,-166.380448,-1266.225040,-399.831577,-606.051535,-1079.507687,-636.063062,-1279.006984,-5.676512,-10.578762,0.210267,0.012658,0.694093,-12.518987,-0.549357,-0.655285,0.747747,0.211596,-0.355055,0.626374,-127.687849,-58.578379,-43.009726,-37.327358,-89.813276,-83.898712,-85.613619,-33.027426,-16.069620,-0.110408,0.158931,-0.272855,-0.288326,943,143.890381,1684,256.958008,1920,292.968750,2192,334.472656,-28486,-4346.618652,155,23.651123,-28176,-4299.316406,-28401,-4333.648682
200ml,VET6_8chips_raw_stream_20260527_221439.bin,7,20.436448,38.074100,8.256316,0.039407,0.515445,-0.156978,-171.956204,-1273.622095,-404.678436,-602.808079,-1085.109371,-618.284309,-1285.907706,-4.843179,-9.412096,-0.623066,-0.154008,-0.139241,-15.018987,0.154347,-0.858988,0.247747,-1.090874,-1.052586,-0.274861,-148.955900,-63.296340,-48.715659,-39.289836,-96.100207,-100.205154,-92.369937,-35.527426,-17.569620,-0.777075,-0.507736,-0.106188,0.711674,940,143.432617,1685,257.110596,1911,291.595459,2197,335.235596,-28492,-4347.534180,165,25.177002,-28179,-4299.774170,-28405,-4334.259033
200ml,VET6_8chips_raw_stream_20260527_221439.bin,8,17.146325,32.364224,6.169896,-1.158124,-1.287024,-0.552039,-174.117918,-1280.756252,-403.065870,-604.183298,-1089.362067,-608.270216,-1292.328284,-4.009845,-7.245429,-1.456399,-1.320675,-1.472574,-13.518987,0.851878,0.443481,-0.054722,-0.189639,-0.453821,-0.176095,-164.971254,-55.211035,-48.343495,-38.902401,-76.665394,-97.664633,-77.008926,-32.694093,-16.902954,-0.443741,-1.674402,-1.439522,-0.454993,954,145.568848,1690,257.873535,1915,292.205811,2186,333.557129,-28493,-4347.686768,156,23.803711,-28182,-4300.231934,-28409,-4334.869385
200ml,VET6_8chips_raw_stream_20260527_221439.bin,9,17.547560,32.462989,5.669896,-1.059358,-0.885789,-0.453274,-171.920968,-1259.546626,-402.872153,-609.433734,-1080.672817,-590.858808,-1271.902291,-1.676512,-2.578762,-0.123066,-0.154008,0.860759,-10.352321,-0.253060,0.548419,-1.060895,1.211596,0.644945,0.823905,-174.329919,-52.221237,-51.924647,-36.518021,-71.497894,-81.152301,-71.844666,-30.527426,-15.069620,-0.610408,0.158931,0.727145,0.711674,946,144.348145,1685,257.110596,1913,291.900635,2198,335.388184,-28498,-4348.449707,162,24.719238,-28185,-4300.689697,-28412,-4335.327148
200ml,VET6_8chips_raw_stream_20260527_221439.bin,10,19.257436,31.753112,4.663723,0.341876,0.212976,0.145491,-173.493201,-1302.343103,-406.215958,-612.399266,-1096.384579,-598.608742,-1307.109872,-1.676512,-4.078762,-0.289733,-0.154008,-0.639241,-16.352321,-0.450591,-0.254050,0.148982,-0.492108,-0.151352,-1.281033,-149.850192,-67.970017,-43.718713,-44.599173,-87.815906,-62.302709,-90.489071,-40.360759,-20.236287,-0.443741,-0.007736,-0.606188,-0.788326,943,143.890381,1684,256.958008,1912,291.748047,2189,334.014893,-28495,-4347.991943,156,23.803711,-28183,-4300.384521,-28410,-4335.021973
