Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260527_225101.bin,1,29.393239,33.117310,-419.410351,-433.386519,-206.058629,-245.403891,0.485423,-0.327951,0.525753,0.413125,0.222227,0.164842,-0.050305,0.490155,0.754571,0.710267,-0.154008,-0.139241,-0.352321,-1681.178986,-1527.025655,-833.918920,-351.066182,-332.577278,-288.460046,0.409493,0.783826,0.638616,0.756848,0.966211,0.510695,0.817789,0.972574,0.430380,0.556259,0.992264,1.393812,0.878340,958,146.179199,1704,260.009766,1913,291.900635,2173,331.573486,-28519,-4351.654053,167,25.482178,-28273,-4314.117432,-28436,-4338.989258
200ml,VET6_8chips_raw_stream_20260527_225101.bin,2,30.195708,33.314841,-421.107881,-433.886519,-206.558629,-245.101422,0.094153,0.173811,-0.858628,-0.471256,-1.073644,-0.438103,-0.458248,-0.676512,-0.578762,0.376934,-0.320675,-0.472574,0.147679,-1682.401209,-1522.803433,-833.517685,-355.251367,-340.392093,-295.052638,-0.590507,0.386771,-0.245764,0.103707,0.363266,-0.125224,0.317789,0.472574,-0.069620,-0.777075,0.325598,1.060478,0.545007,963,146.942139,1704,260.009766,1905,290.679932,2168,330.810547,-28516,-4351.196289,170,25.939941,-28269,-4313.507080,-28430,-4338.073730
200ml,VET6_8chips_raw_stream_20260527_225101.bin,3,29.596942,32.413606,-420.107881,-432.287753,-204.657394,-245.508830,1.073642,1.206785,-0.589867,-0.124397,-1.226050,0.290059,0.041752,0.156821,0.587904,0.376934,-0.487342,-0.305907,-1.018987,-1682.790097,-1525.914544,-830.807809,-352.158775,-335.484685,-293.564984,0.164844,0.109148,0.676138,-0.396293,-0.430844,-0.277629,-0.294125,-0.527426,-0.569620,-1.277075,-0.341069,-0.272855,-0.454993,961,146.636963,1703,259.857178,1913,291.900635,2178,332.336426,-28521,-4351.959229,175,26.702881,-28273,-4314.117432,-28441,-4339.752197
200ml,VET6_8chips_raw_stream_20260527_225101.bin,4,29.195708,32.314841,-422.410351,-433.293926,-204.151222,-242.502657,0.676587,0.346727,-0.127389,-0.471256,0.275711,-0.438103,0.541752,0.156821,0.087904,0.043601,0.179325,0.027426,-0.018987,-1681.808616,-1520.396025,-828.400401,-353.356306,-337.287154,-292.756342,-0.265185,-0.183200,0.791758,0.025609,-0.622009,-1.196956,-0.590154,-0.527426,-0.569620,-0.443741,-0.341069,-0.272855,-0.121660,964,147.094727,1699,259.246826,1913,291.900635,2180,332.641602,-28520,-4351.806641,164,25.024414,-28272,-4313.964844,-28438,-4339.294434
200ml,VET6_8chips_raw_stream_20260527_225101.bin,5,30.300646,32.209903,-418.910351,-432.787753,-205.157394,-244.002657,-1.359910,-0.190270,1.063275,-0.086875,-0.040671,-0.351645,-0.346334,-0.343179,-0.912096,0.376934,-0.320675,-0.472574,0.147679,-1682.703678,-1522.500964,-832.313981,-352.060009,-335.083451,-292.663750,-0.438101,-0.407339,0.254236,0.141229,0.554431,-0.402847,0.021760,0.805907,0.597046,1.389592,0.492264,0.393812,0.378340,956,145.874023,1705,260.162354,1914,292.053223,2174,331.726074,-28525,-4352.569580,178,27.160645,-28276,-4314.575195,-28441,-4339.752197
200ml,VET6_8chips_raw_stream_20260527_225101.bin,6,30.300646,32.209903,-418.502943,-433.077877,-207.867271,-244.694015,-0.183470,0.499133,-0.358628,0.297505,-0.279535,-0.265187,0.041752,-0.343179,-0.412096,0.210267,-0.654008,-0.639241,-0.185654,-1681.623431,-1516.581211,-831.412747,-353.066182,-334.577278,-292.466219,-0.471075,1.372046,0.138616,0.372468,0.536182,-0.766928,1.021760,1.472574,0.930380,0.556259,-0.841069,-1.272855,-1.621660,964,147.094727,1704,260.009766,1913,291.900635,2162,329.895020,-28518,-4351.501465,172,26.245117,-28268,-4313.354492,-28433,-4338.531494
200ml,VET6_8chips_raw_stream_20260527_225101.bin,7,30.405584,31.104964,-424.206647,-433.991457,-205.453691,-242.397718,0.557155,0.346727,-0.511769,0.913125,0.672766,0.714303,0.745723,0.323488,-0.078762,0.210267,0.512658,0.194093,-0.352321,-1681.814789,-1518.889853,-827.906574,-349.560009,-332.583451,-292.169922,1.528925,0.094423,2.022997,-0.011913,0.291533,0.304805,0.021760,0.639241,0.263713,0.222925,1.158931,1.227145,0.711674,965,147.247314,1715,261.688232,1913,291.900635,2182,332.946777,-28512,-4350.585938,170,25.939941,-28266,-4313.049316,-28430,-4338.073730
200ml,VET6_8chips_raw_stream_20260527_225101.bin,8,30.195708,33.314841,-421.706647,-433.300099,-202.645049,-242.107595,0.485423,0.030345,0.525753,1.413125,0.222227,1.893004,-0.050305,0.156821,0.087904,0.043601,-0.154008,-0.639241,-0.685654,-1682.388863,-1525.815779,-833.616450,-354.368651,-335.274809,-291.361280,-0.041046,0.419745,0.022997,1.372468,-0.066763,0.597153,0.113817,-0.027426,-0.569620,-0.110408,-0.674402,-0.439522,0.211674,964,147.094727,1702,259.704590,1906,290.832520,2169,330.963135,-28523,-4352.264404,164,25.024414,-28274,-4314.270020,-28440,-4339.599609
200ml,VET6_8chips_raw_stream_20260527_225101.bin,9,30.201881,31.808668,-422.805412,-433.491457,-204.953691,-243.101422,-0.738716,-0.208519,0.294514,0.681886,0.341659,-0.145755,-0.050305,0.323488,0.421238,-0.289733,0.012658,0.194093,0.147679,-1680.302443,-1520.402198,-835.925092,-354.776059,-333.867401,-289.762515,-0.232211,0.491478,0.791758,-0.011913,-0.257928,0.304805,0.113817,0.139241,-0.236287,1.556259,0.658931,0.227145,-0.121660,963,146.942139,1702,259.704590,1916,292.358398,2174,331.726074,-28518,-4351.501465,176,26.855469,-28269,-4313.507080,-28435,-4338.836670
200ml,VET6_8chips_raw_stream_20260527_225101.bin,10,30.701881,32.308668,-420.614054,-430.386519,-203.058629,-243.206360,0.246559,0.107863,-0.358628,-1.393158,-0.001912,0.460714,0.337781,-0.343179,-0.412096,1.210267,-0.654008,-0.139241,-0.185654,-1680.598739,-1521.605902,-829.604105,-353.467417,-334.676043,-292.867453,0.150119,-0.407339,-0.630144,-0.396293,0.434999,-1.038765,0.021760,0.139241,-0.736287,-0.110408,0.325598,0.560478,-0.121660,955,145.721436,1711,261.077881,1916,292.358398,2171,331.268311,-28516,-4351.196289,174,26.550293,-28267,-4313.201904,-28433,-4338.531494
200ml,VET6_8chips_raw_stream_20260527_225101.bin,11,29.701881,31.308668,-421.305412,-433.195161,-203.749987,-243.206360,-0.634009,0.188536,-0.858628,0.259983,0.102795,0.409491,0.153666,0.323488,-0.078762,0.543601,0.679325,1.027426,1.147679,-1681.493801,-1523.710840,-827.702870,-350.961244,-333.682216,-289.558811,-1.438101,-0.493797,-0.861384,-0.243152,-0.980305,-0.522278,-0.702067,-0.860759,-0.236287,-0.110408,-0.674402,-0.439522,-0.788326,958,146.179199,1709,260.772705,1914,292.053223,2182,332.946777,-28519,-4351.654053,165,25.177002,-28269,-4313.507080,-28433,-4338.531494
200ml,VET6_8chips_raw_stream_20260527_225101.bin,12,29.399411,31.611137,-422.601709,-434.695161,-205.249987,-246.311299,0.174826,0.967921,0.794514,0.375603,-0.676590,0.475439,0.153666,0.323488,-0.078762,-0.789733,0.345992,0.860759,0.147679,-1678.493801,-1520.710840,-829.005339,-352.763713,-334.879747,-289.355108,0.648357,0.816800,1.176138,0.872468,0.172101,-0.316388,0.317789,0.639241,0.263713,-0.110408,-0.174402,-0.939522,-1.288326,962,146.789551,1705,260.162354,1904,290.527344,2171,331.268311,-28516,-4351.196289,161,24.566650,-28267,-4313.201904,-28432,-4338.378906
200ml,VET6_8chips_raw_stream_20260527_225101.bin,13,28.498177,31.012372,-423.200474,-436.090222,-207.854925,-245.298953,-0.911632,0.552617,-0.243008,0.028744,0.672766,0.045410,0.837781,0.156821,0.087904,1.210267,-0.154008,0.360759,0.314346,-1678.969110,-1527.235532,-826.499167,-352.368651,-333.274809,-290.966219,0.164844,0.285588,0.907377,-0.780674,-0.654983,0.495970,-0.182211,0.305907,0.097046,0.389592,0.492264,-0.106188,-0.621660,957,146.026611,1717,261.993408,1911,291.595459,2187,333.709717,-28525,-4352.569580,178,27.160645,-28281,-4315.338135,-28443,-4340.057373
200ml,VET6_8chips_raw_stream_20260527_225101.bin,14,29.596942,32.413606,-418.996770,-434.398864,-204.046283,-246.015002,-0.183470,-0.739731,-0.358628,-0.240017,-0.452451,-0.802184,-0.642363,-0.009845,-0.245429,-0.789733,-0.154008,0.360759,-0.685654,-1680.314789,-1517.389853,-828.702870,-352.269886,-332.873574,-296.083503,-0.405127,-0.183200,-0.092623,-0.127532,-1.377360,-0.125224,-0.794125,-0.527426,-0.069620,-0.443741,0.658931,0.227145,-0.788326,957,146.026611,1706,260.314941,1913,291.900635,2171,331.268311,-28519,-4351.654053,174,26.550293,-28269,-4313.507080,-28436,-4338.989258
