Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260525_235331.bin,1,-237.137423,-419.170910,-739.446399,-869.950437,-363.509979,-112.437963,-0.265521,-0.793372,-0.196361,-0.881968,-0.447442,0.146336,-0.779437,-0.169444,-0.626389,-0.737500,0.270833,0.277083,0.030556,-162.289275,-88.252392,-18.905581,-7.646888,-4.938529,-1.937654,-0.122194,-0.406664,-0.051322,0.504743,-0.782210,-0.711372,-0.745781,0.518056,0.784028,0.646528,-0.284028,0.209028,0.699306,1023,156.097412,1649,251.617432,1929,294.342041,2198,335.388184,-28149,-4295.196533,180,27.465820,-27853,-4250.030518,999,152.435303
200ml,VET6_8chips_raw_stream_20260525_235331.bin,2,-238.742361,-419.565972,-737.736523,-872.166487,-361.793930,-112.246605,0.337424,0.140680,0.225542,-1.228827,0.328420,-0.217745,0.384823,-1.002778,-0.793056,0.429167,-0.229167,0.277083,0.197222,-163.295448,-87.746219,-18.306816,-4.640715,-3.444702,-3.345062,0.241888,-0.439638,0.064298,0.235982,0.304248,-0.003720,-0.061665,0.518056,1.284028,0.313194,-0.450694,-0.124306,-0.134028,1030,157.165527,1649,251.617432,1927,294.036865,2183,333.099365,-28148,-4295.043945,174,26.550293,-27855,-4250.335693,998,152.282715
200ml,VET6_8chips_raw_stream_20260525_235331.bin,3,-238.939892,-420.368441,-735.224177,-874.364017,-364.596399,-112.437963,-0.059631,-0.706914,0.688020,0.039934,0.552558,-0.289478,-0.187380,-0.169444,-0.626389,-0.904167,1.104167,0.943750,-0.802778,-161.190509,-86.851157,-20.911754,-7.850592,-4.234825,-2.943827,-0.155167,0.718553,-0.051322,-0.417159,0.390706,0.187444,0.734364,0.184722,0.117361,0.146528,0.049306,0.375694,0.365972,1018,155.334473,1658,252.990723,1920,292.968750,2193,334.625244,-28154,-4295.959473,175,26.702881,-27858,-4250.793457,997,152.130127
200ml,VET6_8chips_raw_stream_20260525_235331.bin,4,-237.532485,-420.775849,-738.434053,-871.456610,-363.503807,-110.734259,-0.850217,-0.032236,-2.271404,0.155554,0.438912,0.140551,0.516591,0.830556,0.373611,0.262500,-0.062500,-0.389583,-0.636111,-163.190509,-88.851157,-19.504347,-5.739480,-4.845936,-3.240123,-1.068709,0.163307,-0.782561,0.735982,0.390706,1.273903,0.326421,-0.315278,0.117361,-0.353472,0.715972,0.709028,-0.300694,1025,156.402588,1655,252.532959,1928,294.189453,2183,333.099365,-28150,-4295.349121,181,27.618408,-27855,-4250.335693,1004,153.198242
200ml,VET6_8chips_raw_stream_20260525_235331.bin,5,-237.236188,-419.572145,-739.038992,-869.252906,-362.207510,-112.542901,-1.092605,-0.572757,-0.543219,0.461836,1.036071,0.247519,0.088794,-1.336111,-1.459722,0.595833,-0.895833,-0.556250,-0.136111,-158.986806,-85.554861,-18.103112,-7.949357,-4.636060,-3.042593,-0.862819,0.163307,0.217439,0.735982,0.734277,0.876848,0.346277,0.518056,0.284028,0.479861,0.382639,0.542361,-0.634028,1023,156.097412,1660,253.295898,1925,293.731689,2189,334.014893,-28146,-4294.738770,179,27.313232,-27855,-4250.335693,999,152.435303
200ml,VET6_8chips_raw_stream_20260525_235331.bin,6,-236.230015,-420.078318,-739.742695,-866.938092,-363.522325,-112.234259,0.648021,0.451277,0.419259,-0.613207,1.003098,0.298742,0.904678,0.163889,-0.459722,0.095833,0.604167,0.443750,-0.302778,-162.894213,-87.647454,-18.201878,-7.048122,-4.037294,-2.141358,0.414804,0.163307,0.601820,1.082841,0.059599,1.670958,-0.061665,0.018056,0.284028,-0.686806,-0.117361,0.042361,0.199306,1022,155.944824,1650,251.770020,1923,293.426514,2188,333.862305,-28149,-4295.196533,172,26.245117,-27853,-4250.030518,993,151.519775
200ml,VET6_8chips_raw_stream_20260525_235331.bin,7,-238.236188,-420.572145,-739.440226,-863.938092,-360.522325,-111.641667,0.337424,-0.309859,0.803639,-0.575685,0.639016,-0.011855,0.108649,0.163889,0.040278,0.429167,1.437500,1.610417,1.197222,-164.709028,-85.832639,-18.405581,-6.949357,-3.636060,-2.845062,1.241888,0.058600,0.948678,0.120362,2.098358,0.724442,1.122450,-0.148611,-0.049306,0.479861,-0.617361,-0.957639,-1.300694,1021,155.792236,1651,251.922607,1927,294.036865,2192,334.472656,-28148,-4295.043945,164,25.024414,-27854,-4250.183105,997,152.130127
200ml,VET6_8chips_raw_stream_20260525_235331.bin,8,-237.328781,-421.479552,-743.748868,-867.746734,-362.213683,-112.240432,0.648021,-0.501024,0.419259,0.308695,0.346668,-0.203020,-0.187380,0.330556,0.373611,0.262500,1.770833,1.777083,1.197222,-163.999151,-87.542515,-18.201878,-7.646888,-4.938529,-2.338889,-0.862819,0.440930,0.333059,0.235982,1.217790,-0.400775,0.846277,1.018056,0.784028,0.979861,1.049306,1.375694,1.365972,1022,155.944824,1657,252.838135,1922,293.273926,2195,334.930420,-28144,-4294.433594,184,28.076172,-27849,-4249.420166,1004,153.198242
200ml,VET6_8chips_raw_stream_20260525_235331.bin,9,-238.328781,-422.479552,-741.341461,-869.456610,-361.503807,-110.740432,0.304450,0.173654,0.572400,0.271173,0.671990,-0.686533,0.312620,-0.002778,-0.793056,-0.404167,0.604167,0.443750,0.697222,-162.894213,-87.647454,-17.504347,-5.646888,-2.938529,-2.746296,1.122456,-0.009609,0.217439,-0.379638,-0.681027,-0.553181,-0.469607,-0.815278,-0.382639,-0.020139,-0.950694,-0.124306,-0.300694,1024,156.250000,1646,251.159668,1923,293.426514,2185,333.404541,-28150,-4295.349121,173,26.397705,-27852,-4249.877930,991,151.214600
200ml,VET6_8chips_raw_stream_20260525_235331.bin,10,-237.730015,-421.578318,-739.835288,-871.555376,-363.905041,-112.036728,-0.384953,0.451277,-0.696361,-0.075685,0.606043,-0.653559,0.700707,0.330556,0.373611,-0.237500,-0.062500,0.110417,0.697222,-160.801620,-83.740046,-18.708050,-6.443184,-4.642233,-3.943827,-0.241626,-0.233748,-0.551322,0.504743,-0.298697,-0.711372,-0.265636,-0.481944,-0.215972,0.313194,-0.784028,-0.290972,0.865972,1024,156.250000,1656,252.685547,1929,294.342041,2197,335.235596,-28148,-4295.043945,179,27.313232,-27851,-4249.725342,1001,152.740479
