Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260525_235622.bin,1,19.597145,0.594522,-16.143930,-1.320808,7.860391,-4.549074,-413.549454,-1564.516070,-820.384842,-1052.190869,-1700.943225,-1203.470367,-1713.918427,-0.502778,0.206944,1.095833,0.604167,0.443750,0.030556,-0.184336,-0.857330,-0.646322,0.062989,0.351595,0.154938,-1294.319995,-1825.297554,-1436.934393,-1058.871348,-1993.238739,-967.411033,-1963.917261,0.518056,1.284028,1.479861,0.549306,0.875694,1.199306,1024,156.250000,1682,256.652832,1955,298.309326,2197,335.235596,-28156,-4296.264648,189,28.839111,-27861,-4251.251221,1170,178.527832
200ml,VET6_8chips_raw_stream_20260525_235622.bin,2,18.590972,1.100694,-13.137757,-2.030684,9.570267,-2.851543,-415.084190,-1562.028141,-820.116081,-1047.115825,-1702.654400,-1201.969867,-1714.398571,-0.002778,0.206944,0.262500,-0.062500,0.110417,-0.302778,-0.789275,-0.252392,1.254913,0.562989,0.851595,-0.147531,-1294.627069,-1825.549250,-1439.740676,-1055.068119,-1991.058776,-969.418080,-1963.029174,-0.148611,-0.049306,-0.520139,-0.450694,-0.124306,0.199306,1034,157.775879,1693,258.331299,1958,298.767090,2194,334.777832,-28153,-4295.806885,203,30.975342,-27857,-4250.640869,1171,178.680420
200ml,VET6_8chips_raw_stream_20260525_235622.bin,3,19.702083,-0.510417,-14.538992,-2.222042,7.261626,-3.845370,-414.304805,-1563.211259,-821.075505,-1049.150293,-1700.062657,-1198.789904,-1713.102542,0.330556,-0.126389,0.262500,0.104167,0.943750,0.530556,-1.091744,0.050077,0.452443,-1.134542,-1.450874,0.963580,-1294.131092,-1820.840336,-1439.740676,-1053.874402,-1993.469556,-966.188156,-1961.549030,-0.148611,-0.049306,-0.520139,-0.950694,-0.624306,0.032639,1029,157.012939,1673,255.279541,1953,298.004150,2185,333.404541,-28156,-4296.264648,184,28.076172,-27864,-4251.708984,1165,177.764893
200ml,VET6_8chips_raw_stream_20260525_235622.bin,4,20.399614,0.792052,-14.440226,-0.623277,9.162860,-2.246605,-415.598415,-1561.602528,-818.925418,-1050.112771,-1698.674910,-1200.431608,-1711.550196,-1.002778,-0.793056,-0.070833,0.604167,0.943750,0.030556,-0.184336,-0.857330,-0.245087,-0.634542,-0.950874,-1.746296,-1296.943451,-1823.164658,-1440.087535,-1055.490021,-1987.291855,-968.035750,-1959.160943,0.684722,0.117361,-0.353472,-0.784028,-0.790972,-0.134028,1026,156.555176,1685,257.110596,1957,298.614502,2194,334.777832,-28149,-4295.196533,197,30.059814,-27856,-4250.488281,1166,177.917480
200ml,VET6_8chips_raw_stream_20260525_235622.bin,5,20.202083,-0.010417,-14.236523,-1.728215,9.267798,-2.950309,-414.618925,-1559.250018,-818.194179,-1048.462684,-1697.549693,-1203.465843,-1710.050196,-0.002778,-0.293056,-1.237500,-0.895833,-1.056250,-0.469444,1.013194,0.945139,-0.053729,0.365458,0.049126,-0.345062,-1297.009398,-1818.880357,-1440.434393,-1052.839934,-1987.552491,-970.467040,-1957.496683,0.351389,0.450694,0.479861,-0.117361,-0.457639,-0.134028,1020,155.639648,1683,256.805420,1960,299.072266,2186,333.557129,-28153,-4295.806885,198,30.212402,-27859,-4250.946045,1165,177.764893
200ml,VET6_8chips_raw_stream_20260525_235622.bin,6,19.300849,-0.609182,-14.440226,-0.722042,8.761626,-3.950309,-415.863574,-1558.683201,-818.694179,-1050.650293,-1696.648615,-1201.034553,-1708.274022,0.330556,0.373611,0.929167,0.770833,0.777083,0.197222,0.111960,0.346373,-0.251260,-0.035777,-0.049640,0.056173,-1291.176529,-1822.203417,-1436.125056,-1054.874402,-1986.369373,-968.048214,-1958.772856,0.518056,0.284028,1.479861,-0.784028,-0.790972,0.199306,1029,157.012939,1679,256.195068,1949,297.393799,2194,334.777832,-28151,-4295.501709,200,30.517578,-27859,-4250.946045,1164,177.612305
200ml,VET6_8chips_raw_stream_20260525_235622.bin,7,19.097145,0.094522,-14.637757,-2.024511,8.064095,-4.450309,-414.964758,-1559.349832,-819.731701,-1051.381532,-1693.883955,-1201.022090,-1706.589907,0.497222,0.206944,0.429167,0.104167,-0.056250,-1.136111,-0.388040,-0.153627,-0.053729,0.667927,-0.253344,-0.042593,-1292.678291,-1821.100972,-1436.203154,-1053.221261,-1988.424119,-966.015240,-1959.384770,-0.481944,-0.215972,0.313194,-0.950694,-0.624306,0.032639,1026,156.555176,1682,256.652832,1956,298.461914,2186,333.557129,-28148,-4295.043945,190,28.991699,-27855,-4250.335693,1162,177.307129
200ml,VET6_8chips_raw_stream_20260525_235622.bin,8,20.097145,1.094522,-15.841461,-1.222042,8.261626,-2.845370,-414.254844,-1565.406840,-817.962940,-1052.419054,-1695.998971,-1200.917383,-1711.734311,0.163889,0.540278,1.262500,-1.062500,-0.389583,0.697222,-0.289275,0.247608,1.353678,-0.535777,-0.549640,0.358642,-1290.880658,-1818.203048,-1438.162578,-1057.640109,-1986.881336,-965.252842,-1955.720510,0.351389,0.450694,0.646528,-0.450694,-1.124306,-0.800694,1027,156.707764,1682,256.652832,1956,298.461914,2193,334.625244,-28154,-4295.959473,191,29.144287,-27861,-4251.251221,1162,177.307129
200ml,VET6_8chips_raw_stream_20260525_235622.bin,9,19.195910,0.495756,-15.643930,-2.326980,8.366564,-2.345370,-414.894286,-1564.317227,-816.003516,-1049.231445,-1694.607701,-1203.142783,-1711.346224,-0.336111,0.040278,-0.404167,-0.895833,-0.556250,0.197222,-0.190509,0.648843,-0.053729,0.766692,0.147891,0.056173,-1294.647579,-1825.914592,-1440.125056,-1054.761836,-1987.532981,-970.072247,-1960.976828,-1.315278,-0.882639,-0.520139,-1.284028,-1.290972,-0.634028,1034,157.775879,1688,257.568359,1967,300.140381,2188,333.862305,-28154,-4295.959473,185,28.228760,-27864,-4251.708984,1160,177.001953
200ml,VET6_8chips_raw_stream_20260525_235622.bin,10,19.794676,1.396991,-17.755041,-1.425746,8.965329,-3.851543,-413.962496,-1556.050806,-817.041038,-1047.997151,-1693.012696,-1199.357613,-1705.313733,0.330556,0.373611,0.595833,0.604167,-0.056250,-0.969444,0.513194,0.445139,0.452443,0.667927,-0.253344,0.358642,-1291.454152,-1823.582223,-1435.971915,-1055.530597,-1988.527564,-970.642219,-1960.753001,-0.315278,-0.882639,0.646528,-0.450694,-0.124306,0.532639,1024,156.250000,1688,257.568359,1961,299.224854,2199,335.540771,-28153,-4295.806885,181,27.618408,-27860,-4251.098633,1165,177.764893
