Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260527_221421.bin,1,-320.693181,-883.796270,-1297.101709,-1707.226025,-1274.219123,-1181.805126,0.452449,-1.241493,0.063275,-0.855636,-0.849506,0.236575,-1.070161,-1.843179,-1.412096,-0.789733,-0.320675,-0.472574,-0.518987,-1554.320962,-1708.383680,-1690.857191,-1410.152602,-1198.990858,-2330.571157,0.508415,0.559687,0.522997,-0.090010,1.004970,-1.196956,1.001904,0.139241,-0.236287,0.389592,0.992264,0.893812,1.211674,931,142.059326,1691,258.026123,1910,291.442871,2193,334.625244,-28489,-4347.076416,144,21.972656,-28178,-4299.621582,-28406,-4334.411621
200ml,VET6_8chips_raw_stream_20260527_221421.bin,2,-323.563552,-893.925900,-1306.323931,-1673.374173,-1253.070975,-1157.181669,-1.150496,0.069104,-1.243008,-0.240017,0.189253,0.323033,0.245723,-0.009845,-0.245429,0.043601,-0.487342,-0.805907,-0.352321,-1524.790097,-1686.414544,-1668.690525,-1412.621738,-1209.021722,-2324.213132,-0.008072,0.076174,-0.092623,0.141229,-0.272653,-0.402847,0.001904,-0.360759,-0.236287,-0.943741,-0.174402,0.560478,1.378340,936,142.822266,1683,256.805420,1914,292.053223,2195,334.930420,-28486,-4346.618652,155,23.651123,-28171,-4298.553467,-28398,-4333.190918
200ml,VET6_8chips_raw_stream_20260527_221421.bin,3,-327.248737,-901.240715,-1306.823931,-1692.935901,-1257.509246,-1182.761916,-0.514577,-0.208519,-0.243008,0.681886,0.102795,-0.542810,-0.050305,0.323488,0.421238,-0.789733,-0.154008,-0.639241,-1.018987,-1520.981455,-1684.723186,-1667.783117,-1420.245195,-1210.898265,-2317.793379,0.791823,0.682643,-1.014525,-1.011913,-1.085011,-0.695195,-0.090154,0.305907,0.597046,0.556259,-0.674402,-0.939522,0.878340,938,143.127441,1676,255.737305,1910,291.442871,2192,334.472656,-28473,-4344.635010,135,20.599365,-28159,-4296.722412,-28389,-4331.817627
200ml,VET6_8chips_raw_stream_20260527_221421.bin,4,-348.267255,-893.222196,-1304.218993,-1761.040840,-1324.404308,-1263.305126,-0.222229,0.690298,0.678894,0.491222,-0.849506,0.442465,-0.234421,0.490155,-0.245429,1.043601,1.179325,1.027426,-1.018987,-1544.493801,-1705.210840,-1672.801636,-1425.961244,-1212.682216,-2332.336589,-0.041046,1.664394,0.254236,0.719326,1.210860,0.788318,1.613817,1.305907,0.597046,0.389592,1.492264,0.893812,0.378340,935,142.669678,1681,256.500244,1904,290.527344,2198,335.388184,-28490,-4347.229004,146,22.277832,-28176,-4299.316406,-28403,-4333.953857
200ml,VET6_8chips_raw_stream_20260527_221421.bin,5,-350.143799,-900.845653,-1302.823931,-1766.886519,-1343.558629,-1269.150805,-0.302902,-1.035603,-0.974247,-0.086875,-0.055396,0.045410,-0.570161,-0.843179,0.087904,0.210267,-0.154008,0.360759,-0.352321,-1549.098739,-1708.605902,-1668.690525,-1488.535318,-1232.608142,-2327.102021,-0.333394,-0.580255,-1.361384,1.256848,-1.669708,0.630127,-1.182211,-0.194093,0.097046,-0.943741,0.658931,0.227145,0.878340,942,143.737793,1676,255.737305,1904,290.527344,2190,334.167480,-28483,-4346.160889,144,21.972656,-28171,-4298.553467,-28399,-4333.343506
200ml,VET6_8chips_raw_stream_20260527_221421.bin,6,-353.859848,-900.629604,-1298.515289,-1767.460593,-1350.484555,-1272.934755,0.571881,-0.280252,0.910133,1.181886,0.738714,0.701840,0.041752,-0.176512,-0.078762,-0.123066,0.179325,0.027426,-0.685654,-1577.234542,-1727.970099,-1674.813981,-1504.479762,-1262.163697,-2338.632885,-0.524559,-0.269658,-0.245764,0.488087,-1.153221,-0.005792,-0.866327,0.805907,0.597046,0.722925,0.325598,0.560478,0.878340,942,143.737793,1679,256.195068,1908,291.137695,2198,335.388184,-28480,-4345.703125,141,21.514893,-28168,-4298.095703,-28394,-4332.580566
200ml,VET6_8chips_raw_stream_20260527_221421.bin,7,-335.020342,-866.969110,-1303.502943,-1770.442074,-1358.003073,-1282.737225,0.691313,0.015620,1.525753,0.797505,0.514575,-0.145755,0.153666,0.490155,0.254571,-0.123066,-0.987342,-1.305907,-0.518987,-1623.876517,-1764.328124,-1670.795463,-1505.473590,-1264.669870,-2351.262515,0.251302,0.109148,1.291758,0.409990,0.172101,0.477722,0.001904,-0.360759,-0.236287,0.056259,-0.174402,-0.439522,-0.288326,938,143.127441,1676,255.737305,1912,291.748047,2194,334.777832,-28491,-4347.381592,147,22.430420,-28177,-4299.468994,-28406,-4334.411621
200ml,VET6_8chips_raw_stream_20260527_221421.bin,8,-340.625280,-895.864171,-1311.046153,-1785.676642,-1364.768505,-1283.126113,-0.031064,0.188536,-0.089867,0.297505,-0.088370,-1.059296,0.041752,0.156821,0.587904,-0.623066,-0.320675,-0.472574,-1.185654,-1616.802443,-1775.402198,-1675.912747,-1513.510627,-1263.632833,-2360.503256,0.284276,-0.460823,1.291758,1.409990,-0.120247,-0.077524,-0.570298,0.305907,-0.402954,-0.277075,-0.174402,-0.439522,1.378340,936,142.822266,1683,256.805420,1910,291.442871,2196,335.083008,-28483,-4346.160889,153,23.345947,-28171,-4298.553467,-28397,-4333.038330
200ml,VET6_8chips_raw_stream_20260527_221421.bin,9,-338.205527,-898.283925,-1316.163437,-1788.151951,-1373.293197,-1292.422410,-0.652258,0.069104,0.910133,0.028744,0.634007,0.442465,0.337781,-0.843179,-1.412096,-0.289733,-0.154008,-0.139241,0.314346,-1627.037011,-1752.667630,-1677.622623,-1505.288404,-1260.855055,-2350.274861,0.117145,-0.063768,-0.398905,0.409990,-0.066763,-0.316388,-0.182211,-0.027426,-0.569620,-1.277075,-0.841069,-0.272855,0.378340,930,141.906738,1674,255.432129,1916,292.358398,2192,334.472656,-28481,-4345.855713,142,21.667480,-28168,-4298.095703,-28396,-4332.885742
200ml,VET6_8chips_raw_stream_20260527_221421.bin,10,-343.878366,-910.611085,-1310.237511,-1791.232198,-1381.212950,-1303.928583,-1.135771,0.069104,0.294514,0.028744,0.117520,0.839520,0.133810,-0.509845,-0.245429,-0.623066,0.012658,0.194093,0.147679,-1633.876517,-1749.828124,-1655.351018,-1493.584701,-1250.058759,-2342.984737,-1.127504,0.473229,-1.245764,0.372468,0.488483,0.391263,0.705875,0.972574,1.430380,0.222925,-0.341069,-0.272855,1.211674,937,142.974854,1688,257.568359,1918,292.663574,2187,333.709717,-28477,-4345.245361,151,23.040771,-28162,-4297.180176,-28391,-4332.122803
