Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260528_212209.bin,1,-10.354134,-39.811832,-80.480418,-30.150171,1.185885,-8.424499,2.004776,-1.327178,0.779645,0.420955,-1.866075,1.045055,-1.744630,-2.875350,-2.370448,-4.575630,-5.384454,-5.052521,-2.142157,0.356909,-0.615313,-19.622860,-111.170012,-242.149315,-249.484672,1.291381,-1.670376,-0.408520,-1.938069,-3.086616,-0.485282,-2.348118,-2.222689,-0.201681,-5.058824,-3.384454,-1.991597,0.129552,940,143.432617,1671,254.974365,1878,286.560059,2140,326.538086,-28530,-4353.332520,138,21.057129,-28379,-4330.291748,-28451,-4341.278076
200ml,VET6_8chips_raw_stream_20260528_212209.bin,2,-10.557838,-39.108128,-77.276714,-29.353875,2.889589,-8.430672,1.264150,-1.479584,1.510884,-0.079045,-0.038991,-0.199594,-0.836688,-2.375350,-2.870448,-6.242297,-6.717787,-7.219188,-2.475490,0.153206,0.088391,-20.629033,-111.472482,-241.846846,-249.787141,0.822594,1.156708,0.629002,-0.206830,-2.707810,0.568203,-0.756060,-2.389356,-1.535014,-5.725490,-3.551120,-2.324930,-0.037115,940,143.432617,1674,255.432129,1888,288.085938,2141,326.690674,-28537,-4354.400635,134,20.446777,-28384,-4331.054688,-28457,-4342.193604
200ml,VET6_8chips_raw_stream_20260528_212209.bin,3,-10.360307,-38.305659,-78.585356,-29.551406,2.087120,-10.233141,1.144718,-1.996071,0.548405,-0.963426,-1.230156,-0.008429,-1.652573,-3.875350,-3.870448,-5.075630,-5.717787,-5.719188,-3.142157,0.751971,0.989625,-18.635206,-108.546556,-245.272772,-248.867388,-1.329812,0.482030,-1.755379,0.215072,-3.707810,-0.814127,-1.664002,-3.556022,-2.368347,-5.725490,-2.717787,-1.658263,0.129552,928,141.601562,1681,256.500244,1886,287.780762,2125,324.249268,-28537,-4354.400635,136,20.751953,-28382,-4330.749512,-28456,-4342.041016
200ml,VET6_8chips_raw_stream_20260528_212209.bin,4,-9.452900,-39.213067,-79.480418,-29.650171,1.685885,-9.128203,1.765912,-1.049555,0.242123,0.074096,-1.382562,0.283919,-1.244630,-2.875350,-2.870448,-5.742297,-5.551120,-5.385854,-2.308824,0.251971,0.489625,-19.024095,-111.176185,-240.643142,-250.293314,-1.263865,1.016765,-1.292900,-0.053689,-4.343728,-0.933559,-1.736204,-1.889356,-1.035014,-6.058824,-3.717787,-2.158263,-0.537115,940,143.432617,1676,255.737305,1874,285.949707,2145,327.301025,-28536,-4354.248047,139,21.209717,-28380,-4330.444336,-28454,-4341.735840
200ml,VET6_8chips_raw_stream_20260528_212209.bin,5,-10.156603,-39.009363,-79.177949,-29.748937,1.284651,-10.029438,1.335883,-1.652500,-0.451595,-0.694665,-2.764891,0.475084,-2.264486,-5.042017,-4.703782,-6.575630,-7.051120,-7.885854,-4.808824,0.153206,0.088391,-20.425329,-113.460136,-246.859192,-250.169857,-0.019215,-1.034457,-1.024139,-0.131786,-3.794268,-0.351124,-2.460031,-3.389356,-1.535014,-4.392157,-3.217787,-2.658263,-0.370448,940,143.432617,1667,254.364014,1882,287.170410,2133,325.469971,-28529,-4353.179932,135,20.599365,-28376,-4329.833984,-28446,-4340.515137
200ml,VET6_8chips_raw_stream_20260528_212209.bin,6,-9.952900,-39.713067,-79.079184,-29.150171,2.185885,-9.029438,1.058260,-1.255445,0.279645,-0.694665,-1.660185,-0.319026,-1.540659,-3.375350,-3.870448,-5.075630,-5.384454,-6.052521,-2.808824,-0.649263,-0.109140,-18.622860,-112.651494,-248.167834,-249.762449,0.616703,0.482030,0.091480,0.330692,-2.913700,0.377038,-1.256060,-3.056022,-2.368347,-5.225490,-3.884454,-2.491597,0.962885,937,142.974854,1672,255.126953,1883,287.322998,2140,326.538086,-28532,-4353.637695,140,21.362305,-28376,-4329.833984,-28453,-4341.583252
200ml,VET6_8chips_raw_stream_20260528_212209.bin,7,-9.847961,-40.818005,-79.276714,-29.551406,2.087120,-9.831907,1.129993,-0.804906,-0.642258,-1.079045,-0.899049,-0.802539,-0.652573,-3.208683,-3.537115,-6.742297,-5.884454,-6.552521,-3.308824,0.356909,-0.615313,-20.326564,-111.355198,-245.964130,-249.669857,0.100217,0.309114,-0.870998,0.599453,-4.501919,0.099415,-2.256060,-3.556022,-2.368347,-6.892157,-3.551120,-1.824930,1.296218,942,143.737793,1670,254.821777,1877,286.407471,2133,325.469971,-28532,-4353.637695,136,20.751953,-28376,-4329.833984,-28450,-4341.125488
200ml,VET6_8chips_raw_stream_20260528_212209.bin,8,-10.459073,-38.706894,-77.875480,-29.650171,1.685885,-9.930672,0.144718,-1.360152,0.010884,0.074096,-0.555478,-0.907245,-1.040659,-2.542017,-2.703782,-5.908964,-6.384454,-6.052521,-1.475490,1.159379,-0.417782,-19.733971,-109.849025,-245.970303,-250.571091,0.204923,-0.120915,-1.908520,-0.784928,-4.343728,-1.020017,-2.164002,-3.722689,-2.201681,-5.725490,-2.384454,-0.991597,0.796218,935,142.669678,1662,253.601074,1889,288.238525,2150,328.063965,-28529,-4353.179932,142,21.667480,-28374,-4329.528809,-28448,-4340.820312
200ml,VET6_8chips_raw_stream_20260528_212209.bin,9,-9.959073,-38.206894,-79.381653,-29.755109,2.790824,-8.831907,1.025286,-0.130228,0.279645,-0.847806,-1.367836,0.024545,-0.560515,-3.375350,-3.370448,-6.408964,-6.384454,-6.552521,-3.475490,0.153206,0.088391,-19.030268,-110.052728,-245.266599,-250.774795,0.861353,1.276140,-0.755379,-0.169308,-3.415461,-0.933559,-1.071944,-3.222689,-1.701681,-6.058824,-3.717787,-2.658263,-0.537115,940,143.432617,1670,254.821777,1881,287.017822,2134,325.622559,-28534,-4353.942871,129,19.683838,-28382,-4330.749512,-28453,-4341.583252
200ml,VET6_8chips_raw_stream_20260528_212209.bin,10,-9.761542,-37.404425,-76.980418,-28.347702,2.383416,-8.628203,1.527048,-0.924338,-0.642258,-0.847806,-0.899049,-0.769565,-0.652573,-3.542017,-4.203782,-4.908964,-4.717787,-5.219188,-2.475490,-0.248029,-0.010375,-20.530268,-110.577420,-239.741908,-248.490844,1.100217,-0.676161,0.013382,0.483833,-4.244807,-1.521779,-2.848118,-2.722689,-0.701681,-5.558824,-3.217787,-1.658263,0.629552,937,142.974854,1667,254.364014,1877,286.407471,2141,326.690674,-28535,-4354.095459,133,20.294189,-28380,-4330.444336,-28453,-4341.583252
