Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260528_212304.bin,1,-7.039319,8.873353,-6.412517,-22.989677,-6.474608,-0.862771,0.971802,-8.918921,-0.104736,-0.425904,-3.422321,-0.563675,-7.165208,-3.542017,-4.203782,-6.742297,-6.551120,-6.885854,-2.308824,-0.241856,-1.516547,-0.573478,-0.509519,0.690191,-3.206894,-7.274174,-78.410525,-10.099183,-41.341647,-41.765512,-15.245111,-64.126096,-2.889356,-1.035014,-5.892157,-4.551120,-3.324930,-1.037115,948,144.653320,1676,255.737305,1890,288.391113,2138,326.232910,-28534,-4353.942871,149,22.735596,-28380,-4330.444336,-28454,-4341.735840
200ml,VET6_8chips_raw_stream_20260528_212304.bin,2,-8.440554,7.774588,-5.708813,-23.088443,-6.875843,-0.961536,0.494074,-8.623050,-1.642258,-2.232187,-4.440570,-1.094887,-7.461237,-2.708683,-2.537115,-5.742297,-5.051120,-4.885854,-2.142157,0.054440,-0.312844,0.124053,-0.404580,-0.414747,-3.904425,-5.270650,-76.956463,-11.289846,-42.994788,-42.175030,-16.815082,-63.126096,-2.722689,-1.701681,-5.892157,-3.217787,-2.158263,-0.037115,961,146.636963,1676,255.737305,1893,288.848877,2122,323.791504,-28530,-4353.332520,144,21.972656,-28378,-4330.139160,-28450,-4341.125488
200ml,VET6_8chips_raw_stream_20260528_212304.bin,3,-7.644258,9.478291,-5.912517,-22.285974,-6.678312,-1.362771,1.852370,-10.468382,0.164025,-2.194665,-4.666970,-1.339536,-8.573150,-4.542017,-4.203782,-6.075630,-6.384454,-5.552521,-2.475490,0.653206,0.588391,0.025288,-0.207049,0.387722,-3.305659,-5.963577,-78.941737,-9.483564,-43.341647,-41.989651,-16.418028,-64.330067,-3.222689,-1.201681,-5.558824,-2.217787,-1.158263,-0.037115,956,145.874023,1680,256.347656,1888,288.085938,2138,326.232910,-28531,-4353.485107,153,23.345947,-28374,-4329.528809,-28448,-4340.820312
200ml,VET6_8chips_raw_stream_20260528_212304.bin,4,-7.440554,8.774588,-4.011282,-21.884739,-6.579547,-2.165240,1.076508,-8.297728,-1.142258,-0.694665,-4.368837,-0.683107,-7.257266,-2.708683,-3.037115,-6.908964,-5.884454,-6.052521,-2.975490,0.054440,-0.312844,-0.271008,-0.404580,-0.414747,-4.305659,-5.217166,-76.678840,-10.674227,-44.301071,-41.452653,-16.465727,-62.626096,-2.056022,-0.868347,-5.392157,-2.717787,-1.158263,-0.537115,953,145.416260,1679,256.195068,1889,288.238525,2125,324.249268,-28530,-4353.332520,150,22.888184,-28376,-4329.833984,-28452,-4341.430664
200ml,VET6_8chips_raw_stream_20260528_212304.bin,5,-8.440554,7.774588,-6.214986,-21.687208,-5.777077,0.038464,0.666990,-8.918921,-0.642258,-0.925904,-3.096999,0.111003,-7.073150,-3.375350,-3.370448,-7.075630,-6.051120,-5.885854,-2.142157,0.554440,0.187156,1.426522,0.194185,0.486487,-4.509363,-7.083009,-76.717599,-10.636705,-41.879169,-41.712028,-16.245111,-63.106240,-1.889356,-1.535014,-6.058824,-3.717787,-2.158263,0.796218,959,146.331787,1679,256.195068,1894,289.001465,2138,326.232910,-28530,-4353.332520,155,23.651123,-28375,-4329.681396,-28448,-4340.820312
200ml,VET6_8chips_raw_stream_20260528_212304.bin,6,-6.341789,10.175822,-5.819924,-20.983505,-5.980781,-0.461536,0.699964,-8.656024,-0.873497,-1.347806,-3.924083,-0.425994,-7.165208,-3.375350,-3.870448,-5.575630,-5.884454,-6.052521,-2.975490,-0.951733,0.193329,-0.480885,0.496654,0.184018,-3.404425,-5.924818,-77.884730,-10.405466,-44.032310,-42.697302,-16.677402,-64.014183,-2.722689,-1.701681,-5.725490,-4.384454,-2.991597,-0.537115,958,146.179199,1672,255.126953,1892,288.696289,2129,324.859619,-28531,-4353.485107,142,21.667480,-28378,-4330.139160,-28452,-4341.430664
200ml,VET6_8chips_raw_stream_20260528_212304.bin,7,-8.743023,8.077057,-5.011282,-21.687208,-5.777077,-0.362771,2.354131,-9.641298,-0.526638,-1.579045,-3.541753,-0.458968,-7.461237,-2.708683,-2.537115,-4.908964,-5.717787,-5.719188,-2.142157,0.153206,0.088391,0.728992,-0.305815,-0.013513,-3.404425,-5.891844,-77.908764,-10.521085,-42.341647,-42.592596,-17.039221,-64.218154,-2.889356,-1.535014,-4.892157,-2.717787,-1.158263,0.796218,951,145.111084,1673,255.279541,1895,289.154053,2135,325.775146,-28534,-4353.942871,151,23.040771,-28382,-4330.749512,-28453,-4341.583252
200ml,VET6_8chips_raw_stream_20260528_212304.bin,8,-9.045492,8.379526,-6.616221,-23.088443,-6.875843,-0.961536,1.025286,-9.951895,0.510884,-2.579045,-2.786402,-1.094887,-7.369179,-3.542017,-3.703782,-5.908964,-5.217787,-5.719188,-2.975490,0.350737,0.890860,-0.277181,-0.503346,-0.815982,-6.009363,-5.408331,-77.849494,-9.789846,-44.416690,-40.487889,-17.193889,-62.718154,-2.056022,-1.368347,-5.392157,-3.717787,-2.658263,-0.870448,957,146.026611,1682,256.652832,1892,288.696289,2132,325.317383,-28530,-4353.332520,145,22.125244,-28378,-4330.139160,-28447,-4340.667725
200ml,VET6_8chips_raw_stream_20260528_212304.bin,9,-8.144258,8.978291,-3.912517,-21.384739,-6.079547,-0.461536,1.422341,-8.211270,0.395264,-0.579045,-3.494054,-0.683107,-6.961237,-2.375350,-2.370448,-5.408964,-4.884454,-5.052521,-1.975490,-0.748029,-0.510375,-0.573478,-1.207049,-0.612278,-2.700721,-3.978302,-77.505923,-9.021085,-44.032310,-41.195541,-17.504486,-63.014183,-1.889356,-1.035014,-5.058824,-2.551120,-1.324930,1.962885,951,145.111084,1684,256.958008,1896,289.306641,2144,327.148438,-28534,-4353.942871,156,23.803711,-28379,-4330.291748,-28453,-4341.583252
200ml,VET6_8chips_raw_stream_20260528_212304.bin,10,-6.539319,9.373353,-6.116221,-22.483505,-7.480781,-1.159067,1.699964,-9.760730,-0.104736,-2.616567,-4.461080,-0.387235,-8.165208,-4.208683,-4.537115,-6.575630,-6.217787,-6.219188,-2.975490,-0.346794,-0.411609,0.525288,0.700358,-0.519686,-3.601956,-6.447090,-77.180601,-9.983564,-43.110408,-41.539111,-16.815082,-62.941980,-3.389356,-2.035014,-5.558824,-3.051120,-1.824930,0.462885,953,145.416260,1678,256.042480,1895,289.154053,2131,325.164795,-28529,-4353.179932,147,22.430420,-28376,-4329.833984,-28449,-4340.972900
