Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260527_225041.bin,1,31.671016,40.839532,-418.021462,-450.003803,-218.441345,-264.428583,0.849504,-0.089087,0.294514,0.644364,-0.055396,0.893004,-0.254277,-0.509845,-0.745429,-0.289733,1.345992,0.860759,0.481013,-1662.320962,-1473.383680,-781.363364,-293.609392,-313.534068,-200.509429,1.236577,0.300313,0.522997,0.372468,-0.344386,0.391263,-0.090154,0.305907,0.597046,-0.277075,-0.007736,0.393812,0.211674,958,146.179199,1708,260.620117,1917,292.510986,2181,332.794189,-28521,-4351.959229,173,26.397705,-28275,-4314.422607,-28439,-4339.447021
200ml,VET6_8chips_raw_stream_20260527_225041.bin,2,32.275955,40.234594,-417.521462,-446.991457,-218.453691,-266.231052,-0.117522,0.293243,-0.243008,-0.355636,-0.518398,-0.074022,-0.050305,0.156821,0.087904,0.376934,-0.654008,-1.139241,-1.185654,-1654.401209,-1470.303433,-781.357191,-294.813096,-313.830364,-200.108194,0.561899,0.989716,0.791758,0.256848,0.139127,-0.038765,0.593962,-0.194093,0.097046,-0.110408,0.325598,0.060478,-1.121660,955,145.721436,1691,258.026123,1918,292.663574,2172,331.420898,-28522,-4352.111816,162,24.719238,-28274,-4314.270020,-28439,-4339.447021
200ml,VET6_8chips_raw_stream_20260527_225041.bin,3,32.269782,41.740767,-421.626400,-450.398864,-220.046283,-268.835990,-0.547551,-0.017354,-0.358628,-1.008778,-0.088370,0.878279,-0.050305,0.323488,0.421238,-0.123066,0.179325,0.527426,1.314346,-1662.425900,-1472.278741,-780.060895,-297.720503,-314.922957,-199.805725,0.164844,0.076174,0.560519,-0.127532,0.449724,0.271831,0.297933,0.139241,0.763713,0.056259,1.825598,1.560478,0.711674,954,145.568848,1708,260.620117,1914,292.053223,2184,333.251953,-28524,-4352.416992,179,27.313232,-28276,-4314.575195,-28441,-4339.752197
200ml,VET6_8chips_raw_stream_20260527_225041.bin,4,32.973485,41.537063,-423.638746,-450.201334,-219.243814,-267.835990,-0.341661,-0.017354,0.178894,0.028744,-0.365993,0.045410,-0.254277,-0.843179,-1.412096,-0.456399,-0.820675,-0.472574,-0.352321,-1661.123431,-1471.581211,-782.264599,-297.226676,-312.916784,-199.311898,-0.112779,0.386771,1.291758,-0.011913,0.846779,0.271831,0.613817,0.805907,0.597046,-0.110408,0.658931,1.227145,0.211674,957,146.026611,1697,258.941650,1919,292.816162,2179,332.489014,-28528,-4353.027344,170,25.939941,-28279,-4315.032959,-28442,-4339.904785
200ml,VET6_8chips_raw_stream_20260527_225041.bin,5,32.677189,40.333359,-424.435042,-451.701334,-220.743814,-266.126113,1.160101,0.844965,-0.089867,0.797505,0.395143,0.251300,0.817926,-0.676512,-0.078762,1.043601,0.345992,0.860759,0.147679,-1660.617258,-1472.587383,-782.462129,-299.220503,-316.422957,-200.503256,-0.279910,-0.129716,-0.745764,0.641229,-0.066763,0.543669,0.001904,-0.360759,-0.236287,-0.610408,0.325598,0.060478,-0.121660,955,145.721436,1709,260.772705,1917,292.510986,2184,333.251953,-28525,-4352.569580,166,25.329590,-28273,-4314.117432,-28440,-4339.599609
200ml,VET6_8chips_raw_stream_20260527_225041.bin,6,31.664843,42.345705,-424.342449,-451.102568,-219.842580,-268.335990,-0.031064,0.346727,0.141372,-0.471256,0.792198,-0.835158,0.745723,-0.009845,-0.745429,-0.456399,0.345992,0.360759,0.147679,-1662.808616,-1476.896025,-777.949784,-297.127911,-312.515549,-200.818071,-0.557533,1.577936,-0.361384,0.488087,0.019695,-0.402847,0.909846,0.805907,0.597046,0.056259,0.658931,0.227145,0.211674,961,146.636963,1707,260.467529,1916,292.358398,2182,332.946777,-28517,-4351.348877,163,24.871826,-28269,-4313.507080,-28433,-4338.531494
200ml,VET6_8chips_raw_stream_20260527_225041.bin,7,33.275955,41.234594,-424.836277,-453.812445,-220.132703,-266.231052,0.365991,0.188536,-0.089867,0.413125,-0.398967,0.528923,-0.070161,-1.176512,-1.078762,-0.123066,-0.154008,0.360759,0.314346,-1662.623431,-1473.081211,-779.955957,-298.732849,-312.910611,-202.824243,-1.074020,-0.010284,-0.745764,-0.127532,0.330292,0.271831,0.205875,0.139241,0.263713,-0.943741,1.158931,0.727145,0.711674,953,145.416260,1697,258.941650,1921,293.121338,2172,331.420898,-28529,-4353.179932,173,26.397705,-28278,-4314.880371,-28445,-4340.362549
200ml,VET6_8chips_raw_stream_20260527_225041.bin,8,33.374720,41.635829,-419.632573,-450.516148,-215.928999,-262.533521,0.452449,0.585591,0.525753,0.528744,0.514575,1.323033,0.541752,0.490155,0.754571,0.043601,-0.154008,-0.139241,-0.685654,-1666.722196,-1477.482445,-780.857191,-299.936553,-313.206907,-199.213132,0.409493,-0.526771,0.638616,-0.011913,0.396240,0.304805,-0.182211,0.472574,0.430380,1.056259,-0.174402,0.060478,-0.621660,955,145.721436,1699,259.246826,1906,290.832520,2180,332.641602,-28522,-4352.111816,175,26.702881,-28273,-4314.117432,-28440,-4339.599609
200ml,VET6_8chips_raw_stream_20260527_225041.bin,9,33.979658,41.030890,-418.836277,-448.207506,-215.737641,-260.224879,0.055394,-0.533841,0.410133,-1.624397,-0.279535,-0.399344,-0.366190,-0.676512,-0.078762,0.043601,0.345992,-0.139241,-0.852321,-1659.395036,-1476.809606,-780.659660,-301.239022,-313.904438,-201.318071,-0.333394,-0.025009,-0.898905,-0.127532,-0.305627,-0.456331,0.021760,0.472574,-0.069620,-1.277075,-0.341069,-0.772855,-0.121660,958,146.179199,1704,260.009766,1913,291.900635,2171,331.268311,-28514,-4350.891113,167,25.482178,-28267,-4313.201904,-28430,-4338.073730
200ml,VET6_8chips_raw_stream_20260527_225041.bin,10,31.967313,42.043236,-420.336277,-452.516148,-217.928999,-260.521175,-1.586310,-1.294977,-0.089867,0.913125,-0.777773,1.078384,-1.142363,-0.509845,-0.745429,0.043601,-0.154008,0.860759,-0.018987,-1662.006147,-1476.698495,-781.962129,-301.343960,-312.799500,-200.620540,-0.524559,0.610910,-0.477003,0.372468,-0.893847,0.391263,-0.090154,-0.360759,-0.736287,0.389592,0.992264,1.393812,1.211674,961,146.636963,1713,261.383057,1918,292.663574,2186,333.557129,-28519,-4351.654053,185,28.228760,-28273,-4314.117432,-28437,-4339.141846
