Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260525_235759.bin,1,-6.686806,-5.121528,-21.736523,-13.802289,-9.158128,-0.981173,-173.913665,-2076.184850,-825.603429,-1405.430397,-1133.502315,-530.247110,-1648.813733,-2925.002778,-1806.793056,-77.070833,-21.229167,-28.222917,-70.136111,-1.492978,-0.048688,-0.251260,-0.035777,-0.049640,0.457407,-172.277884,-0.803719,-189.879856,-0.648398,-127.825068,-0.275558,-66.240366,-837.981944,-1514.215972,-662.853472,-0.950694,-0.624306,0.699306,1059,161.590576,1708,260.620117,1944,296.630859,2198,335.388184,-28142,-4294.128418,211,32.196045,-27849,-4249.420166,876,133.666992
200ml,VET6_8chips_raw_stream_20260525_235759.bin,2,-6.785571,-5.522762,-19.434053,-12.296116,-9.164300,-1.481173,-172.794233,-2075.127842,-822.947233,-1411.386767,-1129.982305,-532.972641,-1646.530340,-2919.336111,-1803.959722,-76.737500,-20.895833,-28.556250,-69.802778,-0.486806,-0.554861,-0.146322,-0.338246,0.252829,0.957407,-171.603206,-0.454363,-189.917377,-1.032779,-127.255097,-0.296069,-65.536394,-838.981944,-1517.215972,-667.853472,-0.117361,-0.457639,0.865972,1058,161.437988,1704,260.009766,1949,297.393799,2213,337.677002,-28140,-4293.823242,216,32.958984,-27847,-4249.114990,1110,169.372559
200ml,VET6_8chips_raw_stream_20260525_235759.bin,3,-7.581867,-7.226466,-20.730350,-12.296116,-9.164300,-1.079938,-176.203751,-2064.789688,-824.637896,-1403.230572,-1127.791140,-529.381267,-1640.135033,-2907.669444,-1794.126389,-77.570833,-21.395833,-29.056250,-69.636111,-0.690509,0.148843,1.051209,0.964223,0.950360,1.056173,-171.125478,-0.075557,-187.917377,0.082841,-123.457463,-0.090178,-63.404625,-836.815278,-1517.382639,-660.686806,-0.617361,-0.457639,0.699306,1057,161.285400,1705,260.162354,1946,296.936035,2194,334.777832,-28143,-4294.281006,213,32.501221,-27852,-4249.877930,1149,175.323486
200ml,VET6_8chips_raw_stream_20260525_235759.bin,4,-6.890509,-4.417824,-21.341461,-11.796116,-8.664300,0.222531,-171.077641,-2071.778486,-820.450287,-1406.196104,-1130.881121,-531.539458,-1645.142253,-2916.836111,-1799.459722,-77.237500,-21.729167,-28.722917,-69.636111,-0.486806,-0.554861,-0.448791,0.167927,-0.753344,-0.141358,-171.842070,-0.717261,-190.917377,0.504743,-127.117416,-0.314317,-65.832423,-837.481944,-1514.215972,-660.020139,-0.284028,0.209028,1.032639,1061,161.895752,1703,259.857178,1955,298.309326,2205,336.456299,-28142,-4294.128418,223,34.027100,-27847,-4249.114990,868,132.446289
200ml,VET6_8chips_raw_stream_20260525_235759.bin,5,-6.285571,-5.022762,-20.236523,-12.394882,-9.565535,-1.579938,-172.889631,-2070.434916,-827.294092,-1406.233626,-1133.621747,-530.930728,-1645.846224,-2917.502778,-1799.793056,-76.904167,-20.895833,-29.056250,-71.136111,-0.486806,-0.554861,-0.547557,-0.937011,-0.648405,-0.845062,-172.683879,-0.266722,-192.223660,-0.764018,-125.872767,-0.242584,-64.648308,-837.148611,-1513.549306,-661.020139,0.882639,0.042361,-0.800694,1058,161.437988,1699,259.246826,1952,297.851562,2196,335.083008,-28140,-4293.823242,212,32.348633,-27852,-4249.877930,1118,170.593262
200ml,VET6_8chips_raw_stream_20260525_235759.bin,6,-7.088040,-5.220293,-20.137757,-11.697351,-8.263066,-1.684877,-176.123078,-2070.500863,-823.909711,-1408.193050,-1130.087012,-531.581372,-1644.030340,-2916.002778,-1799.793056,-76.070833,-20.895833,-28.056250,-68.136111,0.111960,0.346373,0.452443,-0.134542,-0.450874,-0.845062,-173.439230,-0.194989,-194.070519,-1.301540,-127.547445,-0.018446,-65.444337,-835.148611,-1509.049306,-659.520139,1.215972,1.709028,1.532639,1065,162.506104,1711,261.077881,1953,298.004150,2211,337.371826,-28137,-4293.365479,215,32.806396,-27844,-4248.657227,1144,174.560547
200ml,VET6_8chips_raw_stream_20260525_235759.bin,7,-6.983102,-6.325231,-20.032819,-11.499820,-7.460597,-1.888580,-174.295994,-2075.907227,-823.487809,-1404.777256,-1131.985828,-529.181162,-1647.905791,-2922.502778,-1803.293056,-76.404167,-21.395833,-28.556250,-70.636111,1.513194,1.445139,0.353678,-1.739480,-0.845936,1.161111,-171.459740,-1.386154,-192.339280,-1.417159,-126.475712,-0.018446,-65.444337,-832.148611,-1503.049306,-657.020139,0.215972,0.209028,-0.134028,1056,161.132812,1708,260.620117,1944,296.630859,2203,336.151123,-28142,-4294.128418,218,33.264160,-27849,-4249.420166,854,130.310059
200ml,VET6_8chips_raw_stream_20260525_235759.bin,8,-6.384336,-5.423997,-19.631584,-11.598585,-7.861831,-1.586111,-173.913665,-2075.113117,-825.025331,-1406.774202,-1132.000553,-531.208351,-1647.477993,-2920.669444,-1802.126389,-77.404167,-20.895833,-28.056250,-69.136111,-0.486806,-0.554861,1.156147,-0.430838,-1.654578,-1.141358,-171.704390,-0.803719,-191.954899,0.351602,-127.475712,-0.433749,-65.924481,-833.481944,-1506.715972,-659.186806,-0.284028,0.709028,0.032639,1057,161.285400,1711,261.077881,1949,297.393799,2203,336.151123,-28140,-4293.823242,213,32.501221,-27849,-4249.420166,1126,171.813965
200ml,VET6_8chips_raw_stream_20260525_235759.bin,9,-5.680633,-5.627701,-20.736523,-11.901055,-7.559362,0.117593,-171.913665,-2075.113117,-823.372189,-1406.389821,-1131.451093,-529.897754,-1647.366080,-2919.669444,-1801.126389,-76.404167,-21.395833,-28.556250,-68.969444,-0.190509,0.648843,-0.954964,0.760520,1.654064,0.852469,-172.373282,-0.559070,-192.839280,-1.148398,-127.580419,-0.329042,-65.648308,-832.648611,-1503.549306,-654.686806,-0.450694,-0.124306,0.199306,1065,162.506104,1714,261.535645,1946,296.936035,2214,337.829590,-28140,-4293.823242,220,33.569336,-27848,-4249.267578,1147,175.018311
200ml,VET6_8chips_raw_stream_20260525_235759.bin,10,-6.588040,-4.720293,-20.032819,-13.802289,-9.158128,-1.382407,-177.003646,-2073.247274,-824.987809,-1406.696104,-1132.588773,-529.706589,-1646.774022,-2920.336111,-1802.459722,-76.904167,-22.062500,-29.389583,-70.302778,0.414429,0.043904,0.754913,0.569162,-0.654578,-0.943827,-172.922743,0.130333,-193.339280,0.004743,-127.063932,-0.400775,-65.056250,-835.981944,-1510.215972,-659.353472,-0.450694,-0.624306,0.199306,1046,159.606934,1702,259.704590,1948,297.241211,2199,335.540771,-28145,-4294.586182,206,31.433105,-27850,-4249.572754,855,130.462646
