Volume,SourceFile,Index,L_P1_P2_C1,L_P1_P2_C2,L_P1_P2_C3,L_P1_P2_C4,L_P1_P2_C5,L_P1_P2_C6,L_P2_P3a_1,L_P2_P3b_1,L_P2_P3a_2,L_P2_P3b_2,L_P2_P3a_3,L_P2_P3b_3,L_P2_P3_center,L_P3a_P3b_R1,L_P3a_P3b_R2,L_P3a_P3b_R3,L_P3a_P3b_R4,L_P3a_P3b_R5,L_P3a_P3b_R6,R_P1_P2_C1,R_P1_P2_C2,R_P1_P2_C3,R_P1_P2_C4,R_P1_P2_C5,R_P1_P2_C6,R_P2_P3a_1,R_P2_P3b_1,R_P2_P3a_2,R_P2_P3b_2,R_P2_P3a_3,R_P2_P3b_3,R_P2_P3_center,R_P3a_P3b_R1,R_P3a_P3b_R2,R_P3a_P3b_R3,R_P3a_P3b_R4,R_P3a_P3b_R5,R_P3a_P3b_R6,AD1_TemperatureRaw16,AD1_Temperature_mV,AD2_TemperatureRaw16,AD2_Temperature_mV,AD3_TemperatureRaw16,AD3_Temperature_mV,AD4_TemperatureRaw16,AD4_Temperature_mV,AD5_TemperatureRaw16,AD5_Temperature_mV,AD6_TemperatureRaw16,AD6_Temperature_mV,AD7_TemperatureRaw16,AD7_Temperature_mV,AD8_TemperatureRaw16,AD8_Temperature_mV
200ml,VET6_8chips_raw_stream_20260528_212205.bin,1,-8.372653,-33.293314,-78.708813,-28.341529,0.877243,-9.825734,0.628231,-0.876639,0.395264,-0.541524,-0.660185,-0.629622,-0.764486,-3.875350,-3.870448,-4.908964,-5.384454,-6.052521,-3.142157,1.955675,1.285922,-19.629033,-109.256432,-243.562896,-247.571091,-1.192132,-0.550944,-2.677281,-0.900547,-3.669050,-0.987043,-1.867973,-3.722689,-2.201681,-5.725490,-3.717787,-2.158263,0.462885,931,142.059326,1668,254.516602,1881,287.017822,2134,325.622559,-28522,-4352.111816,135,20.599365,-28371,-4329.071045,-28445,-4340.362549
200ml,VET6_8chips_raw_stream_20260528_212205.bin,2,-7.304752,-24.361215,-65.610048,-26.940295,1.976009,-10.029438,1.819396,-1.533068,0.510884,-0.579045,-1.627211,0.839165,-1.836688,-2.875350,-2.870448,-6.242297,-5.717787,-5.719188,-2.808824,-0.149263,0.390860,-18.925329,-110.886062,-237.933266,-244.385906,-0.535702,0.410297,-1.292900,0.752594,-2.603103,-1.435321,-1.256060,-3.056022,-2.368347,-5.225490,-3.384454,-1.991597,0.129552,938,143.127441,1682,256.652832,1873,285.797119,2135,325.775146,-28527,-4352.874756,145,22.125244,-28371,-4329.071045,-28445,-4340.362549
200ml,VET6_8chips_raw_stream_20260528_212205.bin,3,-8.508455,-24.657511,-70.529801,-24.236591,3.772305,-9.331907,0.938828,-1.168987,-0.104736,-0.079045,-1.176672,0.991571,-1.152573,-3.375350,-3.370448,-6.242297,-6.051120,-6.385854,-3.142157,0.251971,0.489625,-18.530268,-108.182358,-236.136970,-246.095783,0.046732,-0.207373,-0.908520,-1.053689,-4.033132,-1.139449,-2.144146,-2.889356,-2.035014,-6.725490,-3.717787,-2.658263,-0.537115,940,143.432617,1670,254.821777,1874,285.949707,2137,326.080322,-28523,-4352.264404,134,20.446777,-28369,-4328.765869,-28440,-4339.599609
200ml,VET6_8chips_raw_stream_20260528_212205.bin,4,1.108829,5.225205,-66.332270,-24.032887,3.068602,-8.325734,1.732938,-1.222472,0.126503,0.074096,-1.970781,0.283919,-1.744630,-3.708683,-4.037115,-5.408964,-6.551120,-6.385854,-2.642157,0.258144,-1.016547,-19.036441,-107.256432,-241.562896,-245.972326,-0.123922,0.084975,0.129002,0.599453,-3.071891,0.099415,-1.664002,-3.556022,-2.368347,-5.725490,-4.717787,-3.658263,-0.537115,934,142.517090,1670,254.821777,1869,285.186768,2132,325.317383,-28528,-4353.027344,134,20.446777,-28371,-4329.071045,-28445,-4340.362549
200ml,VET6_8chips_raw_stream_20260528_212205.bin,5,-7.483764,-29.682203,-66.486591,-27.841529,1.377243,-8.924499,-0.577659,-0.685474,-1.489116,-0.463426,-0.899049,-0.319026,-0.652573,-3.042017,-3.203782,-4.908964,-5.217787,-5.719188,-2.975490,-0.050498,0.792095,-19.227799,-109.978654,-238.840673,-245.083437,0.171949,0.654946,-1.561661,-0.284928,-1.755509,-0.139449,-0.367973,-2.556022,-1.368347,-6.058824,-3.384454,-2.491597,-1.203782,937,142.974854,1673,255.279541,1874,285.949707,2142,326.843262,-28517,-4351.348877,147,22.430420,-28361,-4327.545166,-28439,-4339.447021
200ml,VET6_8chips_raw_stream_20260528_212205.bin,6,-9.187468,-30.478499,-73.610048,-26.643998,3.179713,-8.930672,1.422341,-0.652500,0.048405,-0.079045,-1.851349,0.958597,-1.356544,-4.208683,-4.537115,-6.242297,-6.051120,-5.885854,-2.808824,0.350737,0.890860,-19.326564,-109.984827,-237.334500,-244.688375,-0.019215,-1.120915,-0.908520,-0.900547,-3.707810,-0.987043,-2.460031,-4.222689,-3.201681,-6.725490,-3.884454,-2.491597,-0.370448,938,143.127441,1664,253.906250,1870,285.339355,2132,325.317383,-28528,-4353.027344,136,20.751953,-28371,-4329.071045,-28445,-4340.362549
200ml,VET6_8chips_raw_stream_20260528_212205.bin,7,-8.675122,-32.990844,-73.307579,-25.032887,2.068602,-10.128203,1.527048,-1.599016,-0.757877,-0.579045,-1.071965,0.111003,-1.244630,-3.208683,-3.537115,-5.242297,-5.551120,-5.385854,-2.642157,0.856909,-0.115313,-20.826564,-109.583593,-237.235735,-243.885906,-0.622160,0.601462,-1.561661,0.483833,-2.636077,-1.918834,-1.052089,-2.389356,-1.535014,-6.392157,-4.051120,-2.824930,-0.870448,940,143.432617,1670,254.821777,1877,286.407471,2136,325.927734,-28533,-4353.790283,138,21.057129,-28376,-4329.833984,-28453,-4341.583252
200ml,VET6_8chips_raw_stream_20260528_212205.bin,8,-9.465245,-36.200721,-76.498937,-25.940295,2.976009,-9.430672,1.422341,-0.049555,0.279645,0.458476,-1.454295,-0.423732,-0.856544,-3.208683,-3.037115,-5.408964,-6.384454,-7.052521,-2.142157,-0.149263,0.390860,-19.135206,-108.071247,-238.748081,-245.984672,1.291381,-0.709135,-0.408520,0.252594,-3.310755,-1.091750,-2.071944,-4.222689,-2.701681,-5.892157,-2.717787,-1.658263,-0.870448,937,142.974854,1668,254.516602,1870,285.339355,2131,325.164795,-28523,-4352.264404,142,21.667480,-28372,-4329.223633,-28444,-4340.209961
200ml,VET6_8chips_raw_stream_20260528_212205.bin,9,-9.070184,-34.595783,-75.597702,-27.643998,2.179713,-9.128203,1.580532,-1.201961,0.088981,-1.232187,0.444522,-0.127861,-0.336688,-1.875350,-2.370448,-6.075630,-6.051120,-6.885854,-2.808824,0.356909,-0.615313,-18.129033,-108.170012,-239.149315,-246.083437,0.061458,0.568488,0.397763,-0.169308,-2.119590,-0.536504,-0.756060,-2.222689,-1.201681,-5.225490,-4.384454,-2.491597,0.462885,928,141.601562,1670,254.821777,1877,286.407471,2143,326.995850,-28528,-4353.027344,144,21.972656,-28371,-4329.071045,-28448,-4340.820312
200ml,VET6_8chips_raw_stream_20260528_212205.bin,10,-10.872653,-35.793314,-76.097702,-26.841529,2.377243,-9.930672,1.183477,-1.843665,-0.257877,-1.157143,-1.057240,-0.749054,-1.560515,-4.542017,-4.703782,-6.575630,-6.051120,-6.385854,-3.142157,0.153206,0.088391,-18.227799,-108.367543,-239.951784,-244.676030,0.133190,0.998517,-0.639759,0.830692,-3.913700,-1.124724,-1.552089,-2.722689,-1.701681,-6.058824,-4.051120,-2.824930,0.129552,942,143.737793,1666,254.211426,1878,286.560059,2129,324.859619,-28525,-4352.569580,129,19.683838,-28370,-4328.918457,-28444,-4340.209961
