Time(ms),TactileRaw(16bit),GroundRef(16bit)
0.00,-5546,4
5.00,-5546,3
10.00,-5545,4
15.00,-5548,2
20.00,-5542,4
25.00,-5536,2
30.00,-5540,3
35.00,-5544,2
40.00,-5546,5
45.00,-5548,2
50.00,-5550,4
55.00,-5549,1
60.00,-5542,3
65.00,-5549,2
70.00,-5544,2
75.00,-5535,3
80.00,-5541,2
85.00,-5541,2
90.00,-5544,0
95.00,-5549,2
100.00,-5539,3
105.00,-5547,1
110.00,-5543,2
115.00,-5546,2
120.00,-5543,2
125.00,-5546,2
130.00,-5534,1
135.00,-5540,5
140.00,-5545,2
145.00,-5552,5
150.00,-5537,5
155.00,-5542,4
160.00,-5549,0
165.00,-5547,2
170.00,-5546,3
175.00,-5543,2
180.00,-5544,2
185.00,-5540,3
190.00,-5532,2
195.00,-5532,2
200.00,-5544,3
205.00,-5537,3
210.00,-5535,2
215.00,-5545,2
220.00,-5537,2
225.00,-5545,2
230.00,-5546,2
235.00,-5545,4
240.00,-5538,1
245.00,-5538,5
250.00,-5535,1
255.00,-5526,2
260.00,-5530,5
265.00,-5545,2
270.00,-5541,2
275.00,-5535,3
280.00,-5546,3
285.00,-5531,3
290.00,-5534,2
295.00,-5546,2
300.00,-5542,3
305.00,-5530,3
310.00,-5540,2
315.00,-5540,1
320.00,-5550,1
325.00,-5541,3
330.00,-5536,3
335.00,-5541,1
340.00,-5546,2
345.00,-5536,2
350.00,-5543,5
355.00,-5535,2
360.00,-5537,3
365.00,-5528,1
370.00,-5552,2
375.00,-5537,2
380.00,-5544,2
385.00,-5540,2
390.00,-5541,3
395.00,-5540,3
400.00,-5539,2
405.00,-5550,5
410.00,-5536,2
415.00,-5535,1
420.00,-5552,3
425.00,-5549,4
430.00,-5543,4
435.00,-5538,2
440.00,-5542,2
445.00,-5546,1
450.00,-5535,4
455.00,-5552,2
460.00,-5544,3
465.00,-5540,5
470.00,-5540,5
475.00,-5546,1
480.00,-5529,4
485.00,-5537,1
490.00,-5528,1
495.00,-5539,3
500.00,-5544,2
505.00,-5536,2
510.00,-5527,4
515.00,-5540,3
520.00,-5545,2
525.00,-5539,2
530.00,-5544,0
535.00,-5539,3
540.00,-5531,2
545.00,-5540,3
550.00,-5525,1
555.00,-5543,4
560.00,-5535,1
565.00,-5540,3
570.00,-5536,2
575.00,-5527,2
580.00,-5545,2
585.00,-5533,4
590.00,-5534,5
595.00,-5536,0
600.00,-5530,2
605.00,-5514,1
610.00,-5523,6
615.00,-5534,2
620.00,-5533,2
625.00,-5533,3
630.00,-5536,3
635.00,-5531,2
640.00,-5538,1
645.00,-5522,3
650.00,-5524,4
655.00,-5538,3
660.00,-5527,2
665.00,-5534,2
670.00,-5531,3
675.00,-5526,2
680.00,-5529,4
685.00,-5526,4
690.00,-5535,2
695.00,-5529,2
700.00,-5533,2
705.00,-5530,4
710.00,-5526,2
715.00,-5525,3
720.00,-5526,2
725.00,-5525,3
730.00,-5528,3
735.00,-5527,2
740.00,-5531,2
745.00,-5524,1
750.00,-5531,3
755.00,-5530,4
760.00,-5532,3
765.00,-5531,2
770.00,-5533,2
775.00,-5532,2
780.00,-5533,2
785.00,-5535,3
790.00,-5533,4
795.00,-5530,1
800.00,-5532,4
805.00,-5543,2
810.00,-5548,2
815.00,-5535,3
820.00,-5536,1
825.00,-5538,3
830.00,-5536,2
835.00,-5539,2
840.00,-5539,2
845.00,-5544,3
850.00,-5534,2
855.00,-5538,2
860.00,-5539,2
865.00,-5532,2
870.00,-5539,3
875.00,-5535,2
880.00,-5536,3
885.00,-5538,3
890.00,-5535,3
895.00,-5547,2
900.00,-5544,2
905.00,-5545,1
910.00,-5542,2
915.00,-5549,1
920.00,-5550,4
925.00,-5543,3
930.00,-5544,1
935.00,-5553,2
940.00,-5550,3
945.00,-5543,5
950.00,-5545,2
955.00,-5550,2
960.00,-5546,2
965.00,-5561,2
970.00,-5541,2
975.00,-5549,3
980.00,-5550,2
985.00,-5546,2
990.00,-5551,3
995.00,-5541,3
1000.00,-5550,1
1005.00,-5550,4
1010.00,-5555,2
1015.00,-5550,4
1020.00,-5544,4
1025.00,-5543,2
1030.00,-5541,0
1035.00,-5533,3
1040.00,-5537,2
1045.00,-5549,4
1050.00,-5534,2
1055.00,-5541,4
1060.00,-5540,1
1065.00,-5539,2
1070.00,-5540,3
1075.00,-5558,1
1080.00,-5555,1
1085.00,-5559,4
1090.00,-5548,2
1095.00,-5552,1
1100.00,-5549,2
1105.00,-5559,2
1110.00,-5544,2
1115.00,-5551,3
1120.00,-5564,3
1125.00,-5553,5
1130.00,-5550,2
1135.00,-5551,4
1140.00,-5561,5
1145.00,-5568,2
1150.00,-5556,3
1155.00,-5545,2
1160.00,-5550,2
1165.00,-5543,4
1170.00,-5546,-1
1175.00,-5548,1
1180.00,-5554,2
1185.00,-5549,3
1190.00,-5552,3
1195.00,-5547,2
1200.00,-5543,3
1205.00,-5539,2
1210.00,-5545,1
1215.00,-5536,0
1220.00,-5543,3
1225.00,-5543,3
1230.00,-5546,2
1235.00,-5542,2
1240.00,-5549,2
1245.00,-5549,4
1250.00,-5558,4
1255.00,-5554,2
1260.00,-5545,3
1265.00,-5538,2
1270.00,-5546,2
1275.00,-5539,1
1280.00,-5545,5
1285.00,-5538,1
1290.00,-5542,3
1295.00,-5541,2
1300.00,-5535,4
1305.00,-5544,4
1310.00,-5538,4
1315.00,-5546,2
1320.00,-5543,4
1325.00,-5545,5
1330.00,-5537,2
1335.00,-5539,4
1340.00,-5539,4
1345.00,-5545,3
1350.00,-5546,5
1355.00,-5544,3
1360.00,-5545,3
1365.00,-5547,2
1370.00,-5546,4
1375.00,-5540,3
1380.00,-5536,3
1385.00,-5540,5
1390.00,-5549,3
1395.00,-5545,2
1400.00,-5549,2
1405.00,-5549,1
1410.00,-5539,2
1415.00,-5548,4
1420.00,-5555,2
1425.00,-5548,2
1430.00,-5540,3
1435.00,-5537,3
1440.00,-5550,4
1445.00,-5539,4
1450.00,-5538,2
1455.00,-5532,1
1460.00,-5542,2
1465.00,-5540,2
1470.00,-5543,3
1475.00,-5549,2
1480.00,-5550,2
1485.00,-5557,2
1490.00,-5549,2
1495.00,-5549,4
1500.00,-5546,5
1505.00,-5548,2
1510.00,-5552,3
1515.00,-5555,3
1520.00,-5552,3
1525.00,-5544,2
1530.00,-5554,3
1535.00,-5550,2
1540.00,-5559,5
1545.00,-5541,0
1550.00,-5545,2
1555.00,-5557,1
1560.00,-5550,1
1565.00,-5557,4
1570.00,-5552,3
1575.00,-5551,3
1580.00,-5548,2
1585.00,-5550,2
1590.00,-5549,2
1595.00,-5558,2
1600.00,-5561,3
1605.00,-5555,2
1610.00,-5529,2
1615.00,-5518,3
1620.00,-5537,5
1625.00,-5532,3
1630.00,-5529,2
1635.00,-5529,2
1640.00,-5535,5
1645.00,-5525,2
1650.00,-5535,2
1655.00,-5537,3
1660.00,-5538,4
1665.00,-5528,3
1670.00,-5542,4
1675.00,-5537,6
1680.00,-5532,3
1685.00,-5542,3
1690.00,-5531,2
1695.00,-5537,2
1700.00,-5541,2
1705.00,-5539,1
1710.00,-5533,2
1715.00,-5551,2
1720.00,-5541,3
1725.00,-5541,3
1730.00,-5546,3
1735.00,-5538,3
1740.00,-5529,3
1745.00,-5541,4
1750.00,-5536,4
1755.00,-5527,2
1760.00,-5527,4
1765.00,-5530,2
1770.00,-5519,1
1775.00,-5532,2
1780.00,-5530,2
1785.00,-5526,2
1790.00,-5527,2
1795.00,-5532,4
1800.00,-5523,2
1805.00,-5522,2
1810.00,-5526,2
1815.00,-5518,3
1820.00,-5527,3
1825.00,-5516,2
1830.00,-5528,3
1835.00,-5520,2
1840.00,-5525,3
1845.00,-5524,2
1850.00,-5531,2
1855.00,-5530,3
1860.00,-5528,4
1865.00,-5530,2
1870.00,-5528,3
1875.00,-5529,2
1880.00,-5529,2
1885.00,-5531,1
1890.00,-5525,2
1895.00,-5532,2
1900.00,-5533,2
1905.00,-5522,3
1910.00,-5531,3
1915.00,-5521,4
1920.00,-5522,3
1925.00,-5530,5
1930.00,-5529,2
1935.00,-5529,5
1940.00,-5522,6
1945.00,-5532,3
1950.00,-5529,3
1955.00,-5527,3
1960.00,-5521,3
1965.00,-5522,2
1970.00,-5532,3
1975.00,-5545,4
1980.00,-5540,2
1985.00,-5543,3
1990.00,-5541,0
1995.00,-5538,3
2000.00,-5556,3
2005.00,-5536,4
2010.00,-5546,3
2015.00,-5546,2
2020.00,-5537,4
2025.00,-5533,1
2030.00,-5539,5
2035.00,-5529,3
2040.00,-5531,2
2045.00,-5532,1
2050.00,-5538,1
2055.00,-5530,2
2060.00,-5539,2
2065.00,-5531,4
2070.00,-5526,4
2075.00,-5518,3
2080.00,-5519,2
2085.00,-5523,4
2090.00,-5533,1
2095.00,-5534,1
2100.00,-5530,1
2105.00,-5525,3
2110.00,-5535,3
2115.00,-5532,2
2120.00,-5521,2
2125.00,-5526,3
2130.00,-5527,2
2135.00,-5537,1
2140.00,-5540,5
2145.00,-5542,1
