Index,TemperatureRaw16,VGNDRaw16
0,127,0
1,129,0
2,133,0
3,129,0
4,127,0
5,121,0
6,127,0
7,130,0
8,124,0
9,128,0
10,113,0
11,128,0
12,128,0
13,122,0
14,126,0
15,126,0
16,117,0
17,127,0
18,123,0
19,120,0
20,128,0
21,120,0
22,121,0
23,129,0
24,115,0
25,126,0
26,121,0
27,134,0
28,107,0
29,132,0
30,127,0
31,124,0
32,117,0
33,121,0
34,131,0
35,130,0
36,126,0
37,124,0
38,123,0
39,130,0
40,129,0
41,132,0
42,126,0
43,123,0
44,124,0
45,122,0
46,132,0
47,122,0
48,127,0
49,115,0
50,124,0
51,129,0
52,113,0
53,127,0
54,129,0
55,122,0
56,122,0
57,128,0
58,122,0
59,127,0
60,126,0
61,124,0
62,128,0
63,128,0
64,124,0
65,129,0
66,120,0
67,124,0
68,123,0
69,129,0
70,127,0
71,129,0
72,122,0
73,130,0
74,124,0
75,125,0
76,131,0
77,126,0
78,126,0
79,119,0
80,119,0
81,128,0
82,125,0
83,116,0
84,125,0
85,124,0
86,118,0
87,123,0
88,132,0
89,119,0
90,114,0
91,122,0
92,123,0
93,126,0
94,124,0
95,128,0
96,117,0
97,121,0
98,127,0
99,120,0
100,122,0
101,118,0
102,126,0
103,125,0
104,132,0
105,120,0
106,114,0
107,127,0
108,128,0
109,125,0
110,117,0
111,130,0
112,126,0
113,123,0
114,126,0
115,125,0
116,114,0
117,124,0
118,126,0
119,133,0
120,124,0
121,120,0
122,114,0
123,126,0
124,127,0
125,123,0
126,124,0
127,120,0
128,129,0
129,122,0
130,126,0
131,121,0
132,133,0
133,132,0
134,128,0
135,132,0
136,123,0
137,135,0
138,134,0
139,124,0
140,128,0
141,125,0
142,131,0
143,131,0
144,129,0
145,128,0
146,124,0
147,123,0
148,122,0
149,121,0
150,126,0
151,125,0
152,115,0
153,126,0
154,124,0
155,121,0
156,122,0
157,121,0
158,124,0
159,122,0
160,127,0
161,125,0
162,131,0
163,120,0
164,132,0
165,118,0
166,120,0
167,128,0
168,110,0
169,124,0
170,117,0
171,130,0
172,129,0
173,131,0
174,118,0
175,124,0
176,127,0
177,133,0
178,120,0
179,123,0
180,118,0
181,129,0
182,118,0
183,125,0
184,123,0
185,120,0
186,121,0
187,125,0
188,127,0
189,127,0
190,120,0
191,138,0
192,137,0
193,123,0
194,120,0
195,123,0
196,122,0
197,117,0
198,120,0
199,121,0
200,124,0
201,123,0
202,121,0
203,119,0
204,122,0
205,114,0
206,114,0
207,115,0
208,118,0
209,116,0
210,111,0
211,107,0
212,109,0
213,110,0
214,91,0
215,98,0
216,108,0
217,105,0
218,107,0
219,99,0
220,93,0
221,87,0
222,89,0
223,83,0
224,88,0
225,91,0
226,96,0
227,82,0
228,85,0
229,82,0
230,73,0
231,81,0
232,80,0
233,78,0
234,78,0
235,77,0
236,77,0
237,73,0
238,67,0
239,74,0
240,69,0
241,69,0
242,71,0
243,67,0
244,73,0
245,66,0
246,61,0
247,60,0
248,64,0
249,55,0
250,63,0
251,49,0
252,55,0
253,54,0
254,49,0
255,55,0
256,47,0
257,51,0
258,56,0
259,39,0
260,49,0
261,43,0
262,50,0
263,38,0
264,39,0
265,38,0
266,43,0
267,38,0
268,38,0
269,31,0
270,39,0
271,34,0
272,30,0
273,40,0
274,37,0
275,40,0
276,37,0
277,32,0
278,29,0
